rid,DOS002_VCAP_6H:BRD-K01048110-001-01-8:5,DOS002_VCAP_24H:BRD-K01048110-001-01-8:5,DOS032_A549_24H:BRD-K01048110-001-01-8:5,DOS032_HT29_24H:BRD-K01048110-001-01-8:5,DOS032_MCF7_24H:BRD-K01048110-001-01-8:5,DOS032_PC3_24H:BRD-K01048110-001-01-8:5,DOSBIO002_A375_24H:BRD-K01048110:10.001,DOSBIO002_A549_24H:BRD-K01048110:10.001,DOSBIO002_HT29_24H:BRD-K01048110:10.001,DOSBIO002_PC3_24H:BRD-K01048110:10.001,DOSBIO002_MCF7_24H:BRD-K01048110:10.001,DOSBIO002_NEU_24H:BRD-K01048110:10.001,DOSBIO002_NPC_24H:BRD-K01048110:10.001
5708,0.239050000906,0.146884530783,0.080949999392,0.920611858368,0.232433348894,-0.435050010681,-0.187200814486,0.0131464600563,-0.240443825722,0.245907396078,-0.640866696835,0.00789999961853,0.43428966403
1213,1.34669995308,1.74544811249,-0.499599993229,-0.426595270634,0.504999995232,0.730400025845,-0.224969372153,-0.507654368877,0.170118629932,-0.057873480022,-0.150966674089,-0.206900000572,0.478365838528
226,0.707000017166,0.683720171452,4.6984500885,-1.34854650497,-0.163666665554,-0.214499995112,-0.595615029335,-1.0069129467,0.788538813591,-1.1003755331,0.216466665268,0.11289998889,-0.0769800394773
6777,-0.363900005817,0.773105680943,-0.284399986267,0.480543464422,-0.502700090408,3.273250103,-0.607959628105,-0.0832903385162,-0.0647971555591,0.197443306446,0.422466695309,0.154950007796,0.970630466938
2113,-1.86540007591,-1.20578885078,0.0456500053406,-1.50223398209,0.29310002923,0.52095001936,0.109586231411,-0.270213007927,-0.16774353385,0.0479950085282,-0.17460000515,0.40055000782,0.0959670469165
3329,-0.523649990559,0.0579377263784,0.064150005579,0.58420997858,0.407200038433,-0.649349987507,-0.328379720449,-0.285949796438,0.99258929491,-1.46070611477,-0.170333340764,0.39154997468,-0.522170126438
1050,-0.431349992752,-0.377708792686,-0.730749964714,0.592787027359,-0.300800025463,0.0919499918818,0.851284742355,-0.610041558743,0.00387645326555,0.106278032064,0.57923334837,-0.473550021648,0.117658361793
9491,0.540600061417,-0.872303843498,0.554650008678,0.157397776842,0.492400020361,-0.704199969769,-0.0527718812227,-0.168287917972,0.464981406927,-0.370395123959,-0.141466677189,-0.036299996078,-0.424275636673
22926,-0.71590000391,0.31102219224,-1.17170000076,-0.81518638134,0.402766764164,-0.786249995232,-0.289722442627,-0.797511816025,0.210241228342,-0.111042663455,-0.581033349037,1.07295000553,0.916646361351
5899,1.07150006294,1.0201625824,0.107450000942,-0.0186569392681,-0.495833337307,0.540099978447,-1.02227902412,-0.239964604378,0.936828494072,0.352612704039,-0.143966674805,1.19324994087,-0.377317100763
5467,-0.154650017619,2.07279586792,0.154700011015,-1.07521283627,0.0289666503668,0.0395500026643,0.965232849121,-0.800960600376,0.143475309014,0.858703613281,-0.471566647291,-0.20300000906,0.659161031246
6774,0.0969500094652,2.02687573433,0.290399998426,-1.24081623554,0.983200013638,0.0456999987364,-0.485464155674,-0.848209798336,0.905387103558,-1.5041769743,1.90256679058,0.0148999989033,-0.199999630451
1788,-1.12374997139,-0.813913881779,-0.769549965858,-0.90704613924,1.0503000021,0.489249974489,-0.417018532753,0.525081753731,-0.44379684329,0.293154031038,0.222366690636,-0.19684997201,-0.43469825387
5921,0.476150035858,0.731317043304,-0.278449982405,0.571571946144,0.199566721916,-0.430449962616,-0.323498904705,-0.670318424702,1.68124771118,0.349090278149,0.38510003686,0.15625,0.939206659794
5721,0.844400048256,-0.106666348875,-0.548849999905,-0.261112689972,0.242666661739,-1.26425004005,0.801056861877,0.631371736526,-2.48798131943,-2.254519701,0.400733321905,0.480500012636,-0.328867912292
2263,-1.08004999161,-1.71861279011,-0.315499991179,-0.973758935928,-0.637433409691,4.55770015717,-0.755434215069,-0.0589581429958,-0.945422053337,-0.554877817631,-0.300633311272,0.787149965763,-0.005944699049
808,0.295599997044,-0.271677047014,0.510749995708,0.539730131626,1.21520006657,0.246399998665,-0.702596306801,0.359997719526,0.0980693846941,-0.443489849567,-0.444266706705,-0.343050003052,-0.132755130529
30001,0.75435000658,3.0613451004,0.258799999952,-0.161576658487,0.534333348274,-1.11535000801,-0.591773688793,-0.381154865026,0.94715321064,-0.10456648469,-0.702566742897,-0.00740000605583,-0.270323634148
348,-0.516600012779,-0.685903966427,-0.294250011444,0.0608568638563,0.130666673183,-0.268999993801,0.0958438441157,-0.0529332011938,0.885328412056,0.288669258356,-0.236600011587,0.0634000003338,0.570515036583
30849,0.294300019741,0.113800525665,-0.376300007105,0.0146091757342,-0.188500016928,-1.54714989662,-0.0445614308119,-0.846104264259,0.733278214931,-0.0876726508141,-0.966433346272,0.543599963188,-1.0839908123
1454,-0.284700006247,2.81498241425,0.113150000572,-0.625256180763,-0.418899953365,-0.155200004578,-0.142065629363,-1.17011427879,0.796564102173,-0.303477197886,-0.239233344793,0.0293499827385,0.0327403210104
6500,0.0624499991536,1.03019881248,1.09179997444,-0.230505034328,-1.35913348198,-0.593800008297,-0.592711567879,-0.966994822025,1.17413830757,-0.863038122654,-0.0812332928181,0.233300030231,0.0595305785537
5627,-0.712750017643,-0.795677185059,0.931599974632,-0.691710233688,0.104333281517,-0.392849981785,-1.08851361275,-1.17309522629,1.01495575905,-0.760337710381,-0.933466672897,-0.16945001483,-1.12184476852
5715,1.08500003815,1.8558204174,-0.214299991727,0.986728608608,0.108166664839,-0.0297000110149,0.446708679199,-0.66572445631,1.17467856407,-0.0142254941165,0.920533299446,0.533900022507,0.864621043205
4791,-0.482749998569,-0.0546862483025,-1.21160006523,-0.631810426712,1.93113327026,1.10504996777,-1.00919401646,3.03114652634,-1.45815634727,-0.611716508865,-0.486266702414,0.117400020361,-0.487542897463
56924,-0.326900005341,1.3293749094,-0.341499984264,0.147791445255,0.173833340406,1.30809998512,-0.469578266144,-0.385774105787,-0.784683644772,0.870237112045,0.0875333547592,-0.188299998641,-0.151279002428
2690,0.940299987793,2.80390524864,-0.174599990249,-0.0891751870513,-0.313566684723,1.13700008392,0.248481750488,-0.484972059727,0.579154133797,1.0307431221,-0.396333366632,0.323350012302,-0.410068690777
1019,-0.68599998951,-1.91544604301,0.179499983788,0.802500784397,0.66369998455,-0.618950009346,0.805871427059,0.444718360901,0.531066298485,0.723903656006,0.393799960613,-0.693799972534,0.623662412167
51422,0.275449991226,-1.5755841732,1.1209499836,0.298587918282,-0.259533345699,0.316799998283,1.15204644203,0.202254265547,0.603113293648,0.222065880895,0.895933389664,-0.159899994731,0.307059377432
5788,-1.51800000668,-0.768536806107,0.117699995637,-1.20124340057,-0.408933341503,2.19875001907,-0.486919462681,-0.275303393602,-0.064551576972,-0.51418197155,0.311366677284,-0.36875000596,0.785880863667
6709,1.22125005722,0.514706969261,-0.380349993706,0.208238780499,0.335533350706,0.250949978828,0.80563056469,0.113651357591,0.703441798687,-0.699467897415,0.191633343697,-0.354000002146,0.310095489025
1277,-0.0601499974728,-0.684015035629,0.897900044918,-0.0928449481726,-0.296900033951,2.97665023804,0.067978054285,-0.733236670494,-0.928844213486,0.0608798414469,0.392266690731,0.324900001287,0.145002156496
993,0.11479999125,0.150657728314,0.134700000286,0.35886079073,-0.00863334536552,-0.281850010157,-0.260732769966,0.965483427048,0.217067435384,0.5884552598,-0.377099990845,0.233300000429,-0.249980151653
7157,1.04285001755,-0.241089135408,-0.0602500140667,-0.563193619251,-0.532833397388,2.40444993973,-0.776735186577,-0.69666826725,0.676217615604,0.595428943634,-0.174566656351,-0.0410999953747,0.126208662987
1958,0.586100041866,-0.124082773924,0.0142499953508,-0.194553107023,0.0273666866124,-0.365849971771,0.149727135897,-0.798981070518,0.432565927505,-0.452904045582,0.0602333247662,0.245949983597,0.520778954029
4582,-0.273599982262,1.35785984993,-0.852400004864,-0.863031923771,-0.964866638184,2.32604980469,1.54412102699,-0.602506935596,0.177561149001,0.394113719463,0.425199985504,-0.0181500017643,-0.422702133656
9212,-0.0929499864578,-0.00631725788116,-0.0664499998093,-0.895055532455,0.0444666445255,-0.217749983072,-0.095919072628,0.168034076691,0.603335022926,-0.241785734892,-0.428466677666,0.754000008106,-0.0088450498879
8440,1.49000000954,0.605769336224,0.30134999752,-0.519350290298,0.566833376884,0.689350008965,0.248454928398,-0.00519193708897,-0.107993759215,-0.668375790119,-0.195133328438,0.620050013065,0.0240322202444
6790,-0.522599995136,-0.207291156054,-0.16724999249,0.742358982563,-0.377233356237,-0.0128500163555,-0.34296888113,-0.442613244057,1.06836557388,-1.14416205883,-0.378666639328,-0.105400003493,-0.420173019171
8851,0.362850010395,-1.19067811966,1.45735001564,0.0463117361069,-0.651466667652,0.668150007725,1.08412253857,-0.822992622852,0.265176683664,-0.408260166645,-0.409900009632,0.776649951935,0.45588105917
2534,0.326849997044,-0.752967715263,0.689749956131,0.241299048066,-0.226533323526,-0.768249988556,-2.25250482559,-0.00287299975753,-0.822480738163,-0.328933060169,0.735066711903,0.152500003576,-0.705307722092
4893,-1.26550006866,1.64107108116,-0.320399999619,-0.468034267426,0.889299988747,0.562649965286,-0.820773422718,-0.346423149109,0.3623521626,-0.418133050203,-0.496333360672,-0.354299992323,-0.129435181618
665,0.304949998856,0.0164415091276,-0.800949990749,-0.26432299614,0.1426666677,-0.420349985361,0.0723585188389,-0.372298836708,-0.231743589044,-0.728018760681,-0.00276665389538,-0.589949965477,-0.295846253633
4313,-0.923650026321,-0.730779051781,0.507749974728,-1.00396358967,-0.130766674876,1.87965011597,0.183259636164,0.930760145187,-0.870704770088,0.831829667091,-0.30096668005,-0.0254999995232,-0.454022437334
1022,0.402899980545,0.250388264656,-0.380899995565,-0.184717804193,-0.718766689301,0.502499997616,0.653481006622,0.431556224823,-0.126703843474,0.470258891582,0.733366727829,0.0200499892235,0.027752481401
5880,0.762349963188,0.237973704934,-0.0825499966741,-1.1719148159,0.565733373165,-1.14479994774,-0.110474839807,0.327340632677,0.384197771549,-0.263540387154,0.526966631413,-0.814700007439,-0.0798202455044
3162,-0.0909999907017,1.37502896786,-0.214600011706,0.292833328247,-0.401800006628,0.722599923611,-0.427910894156,-0.763991296291,0.660684049129,0.537341475487,0.798966705799,1.76240003109,-0.500244259834
1282,-1.41729998589,-1.08951127529,-0.407700002193,-0.981635868549,0.343533337116,1.36615002155,0.84818136692,0.0174646377563,-0.166153490543,1.39601993561,-0.55383336544,-0.84350001812,-0.258582830429
3383,0.318499982357,-0.412627696991,0.166600003839,-0.660053730011,0.224233359098,0.96154999733,-0.179383680224,-0.0116436183453,0.606374740601,-1.0348123312,0.445200026035,-0.138150006533,-0.173771724105
727,-0.642850041389,-4.11446046829,-0.0709000229836,-0.494809806347,-0.407166659832,0.414050012827,-0.556070506573,-0.886812567711,-0.391396522522,-0.0441547781229,3.08216667175,-0.165049985051,-0.235965251923
4792,2.09699988365,1.47939479351,-0.757899999619,-0.25035277009,-1.04100000858,-0.282700002193,-0.122345089912,-0.580800533295,0.218706741929,-0.108911439776,0.125133320689,-0.255349993706,0.667321741581
4794,-1.3001999855,-0.348832964897,-0.666100025177,-0.992163479328,0.342666685581,1.06354999542,0.804001748562,0.964686751366,-0.537040948868,0.504379034042,-0.33860000968,0.114450007677,-0.139332219958
902,0.376399993896,0.0597251467407,0.574199974537,-0.874261498451,0.28206667304,-0.270449995995,-0.620893001556,-0.508300423622,0.30595767498,-1.16595208645,-1.80023336411,0.317850023508,-0.884878158569
8091,-0.709800004959,-0.708480298519,-0.393799990416,-0.623717069626,0.109333336353,0.53125,-0.453719228506,0.00552332401276,-0.377508223057,0.0144277736545,0.991966724396,0.0921999961138,0.256156474352
3486,0.0117999911308,1.37511968613,-0.547850012779,-1.16333401203,-1.11656665802,-1.30235004425,-0.0482252389193,0.643617212772,0.0730980336666,-0.297034680843,0.0380666702986,0.0725500136614,0.387651234865
10818,-0.678399980068,0.227883011103,-0.387950003147,-1.1065300703,-0.16590000689,1.66734993458,-0.370495378971,-0.490586668253,0.672014057636,-0.00321644544601,-0.609666705132,0.95015001297,0.50417983532
3454,-0.936349987984,-0.697028398514,0.14794999361,-1.41159081459,1.06203341484,1.06955003738,1.08626949787,0.370100021362,-0.856419086456,0.507944941521,-0.316000014544,0.228349983692,0.487451136112
4282,0.0,0.0,-0.11250000447,0.685564756393,-0.976866662502,0.336899995804,-2.49031090736,-0.569561123848,0.272057771683,-0.466053396463,-0.284433335066,-0.918350040913,0.0170719027519
1605,1.38139998913,1.95097696781,-0.65340000391,0.562579810619,-0.563600003719,-0.169300019741,-0.66351377964,-1.36499607563,0.882261276245,0.312396675348,0.240066677332,0.290600001812,0.35579714179
10644,-0.0290500000119,-0.552886009216,-1.47880005836,-0.795829415321,-0.117166675627,0.250400006771,-0.711924374104,-0.630957186222,-0.0217675305903,0.0108919302002,0.949466645718,-0.240850001574,-0.091563552618
2065,1.1888500452,0.299053192139,-0.3424000144,-0.196206510067,-0.381566673517,-0.0700500011444,0.392309844494,-1.03370654583,-1.11099720001,-0.0472987741232,-0.228200003505,-0.487250030041,1.04582023621
8321,-0.0884999632835,-1.23175513744,-0.385399997234,-1.15931296349,-0.506600022316,1.55789995193,0.317687809467,0.59167277813,-0.748805880547,0.779392719269,0.00856664776802,0.554300010204,0.200434967875
8503,-0.554849982262,-0.580217957497,1.62215006351,0.205247491598,-1.50653338432,0.686999976635,-0.0170639753342,-0.24289752543,2.01109719276,-0.302138924599,-0.128600016236,0.168349996209,0.543663561344
7027,0.390599995852,-1.17428803444,0.957700014114,0.652531385422,0.29390001297,-0.651300013065,-0.749165534973,-0.811843395233,0.503347218037,-1.11910414696,-0.42610001564,-0.431100010872,0.045106343925
6850,-0.61804997921,1.99615931511,0.895749986172,-0.89202195406,-0.0055333096534,1.18424999714,0.638633131981,0.995112359524,0.370815813541,1.10658180714,-0.633133351803,-0.482050031424,-0.138974875212
1978,0.398750007153,-0.492903888226,0.416249990463,-0.518007218838,-0.48140001297,-1.64354991913,-0.69753909111,-1.05322849751,0.435991674662,-0.729470074177,-0.440400004387,0.190650016069,0.0727788209915
896,1.07940006256,0.667378246784,0.0867999941111,0.838931202888,-0.486766695976,0.191849991679,-0.230066984892,0.066509373486,0.101444073021,0.890468597412,-0.105133354664,0.374799996614,-0.408018052578
5777,-0.0963999927044,0.389583736658,-0.999249994755,-0.913905739784,-0.401566684246,0.0337999984622,-0.373983293772,-0.106566667557,0.195345893502,3.07509565353,1.42893338203,0.209199994802,-0.120342299342
1846,-0.76390004158,-0.502452611923,0.359899997711,-0.229211017489,-0.16536667943,-0.261949986219,-0.219304680824,-0.261144191027,-0.17780521512,0.356192290783,0.00933333486319,0.760450005531,1.41183078289
5925,-0.428999990225,2.09030008316,0.155400007963,-0.602409899235,0.264900028706,-0.817000031471,0.0401520729065,-0.261467397213,-0.682868897915,0.267128348351,-1.28376674652,0.71145004034,0.215865373611
142,0.705249965191,1.0479516983,0.196299999952,-1.01578176022,-0.539866745472,0.157850027084,-0.236158251762,-0.577809214592,0.965912878513,0.88991600275,-0.552666664124,-0.240200012922,0.752925515175
1021,-1.06340003014,-0.905423760414,0.156049996614,-0.466191083193,-0.137599974871,1.20759999752,-0.272122710943,-0.610875189304,0.343017846346,-0.677216887474,0.697833418846,0.787999987602,0.86872792244
5699,-1.34379994869,-1.68643426895,-0.463200002909,-0.297758638859,-0.551266670227,0.477950006723,-0.00790059566498,-0.026855096221,-3.03904747963,0.50546336174,-0.288433343172,0.455350011587,-0.736655414104
8061,-0.651199996471,0.670739471912,-0.0424999892712,1.16958749294,-0.388633370399,0.521950006485,-3.28443551064,-0.430812954903,0.373506546021,0.43812584877,-0.348200023174,0.145549982786,1.10006523132
1870,-0.70459997654,-1.65954732895,-0.664600014687,0.227679386735,0.374000012875,1.70635008812,-0.16982036829,0.631327390671,0.34581592679,1.18876731396,-0.711033344269,0.145449995995,0.264389485121
1398,0.425700008869,0.479817450047,0.387950003147,-0.60129314661,0.179900020361,-0.730499982834,-3.83142209053,-0.526994884014,0.412225186825,-0.302180051804,0.934866666794,0.287550002337,0.999985635281
3312,1.25024998188,0.344606518745,-4.50699996948,1.18470716476,1.2514333725,-0.410050004721,-0.891119718552,-0.511509716511,0.632541418076,-0.52431511879,0.385800004005,-0.209300011396,-0.652653992176
891,-0.704649984837,-0.618740797043,0.123400002718,-1.16259920597,1.19376659393,1.03009998798,0.278522372246,0.953087329865,0.118915565312,-0.33068934083,-0.102466665208,-0.0260000005364,0.166254848242
4775,-0.799549996853,-1.22004365921,0.30680000782,0.725681483746,-0.631533324718,-0.81099998951,0.182009860873,-0.150403320789,-0.149482697248,2.29486775398,0.0441666692495,0.940449953079,0.861012339592
5111,0.174750000238,0.85395103693,0.0,0.316281974316,0.502499997616,-1.32160007954,0.542738437653,1.71635079384,-0.530417919159,-2.15201044083,0.735900044441,-0.601349949837,-3.83303928375
5696,0.396950006485,0.777687549591,-0.369500011206,0.470821857452,0.611066699028,-4.75085020065,0.39318588376,-2.37405800819,-0.356129735708,0.534948408604,0.859933376312,0.519400000572,-0.0751947462559
5588,-1.30104994774,-0.596179246902,0.488350003958,-1.35734426975,1.01236665249,0.679799973965,0.971789479256,0.0603612810373,-0.2258438766,0.633669018745,0.0131333395839,0.534800052643,-0.0641104280949
6839,-0.931249976158,-0.393423616886,0.191599994898,0.598077237606,-0.206466674805,0.239599987864,0.0685791373253,0.456815898418,-0.174794092774,1.04854977131,0.833866715431,0.328099995852,4.50362539291
