rid,CPC004_A375_6H:BRD-K67043667-001-15-7:10,CPC004_HA1E_6H:BRD-K67043667-001-15-7:10,CPC004_HA1E_24H:BRD-K67043667-001-15-7:10,CPC004_HCC515_6H:BRD-K67043667-001-15-7:10,CPC004_HCC515_24H:BRD-K67043667-001-15-7:10,CPC004_HEPG2_6H:BRD-K67043667-001-15-7:10,CPC004_HT29_6H:BRD-K67043667-001-15-7:10,CPC004_MCF7_6H:BRD-K67043667-001-15-7:10,CPC004_PC3_6H:BRD-K67043667-001-15-7:10,CPC004_PC3_24H:BRD-K67043667-001-15-7:10,CPC004_VCAP_6H:BRD-K67043667-001-15-7:10,CPC004_VCAP_24H:BRD-K67043667-001-15-7:10,CPC016_A375_6H:BRD-K67043667-001-15-7:10,CPC016_A549_6H:BRD-K67043667-001-15-7:10,CPC016_A549_24H:BRD-K67043667-001-15-7:10,CPC016_ASC_24H:BRD-K67043667-001-15-7:10,CPC016_HEPG2_6H:BRD-K67043667-001-15-7:10,CPC016_HT29_6H:BRD-K67043667-001-15-7:10,CPC016_MCF7_6H:BRD-K67043667-001-15-7:10,CPC016_MCF7_24H:BRD-K67043667-001-15-7:10,CPC016_NEU_24H:BRD-K67043667-001-15-7:10,CPC016_NPC_24H:BRD-K67043667-001-15-7:10,CPC016_SKB_24H:BRD-K67043667-001-15-7:10,CPC020_A375_6H:BRD-K67043667-001-21-5:10,CPC020_A549_6H:BRD-K67043667-001-21-5:10,CPC020_HA1E_6H:BRD-K67043667-001-21-5:10,CPC020_HCC515_6H:BRD-K67043667-001-21-5:10,CPC020_HT29_6H:BRD-K67043667-001-21-5:10,CPC020_MCF7_6H:BRD-K67043667-001-21-5:10,CPC020_MCF7_24H:BRD-K67043667-001-21-5:10,CPC020_PC3_6H:BRD-K67043667-001-21-5:10,CPC020_PC3_24H:BRD-K67043667-001-21-5:10,CPC020_VCAP_6H:BRD-K67043667-001-21-5:10,CPC020_VCAP_24H:BRD-K67043667-001-21-5:10,CPD003_MCF7_6H:BRD-K67043667-001-19-9:10,CPD003_MCF7_24H:BRD-K67043667-001-19-9:10,CPD003_PC3_6H:BRD-K67043667-001-19-9:10,CPD003_PC3_24H:BRD-K67043667-001-19-9:10
5054,-1.28305006027,0.29549819231,-0.380174040794,0.178380668163,-0.461157351732,0.225339502096,-0.0836460366845,-0.275058329105,0.398708075285,0.430973172188,0.19166457653,-0.0467298924923,0.690019607544,0.478250026703,-0.122458107769,1.24077701569,-0.280749827623,0.714488744736,-0.165659472346,-0.240434661508,-0.120645701885,0.173642769456,-0.0912768244743,0.0443078875542,-0.630850017071,-0.139703392982,0.725749969482,1.34860002995,0.338743746281,1.33869743347,0.480259120464,-0.0504166185856,2.54015660286,0.181147366762,3.99870014191,1.90961384773,-0.0610596686602,-0.512000024319
3108,1.96770000458,-0.0809844136238,0.106258884072,-0.0191620904952,-0.0415585264564,0.688996315002,0.0204626321793,-0.761192560196,0.196974828839,0.124027207494,0.152037203312,-0.515224695206,1.45160961151,-0.862300038338,0.446371853352,-0.0174675136805,-0.667156934738,-0.044621899724,0.484041541815,-0.687411129475,-1.51030290127,5.65314674377,-1.00252187252,0.124797068536,0.0788500010967,1.51083731651,0.0710999965668,-0.215750008821,-6.93446540833,-0.616053819656,0.410735785961,-1.31617248058,-0.297765821218,-0.682162046432,0.574949979782,-0.524290919304,-1.29349637032,-0.356199979782
1950,2.56669998169,0.604934036732,0.605975031853,-0.24988938868,-0.172113418579,0.113110348582,-0.242532521486,0.734383761883,-0.442810148001,0.163684993982,0.0120186489075,-1.09496188164,-0.802355229855,0.388999998569,-0.0312944948673,0.68674492836,0.296523720026,-0.109081700444,0.0201016813517,0.106434829533,1.93310189247,0.0585623458028,-0.241375073791,-0.283427894115,1.69550001621,1.15096640587,0.73884999752,0.0320499911904,-0.110036894679,1.64425158501,2.3346991539,-0.295217216015,0.17798756063,0.513040065765,1.47619998455,0.38766682148,0.760513424873,0.377550005913
351,-0.0968499928713,0.266498506069,-0.443917423487,-0.728233933449,-0.939672112465,1.24308717251,0.535536587238,0.209689125419,-0.760493934155,-0.771135687828,0.792930722237,0.30951794982,-0.717336893082,0.976799964905,0.487718820572,0.491094112396,0.761062800884,0.415520131588,0.263914316893,0.460652291775,-0.00107501831371,-0.0177319943905,-1.11584734917,0.158940404654,1.00125002861,0.310625225306,1.53710007668,0.233049988747,0.674712777138,1.33883047104,-0.789228737354,-0.247889250517,-0.677998840809,0.622482180595,0.593249976635,0.148092240095,-0.300783962011,0.230500012636
4846,-0.59559994936,0.344489574432,1.81557762623,0.238797068596,-0.264477968216,0.204577028751,0.104667618871,-0.228633001447,-1.18925964832,0.936922609806,0.735625863075,-0.157618433237,0.332380056381,0.103900000453,-0.124286599457,0.285522520542,-0.131222009659,0.540440142155,-0.352550923824,0.5677344203,0.388451516628,0.0839479267597,-0.936820209026,-0.232324078679,0.14335000515,1.41015255451,-0.493650019169,-0.110524982214,0.953750908375,0.300323843956,0.165497481823,0.170419350266,0.450104415417,6.7194852829,-0.290650010109,-0.712553262711,-1.26179933548,-0.0520999953151
1452,1.08809995651,-0.0942138433456,0.274806082249,-0.440051138401,-0.635475754738,-0.986127734184,-0.781655907631,-0.320736467838,-3.16067695618,0.734724462032,-1.15268290043,-0.143205165863,0.612361073494,-0.888049960136,0.672650337219,0.251234054565,-0.0479817688465,-0.371557354927,-0.146717250347,-0.224450781941,0.992747485638,-0.431186676025,0.752069532871,0.61674451828,-0.508899986744,-1.09388077259,0.270700007677,0.269199997187,-0.865151047707,0.230205565691,-0.225480958819,-0.0486538410187,0.0488880053163,-1.32833862305,0.265950024128,0.44878578186,0.171983003616,-2.45679998398
4776,0.186750024557,0.437723189592,-0.344531863928,-0.104641519487,-0.434567332268,-0.728745877743,0.457759678364,-0.329041570425,-0.723414242268,0.0927419066429,0.123273476958,-0.198177933693,-1.19882059097,-0.173250004649,0.290767192841,0.114555135369,0.578628182411,0.103730365634,0.257676422596,-0.0412304997444,0.724924087524,0.476865470409,-0.361266195774,-0.83809530735,0.486699998379,-0.979382693768,0.586250007153,0.0102500170469,-0.125849232078,1.15221118927,-0.467170715332,0.08539070189,0.113251462579,0.512969970703,-0.704050004482,0.0100025720894,1.03047430515,-0.857400000095
6908,1.35424995422,0.605402290821,0.571227610111,0.176780551672,0.224472329021,-1.15125715733,-0.102088481188,-0.0274275578558,3.81359624863,0.956388711929,-1.33989584446,-0.332409232855,0.312300384045,0.39620000124,-0.148313552141,0.272702604532,-0.527154266834,-0.233385190368,-1.15930879116,0.23314230144,0.2411737293,0.0981175154448,0.650099277496,0.304952740669,-1.22985005379,0.468514919281,0.0270999968052,-0.333950012922,1.17004477978,0.420354634523,0.773709595203,0.238375708461,-0.152177676558,-0.168248444796,0.664200007915,-0.180572837591,-0.129291683435,0.266799986362
672,1.4008500576,0.817060947418,0.11453640461,0.266828030348,0.448298513889,0.50636100769,-0.257301032543,1.94757425785,0.682339310646,1.29363656044,0.23621147871,0.831528007984,0.45359569788,0.0830500051379,0.112870723009,0.28165858984,-1.07383859158,-0.410690903664,0.316800713539,0.739312708378,0.793148159981,-0.105700463057,-0.0843220353127,-0.278634369373,-0.513499975204,-0.490999221802,0.514750063419,-0.341425001621,0.690579414368,-0.524918317795,0.179529100657,-0.709898948669,0.48371425271,0.676102638245,-0.929250001907,-1.12749922276,0.268331408501,1.2907999754
5710,0.0379499793053,0.70704305172,0.64843583107,-0.32282602787,0.937694847584,-0.655308425426,0.520349144936,0.843619704247,1.55792462826,-0.0458525121212,0.103054784238,0.464783012867,1.27233624458,-3.27314996719,-0.23924779892,0.263345658779,-0.106917396188,0.151781380177,-0.116064101458,-0.598267734051,0.358970761299,-0.0396017320454,0.755086779594,-0.0260305274278,-0.527450025082,0.236805275083,-0.195299997926,-0.0503500103951,0.173759371042,-0.868532180786,1.29849791527,0.202382326126,-0.0165069904178,-0.91993945837,0.0341500341892,-0.128272652626,-1.58246719837,0.550799965858
2115,1.35975003242,-0.156371980906,-0.447614818811,-0.271730840206,0.074142023921,0.562311172485,0.774899959564,-0.271101862192,0.412936985493,1.29787802696,1.11333024502,0.408567249775,-0.27567511797,0.15379999578,-0.3934212327,0.4104424119,-0.0240202024579,0.033933699131,-0.583347558975,0.578475296497,0.135168492794,1.27870357037,-0.736296534538,-0.323298096657,1.15799999237,1.5357170105,-0.452149987221,0.287849962711,-0.898450493813,0.880190134048,0.761923551559,-0.382912933826,-0.199494034052,0.461591422558,-0.944599986076,0.196252152324,0.500048995018,-0.320050001144
7015,1.88820004463,-0.311485350132,-0.489685475826,0.0291743762791,-0.566506922245,0.417674183846,0.409095883369,-0.523861289024,-1.10300517082,-0.263264417648,-0.255951404572,-0.327606499195,-1.05695199966,0.985400021076,-0.0285648554564,0.300035953522,1.09291744232,-0.00758001580834,0.222657591105,-0.243405610323,-0.0579867139459,0.262143313885,-0.587950348854,-0.535251319408,0.161449998617,1.63043117523,0.607100009918,0.0474500060081,-0.0614931881428,1.78932106495,-0.174139946699,0.228699579835,-0.470131725073,-0.11222063005,1.31054997444,0.0602534338832,0.673950910568,0.335349977016
8726,0.205899983644,1.38836193085,1.1569776535,-0.56199914217,0.900428593159,0.064356289804,-0.434580177069,-2.22338294983,-1.77066063881,0.845538437366,-0.354938715696,0.131471961737,1.19201850891,-0.351000010967,0.606123924255,-1.07048237324,-0.421722978354,0.0382854640484,-0.0545771941543,0.0941710025072,-0.745290875435,0.0114128813148,-0.208626762033,-0.2044557482,-0.584049999714,0.0837880671024,-0.526350021362,0.411775022745,0.326901733875,-0.540940463543,0.428824841976,-0.905680716038,0.0904473513365,0.100766964257,-0.498149991035,0.39877730608,-0.273291766644,0.611400008202
2185,0.761599957943,0.139218002558,-0.0976300239563,-0.117401763797,-0.41386204958,-0.0245670825243,0.628753900528,-0.722471058369,0.949971139431,-0.446411222219,-0.447365492582,0.340435802937,-1.15963375568,0.480450034142,-0.305408746004,0.410673797131,0.631214678288,0.272766113281,-0.389373779297,-1.08135342598,1.16204273701,0.636081516743,-0.594973087311,-0.395853847265,0.95199996233,0.662003040314,-0.19264999032,-0.136249989271,-0.618064522743,1.05990004539,-0.720053315163,0.151159018278,-0.412434756756,0.427103728056,-1.22175002098,-0.301436841488,0.505806624889,-0.226249992847
3315,0.648249983788,-0.261032223701,0.358922302723,-0.00693300180137,-0.492682397366,-0.0676312968135,-0.300645768642,0.114171981812,-3.50306510925,-2.5523648262,-0.527292430401,-0.880238890648,0.898377776146,0.0498999990523,-0.504345655441,-0.388408482075,0.0531354360282,-0.299299389124,-0.337590754032,-0.539304196835,1.17369067669,-0.310477286577,0.000513702281751,0.33198556304,0.256399989128,-0.517311036587,-0.194699987769,-0.146825000644,-0.625259995461,-0.905299246311,0.107137858868,-0.0375818610191,-0.52286785841,0.12790492177,0.253899991512,-0.492788136005,-1.28071308136,-0.0883499979973
5289,1.23580002785,0.935504436493,-0.747451841831,-0.103091537952,0.0529933422804,0.328810572624,0.0625258311629,-0.377017825842,2.92755961418,0.901801288128,0.847971320152,0.272090643644,-0.738601863384,0.848150014877,-0.434058219194,-1.07180941105,-0.629487335682,0.105292282999,-0.545981645584,-0.798336446285,0.138954147696,0.984825670719,0.529835581779,0.613713920116,0.380999982357,0.959439992905,-0.727100014687,0.0280999988317,0.362034231424,0.78251773119,-0.166719928384,0.143976867199,0.504755079746,0.578988969326,-0.419000029564,-0.183177694678,0.0175232887268,-0.747600018978
868,1.93505001068,0.697045385838,-0.0976375043392,0.505549609661,-0.672620892525,-0.518155217171,0.18802973628,0.460194081068,-0.685829699039,0.18448638916,1.33061611652,0.398505330086,-0.732056379318,-0.691900014877,-0.257318049669,0.334505975246,-0.427424430847,0.964059352875,-1.09005260468,-0.426220148802,0.513617634773,-1.25934922695,0.213485956192,-0.379764258862,0.614749968052,0.271929353476,0.172200009227,-0.252049982548,0.637895286083,-0.96094340086,-0.257365942001,0.0973808765411,0.663652896881,0.0126400589943,-1.28559994698,-0.166306525469,-0.103518188,-0.574100017548
1677,2.9170999527,0.593045055866,-0.453910440207,-0.102987669408,-0.471371263266,0.539109230042,0.138941481709,0.0527081638575,-0.257660627365,0.596790730953,0.0626604259014,-0.384562820196,-1.02565968037,1.41910004616,-0.182896196842,0.360122412443,0.794588267803,0.702747821808,0.349080383778,0.956063508987,-0.334882378578,0.21039545536,-1.09169828892,1.91619646549,1.50489997864,1.25699949265,0.796050012112,-0.142075031996,0.610624551773,1.54312610626,-0.179584547877,-0.583001613617,-0.0244390368462,0.671851456165,-0.145700007677,-0.351336866617,0.448508173227,0.382799983025
7043,0.819800019264,-0.0994276106358,-0.226415753365,-0.23926487565,-0.0837499201298,0.709669411182,0.94024938345,0.369972586632,-1.11175823212,-0.291374206543,0.94248008728,0.711550235748,-0.984480500221,-0.322099983692,-0.335863679647,0.155174225569,0.315041780472,0.228649094701,-1.49810302258,-0.279798448086,1.03705203533,0.361663430929,-0.298110961914,-0.124044463038,1.29155004025,-0.251062750816,-0.241950005293,-0.0601249933243,0.0345655679703,-0.273130327463,0.398986846209,0.38635879755,0.0644472241402,0.453824907541,-1.66869997978,-1.46174561977,-1.81328570843,-1.04764997959
5613,1.07169997692,0.133977070451,-0.515449166298,-0.827067315578,-0.956094861031,0.422611951828,0.700936198235,0.542665958405,2.93602323532,-0.0631661489606,1.00845229626,0.756483078003,-0.995924115181,0.635399997234,-0.706308722496,0.632651269436,0.618954002857,0.498707145452,-0.439534574747,0.302475184202,-0.784695923328,-0.122701138258,-0.129972055554,-0.197036594152,1.44920003414,0.458920836449,0.775250017643,0.0257499963045,-0.164569556713,0.936700940132,-0.363575607538,-0.533386766911,0.240742325783,1.32851493359,-0.608199954033,-0.695300936699,-0.118670076132,-0.399699985981
595,0.556850016117,1.01891136169,0.159464240074,0.157259523869,0.612462878227,-0.0565456673503,0.640404939651,0.266745001078,-0.605674445629,0.765468239784,-0.266424119473,0.445746719837,1.09789156914,0.458649992943,0.111163645983,0.439322143793,-0.317605465651,0.508426368237,-0.546427607536,0.395661234856,1.3056602478,-0.61353123188,0.136284023523,0.187893182039,-0.329550027847,-0.954671382904,-1.32565009594,0.375699996948,-0.610570907593,-0.93621635437,0.076180703938,0.780354142189,0.281483381987,-0.341346085072,0.293249994516,-0.54487735033,-0.815337538719,-0.760950028896
4793,1.73135006428,0.571474254131,0.65068334341,-0.700535535812,-0.767053723335,-0.804185509682,0.69245493412,-0.39685472846,-1.58544027805,1.26051735878,-0.132951259613,0.0751872509718,1.05691564083,-0.121350005269,0.286105781794,-0.585577368736,-0.184338971972,0.504425704479,-1.49829041958,0.424182385206,0.156245619059,-0.295349538326,0.61678814888,0.087193839252,-0.213300019503,1.27332091331,0.709450006485,-0.188999980688,0.996873438358,-0.406438648701,-0.156975150108,-0.228114843369,0.0202940106392,0.405491709709,-0.0587999969721,0.358203232288,1.55378270149,0.517849981785
2736,0.944249987602,0.493518948555,-0.033271253109,-0.431685268879,-0.189121872187,-0.159696638584,0.822805523872,0.19759953022,-0.571650147438,0.066268004477,0.646890223026,0.71950507164,-0.879737198353,0.895399987698,-1.03819310665,-0.375866383314,0.348161101341,0.241406649351,0.206032022834,0.0555216819048,0.59719735384,0.220546364784,-1.02716135979,-1.34149706364,-1.57474994659,-0.513574004173,0.527750015259,-0.0845749974251,-0.947217643261,1.27961850166,0.258400678635,0.0425211153924,-0.137181013823,0.951571464539,-0.419600009918,-0.749091625214,-0.00300934538245,-1.21490001678
5290,0.0063000023365,0.0374522209167,-0.432196617126,-0.223532810807,-0.68334043026,-1.26124083996,-0.178984075785,0.886213302612,0.851125240326,-0.392713993788,-0.526787877083,-0.933913886547,-0.791037857533,0.486649990082,0.0447195917368,-0.182586789131,0.823441982269,-0.148887813091,1.65365576744,-0.498150378466,-1.18107295036,0.00625857478008,-0.614089787006,0.0929572507739,0.0976499915123,0.669402480125,0.149650007486,-0.077550008893,0.431130439043,1.10794568062,-0.728828728199,-0.437803596258,0.353941559792,-0.100795358419,2.0788500309,1.47256326675,2.52874088287,-0.117850005627
6194,0.0,-0.281736552715,0.0172982122749,-0.11895185709,-0.000215856794966,0.221682578325,0.302866250277,-0.550754487514,-0.551068902016,-0.109489217401,0.0939756259322,-0.471132993698,0.000975999922957,0.337599992752,0.576034367085,0.0,-0.344257742167,0.0316266641021,-0.0282860845327,-1.21263635159,-0.000838195555843,-0.0263017676771,0.000506295647938,0.155572652817,0.0,-6.12039948464e-05,0.845499992371,0.168799996376,0.168210864067,-0.217013925314,0.738029837608,-0.110999435186,-0.17399828136,-0.0641868114471,0.306549996138,0.0986063629389,-0.000310927629471,-0.0665499940515
1676,0.0931000038981,0.622669875622,-0.480227530003,-0.420671194792,-0.892437934875,-0.249442249537,0.260752648115,-0.0467873364687,-2.10597801208,-0.0484963655472,0.345378726721,0.241547778249,-0.860936224461,0.0632500052452,0.263247668743,1.02976572514,0.199145495892,0.0161674246192,-0.656252682209,0.46092736721,1.19100284576,0.512573599815,-0.92634832859,-0.326264351606,0.639400005341,0.423982709646,-0.941349983215,0.140424996614,-0.3171697855,0.452914774418,-0.527277290821,-0.19649758935,0.257410109043,0.774861991405,-1.05604994297,-0.0100121237338,0.127149492502,-0.391000032425
23512,-0.222450003028,0.640887737274,-0.822528243065,-0.129952996969,0.997317433357,-0.685109853745,0.0772441029549,-0.0883864238858,-5.0014872551,0.170244663954,-0.555750250816,0.0220615416765,-0.0392734706402,0.991600036621,-0.327057987452,-0.858852565289,-0.247630283237,0.267534703016,-2.03603720665,0.901773810387,0.614545583725,0.548250734806,-0.311348259449,-0.713487505913,0.325300008059,0.993652820587,0.237800016999,0.0968499928713,0.12539665401,0.144472151995,-0.876594007015,0.796333014965,-0.183522105217,0.288207501173,-0.926650047302,-0.490872889757,-0.71961581707,-0.730899989605
148022,1.37649989128,1.20976185799,0.405403673649,-0.291238605976,-0.0969856977463,-0.145232141018,0.886460721493,0.249103039503,4.86098098755,0.723127245903,-0.231917470694,0.824050068855,0.385618329048,-0.351450026035,-0.782450854778,-0.142239511013,-0.233754396439,0.131253495812,-0.164462387562,0.104425936937,-0.957044839859,0.844942688942,-0.201162770391,0.633010149002,0.509450018406,-0.29175594449,-0.148149996996,0.478699982166,-0.495522916317,-1.19581925869,0.949392139912,0.556920528412,0.525003135204,-0.548587203026,-0.974300026894,-0.411899119616,-0.755789875984,-0.174199968576
1906,0.248700007796,-0.327000260353,-0.0936887413263,-0.233096763492,-0.418596804142,0.199678108096,0.489879250526,0.027060110122,-1.34572708607,-1.27227568626,0.686706721783,0.634942650795,-1.05779933929,0.675549983978,-0.149358123541,0.509168624878,0.740023970604,-0.0125226657838,-0.913882851601,-0.0818958356977,-0.484696209431,0.4835460186,-0.592368721962,0.395231693983,0.0768499970436,0.384406834841,-0.723399996758,-0.155274987221,-0.243902683258,1.1370395422,-0.881199777126,-0.0264830272645,0.643307030201,0.235695064068,-0.958850026131,-0.78980743885,-1.57126867771,-0.175999984145
8878,-0.268849998713,0.404654562473,-0.638166427612,-0.0657932758331,0.0408703461289,0.502772688866,-0.535344958305,0.483726978302,-2.54398488998,-0.0357973910868,0.174501255155,0.161343321204,0.722939968109,0.171749994159,-0.337441384792,-0.554024517536,-0.0948649719357,0.167761668563,-0.42012912035,0.015693185851,0.96252655983,-0.0585671514273,0.309183001518,-0.190446674824,0.0760000050068,-0.163023620844,-0.34580001235,0.177775010467,-1.34454298019,-0.669944286346,0.145436376333,0.533212423325,0.471872627735,-0.605496168137,-0.60045003891,-0.183033883572,-1.10104310513,-0.712949991226
