rid,CPD001_MCF7_6H:BRD-K10671814-001-11-4:10,CPD001_MCF7_24H:BRD-K10671814-001-11-4:10,CPD001_PC3_24H:BRD-K10671814-001-11-4:10,BRAF001_A375_24H:BRD-K10671814-001-11-4:10,BRAF001_A375_24H:BRD-K10671814-001-11-4:2.5,BRAF001_A375_24H:BRD-K10671814-001-11-4:0.625,BRAF001_A375_24H:BRD-K10671814-001-11-4:0.15625,BRAF001_A375_6H:BRD-K10671814-001-11-4:10,BRAF001_A375_6H:BRD-K10671814-001-11-4:2.5,BRAF001_A375_6H:BRD-K10671814-001-11-4:0.625,BRAF001_A375_6H:BRD-K10671814-001-11-4:0.15625,BRAF001_HEK293T_24H:BRD-K10671814-001-11-4:10,BRAF001_HEK293T_24H:BRD-K10671814-001-11-4:2.5,BRAF001_HEK293T_24H:BRD-K10671814-001-11-4:0.625,BRAF001_HEK293T_24H:BRD-K10671814-001-11-4:0.15625,BRAF001_HEK293T_6H:BRD-K10671814-001-11-4:10,BRAF001_HEK293T_6H:BRD-K10671814-001-11-4:2.5,BRAF001_HEK293T_6H:BRD-K10671814-001-11-4:0.625,BRAF001_HEK293T_6H:BRD-K10671814-001-11-4:0.15625
2115,-0.659606933594,-0.662736713886,-0.489809960127,-0.452479302883,0.0391231700778,0.208215788007,0.643642425537,-0.102259986103,-0.273168712854,-0.0046354746446,0.681777358055,1.86149513721,-0.314669311047,1.60959148407,0.221006155014,-0.518283903599,0.40662291646,0.0973949208856,0.244545936584
7015,-0.658719241619,-0.226019859314,-0.089642226696,0.103527620435,-0.0961849689484,-0.0782285034657,-0.15825715661,-0.173421889544,-0.0527289025486,-0.0111340545118,0.36024582386,-0.445903718472,0.491139799356,-0.28250181675,-0.0664809048176,-0.158238455653,0.100339196622,-0.0596627816558,-0.497598677874
8726,2.76889705658,0.330111265182,0.0334501862526,0.829677402973,0.446461170912,0.355001866817,0.181679487228,0.18591837585,0.39199256897,-0.248724147677,0.0839960500598,0.450568854809,-0.1451613307,0.0476929470897,-0.196481049061,1.17969346046,0.0141608817503,-0.796584963799,0.150957435369
2185,-0.488941311836,-0.740338087082,-0.144439250231,-0.333284676075,0.0219167694449,-0.311407804489,-0.547297179699,-0.113810457289,0.186839967966,-0.419964253902,-0.583435297012,-0.509534239769,-0.0667795836926,0.349459409714,-0.498156309128,-0.276531606913,0.421384453773,-0.203016519547,0.0178389772773
3315,-0.487052351236,-0.0813811123371,-0.848355710506,0.221456989646,0.801182746887,-0.590716362,0.430322945118,-0.537748336792,1.45144999027,-0.0319752208889,0.0867513716221,0.465393692255,0.298950046301,0.596214294434,0.802890062332,0.246940299869,-0.758000671864,-0.327146470547,0.141971945763
5289,-0.0287756063044,-0.805000841618,-0.596769571304,-0.277856200933,-0.154732391238,-0.245630189776,-0.224595397711,0.0937343165278,-1.03892087936,0.0634734481573,-0.453756541014,-1.02387344837,-0.311098277569,-0.762891948223,-0.410458743572,-0.220278307796,0.35564032197,-0.583688557148,0.0838407352567
868,-0.238530740142,-0.135933175683,-0.0335627198219,0.0572708398104,0.329050004482,0.937705039978,0.31731814146,0.563027918339,0.738117754459,1.75213432312,-0.729739665985,-0.125953838229,0.0231606066227,0.287265211344,-0.222456529737,0.423291742802,1.32220768929,0.733485221863,-0.161586388946
1677,0.332230865955,-0.986239492893,0.712451219559,-0.711911857128,-0.21052339673,-0.470751792192,-0.570149600506,0.562661707401,0.190598741174,0.204053476453,-0.387098371983,-0.48366433382,0.399196654558,-0.350277662277,-0.0422781854868,-0.49020537734,0.0485669188201,-0.40228882432,0.359126269817
7043,-1.87742054462,-1.27048254013,-0.597958803177,0.20902889967,0.187803164124,-0.393900752068,-0.615418970585,-0.347497999668,0.545138716698,-0.503527224064,-0.893300294876,0.870194852352,0.017767034471,-0.335165739059,-0.310105592012,-0.312493056059,0.737500846386,-0.604912519455,0.0779433771968
5613,1.2486897707,-0.458516120911,0.259166896343,-1.09235966206,-0.391542077065,-0.415078282356,-0.312774568796,1.50314044952,-0.962425410748,0.321844339371,0.469116777182,-1.61672472954,-0.466550141573,0.607504785061,0.0407309383154,-2.01262998581,-0.517696976662,-0.0478475764394,0.0644787475467
595,-0.300532579422,-0.587990880013,-0.872135579586,0.0530990622938,0.409350633621,0.33598908782,0.351470321417,0.181416630745,0.364581525326,0.0471918210387,0.123834833503,-0.468235999346,0.51402002573,-0.426423639059,-0.744936466217,0.40235003829,0.525911509991,-0.178371205926,0.525756537914
4793,0.641970336437,-0.462736696005,1.15904378891,0.232366099954,0.311199605465,-0.338636428118,0.0418028719723,-0.162223577499,1.05606234074,-0.367380321026,-0.507345497608,-0.216906562448,0.0574432276189,-0.432016372681,-0.269487679005,0.485509544611,0.341163605452,-0.0324844643474,0.06523745507
2736,-1.00270187855,-0.516125202179,-0.204802632332,0.21445608139,0.126020997763,-0.71792781353,0.119601659477,-0.316887766123,1.23281037807,-0.00851898640394,-0.0367350615561,0.358879119158,0.00418598204851,0.394093334675,0.194744363427,0.00102860573679,-0.171090990305,0.0359237417579,-0.218531250954
5290,-0.820053398609,-0.39096853137,-0.419409275055,0.321831405163,0.436609506607,0.0185320302844,-0.47785949707,0.134900763631,0.76510310173,0.466212809086,-0.142194911838,0.949395656586,-0.0980211347342,0.673898160458,0.705393016338,0.366184532642,-0.124679237604,0.332175314426,-0.0429905578494
6194,0.749243855476,-0.239261657,-1.13048446178,0.0164166614413,0.0325921103358,0.352738291025,-0.0343305878341,0.161123365164,0.606406271458,-0.11926536262,-0.36660182476,0.00666067749262,-0.754680991173,-0.082553319633,0.254631519318,0.579795598984,-0.108422413468,0.709597468376,-0.265557438135
1676,-1.33028936386,-1.03979766369,-0.261774927378,-0.380113810301,0.541877806187,0.115001052618,0.102252572775,-0.639067053795,0.097895771265,-0.384897112846,0.271809279919,-0.47042927146,0.644138216972,-0.457101255655,0.283289581537,-0.702297627926,-0.369888156652,-0.491388082504,0.634332418442
23512,-0.207171425223,-0.547425091267,-0.0823104530573,-0.0135966744274,0.223324328661,-0.0132314823568,0.0348660424352,0.224903985858,-0.532176673412,0.199580922723,0.52198433876,-0.355490148067,-0.240210786462,-0.211704909801,0.534667134285,-0.181288585067,-0.259482145309,-0.0975629836321,-0.264480650425
148022,-1.28704154491,-1.06469452381,-0.370066434145,0.0396319329739,0.421002328396,-0.017007060349,0.253731220961,-0.0288027226925,0.260894268751,-0.559441924095,0.145293161273,-0.269112676382,0.577957987785,-0.860200583935,-0.533795654774,-0.0700545012951,1.40031766891,1.77499973774,1.31994962692
1906,-1.70521306992,-0.517444908619,-0.216583386064,-0.813948750496,-0.363976657391,-0.148076444864,0.282763630152,0.258532881737,0.22481662035,0.191478952765,0.556618392467,0.183779925108,0.96766680479,0.347543776035,-0.214735552669,-0.799066007137,-0.0809718444943,0.314656764269,-0.0366190858185
8878,-0.486507087946,-1.02932012081,0.0207048654556,-0.039208419621,-0.24752740562,-0.960416793823,-1.02435874939,-0.294473260641,0.0331087782979,-0.55113452673,-1.49518561363,0.523735165596,0.10044849664,-0.564254283905,0.249438747764,-0.365620106459,-0.139400541782,-0.134473711252,0.145378917456
3091,0.0319081544876,-1.00998044014,-0.22032853961,-0.772327423096,-0.780487775803,0.0670961216092,0.0200697258115,-0.170350417495,-1.16176378727,0.351372033358,0.143588706851,-1.36784994602,0.0347390808165,-0.719049811363,0.11551258713,-1.8349506855,0.423967897892,-0.0373282209039,0.245828926563
5743,4.85586261749,-0.403330594301,-0.244918614626,0.453273832798,0.178165927529,0.844173252583,-0.1263025105,0.425290971994,0.0209404546767,-0.35458868742,-0.135354757309,0.574006617069,0.223600625992,-0.160073459148,0.302126437426,0.140602558851,0.964619338512,-0.261301636696,0.158833488822
5321,-0.602849841118,-0.228298559785,0.359307348728,-0.356832057238,-0.233814105392,-0.0877377465367,-0.934073865414,-0.321034401655,-0.224416956306,1.19579410553,0.371025502682,0.341029435396,-0.267992973328,0.504353106022,1.01755774021,-0.652012944221,-0.424286544323,0.141465738416,-0.0697100609541
4144,0.636123478413,-1.1500223875,0.531559228897,-0.857965767384,-1.08185732365,0.356206417084,0.180362001061,0.167822182178,-1.19980871677,0.353366613388,0.749231040478,-1.3712246418,-0.566678881645,0.458054214716,0.561314463615,-2.23661088943,0.0474611781538,0.224151000381,-0.140578627586
1981,0.0558121092618,0.209821268916,0.838247537613,0.163329958916,0.559982001781,0.370619267225,0.623362779617,-0.349748760462,0.716684699059,0.174225881696,0.856619417667,-0.349858522415,0.24831572175,0.323492407799,0.39090514183,-0.346542835236,-0.396637111902,-0.337985754013,0.112272188067
695,0.323813736439,-0.36317807436,0.22138145566,0.199439078569,0.168004989624,0.0484130084515,0.701198518276,-0.116378113627,0.212992891669,0.051027983427,-0.626440286636,-0.625130951405,-0.0618285611272,0.55652487278,-0.794913887978,0.382320851088,1.47841835022,0.342260420322,-0.199042707682
10398,-1.73490619659,-0.471274137497,0.279683291912,-0.487248659134,-0.549045145512,-0.0852952077985,-0.155954316258,-0.448844075203,-1.05224943161,0.0533867962658,0.260881125927,-0.853368401527,-0.456850677729,-0.0336446017027,-0.240653991699,-0.107720427215,-0.313635528088,-0.390215009451,-0.344791978598
5708,0.155389726162,0.493250489235,-2.24633455276,0.167219743133,-0.0190990120173,-0.0335726700723,-0.208318829536,-0.5500639081,-0.249648377299,0.60985314846,0.408886313438,0.336730271578,-0.064104706049,0.147106930614,0.463572323322,0.00467756204307,-0.239942550659,0.099528953433,0.0568827837706
1213,0.379234790802,-0.555141508579,-0.323968946934,0.146907508373,0.14270298183,0.176573038101,0.303845971823,-0.365033000708,0.481067955494,-0.491170465946,-0.011016651988,0.0651268661022,0.464207053185,-0.465087860823,-0.432271927595,0.0192103534937,0.195363432169,-0.298955947161,-0.133653089404
226,-0.582885742188,-1.22466635704,-0.503054976463,-0.112622626126,-0.0417154319584,0.168011620641,0.369142353535,-0.029989156872,-0.722835540771,-0.439518302679,-0.0330330505967,-0.727132499218,0.201593786478,-0.794153928757,-0.432660281658,-0.850500702858,0.0136632397771,-0.183245688677,-0.146988674998
6777,0.0908244550228,-0.141359254718,-0.429511487484,0.59356802702,1.33981585503,-0.00942176766694,0.272175550461,-0.210506126285,1.01030552387,-0.827808558941,0.277847826481,0.440821111202,0.212166577578,0.105927892029,-0.994628190994,-0.264425843954,0.63218164444,1.21174359322,0.397947788239
2113,-1.62027180195,-0.677897930145,-0.147623181343,-1.01650989056,-0.122316218913,-0.397405028343,-0.394520998001,-0.303094804287,-0.447560936213,0.121282875538,0.876933693886,0.359725177288,-0.440771609545,0.890016317368,0.337152689695,-0.506564736366,-0.625661969185,-0.0697519630194,-0.450238645077
3329,-0.759280622005,-0.18863157928,-0.147209495306,-1.14504730701,-0.430609315634,0.161287978292,0.690043509007,-0.688829123974,-1.33502364159,-0.0557292439044,0.655827105045,-1.41369485855,0.0818495973945,0.0469664596021,0.286979049444,-2.10393881798,-0.0539839528501,-0.0625047907233,-0.112292811275
1050,0.266565412283,0.616523444653,1.67619502544,-0.380826592445,0.361807137728,-0.485440343618,-0.0802657902241,-0.478587538004,-0.315969377756,0.120775140822,-0.0021600201726,1.1076785326,-0.43976020813,0.436545521021,0.433369576931,-0.116136968136,-0.0511105805635,0.406543284655,0.0510407015681
9491,-1.68374335766,0.696010768414,-0.167148888111,-0.599581599236,-0.173357784748,0.0102623514831,-0.64681828022,-0.271654486656,0.275875240564,-0.196575194597,-0.0300566479564,-0.17731410265,0.206650838256,-0.508638799191,-0.149649560452,-0.867849588394,-0.371993422508,0.0547368116677,-0.0502041056752
22926,-1.13434004784,-0.65761756897,-1.33694565296,-0.0483192577958,-0.0592433586717,-0.109189264476,0.232216879725,-0.436402261257,-0.146941483021,-0.252903550863,-0.00952205434442,-0.5304479599,0.339924573898,-0.436393201351,0.0826185569167,-0.648047685623,-0.550730466843,-0.782212615013,0.756492078304
5899,0.0667145401239,-0.358788073063,0.164575189352,1.11084890366,0.250871568918,0.893995761871,0.637947380543,0.256775587797,0.103306442499,-0.490703970194,-0.185242027044,0.0614233538508,0.308929800987,-0.510965645313,-0.363401144743,0.0556455142796,0.0830903053284,0.388556599617,-0.0823767334223
5467,-1.67494952679,-1.05018603802,-1.18569219112,0.540296733379,0.444472283125,0.214387655258,0.0832453295588,-0.0969163626432,0.637386679649,-0.860005199909,-0.453840225935,0.233802333474,-0.166601836681,-0.453800946474,-0.68044924736,0.20609754324,-0.348399966955,-0.429096311331,-0.116135008633
6774,-1.03113079071,-0.164742231369,-0.0875679701567,-0.676688730717,-0.101218253374,0.0403884463012,0.470613718033,-0.154123336077,0.457726508379,-0.00418994575739,0.0193388313055,1.17213869095,0.950873732567,-0.628145933151,-0.366284102201,0.221737772226,0.772219657898,-0.249531149864,0.224445924163
1788,-1.16347813606,-0.967354297638,-0.308892190456,-0.537394881248,-0.336190611124,-0.281086355448,-0.57740020752,0.000513173639774,-0.6892105937,0.279980421066,0.112493947148,-0.102776885033,-0.339241921902,-0.0323420315981,0.721828520298,-0.8639087677,-0.758168458939,0.122251853347,-0.155195817351
5921,0.532435059547,8.49438762665,-0.736704945564,0.902932524681,0.794900000095,0.49766510725,-0.0188788846135,0.485818058252,1.0030452013,-0.283457159996,-0.233518362045,-0.0920255407691,0.206606328487,-0.654046297073,-0.630642652512,1.6142090559,1.95255041122,-0.190075725317,0.80033326149
5721,1.57034802437,0.783188283443,-0.533343434334,-0.0957623794675,-0.0220061503351,0.318121284246,-0.127201586962,-0.20178450644,0.206615149975,0.138982251287,-0.225484728813,-1.05283105373,0.666122078896,-0.36602139473,-0.986261308193,-0.431519299746,-0.0186739191413,0.239795207977,-0.117119841278
2263,-1.19080913067,-0.0304757617414,-0.129124835134,-0.636408507824,-0.854640126228,-0.186097115278,-0.360057175159,0.454312860966,0.0451345145702,1.58867049217,0.607037305832,-1.23252177238,0.195508345962,-0.169512853026,0.362707495689,-1.45976519585,-0.19588047266,0.241718962789,-0.111242890358
808,-1.11298549175,-0.193637385964,-1.88704180717,-0.468932807446,0.365596175194,-0.0511771179736,-0.0219241045415,0.851245641708,-0.674712777138,0.333425968885,0.103811837733,-0.752579271793,0.0238901674747,0.0578847974539,-0.180300652981,-0.970712423325,-0.26693841815,-0.261958241463,0.514816105366
30001,0.148607715964,0.069387562573,-0.546671628952,0.120323158801,0.308983445168,0.221723467112,0.491382569075,-0.652090966702,-0.240370988846,-0.300177514553,0.486872911453,-1.0835313797,0.341419816017,0.181041374803,-0.112868376076,-0.204461216927,-0.245624318719,-0.111441172659,0.266584157944
348,2.17717909813,-0.756176948547,-0.724355757236,0.410175085068,0.120906203985,-0.214760512114,-0.0371813476086,0.697048783302,-0.113304823637,0.0493658781052,0.145771697164,-0.408504724503,0.124144360423,-0.0596720278263,0.0893038362265,1.48212945461,1.07941710949,0.818800210953,0.543894648552
30849,-1.26997172832,-0.345318615437,-0.675975203514,0.0103384517133,0.0995936095715,0.14660294354,0.401787489653,-0.115916155279,-1.04236555099,-0.571328043938,-0.407193422318,-0.311885625124,0.0285273492336,-0.447267860174,-0.25155749917,-0.461752265692,0.164424419403,-0.298611223698,0.0509905591607
1454,-0.810540616512,-1.29338514805,-0.388354122639,-0.321124583483,0.431759953499,0.0780438408256,-0.0129091357812,-0.111081048846,0.379259109497,-0.0479563772678,0.0244312956929,0.102886840701,0.00301719456911,-0.0548877492547,0.416570812464,0.617870748043,0.58106482029,0.0314544886351,0.131133362651
6500,2.13405632973,-0.32294228673,-0.810187220573,0.705024540424,0.489375472069,0.30708321929,0.563235282898,-0.0814218297601,-0.52754932642,-1.24729263783,-0.361498385668,-0.743312120438,0.0854915976524,-0.97249686718,-0.754566192627,-0.611205518246,0.302423626184,-0.312513798475,0.385276377201
5627,0.0552953742445,-0.0782652497292,-0.132607638836,-0.196411967278,1.15464639664,-0.0497357100248,0.439577281475,0.293766289949,0.0438634417951,0.0777523592114,-0.278738498688,-0.619662106037,0.224658727646,-0.393256753683,-1.11524653435,0.319230854511,0.365528464317,0.163005083799,0.460962116718
5715,-0.646178007126,0.238797217607,0.0990553423762,0.725520074368,0.191025868058,-0.471164137125,0.00727277249098,-0.390892505646,0.753068804741,-0.770338356495,-0.0438222810626,0.663250386715,-0.10694783926,0.0217863209546,0.246388301253,0.609511196613,-0.746089339256,-0.111186146736,-0.192525058985
4791,-0.354572534561,-0.149235367775,-0.917487978935,-0.631569862366,0.13916143775,-0.233369514346,-0.118948861957,-0.141038954258,-0.728891730309,0.0339452661574,0.222200423479,-0.371386647224,-0.442825347185,-0.619875311852,-0.769593119621,-0.521595358849,-0.0432945266366,-0.126402556896,-0.108876556158
56924,-0.0510093271732,-0.260818988085,0.0757740885019,0.0813798457384,-0.263370037079,0.472309589386,0.108796685934,0.572942316532,0.195103019476,-0.0150595922023,0.352553963661,-0.0222973786294,0.220054775476,-0.511819601059,-0.192170590162,-0.124849386513,-0.257353037596,-0.619627118111,0.366326540709
2690,0.258792519569,0.845250785351,1.31515109539,0.107333704829,0.149362355471,-0.0944476649165,0.168181806803,1.84214544296,-0.177037671208,-0.141917943954,-0.206704556942,-0.236082017422,-0.27186948061,0.12969532609,-0.454235345125,0.328361064196,-0.219736814499,0.122924186289,-0.287585884333
1019,0.759406924248,0.273376613855,-0.71029073,-0.518705904484,-0.361654430628,0.311849147081,0.580605208874,0.0422951765358,-0.155337288976,0.0171411260962,0.216117069125,0.485928416252,-0.465040445328,0.37800770998,0.371554464102,-0.536030113697,-0.116178683937,-0.0834319368005,-0.561169624329
51422,-0.268775373697,1.05650115013,-0.380829572678,0.71911406517,0.21287086606,0.215441465378,0.258565306664,0.305372714996,0.724675893784,-0.387988895178,2.11776828766,0.529955565929,-0.736866354942,0.397396504879,-0.112459272146,0.190871343017,-0.987140238285,0.379270195961,0.0628311187029
5788,-0.904216349125,-0.64284992218,-0.576400637627,-0.0698388293386,0.488358706236,1.17600512505,-0.331600964069,0.171333342791,0.200972899795,-0.342924833298,-0.751077055931,-0.472725361586,-0.125614389777,-0.0933317989111,-0.544961214066,-0.309596270323,-0.505787014961,-0.0340928956866,-0.449784934521
6709,-0.43570998311,-0.55390381813,0.199581429362,0.0878031253815,-0.0859214961529,-0.0652347952127,0.541666090488,0.0744865909219,0.957942962646,-0.425896167755,0.0767493695021,0.598155677319,-0.128228276968,0.399051696062,0.347991377115,0.281288564205,-0.0908150598407,-0.200141236186,1.04031205177
1277,-0.121897339821,-0.00680890679359,0.323778569698,-0.0655254349113,0.0877523347735,-0.282789260149,0.119838818908,0.308746188879,-0.149224430323,-0.293678581715,-0.115404255688,0.892962932587,0.0646200105548,0.35285910964,0.309177279472,-0.655095279217,-0.272095382214,0.247958362103,1.3284175396
993,0.946323812008,0.906311750412,0.516283631325,0.209623321891,0.169410526752,0.053252518177,-0.795210540295,0.21655459702,0.120808184147,0.48092392087,0.229532271624,0.296695530415,-0.0965768694878,1.01140582561,0.664939939976,-0.174692153931,-0.124687068164,0.3081985116,-0.195554047823
7157,-0.87481969595,-1.17163145542,0.102091640234,-1.09085988998,-0.532843112946,-0.286167442799,-0.417526632547,-0.464255511761,-0.835975825787,-0.36029997468,-0.110554806888,-1.11284935474,0.277718663216,0.0290533713996,0.172030389309,-1.31894731522,-0.0933081880212,-0.0569269582629,0.680638313293
