rid,CPC009_A375_6H:BRD-A57457122-001-01-2:10,CPC009_A549_6H:BRD-A57457122-001-01-2:10,CPC009_A549_24H:BRD-A57457122-001-01-2:10,CPC009_HA1E_6H:BRD-A57457122-001-01-2:10,CPC009_HCC515_6H:BRD-A57457122-001-01-2:10,CPC009_HEPG2_6H:BRD-A57457122-001-01-2:10,CPC009_HT29_6H:BRD-A57457122-001-01-2:10,CPC009_MCF7_6H:BRD-A57457122-001-01-2:10,CPC009_MCF7_24H:BRD-A57457122-001-01-2:10,CPC009_PC3_6H:BRD-A57457122-001-01-2:10,CPC009_PC3_24H:BRD-A57457122-001-01-2:10,CPC009_VCAP_6H:BRD-A57457122-001-01-2:10,CPC009_VCAP_24H:BRD-A57457122-001-01-2:10
5720,0.631021440029,-0.723333358765,-0.941049993038,-0.80927157402,1.495667696,0.672585129738,0.229923352599,0.11122046411,0.469650000334,0.465287238359,-1.00971925259,0.816089034081,0.547555506229
466,0.60413813591,0.0753666684031,-0.377799987793,0.292580127716,0.453627586365,1.2914981842,1.20595729351,-0.200104132295,0.544900000095,0.434170514345,-0.00703625380993,0.700233280659,0.040368154645
6009,0.51692044735,-0.172399997711,0.181950002909,0.913662314415,0.342202246189,-0.0253071859479,0.0687979161739,-0.892178654671,0.759199976921,-0.609129965305,-0.646065354347,0.0954081267118,0.943492054939
2309,-0.118978649378,0.0432333350182,1.18410003185,0.299100607634,1.44940638542,0.582663178444,-0.520109176636,-0.669238269329,-0.527100026608,-1.07568669319,-0.172021105886,0.622532486916,0.471223086119
387,0.534920156002,0.452566683292,1.55739998817,0.876688659191,1.78795802593,-0.166518181562,0.385790944099,-0.425174057484,0.863700032234,-0.626817524433,-0.383951753378,-0.358749091625,1.35203158855
3553,-0.641622364521,-0.291033357382,-0.538850009441,-1.00726056099,-1.55643379688,-0.899893701077,-0.888015627861,0.535857617855,-0.0368499904871,-1.4425971508,-1.43289113045,0.168908417225,-0.172505646944
427,-0.247233629227,0.644266724586,-1.73399996758,-0.804791808128,-0.417353898287,0.671012163162,1.1541724205,-0.87447476387,0.312550067902,-0.419794946909,-0.336801499128,0.176576793194,-0.0429279655218
5898,-0.0540056824684,0.0399999916553,0.359750002623,0.174651756883,-0.784941077232,-0.16607105732,-0.15103957057,-0.130510807037,0.301950007677,0.0714371427894,-0.764931917191,-1.33463943005,0.580081582069
23365,-0.424563348293,0.533666670322,0.76390004158,0.0120331542566,-0.807009756565,-0.474520146847,0.734546661377,0.392497479916,-0.335049986839,-0.20756341517,-0.400604873896,-0.465268492699,0.738507211208
6657,-0.864461541176,0.403666675091,-0.738799989223,0.172775879502,-1.26242613792,-0.745298504829,-0.677142620087,-0.40660661459,-0.476400017738,-0.127528756857,-0.0769156143069,-0.334485769272,-0.123553901911
5054,-0.54406529665,-0.0800333544612,0.199699997902,0.41781821847,0.106088623405,-0.0214504301548,-0.589387118816,4.72798061371,-0.258249998093,1.24845540524,0.538492619991,0.48353099823,-0.306731671095
3108,-0.0540965199471,0.356666684151,-0.0364000201225,0.974598407745,0.586760938168,-0.697595894337,-0.106488324702,-1.06738090515,-0.530050039291,-0.503214240074,0.886818349361,0.178699880838,-0.650278806686
1950,-0.2140968889,0.45083335042,-0.989250063896,-0.0647391080856,-0.963325679302,0.341223716736,-0.774724841118,0.179772153497,-0.393150001764,0.177384912968,-0.372014641762,-0.553797960281,-0.551621317863
351,-0.0454214178026,-0.14796666801,-1.63195002079,-0.575351297855,0.358052700758,-1.2529065609,-0.597251355648,-0.298224359751,-0.316249996424,0.196330875158,0.367632627487,-0.450004637241,-0.601743876934
4846,-0.39749866724,-0.578666687012,-2.92124986649,-0.280894637108,0.890427112579,-0.0310224592686,-0.0318351089954,-0.525219917297,0.00205000117421,0.290335804224,-0.110656730831,-0.00530090928078,-0.575888872147
1452,0.89949542284,-1.53576683998,0.286000013351,0.586088478565,-0.625453472137,-0.0289359185845,-0.764091849327,0.18871678412,-0.547749996185,-0.0318571068347,0.350237488747,-1.43190801144,0.1428411901
4776,-0.225177973509,0.246266692877,-1.25055003166,-0.873705983162,-1.35802054405,-0.684979856014,-0.568535268307,0.379104793072,-0.327650010586,-0.290966868401,0.488611191511,-0.275964677334,-0.652180075645
6908,0.665995717049,0.574866712093,-1.08280003071,-0.143298089504,0.244490087032,0.668743610382,0.395233929157,-0.512717723846,-0.419900029898,0.527466833591,-0.628926217556,-0.334667652845,0.581760108471
672,0.938561081886,-0.390100032091,-1.63775002956,0.00466477870941,-0.550931930542,0.0716327354312,0.284456431866,0.0285574346781,-0.354000002146,0.435611575842,0.424919605255,-0.0422988906503,0.00214396417141
5710,1.06836247444,-0.453333377838,-0.709250032902,-0.965548276901,0.630777776241,1.08578824997,0.53348082304,-0.786558747292,0.0887499898672,1.16119372845,-0.113018482924,-0.0654738247395,0.408693909645
2115,-0.266555726528,0.433733344078,0.282849997282,0.822346806526,0.550213336945,-0.773750841618,-0.0926103964448,-0.229148432612,0.723399996758,0.73987364769,-0.180837884545,0.0942317545414,-0.231053933501
7015,-0.264459401369,-1.02146673203,-0.00300002098083,-0.977642893791,-1.07784545422,-0.265147149563,-0.790016293526,0.0608847364783,-0.366299986839,-0.126150757074,-0.0567208826542,-0.160185873508,-0.478284060955
8726,0.609950304031,0.106900006533,-0.582200050354,1.01279580593,1.01241981983,0.856290459633,0.677450299263,0.818384289742,0.262000024319,0.368532478809,0.132584691048,-0.00891825556755,0.16615408659
2185,-0.641363859177,0.439133346081,-0.761349976063,-1.03715503216,-1.19502902031,-1.03206443787,-0.615856051445,-0.226982504129,-0.25364997983,-0.0633509606123,0.0415228307247,0.314888298512,-0.0233052968979
