rid,DOS015_VCAP_6H:BRD-K04585040-001-01-1:5,DOS015_VCAP_24H:BRD-K04585040-001-01-1:5
5720,-0.318993330002,-0.436674267054
466,0.102543726563,-0.853515386581
6009,-0.68735408783,-0.120232790709
2309,-0.169650793076,0.483872056007
387,-0.763723492622,-0.23960711062
3553,-0.396914511919,0.435072332621
427,0.556199729443,0.0843841433525
5898,-0.564278125763,0.47405654192
23365,-0.820229411125,-0.0183593630791
6657,0.158800348639,0.467324078083
5054,-0.591818571091,-1.05646300316
3108,-0.0929323658347,0.211575269699
1950,-0.135573476553,0.326638877392
351,0.0683463513851,-0.561256408691
4846,-0.932664752007,-0.416650950909
1452,0.256713658571,0.353556066751
4776,-0.74897813797,0.163559794426
6908,-0.76706045866,-0.0924084633589
672,0.686696648598,0.277257204056
5710,-0.251843005419,0.450680136681
2115,1.22362458706,0.351961553097
7015,0.54874753952,-0.0470506623387
8726,-1.50213909149,-0.415362775326
2185,-0.0912741273642,-0.761502981186
3315,-0.201543271542,-0.312835931778
5289,-0.254815459251,0.00558891892433
868,0.769620895386,0.807587385178
1677,0.975796222687,0.496356070042
7043,-1.07944262028,0.143142640591
5613,0.139975383878,0.305595517159
595,-0.00722160935402,0.288433879614
4793,-0.0313943848014,2.33944892883
2736,0.466379642487,-0.310092568398
5290,0.331253796816,-0.0518545359373
6194,-0.718154072762,0.0
1676,-0.0254640653729,-0.134978681803
23512,-0.248379081488,0.369637072086
148022,-0.368806242943,-0.452726602554
1906,-0.994809746742,0.145435601473
8878,0.41476097703,0.492381930351
3091,-0.171406030655,-0.643523156643
5743,0.537950098515,0.504273176193
5321,-0.234236121178,-0.646539866924
4144,0.463682591915,-0.179203927517
1981,-1.10521769524,0.409461706877
695,0.170913890004,0.0886782705784
10398,-0.211012348533,0.652002394199
5708,-0.387427568436,0.859570086002
1213,0.0788623988628,0.186038732529
226,0.112465105951,-0.277535259724
6777,0.965684473515,-0.305200397968
2113,-0.664746761322,0.0476811602712
3329,-0.246459320188,-0.178357645869
1050,-0.357301175594,0.102697938681
9491,-0.671304225922,0.634909629822
22926,-0.443742960691,0.0771683007479
5899,-0.165026575327,0.25451695919
5467,0.500971019268,-0.491649478674
6774,0.485752373934,0.460830211639
1788,0.18729865551,-0.501461446285
5921,0.881967961788,0.0960178375244
5721,-0.388664484024,0.839886009693
2263,-0.597659766674,0.723040223122
808,0.133024677634,-0.282963216305
30001,-0.581203758717,0.0445660725236
348,0.162026628852,-0.38959813118
30849,-0.0607594549656,-0.917340874672
1454,0.702717542648,0.729367434978
6500,0.430433452129,-1.0475692749
5627,0.953907907009,-0.160023808479
5715,0.118878766894,0.155890852213
4791,0.259219259024,0.721403717995
56924,0.798413515091,0.311102926731
2690,0.0118257701397,0.409840106964
1019,-0.219766318798,0.106609731913
51422,0.12126621604,1.99374186993
5788,-1.07100939751,0.0637631714344
6709,-0.150550663471,0.492005228996
1277,0.748584866524,-0.71654933691
993,0.00311833620071,0.168601930141
7157,-4.28316831589,0.433765053749
1958,-0.367035984993,-0.263521313667
4582,0.423541009426,-0.837201833725
9212,-0.115185707808,-0.591655790806
8440,-0.36790433526,0.189413055778
6790,-0.0665319114923,-0.471146702766
8851,-0.030139118433,-0.809623062611
2534,0.0594743043184,0.0867868065834
4893,0.126196369529,-0.0984354838729
665,-0.289952546358,0.98327767849
4313,-0.525892734528,0.57563996315
1022,-0.0817125588655,-0.299155652523
5880,-0.802316427231,0.276895642281
3162,-0.027796022594,-0.426857382059
1282,2.26827430725,0.37355658412
3383,1.06333661079,-0.44200694561
727,1.11118805408,0.266365200281
4792,-0.519520640373,0.0323008224368
4794,-1.64099526405,-0.82101893425
902,0.583339571953,-0.189961463213
8091,0.242276027799,-0.384075582027
3486,-0.635163962841,-0.191041976213
10818,-0.51038813591,-0.791200637817
3454,-0.423716545105,-0.835472464561
4282,-0.590788245201,0.137439444661
1605,0.318220824003,0.778254985809
10644,0.362051337957,0.344373226166
2065,-0.156201183796,-0.257413983345
8321,0.275723189116,-0.283848762512
8503,1.02176201344,0.835205078125
7027,-0.441674828529,-0.464964330196
