rid,CPC014_A375_6H:BRD-K99964838-001-03-6:10,CPC014_A549_6H:BRD-K99964838-001-03-6:10,CPC014_A549_24H:BRD-K99964838-001-03-6:10,CPC014_ASC_24H:BRD-K99964838-001-03-6:10,CPC014_HA1E_6H:BRD-K99964838-001-03-6:10,CPC014_HCC515_6H:BRD-K99964838-001-03-6:10,CPC014_HEPG2_6H:BRD-K99964838-001-03-6:10,CPC014_HT29_6H:BRD-K99964838-001-03-6:10,CPC014_MCF7_6H:BRD-K99964838-001-03-6:10,CPC014_MCF7_24H:BRD-K99964838-001-03-6:10,CPC014_NEU_24H:BRD-K99964838-001-03-6:10,CPC014_NPC_24H:BRD-K99964838-001-03-6:10,CPC014_PC3_6H:BRD-K99964838-001-03-6:10,CPC014_PC3_24H:BRD-K99964838-001-03-6:10,CPC014_PHH_24H:BRD-K99964838-001-03-6:10,CPC014_SKB_24H:BRD-K99964838-001-03-6:10,CPC014_VCAP_6H:BRD-K99964838-001-03-6:10,CPC014_VCAP_24H:BRD-K99964838-001-03-6:10,NMH002_FIBRNPC_24H:BRD-K99964838-001-05-1:10,NMH002_FIBRNPC_6H:BRD-K99964838-001-05-1:10,NMH002_NEU_6H:BRD-K99964838-001-05-1:10,NMH002_NEU_24H:BRD-K99964838-001-05-1:10,NMH002_NPC_6H:BRD-K99964838-001-05-1:10
4776,2.98511719704,0.689115464687,1.07966065407,-0.370556116104,0.230550006032,0.134590506554,-0.920014441013,0.31523296237,0.658916056156,0.908387005329,-1.21385002136,-0.0290305316448,-0.541701972485,0.392841309309,1.13906264305,0.215402841568,-0.554091274738,-0.499931663275,-0.191481426358,-0.966733396053,0.187578186393,0.703450322151,4.07569980621
6908,1.64473986626,-0.341960519552,-1.05354118347,0.0736326798797,-0.687600016594,0.689505934715,0.701804578304,-0.21943077445,-0.570499897003,-1.91488921642,-1.55920004845,0.116568163037,-0.728972792625,-1.29742836952,-0.149766713381,-0.657835960388,1.57389545441,-0.489985257387,-0.34532636404,-1.04576599598,0.990748524666,0.102005019784,-3.80679988861
672,1.40726673603,-0.666861534119,-2.14634537697,-1.58543527126,-0.640599966049,0.0602432787418,0.140593767166,0.538257718086,-0.712191641331,-0.745136380196,-0.836099982262,0.958319365978,0.830565810204,0.0316380001605,1.19269895554,0.860326230526,0.168187975883,-0.532102644444,-1.21063172817,0.844979226589,-0.71930539608,-1.14400970936,-1.80470001698
5710,0.841759443283,-0.0972730070353,-0.22516939044,-0.957354784012,0.132799997926,0.43294736743,0.657845556736,0.066670447588,-0.348173260689,0.313045680523,-0.344850003719,0.105474986136,0.611571013927,-1.32070064545,-1.13854217529,-1.36160254478,0.987039625645,0.0720086321235,-0.465279370546,-1.24519336224,0.45214137435,-0.77611887455,-8.81229972839
2115,1.48993372917,-1.50227022171,-0.637688815594,0.487902224064,1.23320007324,-1.37162780762,-0.886619269848,0.325509041548,0.68152743578,0.267468601465,-0.853950023651,1.22019922733,1.10325980186,0.660122811794,1.96129310131,-0.676601588726,-0.764038681984,0.410897731781,1.51479232311,-0.470363259315,-1.31537783146,2.78010725975,-1.26559996605
7015,2.25319623947,-1.25593268871,-0.351205199957,2.61268424988,0.740450024605,0.521482408047,-0.662096500397,0.375060349703,0.161470204592,0.990118861198,-0.96850001812,0.580082416534,-0.319070070982,0.377603828907,0.800177693367,0.546763181686,-1.12379860878,-0.545111656189,0.0125802606344,0.64377862215,-0.763261914253,0.651643395424,5.56559991837
8726,0.582366585732,-0.559247136116,0.987228095531,-0.40164527297,-0.621100008488,0.795539498329,1.6529738903,-0.909513473511,-0.919510185719,-1.00195169449,-2.96405005455,-0.977487802505,-0.450668543577,0.0100144259632,0.391082793474,-0.100894853473,0.59124237299,-0.487011283636,-0.0367087125778,0.0146811008453,-1.61161470413,-0.784390330315,-1.53719997406
2185,2.49815034866,0.649662733078,0.359815746546,0.254026502371,0.472299993038,-1.35560894012,-0.171340554953,0.462757796049,-0.0647709146142,0.683018088341,-1.43129992485,-0.320052593946,0.450062215328,0.410668373108,0.706254839897,0.448691248894,-0.793721020222,-0.476982146502,-0.24006780982,0.882749915123,0.143812537193,0.566272318363,2.66100001335
3315,0.824530124664,0.836617231369,0.622538745403,1.6631565094,0.715100049973,2.59279298782,1.02119851112,1.12081480026,-0.518059670925,0.39514952898,-0.948300004005,-0.298444122076,-0.481077730656,0.274594068527,-1.52196288109,0.0217779744416,-0.484353154898,-0.614818811417,0.469446837902,0.946542680264,0.358638256788,1.2224752903,0.841400027275
5289,2.2740893364,0.180484384298,-0.725758075714,-0.96866106987,0.255400002003,0.292003273964,-0.615676999092,0.680119276047,0.602314889431,0.175019994378,-0.471450030804,-0.608936548233,0.950758695602,0.074199616909,-0.681653499603,-1.25815558434,-0.966256380081,0.0898363888264,-0.462116807699,0.513153254986,-0.665520846844,1.30283844471,0.362199991941
868,1.26624464989,0.149066537619,-0.503458619118,1.67171490192,0.566349983215,0.604411840439,0.281304895878,0.926577925682,0.715524733067,-0.0840361267328,-0.594950020313,-0.135256975889,-0.0637799054384,-0.196013480425,0.499193817377,1.57817661762,-0.776054501534,0.0804604440928,0.0700869262218,0.411222815514,1.052770257,0.356748521328,-1.92700004578
1677,3.41380262375,0.086915999651,-0.557560861111,0.374076128006,1.04139995575,-0.0619499385357,0.437869101763,-0.62860417366,1.79632508755,0.728967428207,-0.828050017357,-0.0643129348755,0.385286003351,0.312239795923,0.88011777401,0.787099063396,-0.381601333618,-0.486100643873,-0.321786910295,-0.325226724148,0.382273495197,0.158936351538,1.78120005131
7043,1.90873384476,0.201714172959,-0.322294473648,0.229499071836,1.16354990005,-1.4066272974,-1.24219143391,0.796175658703,-1.25248289108,0.40122628212,-1.47850000858,-0.14812541008,0.527619123459,0.191395625472,0.659315347672,-0.630936384201,-0.861031711102,-0.172911226749,-0.110779389739,0.859555482864,1.28947997093,0.926231503487,0.800199985504
5613,1.71358776093,0.424644857645,0.948643147945,0.241247162223,1.56069993973,-0.579019784927,0.947984158993,0.281019717455,0.375395864248,0.962244153023,-1.43375003338,-0.574728965759,-0.174980595708,1.32116901875,2.0103366375,0.990122616291,-1.13676071167,1.23184013367,0.0135503709316,0.784615635872,0.170846894383,0.196409121156,0.524600028992
595,-0.810743868351,-1.31650137901,-0.534535586834,-0.084967404604,-2.4320499897,-1.34227395058,-0.0576070845127,-2.53068232536,-1.67582130432,-1.67218744755,4.81160020828,2.51100969315,-0.497145324945,-0.808944642544,0.394053995609,-2.5938539505,0.791156053543,-0.48274949193,0.412681996822,-0.830592751503,-0.51216095686,-1.19485545158,-0.76289999485
4793,2.42273235321,-0.528997242451,0.312859624624,0.558726966381,1.06245005131,0.107110872865,0.10652063787,-0.0832151323557,-0.377477169037,-0.435913711786,-0.444350004196,1.2035317421,0.276317536831,-0.377284139395,1.91772580147,-0.272649377584,-0.219018995762,-0.202572971582,0.261226713657,-0.68890863657,0.30092856288,-0.264664411545,-0.277099996805
2736,2.48211574554,-0.643829643726,-0.358199238777,0.559473991394,1.00724995136,-1.51611196995,-0.341876417398,0.795553982258,-0.103925332427,-0.190203920007,-0.222099989653,0.64658498764,0.576784074306,-0.0451611317694,0.857890129089,0.185158938169,-0.700863361359,0.0281139016151,0.0826068893075,0.678524136543,0.605425477028,-0.344317674637,2.61190009117
5290,0.936555624008,1.25604736805,0.797504723072,1.65270256996,0.244450002909,-0.370189070702,-0.475872516632,-1.06490933895,0.330248743296,0.77773308754,-2.35185003281,-0.65620970726,0.270878851414,0.185267329216,0.620315492153,-0.283330321312,-0.251655101776,0.0138263404369,-0.208184570074,0.493720442057,-2.76370048523,0.569694757462,3.21779990196
6194,-1.12904536724,-0.537483751774,-0.435145497322,0.0,0.0,0.000288857670967,0.0531188882887,-0.522096335888,-0.57320779562,-0.221818268299,0.0,-0.000250310229603,-0.0460423380136,-0.194492444396,-0.23472520709,-0.000582813576329,-0.0230591576546,-0.285603970289,-0.0376667864621,0.668270885944,0.000961903191637,-0.220591247082,0.871500015259
1676,1.65704321861,-0.398260116577,0.369717359543,0.0552161931992,0.805700004101,-0.135132774711,-1.24594700336,0.448772400618,0.0759323835373,0.988636553288,-1.87874996662,0.0244244411588,-0.332817077637,0.547601342201,0.346369445324,0.0094702616334,-0.715869367123,-0.0441614165902,0.0168957989663,0.671781778336,0.68138051033,0.137134492397,-0.381099998951
23512,0.983888030052,-0.513934373856,-0.135416448116,-0.885662734509,1.47495007515,0.438173681498,0.791310548782,0.187041699886,0.270371288061,0.0301569700241,-2.99635004997,0.176189377904,0.508558392525,0.651141643524,0.154343158007,-0.189200758934,0.314688175917,0.413222461939,-0.156806498766,-0.460122138262,0.364246159792,-0.371349751949,-5.6672000885
148022,0.0248099043965,-0.639886021614,-0.539991855621,-0.360768288374,0.0351499989629,-0.58160418272,-1.17537045479,-0.232166960835,-1.17877626419,-0.176580190659,3.32469987869,-0.00432350486517,-0.244233191013,-0.495352566242,0.661360681057,-0.169512093067,0.434522777796,-0.190773099661,0.729088187218,0.422682821751,-0.024395737797,1.28334760666,1.13499999046
1906,1.509724617,-1.73372066021,-0.852306485176,0.988409638405,-1.04995000362,-0.356585621834,-1.8028550148,0.12863047421,0.272275805473,0.77095746994,-1.1656999588,-3.30417633057,-0.447965055704,0.699801325798,0.579483151436,0.384527087212,-1.5044709444,-0.144004076719,0.0893846526742,1.09941649437,-0.144323512912,-0.095880240202,1.65339994431
8878,0.688456892967,1.06915593147,0.91955769062,1.17151737213,0.862399995327,0.63318157196,0.141073048115,0.140944212675,-0.340708374977,-0.345378160477,-0.2473000139,-0.588700711727,0.217624634504,-0.214504867792,-6.85753822327,-0.702515184879,0.211388424039,0.682934045792,-0.271714150906,-1.2882348299,1.2821444273,0.352044403553,-0.733299970627
3091,-0.596345067024,0.517773509026,0.112549632788,0.294031381607,0.638749957085,-0.126906216145,-0.266540616751,0.564465582371,0.318709492683,1.01215386391,-2.5966501236,-0.748235464096,0.236137062311,0.14847061038,-0.431835025549,-0.667420446873,0.110986061394,-0.181263640523,-0.216866627336,0.647479057312,0.166435211897,0.288940370083,-1.42019999027
5743,1.05924808979,1.46288263798,1.96740150452,-0.632959485054,5.33724975586,-0.955580770969,0.26103836298,-2.81227707863,-0.23558627069,0.515838801861,-0.701150000095,-0.150974094868,-1.13798975945,0.00491324998438,1.93328905106,-0.538911283016,-0.188292264938,-0.742110550404,-0.144211158156,-0.0455981306732,-0.637043118477,0.354672461748,1.30920004845
5321,0.563566207886,-0.183267384768,0.303894788027,0.469654768705,0.347499996424,0.319557607174,-0.251152426004,-0.256537020206,0.212877377868,0.300448358059,-0.00164999999106,0.248472839594,0.0995753332973,0.532504796982,-1.47026133537,0.276022970676,-1.40096831322,0.0801031813025,-0.391429543495,0.338763207197,0.326298892498,-0.301301985979,2.65809988976
4144,-0.916844129562,-1.24699699879,0.293218821287,0.656225800514,-0.562700033188,-0.595623791218,-2.05534934998,-2.27176737785,-0.948701381683,0.00960232317448,-5.51294994354,2.29306149483,-0.668184936047,0.148755386472,-0.944675981998,-2.41475772858,-2.18734931946,-0.765885591507,-0.183477759361,-1.13595819473,-2.7702023983,-0.413909316063,-5.65030002594
1981,1.26406884193,-0.152187392116,0.0898133963346,-0.119745612144,-1.41925001144,0.0240752995014,-0.604746103287,0.497075259686,-0.262901097536,0.560494244099,-0.410099983215,0.635470509529,0.0959564074874,-0.151715353131,0.632630825043,-0.820012688637,0.231175735593,-0.773780465126,-1.25439572334,-0.555416226387,0.743957638741,-0.319807887077,0.135700002313
695,1.99485182762,-0.0274640023708,0.735168457031,1.16990113258,-0.394900023937,-0.197682723403,0.635154247284,0.944223463535,-0.725762248039,-0.417895048857,-1.1155500412,0.728905677795,0.286926269531,0.357592225075,0.899949252605,-0.426145195961,0.48998105526,0.610361516476,0.160766303539,0.175403356552,0.585743129253,-0.0484130680561,0.801699995995
10398,3.05332827568,0.252461731434,0.0804503932595,0.916311740875,-4.8655500412,-0.361698359251,0.82324975729,0.748384833336,0.379195690155,0.397188961506,-0.35379999876,0.87516784668,0.132180690765,0.627891898155,0.42401561141,0.834356427193,-0.266265064478,0.269249469042,1.45401930809,-0.442441523075,0.777711331844,0.980843424797,0.389899998903
5708,0.456263154745,0.0678668618202,-0.756660938263,-1.46712183952,-5.37739992142,-3.02998590469,0.0346744060516,-0.19348628819,-0.110179163516,1.15426850319,0.0,0.187583446503,2.30794215202,-1.66792297363,-0.0134973563254,0.59320795536,-0.595246553421,-0.152218818665,-1.52054810524,-2.87412595749,0.0569064170122,0.311787724495,0.0
1213,0.597199082375,-0.736709237099,0.539782941341,-0.415820419788,-0.388999998569,0.163303136826,-1.01866233349,-1.97595489025,-0.2955943048,-0.483758330345,0.653499960899,-0.534402191639,0.527815043926,-0.428188830614,-2.39788484573,-1.17286849022,0.491556972265,-1.8762345314,-0.391006857157,-2.58972811699,0.356287240982,-0.480502009392,-6.58529996872
226,0.0215015113354,0.291999161243,-0.238811910152,-1.40886354446,-0.412100017071,-1.74942564964,-0.100166782737,-1.5500203371,-0.744041323662,-0.909972667694,0.537599980831,6.10503339767,-0.476275801659,-0.451081067324,-0.615882158279,-0.371136724949,0.182458013296,-0.185230284929,-0.032582461834,-0.701149821281,1.53004527092,-0.371317267418,-1.79929995537
6777,1.58941423893,-0.0783958435059,-0.361241936684,-1.00786876678,-0.312900006771,-0.891785025597,-0.683077573776,0.0904539003968,-0.460781127214,-0.302661508322,-1.49559998512,-0.155631810427,0.762911200523,0.340737402439,0.496656984091,-0.242349073291,1.1380726099,0.47570168972,0.31547755003,-0.822725176811,0.523117423058,0.125806689262,0.0366999991238
2113,0.89809769392,-0.249773979187,-0.759116172791,0.0738389194012,0.895600020885,-1.04010045528,-0.889084279537,0.842206418514,0.19283041358,-0.436102122068,-0.471949994564,0.102781876922,-0.286192417145,0.0766897127032,0.384990990162,-1.51617002487,-1.35893297195,-0.456598103046,-1.10907256603,0.188482910395,0.255332916975,0.671447634697,0.536099970341
3329,-0.523803114891,-0.387931495905,-1.5234695673,-2.49041509628,-3.51680016518,-0.00864655524492,-1.23377001286,-0.951771438122,-0.561176359653,-0.980048596859,0.217500001192,0.270230740309,-0.3634737432,-1.32454311848,-2.42876839638,-1.82842171192,-0.504240334034,-1.12226903439,-0.91858792305,-1.54521298409,0.647765576839,-0.373977988958,-1.58220005035
1050,0.575578212738,0.498968541622,0.789407730103,-3.58263969421,-1.22189998627,-0.0369412004948,1.18370771408,-0.597088634968,-1.78601670265,-1.8492923975,0.337249994278,0.10823494941,-0.528204739094,-0.42469766736,0.0536755025387,-0.4385394454,-1.12276530266,-0.196003988385,3.03585791588,-0.123750567436,-0.731810808182,-0.21580465138,2.69880008698
9491,0.352991342545,0.0124378502369,-0.30052164197,0.284111857414,-0.436200022697,0.548910319805,0.742451608181,0.34128382802,-0.0201249495149,0.930794477463,-1.13960003853,-0.0135019421577,-0.179612904787,0.469532877207,1.41037857533,0.910544157028,-0.545779705048,-0.629038691521,0.0305854529142,0.711792230606,-0.136401042342,0.00125569105148,2.40149998665
22926,0.643307507038,-0.0705954432487,-0.553193926811,-1.32828366756,-0.540600001812,-0.87620562315,-1.35655510426,-0.660416245461,-0.996712386608,-2.99449777603,0.525999963284,0.334023565054,-0.601966619492,-1.39958643913,0.0956937819719,-0.955240368843,-0.634111344814,0.376314878464,-1.54169678688,-1.30560326576,0.497300177813,-0.404052734375,-1.86989998817
5899,1.89877855778,-1.99132442474,-0.0864355564117,-0.717436850071,-1.52384996414,0.786353230476,0.101465508342,-1.31803238392,-0.527588903904,-0.0882779806852,-0.236149996519,-0.467851400375,0.66293990612,-0.624749362469,0.810836315155,-0.714759707451,-0.0274745430797,0.1129796803,-0.85458368063,0.332348108292,-1.16813540459,0.0304180420935,0.154599994421
5467,0.939549207687,0.0044634626247,0.109078809619,-0.242653653026,-0.335400015116,-0.0806263238192,-0.184604972601,-0.245138049126,-0.544139802456,1.08098101616,5.2733001709,-0.203728199005,1.36033546925,0.210100084543,0.51831394434,1.19281578064,-0.100820325315,-0.443819969893,1.65387964249,0.731204152107,0.365553498268,0.407541334629,3.3914000988
6774,1.02921366692,0.28086400032,0.256046116352,0.311934500933,-0.329849988222,0.868267297745,0.929738521576,0.4504314363,-0.000180702656507,0.929190993309,2.3164999485,0.498902797699,-0.38021504879,0.209158554673,-0.598380863667,1.906883955,0.283610194921,0.0979164093733,1.1724023819,-0.119900286198,1.10360312462,-0.164977177978,-1.56840002537
1788,1.49115467072,-0.225766941905,0.0144391357899,0.445154339075,1.36424994469,0.688923299313,-0.388056695461,0.643522977829,0.806874871254,0.632589578629,-2.48985004425,-0.231194466352,-0.111553914845,0.703719377518,0.0921403467655,0.13751475513,-0.749819397926,0.0162015557289,-0.266921430826,1.14783084393,0.191652804613,-0.44022077322,3.27810001373
5921,0.479335784912,-0.0916230678558,-0.163711220026,0.483670383692,-2.32364988327,-0.758431196213,0.278850197792,-0.935144662857,-0.680507063866,-0.447587013245,0.2051499933,-0.961190640926,0.857578754425,-0.375175774097,1.8009698391,-1.97269976139,2.30748653412,0.136244565248,-1.94540596008,-0.597617745399,0.380514413118,-0.0345018021762,-2.15280008316
5721,2.15137124062,0.142603009939,-0.97302287817,-1.66633999348,-4.3576002121,0.206863760948,0.88665086031,-0.588304340839,0.595851421356,-0.672680616379,1.62715005875,2.5546374321,-1.45632386208,-0.918019473553,-0.920453548431,-0.996728420258,0.887279570103,-0.313700556755,-0.649763464928,-1.16622340679,-0.272586882114,0.531115233898,-0.00600000005215
2263,2.12601566315,0.526844441891,0.836946606636,0.449821233749,0.99279999733,0.177304267883,-0.527944326401,0.496542155743,0.968815863132,0.963694632053,-1.03904998302,0.385388940573,0.0605833083391,0.515574038029,0.788752019405,1.27892911434,-0.800599217415,-0.448723256588,0.0137779656798,0.443619191647,-0.771186828613,-0.286721050739,3.08699989319
808,1.41739106178,0.518456757069,0.826089143753,0.261976599693,0.968600034714,0.0696027576923,-0.909271776676,-0.102692067623,0.54705786705,0.454881101847,-0.388999998569,0.0621891953051,-0.964278757572,0.0714005306363,0.329557448626,0.365171968937,-0.449884533882,-0.668978333473,-0.0770665630698,0.499687731266,-0.339990437031,-0.137317061424,3.78150010109
30001,2.44149160385,0.645237982273,0.059514272958,-0.346689939499,-0.264300018549,0.570980966091,0.887532174587,-0.601880431175,0.470220118761,-0.485839396715,-0.115299999714,0.533383011818,0.129253908992,-0.365192472935,-0.657717525959,-0.0249211639166,1.7906421423,0.665480613708,0.0680106580257,-0.626971006393,0.450629472733,0.268045097589,0.347400009632
348,3.44614744186,-0.201973453164,0.3195297122,-1.09351217747,0.637099981308,-0.458572745323,0.356881082058,0.253625303507,0.0852507576346,1.93026661873,-0.173849999905,1.45166373253,0.736784100533,0.399366378784,-1.02458548546,-1.15936255455,-0.0358770340681,-0.258977890015,-0.287331730127,0.738509833813,-0.62861931324,0.894748687744,8.56040000916
30849,1.1911123991,-0.229547083378,-0.979156136513,-0.120837807655,-0.493100017309,0.249366521835,-0.0195872485638,0.277347832918,-0.321457415819,-0.701874673367,1.33800005913,0.124064356089,0.656628668308,-0.544449448586,0.568292379379,0.291592895985,0.831501066685,-0.120675638318,0.474339663982,-0.0473819412291,0.587877511978,-0.235260739923,-2.5841999054
1454,0.687321603298,1.08560228348,0.886811375618,-0.221654802561,-0.98584997654,0.33054164052,1.1610108614,1.95752930641,3.377430439,1.39402997494,-2.41850018501,0.255670696497,2.15676808357,0.273727655411,-0.43642282486,-0.803227722645,2.0683324337,2.22957253456,0.91745865345,0.301507920027,0.00454008067027,0.0018101480091,-1.74520003796
6500,1.99609279633,-0.223132938147,-0.792952597141,-0.34506136179,-0.0335500091314,-0.204216748476,0.324029922485,-1.07480192184,-0.205071151257,-0.460558056831,-0.771149992943,-0.689975440502,0.13826520741,-0.571573495865,-0.715101063251,-1.37554621696,0.52095323801,-0.437238335609,-0.0217388495803,-0.611504733562,-0.0452329665422,-1.24749815464,6.78989982605
5627,2.35709238052,-0.16956345737,0.0329955518246,1.72629868984,-0.106199994683,0.000689134001732,-1.24661231041,-0.391092002392,0.0968369543552,-0.216268509626,-1.14180004597,-0.0155462920666,-0.165614292026,-0.873228609562,-2.03928470612,0.551716089249,0.0956761538982,0.246598243713,0.52597630024,-0.749991953373,0.227273494005,-0.595102787018,9.61130046844
5715,-3.07414865494,-0.332414984703,0.131885290146,0.36505407095,0.817250013351,0.897783398628,0.895378410816,1.0524097681,0.630184710026,0.288341283798,-0.0212000012398,0.315568953753,0.670094251633,-1.9057404995,-0.732508182526,0.296347349882,0.418882340193,-0.179194450378,0.104881934822,0.172554329038,-0.55760538578,-0.880346298218,0.185800001025
