rid,CPC008_A375_6H:BRD-K69097969-001-03-2:10,CPC008_A375_24H:BRD-K69097969-001-03-2:10,CPC008_A549_6H:BRD-K69097969-001-03-2:10,CPC008_HCC515_6H:BRD-K69097969-001-03-2:10,CPC008_HEPG2_6H:BRD-K69097969-001-03-2:10,CPC008_HT29_6H:BRD-K69097969-001-03-2:10,CPC008_MCF7_6H:BRD-K69097969-001-03-2:10,CPC008_MCF7_24H:BRD-K69097969-001-03-2:10,CPC008_PC3_6H:BRD-K69097969-001-03-2:10,CPC008_PC3_24H:BRD-K69097969-001-03-2:10,CPC008_VCAP_6H:BRD-K69097969-001-03-2:10,CPC008_VCAP_24H:BRD-K69097969-001-03-2:10
5720,-0.975448489189,-5.19315004349,0.2162117064,-1.35888659954,-1.41338503361,-1.06447970867,-0.666815161705,-3.59420013428,-0.649636864662,-4.33265399933,-0.511032104492,-3.40616893768
466,0.523061513901,-1.16320002079,1.25655698776,0.394709408283,1.7855963707,1.89799249172,0.81936788559,-3.77200007439,-1.15852248669,-2.01657128334,-0.895986378193,-1.41392850876
6009,-0.832971096039,-1.92584991455,-0.21168653667,-1.12280893326,0.00855964049697,0.16381265223,-0.768754005432,2.50104999542,-0.268552392721,0.141728907824,0.942906081676,-0.736397743225
2309,3.20933508873,3.30669999123,2.32263183594,7.4140048027,4.52452754974,3.2176091671,4.49516963959,4.98064994812,1.1525105238,6.95505809784,3.0438246727,2.27544236183
387,0.0236295610666,-4.24884986877,-0.906118512154,-0.720052838326,-0.248727470636,0.0108937416226,-1.04008126259,-1.0367500782,-0.613422036171,-1.49734175205,0.789659917355,-1.58462667465
3553,-0.979423165321,-0.781900048256,-0.863035678864,-1.62203538418,-1.21298468113,-0.0378947779536,0.10801845789,1.0311999321,-0.777987420559,0.546491682529,-0.0316124930978,-0.103604748845
427,-0.674303174019,1.31480002403,-0.240116164088,-0.97412776947,0.824450790882,-0.0388599336147,0.915924608707,-0.302100032568,-0.978742241859,0.381030797958,0.0767142027617,0.6365493536
5898,0.692557215691,1.21099996567,-0.19303958118,-0.9585916996,0.657782673836,0.511706471443,-0.73828792572,-0.709300041199,-0.393756151199,3.08604931831,-1.13272571564,-0.592379689217
23365,0.303058445454,0.207800030708,-0.502865970135,-1.18867719173,-1.72249448299,0.150646597147,0.828792393208,0.64595001936,0.401357889175,0.540329635143,0.267850786448,0.211204111576
6657,-2.87613177299,-1.89770007133,-0.901023447514,-4.49242734909,-1.66253483295,0.663920760155,-0.986709713936,1.75469994545,0.922573924065,1.3068292141,-0.503312468529,-0.0977611616254
5054,0.0942887365818,1.55690002441,6.01808691025,1.36378586292,5.5259270668,1.33256673813,0.516282439232,3.23780012131,-1.76452302933,-1.97294402122,0.0448730140924,-1.23894226551
3108,0.116535454988,-3.58190011978,-0.629944205284,0.159014225006,0.749920368195,0.277007818222,-0.290058672428,-0.808799982071,0.408882260323,-0.584718227386,-0.595605194569,-0.0862201154232
1950,-1.23171663284,0.693700015545,0.730181694031,-0.256508618593,0.23642167449,0.0145753286779,-0.540258228779,2.31275010109,-0.509551942348,-0.309942722321,-0.18596893549,-0.381120026112
351,-1.55276346207,1.87220001221,0.378889262676,-0.203379869461,-0.854582369328,-0.59182202816,-0.205605298281,0.822049975395,0.425471276045,1.37540221214,-0.696809530258,-0.109815552831
4846,-0.273312240839,1.3873000145,0.320922702551,3.07144904137,-0.793367028236,-0.708431065083,0.451450139284,1.16980004311,-0.423527598381,5.32698726654,-1.08922314644,0.163789495826
1452,2.28666067123,0.199299991131,0.945773363113,1.29944038391,1.32004010677,0.961127877235,0.813087284565,2.07829999924,1.0302336216,3.06871938705,1.13616919518,0.186319157481
4776,-0.701232135296,-0.144100010395,-0.00247103720903,-0.645390689373,-1.71608567238,0.590181589127,-0.327917575836,1.40174996853,1.02913069725,0.497425496578,0.20139656961,-0.0424488931894
6908,-0.829656422138,0.478749990463,0.474534928799,2.40330553055,2.19413113594,2.15925455093,0.477279603481,-1.32920002937,-0.472116619349,-1.61701178551,1.05385303497,-0.623250603676
672,-0.684275448322,-1.15075004101,-0.725944519043,-0.450652748346,-1.49307656288,0.700615465641,-0.371765315533,-4.30784988403,-0.335589051247,-3.73862481117,-0.0832123160362,1.32824456692
5710,-0.908981084824,-0.939399957657,-0.0428861826658,0.230920374393,-0.667867004871,0.111996874213,0.893116593361,-1.07414996624,-0.0798422545195,-0.713807344437,-0.292301654816,0.379378855228
2115,-0.733512401581,-0.501300036907,-0.185979753733,-0.404094398022,-1.27714347839,1.20086240768,-1.10920238495,0.322700023651,-0.899711787701,-2.66670036316,-0.413425266743,-0.772325277328
7015,-0.708601117134,1.17399990559,0.664537012577,-0.0806250274181,-0.763556599617,0.549243211746,-0.290951997042,1.53100001812,0.245772227645,1.4293409586,-0.500890433788,-1.18700742722
8726,-0.619180798531,0.557799994946,-0.885585665703,1.35996890068,-1.43988656998,0.261566907167,-0.882264494896,-1.74110007286,-0.185772538185,-0.344406068325,-1.30763721466,-0.36426204443
2185,-1.0187754631,0.363700002432,-0.22881667316,-3.11811089516,-0.787613034248,0.355589300394,-0.256527513266,1.54049992561,1.15759170055,2.41807317734,-0.0545811131597,0.46144926548
3315,-1.13212776184,-6.06150007248,-1.78145289421,-1.00712227821,-3.20021700859,-1.39456796646,0.841160178185,-4.12090015411,-1.9357817173,-9.40561676025,-0.413869410753,-0.711159348488
