rid,CPD001_MCF7_6H:BRD-K79711234-001-13-4:10,CPD001_MCF7_24H:BRD-K79711234-001-13-4:10,CPD001_PC3_24H:BRD-K79711234-001-13-4:10
5720,0.0725098252296,0.341502994299,-0.0307702720165
466,0.235938698053,0.511611938477,0.805532097816
6009,-0.980808317661,-0.690685272217,1.37749910355
2309,-0.961070537567,-0.312033951283,-1.76009893417
387,0.0217876136303,-0.26474738121,0.978750348091
3553,0.488714396954,0.450271934271,0.796618819237
427,0.934612333775,0.0882106721401,2.54392337799
5898,-0.0954481288791,-0.180408790708,-0.457832634449
23365,0.732303023338,0.963737845421,0.589423298836
6657,0.371027231216,-0.450234860182,-0.36909493804
5054,0.676018357277,-0.318892270327,0.733537912369
3108,-1.70791614056,-0.486053943634,0.916762769222
1950,0.329133987427,-0.868661999702,-0.716158747673
351,1.32292997837,-0.258569628,-0.327439129353
4846,0.120391689241,0.50747025013,0.40488255024
1452,0.3500674963,-0.454078555107,-0.25572553277
4776,0.0885163247585,-0.304485112429,0.32710275054
6908,0.489485740662,0.305955916643,0.517316579819
672,-0.347349435091,0.498903870583,0.404456794262
5710,-0.887928307056,0.185889542103,0.490670055151
2115,-0.113451085985,-0.382067173719,0.0864588096738
7015,-0.477420806885,-0.658036828041,-0.649755716324
8726,0.29894477129,0.833895087242,-0.0605621859431
2185,-0.158390119672,-0.326598703861,0.720533967018
3315,0.961830556393,0.107725903392,0.777635157108
5289,-0.193584576249,-0.147927999496,0.661146044731
868,0.0608853213489,0.586727201939,0.273822546005
1677,2.17012023926,0.134150415659,-0.0707188919187
7043,0.574016392231,0.634393572807,0.283630996943
5613,2.30087947845,-0.00345071405172,-0.259940564632
595,0.242449045181,1.12862944603,1.14412355423
4793,0.692977666855,-0.304428756237,0.066537424922
2736,3.27570343018,0.247565031052,-0.159009560943
5290,2.23337674141,-1.06554722786,-1.04907047749
6194,0.249433860183,-1.22791659832,-0.2038500458
1676,-0.027146011591,0.411918669939,-0.258624702692
23512,0.891272783279,-0.0766667127609,0.714846611023
148022,0.00775133818388,0.0403655767441,0.0950247272849
1906,0.205814346671,-0.348742008209,0.013955399394
8878,0.106114320457,0.268827646971,-0.09815774858
3091,0.28121984005,0.130558639765,0.421833395958
5743,4.49493074417,-0.424466192722,0.017380438745
5321,0.0489664599299,-0.63825315237,-0.768977761269
4144,0.459484905005,-0.631398439407,0.535483598709
1981,0.308950781822,-0.819903969765,-0.953146755695
695,0.78839635849,-0.23792617023,-1.45743477345
10398,0.131356611848,-0.0178628563881,1.06951570511
5708,-0.253664076328,-0.261123359203,1.98031675816
1213,0.400300502777,0.778886377811,0.813909351826
226,0.349174708128,0.553928852081,1.19850230217
6777,-0.315752774477,-0.0420366227627,-0.178243026137
2113,-0.335362046957,0.353253901005,0.643239140511
3329,-5.83524179459,0.806706130505,1.4852925539
1050,-0.296950817108,-0.561639845371,-0.831682622433
9491,-0.167181506753,-0.928796470165,-0.877881467342
22926,0.428648591042,0.299200892448,0.254900693893
5899,-0.809762179852,-0.120117589831,1.3566082716
5467,0.146554082632,-0.315285593271,1.45207381248
6774,1.62341165543,0.818869888783,-0.424049794674
1788,0.512519717216,-0.204655408859,0.149693101645
5921,0.246008396149,0.648020923138,1.00870537758
5721,-0.660947620869,0.05134986341,-1.52468812466
2263,-0.300170838833,-0.648262143135,-0.56443887949
808,-1.26419603825,-0.234424874187,-1.02118134499
30001,0.485404551029,-0.536014676094,-1.11692976952
348,-0.241054177284,-0.649128139019,7.47497224808
30849,0.190043926239,0.614733457565,-0.583421766758
1454,1.03689169884,-0.242746800184,0.270101100206
6500,0.0618853196502,0.823649942875,0.94145065546
5627,-0.341939657927,0.703250527382,0.127992540598
5715,0.513639211655,-0.100720219314,0.499006956816
4791,4.75367927551,-0.462311416864,-1.03806579113
56924,4.51553487778,-0.647066354752,0.133141636848
2690,1.22184944153,0.6950558424,-0.635717749596
1019,0.72592484951,0.412983119488,-2.83583688736
51422,-1.22050654888,-0.73182284832,-0.656545102596
5788,-1.13887071609,-0.232177466154,0.107944540679
6709,0.0661365538836,0.612253546715,0.496712386608
1277,-0.0396863892674,-0.231526374817,-0.0551175884902
993,-0.883148193359,-0.967233836651,-3.5999314785
7157,0.211248576641,0.329557061195,0.544916689396
1958,-0.179817199707,0.688970863819,0.136250004172
4582,0.146224558353,0.46680611372,0.546191871166
9212,0.00926959514618,0.216462671757,0.102588176727
8440,0.275860756636,0.662804484367,-0.512833237648
6790,0.22011628747,0.325430572033,0.653990089893
8851,4.70674467087,-0.328402578831,0.0852991491556
2534,-0.572056412697,-0.124316304922,0.0634275078773
4893,-0.460829168558,1.44525289536,0.590728342533
665,-0.315833210945,0.178068190813,0.747235476971
4313,0.86043548584,-0.476989030838,-0.355471998453
1022,0.204718843102,-0.472520530224,-0.268795251846
5880,-0.0797798037529,-0.874904096127,-0.460754424334
3162,-0.193416699767,0.97924888134,0.805524051189
1282,-0.0769073963165,-0.366477549076,-0.44307243824
3383,-0.747099816799,-1.07123827934,-0.293697088957
727,-0.288984239101,-0.282046616077,0.013011932373
4792,-0.373227655888,0.0451931804419,-0.162370204926
4794,-0.157123893499,-0.214740246534,0.355685025454
902,0.687008917332,-0.342657446861,0.277377009392
8091,-0.237628743052,-0.599898040295,0.639642119408
3486,-0.538709700108,-0.540978193283,-0.19999024272
10818,0.508437395096,0.0571221113205,0.1837888062
3454,0.115681558847,-0.560532331467,-0.603683650494
4282,-0.201090723276,0.195152565837,0.594549715519
1605,0.0298786256462,0.352601110935,0.488917201757
10644,-0.764967501163,-0.198735967278,-1.72165203094
2065,0.21749997139,0.976804494858,-1.03658330441
8321,0.383208155632,-0.67404872179,-0.0561743080616
8503,2.61825919151,-0.16665455699,0.269253522158
7027,-0.553849279881,-0.803559064865,0.614287734032
6850,-0.619351506233,-0.570212304592,-1.01062905788
1978,0.503615736961,0.694059252739,0.63704264164
896,-0.280517607927,-0.0247829407454,-1.60251045227
5777,0.301256269217,-0.820228159428,0.352120667696
1846,-0.110188104212,-0.367018133402,-0.150934323668
5925,0.563626945019,1.3298125267,0.603938639164
142,0.00394920259714,-0.140055656433,0.775049209595
1021,0.355204313993,0.198856830597,-1.16301417351
5699,0.309688568115,0.728934884071,-1.53273463249
8061,-0.500003099442,-0.378446817398,0.0397116020322
1870,-0.262212812901,-0.459017693996,7.70278501511
1398,0.790616869926,0.564475417137,0.209890514612
3312,-0.654345333576,0.597098827362,1.48058784008
891,-1.05227839947,-0.327347695827,-1.0940309763
4775,0.213175103068,4.16507768631,-0.799739897251
5111,0.478970825672,0.217659071088,0.927051663399
5696,-0.360577732325,-1.11826992035,-0.503357887268
5588,0.368845582008,-0.65719640255,0.0959316343069
6839,-0.298036634922,-0.289721131325,-0.622602105141
329,-0.176492035389,0.110587187111,-0.634194731712
5058,-0.070549942553,-0.901214122772,-0.516309857368
998,-0.631654143333,0.162632733583,-0.428382188082
9134,-0.0589775964618,0.0417351275682,0.0519726499915
6616,-0.131151095033,-0.692435801029,-0.0977879017591
5223,-0.00322397053242,0.434332668781,0.570360183716
4690,0.229671701789,-0.510569632053,-0.0824708640575
958,-0.462748467922,-0.381282091141,-0.296472579241
1616,-0.211555540562,-0.942960739136,-1.1447789669
991,0.0753765776753,-1.48286139965,0.413025587797
6347,-0.338563323021,-0.891081094742,-0.5534927845
6714,-0.15821492672,2.32604932785,0.440149664879
652,-0.698545753956,-0.235253423452,-0.370671987534
4331,0.411759704351,0.415158599615,-0.258607745171
7099,0.309359669685,-0.7385866642,-0.453052610159
10320,0.281936407089,-0.371016591787,-0.213756129146
2042,0.558576762676,-0.212093025446,0.720083236694
843,2.92051005363,-0.891520023346,-0.812720894814
840,0.918551623821,0.351906478405,0.823516011238
7048,-0.381492257118,-0.183163180947,-0.432758033276
4851,0.484992742538,0.212775290012,0.220283567905
6464,0.500976800919,-0.824167013168,3.81389713287
23410,-0.163192152977,0.853348851204,0.861525475979
54205,0.490862518549,0.36666059494,1.48806607723
2770,0.0454157404602,0.427921324968,0.708373069763
80204,1.25522613525,0.599347651005,7.83495330811
4208,-0.796200335026,-0.862394630909,-0.319354057312
1845,-0.319899529219,-0.652622461319,-0.474871367216
23368,0.113381445408,-0.784123182297,-0.107278577983
5583,-0.0561046525836,-0.217690438032,0.565453469753
8900,-0.055130250752,-0.191587775946,1.3660377264
581,0.730581104755,-2.29205703735,0.617190003395
6193,0.913649618626,0.463947176933,1.80761766434
6622,-0.0514958873391,-0.6915320158,-0.361390709877
11261,0.428086429834,-0.152834132314,-2.00327038765
6696,-0.103781580925,-0.352946907282,0.840689539909
8312,-0.410476088524,-0.565534591675,-0.985191881657
