rid,DOS058_A375_24H:BRD-K00845702-019-01-4:5,DOS058_A549_24H:BRD-K00845702-019-01-4:5,DOS058_PC3_24H:BRD-K00845702-019-01-4:5
5720,0.763650000095,-0.223250001669,-0.121450006962
466,1.20994997025,0.536750018597,0.182649999857
6009,-0.285450011492,-0.351049989462,0.639449954033
2309,0.402400016785,0.309499979019,-1.27799999714
387,0.43725001812,0.115350008011,-0.180099993944
3553,0.922149956226,0.621800005436,0.500199973583
427,0.920350015163,1.03719997406,0.543200016022
5898,-0.650399982929,-0.377900004387,-0.112399965525
23365,0.383349984884,-0.0785000026226,-0.0163999982178
6657,1.1998000145,0.105449974537,0.318149983883
5054,0.205799996853,0.421100020409,0.0596500039101
3108,-0.792349994183,-1.12929999828,0.168850004673
1950,1.28859996796,-0.351549983025,0.263800024986
351,0.134750008583,1.03164994717,1.5448499918
4846,0.194250002503,0.732750058174,-0.730700016022
1452,0.262800008059,-0.448350012302,0.807150006294
4776,-0.57380002737,0.12175001204,-1.39590001106
6908,0.462700009346,-0.152099996805,-0.0919499993324
672,0.446449995041,0.868650019169,0.563800036907
5710,-0.0645500048995,-0.954800009727,-0.167799994349
2115,0.902549982071,0.375349998474,0.216600000858
7015,-0.34090000391,0.915050029755,0.249499991536
8726,0.543699979782,-0.716650009155,0.103100001812
2185,0.656599998474,0.370149999857,0.322849988937
3315,-0.366100013256,0.657099962234,-0.187999993563
5289,1.06520009041,0.290300011635,0.439450025558
868,1.05990004539,-0.864449977875,0.258399993181
1677,0.397500008345,0.0208500027657,0.40474998951
7043,0.760000050068,0.0726000070572,1.50119996071
5613,0.368700027466,1.45405006409,0.785750031471
595,-0.677949965,0.316750019789,0.126000002027
4793,-0.233049988747,-0.363649994135,-0.195950001478
2736,1.13234996796,0.269349992275,0.661499977112
5290,0.446000009775,-0.298300027847,0.800249993801
6194,0.00034999998752,0.00034999998752,0.557850003242
1676,-0.0963499993086,-0.0617499947548,0.72159999609
23512,1.34599995613,-0.611750006676,-0.0304999947548
148022,-0.029650002718,0.505349993706,0.269499987364
1906,-0.109899997711,0.439049988985,0.709900021553
8878,0.297299981117,-0.0079500079155,0.140649989247
3091,-0.0467500090599,-1.51689994335,0.0358499996364
5743,-0.500450015068,-1.10115003586,-0.252149999142
5321,-3.44510006905,-2.54110002518,0.430799990892
4144,0.36724999547,1.22049999237,0.54859995842
1981,-6.62944984436,0.261999994516,0.982150018215
695,-0.122249990702,0.945349991322,-0.0128999948502
10398,1.23469996452,-0.367149978876,1.0245000124
5708,0.402400016785,-0.446850001812,-0.833999991417
1213,0.183049991727,-1.07249999046,-0.893700003624
226,0.00540000200272,0.138650000095,-0.649500012398
6777,2.47159981728,-0.346799999475,-0.148900002241
2113,0.665199995041,-0.643700003624,-0.205650001764
3329,-0.594650030136,0.454050004482,0.154250025749
1050,-4.11070013046,0.463149964809,-0.115700006485
9491,0.420249998569,-0.32230001688,-0.1208999753
22926,0.93850004673,0.25514999032,0.200699999928
5899,0.0410500019789,-0.352549999952,-1.40989995003
5467,-0.193900004029,-0.0358499884605,-0.642149984837
6774,0.548449993134,-1.17184996605,-0.0712999999523
1788,0.349649995565,-0.579100012779,0.114250004292
5921,1.08619999886,-0.290600001812,0.107300013304
5721,-0.980749964714,0.9007999897,-0.103549987078
2263,1.24639999866,-0.675499975681,-0.410250008106
808,-0.278899997473,-0.238150000572,-1.57960009575
30001,-0.942200005054,-0.162349998951,-0.478450000286
348,0.172099992633,-0.852949976921,-0.242150008678
30849,-0.592199981213,-1.34049999714,0.42049998045
