rid,DOS049_A375_24H:BRD-K17890048-004-01-6:5,DOS049_HT29_24H:BRD-K17890048-004-01-6:5,DOS049_MCF7_24H:BRD-K17890048-004-01-6:5,DOSBIO001_A375_24H:BRD-K17890048:9.6625,DOSBIO001_A549_24H:BRD-K17890048:9.6625,DOSBIO001_HT29_24H:BRD-K17890048:9.6625,DOSBIO001_MCF7_24H:BRD-K17890048:9.6625,DOSBIO001_PC3_24H:BRD-K17890048:9.6625,DOSBIO001_NEU_24H:BRD-K17890048:9.6625,DOSBIO001_NPC_24H:BRD-K17890048:9.6625
5054,0.123434901237,1.08630001545,0.687650024891,-0.325383394957,0.930195987225,-0.346370756626,1.19451236725,0.37586158514,-0.304700016975,-1.79151248932
3108,1.16735506058,0.0358499884605,0.656049966812,0.552178025246,-0.214562341571,0.178704977036,3.88679480553,0.303175628185,0.639450013638,-1.17898726463
1950,-0.952686786652,-0.414200007915,0.031199991703,0.0904257073998,0.354258954525,0.926742196083,0.727987289429,0.0496319383383,0.520799994469,-0.106105774641
351,-1.30328941345,-3.57234978676,0.667750000954,0.58701556921,-0.0349264889956,0.181866645813,0.414282947779,0.206242203712,0.0404499992728,-0.233777493238
4846,-1.20605361462,-1.06980001926,-0.571449995041,-0.645240783691,0.523125827312,0.360701441765,0.41928088665,0.716951847076,1.48570001125,0.593257188797
1452,0.784518778324,0.659049987793,0.936450004578,-0.0388784557581,0.438427060843,0.609624683857,1.0314656496,0.603576481342,-0.832000017166,-0.28735807538
4776,-1.08101797104,-1.17565000057,-1.13565003872,0.0183649212122,0.20148126781,-0.0639915168285,-0.464454114437,-0.248117625713,0.171249985695,-0.434368938208
6908,1.34589982033,1.08879995346,-0.0992500036955,0.177594721317,0.521074414253,-0.388771027327,0.123618669808,0.74804186821,-1.10130000114,0.234867721796
672,-0.670067548752,0.0658499896526,0.636450052261,-0.184191733599,0.787226974964,0.458893716335,-0.759347975254,-0.727792620659,0.311250001192,0.117136828601
5710,0.609770536423,-1.11284995079,0.245450004935,-0.343546867371,-0.407613694668,-0.924745202065,0.560141921043,0.0497620552778,-1.34640002251,-0.799364984035
2115,1.47315502167,-1.3125,-0.3899500072,2.97033166885,-0.438319146633,0.175656124949,-0.444206148386,-1.96882796288,-0.227599993348,0.105475082994
7015,-1.76255917549,-0.823949992657,0.0340500026941,-0.131333336234,-0.299858361483,0.952437698841,0.258858978748,0.073054343462,0.415849983692,0.12342017889
8726,0.414760410786,-0.0343500003219,0.0244000032544,-0.216673359275,-0.254834383726,-0.698420405388,-2.19897270203,-1.14609503746,-0.609849989414,0.326163351536
2185,-1.28062999249,-1.11080002785,-1.11369991302,-0.0740297138691,-0.374333024025,0.0129472017288,0.369962632656,-0.296628177166,1.21004998684,0.817625522614
3315,0.0938743501902,1.53585004807,-0.369299978018,-1.37584137917,0.16925868392,0.0492438077927,-0.551389694214,-0.279574483633,-1.29960000515,-0.0723901093006
5289,-0.903922498226,-0.413049995899,-0.0986499935389,-0.364570558071,-0.395819216967,1.21853041649,1.80497777462,1.74315428734,0.759750008583,-0.510383486748
868,-0.224227130413,-0.843100011349,-0.180150032043,0.505684256554,-0.722616910934,-0.43067753315,-0.272939920425,1.10371017456,-0.528950035572,0.670756042004
1677,-0.693573236465,-1.46355009079,0.0946500003338,-0.0936263054609,-0.464086622,-1.23072564602,0.173871874809,-1.00934076309,2.19175004959,0.329953372478
7043,-1.55693697929,-2.27154994011,-0.544250011444,-0.417438089848,-0.196696490049,-1.0295419693,-1.00531065464,-0.748902797699,1.93564999104,0.216748028994
5613,-1.26454162598,-0.907899975777,-0.896899938583,-0.109367340803,-0.563055753708,-1.02062773705,-0.612953662872,-1.00857996941,-0.578350007534,0.277358323336
595,2.52572321892,0.0589000023901,-0.452400028706,-0.237461030483,-0.064424008131,-0.57639580965,0.0179986990988,1.02361154556,-1.05754995346,-0.716599106789
4793,0.369329273701,2.13520002365,1.08064997196,-1.00579547882,0.14704208076,-0.360649079084,-0.949686586857,-0.608731269836,1.00625002384,-0.732681334019
2736,-1.06685066223,-1.24654996395,0.670100033283,-0.522252678871,0.301968216896,0.793536424637,-1.15188097954,-0.419065356255,1.203799963,0.413275897503
5290,-0.387792408466,-1.43834996223,-0.480599999428,0.369437277317,0.237878218293,0.579640865326,0.332619816065,-0.322793155909,0.801999986172,0.0851172059774
6194,-0.000265995011432,0.000699999975041,0.998049974442,0.876847028732,-0.0789813548326,0.685293614864,0.0648187994957,-0.00968842208385,-0.973649978638,0.265157282352
1676,-3.0707681179,-2.12179994583,-0.037800014019,-0.726182222366,0.129195764661,-0.517870008945,-0.579169750214,-0.223842218518,0.907899975777,0.272672444582
23512,0.56397664547,0.433100044727,0.764349997044,1.23362529278,0.563614666462,0.457113921642,0.37068811059,0.377090156078,-1.23125004768,0.51063066721
148022,-0.585577130318,-1.3506500721,-0.120399996638,-1.15314030647,-0.159048497677,-0.906110465527,-0.479135245085,1.08733439445,0.48939999938,-0.252558976412
1906,-2.54231548309,-2.32204985619,-0.17484998703,0.361914157867,-1.32371520996,-1.58754968643,-0.41659539938,-0.669375896454,0.194849997759,-1.13297235966
8878,1.96101403236,0.14359998703,-0.544049978256,3.4378695488,1.11791956425,5.27969884872,1.37032842636,1.89946234226,-1.17320001125,0.281997680664
3091,0.236111372709,-3.59924983978,-1.69314992428,0.528576254845,0.0313335396349,0.430782705545,-1.06836903095,0.379811704159,-1.485049963,0.303121626377
5743,-0.23245382309,4.54969978333,-0.72310000658,1.04292690754,-0.131567701697,-2.55676174164,-0.298674494028,1.42408204079,2.48395013809,1.66538929939
5321,0.130309730768,-0.869949996471,-1.79849994183,-0.041689671576,-1.0755443573,0.217232748866,-0.87021780014,-0.251700401306,1.07719993591,0.126665785909
4144,-1.48335981369,0.0776499956846,0.452600002289,0.168910384178,0.436141192913,-0.0204031467438,0.97716987133,-0.304263412952,-0.835850000381,0.0537670403719
1981,0.55211853981,-0.292349994183,-1.83154988289,-0.601453721523,1.28832912445,0.470681667328,-0.491587221622,-0.320306122303,-1.10540008545,-0.0591413006186
695,-0.452550470829,2.1537001133,-1.19445002079,0.386882334948,1.20662403107,0.04745054245,1.02408242226,1.19385588169,0.311699986458,0.0484342426062
10398,-0.826748788357,-1.42680001259,-1.14304995537,-0.772193193436,-0.415465056896,-0.132850319147,0.810122251511,-0.304222494364,2.0720000267,-0.447139978409
5708,-0.00581812858582,0.975049972534,0.259149998426,-0.303765743971,-0.110485337675,0.339830338955,-1.18130362034,-0.184473335743,0.780700027943,0.610783100128
1213,1.04078161716,-0.506200015545,-1.63499999046,0.0377770066261,-0.0831588879228,-0.524445593357,-0.576269090176,0.0218951329589,-0.912099957466,-0.346363067627
226,0.72078192234,-0.177100002766,-0.288899987936,-0.47883901,-0.28422999382,-0.79135620594,-0.373029857874,0.311927050352,-1.32770001888,-0.668902873993
6777,1.63596487045,1.35925006866,0.581650018692,0.0350690186024,0.603000640869,0.134930372238,-0.215070903301,0.291387856007,-0.485749989748,-0.520777344704
2113,-0.838351249695,-1.01275002956,-0.416449993849,-0.339451253414,0.487792879343,1.26752018929,0.149180054665,0.304812908173,0.951550006866,-0.336695194244
3329,1.06355583668,0.921550035477,0.217849999666,-0.716387152672,0.210060819983,-0.44107490778,-0.00188738107681,-0.0566253662109,-0.773050010204,0.298165351152
1050,-1.8708255291,0.876800000668,-0.666400015354,0.706218957901,-0.577409923077,-0.448905497789,-1.473767519,-1.49644207954,-0.417699992657,0.709532380104
9491,-1.24057102203,-0.142150014639,0.559050023556,-0.475579798222,-1.14798033237,0.210029274225,-0.396869033575,-1.3438038826,-0.416949987411,-0.0108828246593
22926,0.0335261672735,-1.61759996414,0.46179997921,-1.11796426773,-0.576060295105,-0.195257455111,-1.11770153046,0.200992137194,-0.398950010538,-0.284577071667
5899,-0.236909270287,-0.912899971008,-0.284249991179,-0.173791527748,0.736367821693,-0.5935536623,1.00784134865,0.188659280539,-0.159499973059,-0.346951007843
5467,-0.77717423439,-1.04149997234,0.263350009918,-0.0209019780159,-0.337689489126,-0.301064997911,-0.835813939571,1.19826388359,-0.890349984169,-0.17938067019
6774,0.792584896088,-4.77010011673,0.295199990273,0.0334783792496,0.479907423258,0.621660172939,-0.157202169299,-1.01611483097,0.0538499951363,-0.834034204483
1788,-1.63303828239,-2.72300004959,-1.31085002422,-0.26954716444,-0.64910787344,-0.35252648592,0.72222161293,-1.1509616375,-0.0949000120163,-0.325993210077
5921,1.28534352779,0.993649959564,0.00655001401901,-0.734294176102,-0.529911875725,-2.66027712822,-0.608545839787,-0.123756207526,1.00810003281,-0.253016978502
5721,0.707442820072,1.06174993515,0.79289996624,0.699157655239,-0.591240286827,0.788027405739,-0.44388589263,0.549745559692,-1.37765002251,-0.12966427207
2263,-0.674248218536,1.04030001163,0.27294999361,0.293588012457,0.121669396758,1.24363231659,0.346189558506,-0.434774547815,0.490049988031,0.399291306734
808,-1.10401916504,-0.180450022221,0.876150012016,-0.724636673927,-0.398646891117,0.36141705513,-0.180063635111,-0.686901450157,0.0653500035405,-0.604884028435
30001,1.53893733025,0.127249985933,1.49524998665,0.348565280437,0.88710474968,0.00978055596352,0.134533375502,1.13377952576,1.05150008202,-0.518663942814
348,-0.842856824398,-1.06085002422,0.0595000088215,-0.430063128471,0.237997144461,0.429578065872,0.513643503189,1.2327529192,1.0298500061,0.304263651371
30849,0.358345627785,0.933550000191,0.185699999332,-0.36543405056,0.166784971952,-1.01981854439,-0.89101934433,0.31884688139,-0.00545001029968,-1.1172978878
1454,-0.370378643274,0.473250001669,-1.56875002384,-0.396909296513,0.332192599773,-1.61290693283,-0.544013619423,0.270473241806,-1.50314998627,-0.609429419041
6500,1.54864823818,-0.739250004292,-0.140750005841,0.324932396412,0.359673291445,-0.940922439098,0.232440754771,0.520302951336,-0.854600012302,0.0423327870667
5627,0.699221014977,2.21334981918,0.143949985504,-0.0294343233109,-0.238223850727,-0.743943035603,-0.944177746773,-0.00993174314499,-0.782150030136,0.0919879376888
5715,-0.111417233944,-0.679750025272,-0.161950021982,-0.433364927769,0.299996554852,0.0739779323339,-0.0791582241654,-0.0205531045794,-1.30554997921,-0.31549268961
4791,-0.569764733315,-0.545949995518,0.440400004387,-0.69075012207,0.544206976891,0.773066401482,-0.56854647398,0.784312605858,1.13660001755,0.879184544086
56924,0.782446205616,0.810050010681,1.12000000477,1.26310658455,-0.240308523178,-0.384591639042,-0.918842315674,0.0440609455109,0.638450026512,0.113340385258
2690,0.449340820312,-0.294400006533,0.340299993753,0.758970379829,2.68655371666,0.315482497215,-0.305728673935,2.04265117645,0.814500033855,0.0084915459156
1019,0.937423825264,-0.0250499993563,0.851000010967,0.221172183752,0.483065843582,0.789207279682,-0.232365131378,-0.178847670555,-0.765349984169,0.472624391317
51422,0.11793845892,0.341049998999,-0.6875,-1.20085692406,1.18808889389,0.0771657302976,-0.0413646399975,1.50964581966,-0.209899991751,-0.644981503487
5788,-0.722675442696,-1.47790002823,0.265700012445,0.065801769495,-0.526970922947,0.0878295600414,0.0998498648405,0.550375521183,3.03695011139,0.0299091041088
6709,0.654722630978,1.03329992294,-0.467600017786,-1.00926995277,-0.842164337635,4.19836950302,0.126679450274,0.235758513212,-0.0687000155449,-1.53766024113
1277,-0.0456851571798,-0.480199992657,-0.0399999991059,-0.724864244461,-0.745776891708,0.211096063256,0.106996029615,-0.106324359775,-0.159550011158,-0.792073249817
993,-0.481678873301,0.735050022602,-3.50570011139,-0.0392797924578,-0.32164734602,0.244842395186,0.0302230268717,-0.150052756071,-0.705649971962,0.491877913475
7157,0.941453039646,0.350250035524,-0.286199986935,1.03554320335,-0.00856870412827,-1.67616295815,0.190996736288,-0.782389223576,-0.17460000515,-0.237153574824
1958,-0.182901754975,6.08554983139,1.32290005684,0.0525036305189,0.191844329238,0.421193629503,-0.210599288344,-0.137286633253,1.28575003147,-0.468986362219
4582,1.1333681345,0.125450000167,0.879150032997,-0.818677186966,0.329786598682,-0.246240228415,-1.36383223534,0.171507105231,-0.0767500028014,0.125736773014
9212,-0.471733748913,-1.48854994774,-0.512800037861,-0.529457807541,-0.806798219681,-0.335975646973,-0.722968637943,-0.0684808492661,2.91664981842,0.134343966842
8440,0.367164075375,0.709749996662,1.81739997864,0.736678421497,0.520931184292,-0.66326290369,1.54128432274,0.766847491264,-0.701349973679,0.647266626358
6790,-0.0186949372292,1.84089994431,-0.132099986076,-0.588069498539,-0.469116151333,-1.43512094021,-1.48925626278,-0.223694369197,-0.643550038338,-0.0274931564927
8851,-0.0166869163513,-0.61905002594,0.320599973202,0.049545943737,1.27238750458,-0.1700450629,0.278011441231,1.09499013424,-0.726000010967,-0.0407903268933
2534,0.322454571724,0.0939500033855,0.278899997473,0.594304859638,0.199256747961,0.348878890276,-0.423116028309,0.181603446603,-1.13759994507,0.0369530171156
4893,-0.0768968164921,-0.987900018692,0.155249983072,-0.461641997099,-0.078901655972,-0.434317618608,-0.35957840085,0.225086778402,0.748600006104,-0.383328020573
665,-0.0451435148716,1.19814991951,-0.152649998665,0.364601016045,0.671889424324,0.221093431115,1.03504931927,2.77977871895,-1.02349996567,0.581949114799
4313,-1.11518323421,-2.87234997749,-0.670350015163,0.0364910140634,-0.38301345706,0.131664589047,-0.675114750862,-0.552257478237,0.590950012207,0.266023039818
1022,-0.854354500771,1.27535009384,0.113400012255,0.479047566652,0.0163009930402,1.06095635891,0.997760772705,0.525974273682,-0.1738999933,0.58559012413
5880,-1.55575180054,0.808699965477,0.331349998713,0.306003391743,0.393859863281,-0.203574389219,3.32930660248,0.517755508423,0.627550005913,0.643158197403
3162,1.43604636192,1.21039998531,0.6480499506,1.71240007877,-0.125412359834,0.964297294617,1.52977514267,0.807731389999,1.64474999905,-0.543789505959
1282,-0.131553381681,-1.15699994564,0.225800007582,-1.41160082817,-0.954371094704,0.0120337605476,-0.567292690277,-1.45726180077,-0.330849975348,0.416887938976
3383,-0.184758588672,-1.54914999008,0.370100021362,0.0386561378837,0.240768700838,-0.0960198640823,-0.657060563564,0.0198821425438,1.68459999561,-0.121152073145
727,-1.26545763016,-0.597250044346,-0.563950002193,-0.329411029816,-0.766965508461,-0.00168031454086,0.461998164654,-0.60748308897,0.463750004768,0.65277916193
4792,-0.753716170788,0.962700009346,0.724550008774,-0.673460006714,0.046527735889,0.518999576569,0.46203738451,3.25725388527,-0.669300019741,-0.499142020941
4794,-1.4662733078,-1.3368999958,0.331050008535,-0.784925222397,2.93892812729,0.0250716507435,-0.14670611918,0.230562776327,0.4416000247,0.378510087729
902,-1.10088539124,-0.847900032997,0.0298000015318,0.47934743762,0.540891945362,0.539873242378,0.662663757801,1.87019538879,0.714049994946,0.300167262554
8091,1.36429715157,-0.867650032043,0.314349979162,-0.172883480787,0.345169514418,-0.366433680058,-0.177542418242,0.158889010549,-0.0115999877453,-0.92649179697
3486,0.161161333323,-0.527899980545,-0.530200004578,-2.44606947899,-2.7710981369,0.0487279817462,-0.626374483109,-1.09442722797,-0.233150035143,-1.4874587059
10818,-1.67744410038,-0.999450027943,-0.312400013208,-0.994836986065,-0.112748622894,-1.1122841835,-0.891600131989,0.0329952985048,1.4754499197,-0.118169754744
3454,-1.69486773014,-3.01360011101,-0.561450004578,-0.262496173382,-0.2259798944,0.376062989235,-0.747796475887,-0.725569784641,0.789049983025,0.39928227663
4282,-0.390927642584,0.12310000509,-0.26265001297,0.407791942358,0.21406981349,0.247199997306,-0.205706462264,0.967329323292,-1.11179995537,-0.64069211483
1605,1.05522203445,0.482100009918,0.50444996357,1.30042636395,0.422872185707,-0.860098481178,-0.20829769969,0.586218893528,-1.18225002289,0.0420588292181
10644,3.46508765221,0.303949981928,-1.28079998493,-0.338396728039,0.795574128628,0.295194476843,0.667810916901,0.587886333466,-0.786899983883,-0.594640374184
2065,2.05933523178,-0.099749982357,1.29019999504,0.40777823329,-1.12275373936,-0.785500109196,0.288395494223,-1.33047246933,0.100450009108,0.319295167923
8321,-1.29527199268,-0.684700012207,-0.171650007367,0.396282613277,0.0346234217286,0.426037013531,0.485954552889,-0.170855388045,1.80494999886,1.0583460331
8503,-1.77819705009,-0.194349989295,-0.841199934483,0.610269367695,-0.289073735476,-0.40003734827,1.24687027931,0.00237533450127,-1.21635007858,-0.577396631241
7027,1.14162778854,0.944000005722,-0.395749986172,-1.51351392269,0.230514675379,-1.36338639259,-0.638769865036,0.0690412893891,1.0707000494,-0.247643396258
6850,-1.31621277332,-1.3532500267,-0.0493500083685,-0.446260511875,0.345595777035,2.04275894165,1.61953675747,-0.266802459955,0.355700016022,0.777100503445
1978,1.27465343475,0.0351000130177,-0.596949994564,-0.498107373714,0.769466042519,0.295868217945,1.04835486412,0.0286232754588,0.214899986982,-0.489280283451
896,-0.125598236918,0.876899957657,0.11519998312,-0.534062922001,-1.30961465836,-0.805718481541,-1.8316988945,0.432741463184,0.29905000329,-0.426266044378
5777,-0.923668265343,-1.10815000534,0.208899989724,-0.0156047940254,0.219486385584,-0.737130403519,-0.126551896334,-0.226300239563,0.772599995136,-0.25173702836
1846,0.459309160709,-0.233799993992,0.225650012493,2.11355733871,0.959505319595,-0.497120112181,0.650760054588,0.0670562237501,-1.51569998264,0.0390694215894
5925,-0.615605115891,-0.861999988556,0.780300021172,0.0416255146265,-0.600360155106,0.045134998858,-1.03565680981,0.225967690349,0.303149998188,-0.416963040829
142,-3.84483003616,-0.225600004196,-0.496700018644,-0.371913313866,-0.555910050869,-1.94460535049,-0.305739760399,-0.468397080898,-0.449349999428,2.26133942604
1021,0.849760651588,-0.0859000086784,1.33474993706,0.196288228035,0.654432356358,1.00550568104,-0.000716954469681,0.583099424839,0.0645500123501,-0.179748654366
5699,-0.971434652805,1.1915999651,-0.769199967384,0.448312699795,0.331616342068,-2.87838149071,-0.0386563427746,-1.30032134056,0.549299955368,-0.505680084229
8061,1.5445972681,1.39245009422,-0.276550024748,0.478108346462,0.760799765587,0.242052465677,-1.70350337029,1.26729142666,0.446949988604,-0.933496057987
1870,-0.921633720398,0.0156000033021,-0.342050015926,-0.949402451515,-1.09028363228,0.546033203602,0.551743626595,-0.272405326366,0.577700018883,1.40099918842
1398,1.20924007893,0.356499999762,0.454699993134,-1.24619448185,0.133784025908,-1.30734395981,-3.60159492493,0.996726751328,-4.16545009613,0.162655517459
3312,0.0498094558716,0.393999993801,-0.345100015402,-0.2848072052,0.196076840162,-0.482984364033,-0.606174230576,0.572882533073,-1.06844997406,-0.760576844215
891,-0.817490696907,-1.75894999504,0.46020001173,0.327993065119,-0.213423803449,-0.633586406708,-0.591902732849,-0.35004067421,0.956300020218,0.508545279503
4775,-1.01074516773,1.7053000927,0.00315001606941,-0.855109810829,-0.812165975571,-1.33524107933,2.43388938904,2.35280108452,-0.122299998999,-0.00662195682526
5111,-3.5435667038,-1.06770002842,0.14659999311,0.0,-0.328160345554,-0.762695074081,-0.172607302666,0.663788437843,-1.13660001755,0.265319913626
5696,0.377514094114,0.333050012589,0.469299972057,-0.305073469877,-0.00268087536097,-1.90805101395,0.402244508266,-4.41741514206,1.31235003471,0.0314700901508
5588,-0.157137274742,0.301950007677,-0.478999972343,-0.305833935738,-0.285992443562,-0.345812857151,0.221854969859,-0.167914509773,1.11065006256,-0.121417202055
6839,-0.209923520684,-0.139699965715,-0.338049978018,-1.2296037674,-1.90004909039,-1.69243896008,-0.91708946228,-0.0875341743231,4.63119983673,-0.252838611603
329,1.4743449688,1.59755003452,0.230949997902,-0.113463327289,0.71972900629,-0.0148840136826,0.281178563833,0.170223265886,0.323449999094,2.38438439369
5058,-0.429030120373,2.50795006752,-0.0124999880791,-0.186903685331,0.631759047508,0.745869398117,0.629152059555,-0.621208786964,0.0121000111103,0.162637963891
998,-0.304139435291,1.42149996758,0.677450060844,-0.961026072502,0.509788274765,-0.566909611225,0.167841494083,0.578820586205,-0.599349975586,-0.362471014261
9134,0.299999952316,0.161850005388,0.884950041771,-1.33703625202,-0.373386979103,-0.863764643669,-0.184666797519,0.285015970469,0.411549985409,0.49574136734
6616,-0.771319031715,-0.554300010204,-0.36259996891,-0.346018582582,-0.215405344963,0.14847895503,0.346431970596,0.0474603399634,-0.807150006294,0.308351635933
5223,0.0524232387543,0.633700013161,0.889599978924,-0.833099842072,-3.0414378643,-0.341101408005,-3.3262887001,1.05966067314,-1.03244996071,-1.16719377041
4690,-0.671796441078,-0.234950006008,1.40439999104,0.924310207367,1.13923275471,0.457729846239,1.36177611351,1.45580470562,0.639850020409,-0.717019438744
958,-1.29716145992,-1.23815000057,-0.731500029564,-0.0142590459436,0.494114220142,3.58407855034,0.990229666233,-0.326585710049,0.470650017262,1.16790521145
1616,-0.236714452505,0.752550005913,-0.065850019455,-0.697782278061,0.233335494995,-0.0900162756443,1.20673584938,-0.0998396426439,-0.0601499974728,-0.47314530611
991,0.00116327870637,0.165649995208,-1.63200008869,-0.357219040394,-0.786754310131,-0.903310894966,-0.832578659058,-0.129538998008,-1.28275001049,0.329515635967
6347,1.14057254791,-0.282000005245,0.776600003242,-1.21024167538,0.376987636089,0.314417243004,0.125721648335,-0.652422726154,0.333499997854,0.718240618706
6714,-0.118424683809,-0.922699987888,-0.143000006676,-0.569663047791,-0.187118262053,-0.766439855099,0.530662834644,-0.960872292519,0.128600016236,2.6574344635
652,-1.42445743084,0.996299982071,-0.467599987984,2.06789469719,-0.0411257892847,1.17748677731,0.522344708443,-0.288600802422,1.54369997978,1.54014825821
4331,1.54253697395,-0.482250034809,0.861699938774,0.540148854256,0.0527446866035,-0.0263289660215,0.459216833115,1.01626610756,4.59770011902,-0.113206267357
7099,-0.622592329979,-0.347249984741,0.185249999166,-0.75895935297,0.0836360752583,0.510809779167,-0.00153876841068,3.29256796837,0.800999999046,-0.596836209297
10320,0.629386246204,5.44145011902,1.84720003605,0.782858490944,-0.921935319901,-1.31457495689,0.868593752384,-0.370287299156,0.53845000267,2.60943818092
2042,0.702092826366,-0.174649998546,-0.273349970579,1.25434160233,-0.277112424374,-0.265315085649,-0.969647288322,-0.620303332806,-1.57829999924,-2.42511701584
843,-1.8770955801,-0.776500046253,-0.526549994946,0.105786770582,1.93819618225,0.413168072701,-0.498138666153,-0.529680013657,0.572349965572,0.477574586868
840,3.03294920921,1.11755001545,-0.15625,0.792986273766,-1.19741046429,0.703187346458,-0.179184675217,1.79186737537,0.696949958801,-0.382280051708
7048,-0.112008675933,1.33239996433,-1.21414995193,-1.24587392807,0.97682005167,-0.658177435398,3.56020069122,1.314930439,-0.139299988747,2.05666685104
4851,-1.49470341206,-0.943349957466,0.204050004482,-0.159465193748,2.888484478,-0.78008723259,-0.732569932938,-0.529805600643,0.243849992752,1.34975266457
6464,0.676272988319,-0.331499993801,0.876299977303,0.845074295998,0.203748703003,1.07448506355,0.347613245249,-0.1307361871,1.21079993248,-0.21880222857
23410,-1.11114943027,-0.775849997997,-0.140450000763,-0.308391392231,-0.26128911972,-0.944525241852,-0.797771692276,-1.07193660736,0.290399998426,-0.384311437607
54205,1.1442835331,-0.711199998856,0.236049994826,-0.067164465785,-0.530156493187,0.121517203748,-2.00618600845,0.955226361752,0.990149974823,-0.540820658207
2770,1.19654154778,0.306699991226,-0.508599996567,0.506072580814,-0.492363631725,-0.907202959061,0.964876115322,0.903888940811,-0.773200035095,-0.724057734013
80204,0.787890434265,1.02435004711,-1.14859998226,-1.10876464844,-0.338736891747,-0.696392953396,-0.00395885109901,0.149883702397,1.16554999352,-0.639258742332
4208,0.322397977114,3.9279999733,-0.581699967384,0.229813024402,-0.414815157652,-1.04238557816,0.49423211813,-0.591898679733,0.767300009727,-0.487014710903
1845,0.798583090305,1.70289993286,-0.181749999523,1.23155665398,0.219806373119,1.84830486774,1.19443416595,1.09934878349,0.0386999994516,0.466075032949
23368,-0.983241200447,0.77404999733,-1.23819994926,-0.264789372683,-0.99536383152,0.243717491627,0.286820620298,-0.268875062466,1.89859998226,0.596836209297
5583,-0.639406204224,-0.489400029182,0.859700024128,1.97236382961,3.09251284599,0.259442418814,3.6041867733,-0.745809912682,0.490299999714,1.42336285114
8900,-0.716434836388,0.182649999857,-1.02834999561,0.00281491875648,-1.3060413599,0.0448009967804,0.389665752649,-0.0559985935688,-0.334450006485,-0.186834201217
581,-1.09218871593,-0.258799999952,-0.408899992704,-1.20466077328,-0.263402342796,0.333472788334,-0.874427318573,-0.38165140152,0.445850014687,0.1000674963
6193,0.111266165972,0.24905000627,-0.543700039387,-0.58004373312,0.385010033846,-0.392630815506,-0.0853308588266,-0.218571811914,0.225299999118,-0.488604843616
6622,0.0198483020067,-0.35980001092,1.0734000206,-0.732586503029,-2.74665617943,-4.68843173981,0.427320420742,-0.79496884346,-0.130999997258,0.807665109634
11261,0.854587435722,0.928149998188,0.348450005054,0.652935802937,2.33348846436,2.06224131584,-1.03481256962,0.354347348213,-0.915699958801,-0.814265966415
6696,3.29102468491,0.179800018668,0.0631500035524,-0.181396901608,1.4652659893,-1.09289813042,3.03103280067,-0.944065093994,-0.975699961185,0.19143050909
8312,-0.868063569069,-0.0806500017643,0.448199957609,-0.0981402099133,-0.134987726808,3.92119193077,1.03352415562,-0.360287189484,0.159199997783,0.739264369011
835,0.314221680164,3.81009984016,-0.758999943733,0.0160801410675,-0.27783742547,-1.97023272514,-1.10205960274,-0.555505752563,-0.900699973106,-0.202347457409
8324,0.997483789921,0.535849988461,0.0728999972343,-0.00460806488991,0.304948866367,0.669212400913,1.26137554646,0.0697456598282,-1.51499998569,0.588711619377
1848,-0.438216298819,1.50340008736,-0.332150012255,-0.195163905621,0.0387282185256,-0.0650719553232,0.704809784889,-0.0414159595966,-1.5868499279,-0.795999825001
