rid,DOS022_VCAP_6H:BRD-K02694971-001-01-6:5.03,DOS022_VCAP_24H:BRD-K02694971-001-01-6:5.03,DOS045_A549_24H:BRD-K02694971-001-01-6:5.03,DOS045_HT29_24H:BRD-K02694971-001-01-6:5.03
5720,0.336114287376,0.585757315159,0.41756811738,0.607450008392
466,0.859267473221,-0.647100865841,0.586296439171,0.373199999332
6009,0.564774811268,0.154745966196,-0.874884068966,0.606949985027
2309,-0.484561741352,0.655436575413,1.22026085854,0.310499995947
387,0.329879462719,0.491738110781,-2.27897644043,-0.948549985886
3553,-1.07270359993,0.209673970938,-0.248755708337,0.0433000028133
427,0.17538946867,-0.492827653885,-0.44538551569,-0.645900011063
5898,0.164600253105,-0.479301989079,-0.49758285284,-0.0561000108719
23365,0.284746021032,0.448399543762,-0.4230209589,1.78164994717
6657,-0.894986629486,-0.617967069149,-0.755526542664,-2.05264997482
5054,0.114575922489,-0.182629317045,-0.782649338245,0.624600052834
3108,-0.31415528059,0.0099257947877,1.53982841969,0.738099992275
1950,-0.327571392059,-0.547583460808,0.61710858345,0.0920499935746
351,-0.647217988968,-0.295003056526,-0.210452973843,0.155899986625
4846,0.105057612062,-0.0461097657681,1.90534961224,0.199799984694
1452,-0.429487496614,0.063468337059,-0.844109535217,0.614350020885
4776,-0.472343027592,0.188450336456,-0.115502245724,-0.533100008965
6908,0.406058937311,0.552793502808,0.115833222866,0.105900004506
672,0.071924045682,0.49521329999,-0.488780170679,1.62010002136
5710,-0.0721360296011,0.463607102633,-1.10323667526,0.351700007915
2115,-0.947551071644,-0.124702781439,0.441666185856,-0.333600014448
7015,-0.667586863041,0.0226972401142,1.17894411087,-0.307749986649
8726,0.346638768911,1.01638829708,0.429155886173,0.876300036907
2185,-0.624920070171,-0.690330147743,-0.689726233482,-0.78769993782
3315,-1.24089503288,0.278787881136,-2.36997437477,-0.516550004482
5289,-0.0245135501027,-0.369159758091,0.425690770149,-0.259650021791
868,-0.122806206346,-0.383600354195,-0.648723959923,0.559549987316
1677,0.0521470606327,-0.314788222313,1.52551269531,0.0786000192165
7043,-1.10743021965,0.100457802415,-0.198380023241,-0.737400054932
5613,-0.631453335285,-0.30402058363,-0.857989788055,-1.3343000412
595,0.295508354902,0.368434309959,0.94860458374,-0.213100001216
4793,-0.658875048161,0.225678503513,-0.759831190109,0.86779999733
2736,-0.540290653706,0.316990107298,0.880830705166,-0.0427500009537
5290,-0.128894418478,-0.173745170236,0.336704611778,-0.13275000453
6194,-0.703161120415,0.0,-8.33353842609e-05,0.0
1676,-0.452687114477,0.413138270378,-0.920591950417,-0.253499984741
23512,0.438113093376,0.263391375542,-1.88960659504,-0.591050028801
148022,0.0179012268782,-0.341938138008,-0.191475898027,-0.851799964905
1906,-0.543576955795,-0.176407903433,-1.14699280262,-0.737749993801
8878,0.169378206134,-0.065089084208,-0.52141046524,-0.746800005436
3091,0.362489253283,0.137533247471,-0.238814771175,-1.48795008659
5743,-0.606793940067,5.16264200211,1.16077828407,0.0737000033259
5321,-0.0719032511115,-0.119320444763,0.421997487545,0.00499999523163
4144,-0.14134773612,0.304968863726,-1.67652451992,-4.39884996414
1981,-0.168910473585,0.393285930157,0.455811113119,-1.0150500536
695,-0.527126014233,0.763391554356,0.457909762859,0.736299991608
10398,-1.10469996929,-0.740879058838,-1.33537602425,-0.759500026703
5708,-0.683770477772,-0.617995977402,-0.251668810844,0.167250007391
1213,0.926131725311,-0.289047002792,0.372366636992,-0.915650010109
226,0.355990380049,0.204621940851,-0.787389218807,-2.31305003166
6777,1.11759364605,0.590612113476,0.509492635727,0.273449987173
2113,-0.791852533817,0.325670570135,-0.516596317291,-0.0130999982357
3329,0.944185614586,0.327608197927,-0.694916784763,-0.270550012589
1050,0.438754409552,0.252729296684,-0.852066338062,-0.159549996257
9491,-0.207659840584,-0.606826841831,-0.504045367241,-0.0651999861002
22926,-0.30190038681,0.343672096729,0.696912407875,-0.659450054169
5899,-0.131494268775,1.01764440536,-0.626882910728,1.26795005798
5467,-0.888850212097,0.929989397526,-0.659999787807,-0.888599991798
6774,-0.165852934122,0.300712943077,-0.0379380360246,-0.369049966335
1788,-0.769168019295,-0.461870670319,-0.954879939556,-0.992949962616
5921,-0.827181577682,0.0622738040984,1.95382165909,-0.403500020504
5721,-0.630357027054,-1.08968746662,0.276744514704,0.87349998951
2263,-0.782358169556,-1.28184223175,0.324331581593,-0.363799989223
808,-0.175403565168,-0.306038200855,0.889082610607,-0.402849972248
30001,1.11652779579,0.932291209698,1.6389746666,-1.07675004005
348,-0.296148180962,-1.38993287086,1.23872935772,-0.537349998951
30849,0.115057006478,-1.0609639883,-0.0114559978247,-0.27530002594
1454,0.158532083035,0.425661206245,-7.67651945353e-05,-0.584999978542
6500,0.305394440889,-0.299985021353,0.0830363854766,3.11765003204
5627,-0.408963024616,-0.736742258072,-0.176973953843,1.41654992104
5715,-0.14410635829,0.426490962505,2.21643686295,-0.209649980068
4791,-1.11126470566,0.355280399323,0.250084131956,-0.0535500049591
56924,-0.492857277393,1.50416624546,-0.600234985352,0.496399998665
2690,-0.278359621763,-0.629310786724,2.80555844307,-0.109699994326
1019,0.345292419195,-0.00921434164047,-0.76734405756,-0.0975500047207
51422,-0.0877944678068,0.23105186224,0.766019821167,1.02324998379
5788,-0.76813018322,-0.355965584517,0.814114868641,-0.604250013828
6709,0.155515611172,0.706666648388,-0.95802718401,0.192999958992
1277,0.371640861034,0.0914409309626,3.32848930359,-0.107099995017
993,0.4625210464,-0.17581820488,0.610077857971,0.99430000782
7157,0.297289967537,1.07117033005,0.635360002518,-0.154100000858
1958,-0.165620058775,0.286037504673,1.31898868084,0.399450004101
4582,0.119530469179,-0.533348083496,-0.276069909334,0.450349986553
9212,-0.947835087776,0.41667458415,-2.44076824188,-0.713199973106
8440,0.248668193817,0.161369100213,-0.479933321476,0.557649970055
6790,0.819567084312,-0.0575757920742,-0.00506234541535,-1.32220005989
8851,0.85306429863,0.212796002626,0.0532835274935,0.409350007772
2534,0.319887280464,1.01318073273,0.818799495697,-0.611699998379
4893,-0.739260673523,-0.118051163852,0.491114199162,0.505050003529
665,-0.214256241918,-0.380543142557,0.073856562376,0.660449981689
4313,-1.45093274117,-0.578011155128,-1.16675519943,-0.43440002203
1022,0.636910796165,-0.472049742937,1.03765690327,1.35905003548
5880,-0.433252125978,-0.117201238871,1.04210531712,0.200650006533
3162,-0.625227332115,-0.734153747559,-0.143600538373,0.641799986362
1282,-0.582380473614,0.104438841343,-0.911263108253,-0.903349995613
3383,-0.758901000023,0.384588748217,1.46943461895,0.207650005817
727,-0.313938379288,-0.0538861751556,0.228572770953,0.162599980831
4792,0.542979419231,0.225947260857,0.340484619141,0.125950008631
4794,-0.755860447884,0.224799752235,0.502670526505,-1.15824997425
902,-0.365318953991,-0.661994218826,-0.2616096735,0.482499986887
8091,-0.934696435928,0.953105270863,-0.62238574028,0.369599997997
3486,0.126753255725,-0.583452999592,-0.247354373336,-0.298299998045
10818,-0.665741443634,0.50497508049,0.183305427432,0.0522499978542
3454,-0.623386383057,-0.0315818190575,-0.0825397968292,-0.641000032425
4282,0.666259586811,0.620545268059,-2.2022793293,0.347350001335
1605,0.265212982893,0.718965053558,-0.652168154716,0.918850004673
10644,-0.0127538442612,0.224401637912,0.0411246605217,-0.0639999955893
2065,0.294789791107,0.28509709239,1.20834445953,-0.299400001764
8321,-0.725580394268,0.649694800377,1.67161858082,-0.0573500022292
8503,-0.0539144575596,0.694825947285,0.0242099501193,0.0606999993324
7027,0.454684197903,-0.507229506969,-0.710317015648,-0.539749979973
6850,-0.58507668972,0.686771035194,0.0603395998478,-0.529349982738
1978,1.26969099045,-0.0550338625908,-2.08701896667,-1.09420001507
896,-0.428237855434,0.76512080431,0.288182675838,0.183449983597
5777,-0.479090571404,0.545230746269,0.0819046348333,0.198750004172
1846,0.656049728394,0.459193497896,0.150525897741,0.319200009108
5925,-0.479641675949,0.0900164842606,0.333870261908,-0.33060002327
142,0.575447976589,0.45337420702,-0.359312176704,-0.141650006175
1021,-0.587737321854,0.787184238434,-0.503834366798,0.585649967194
5699,-0.710507214069,0.129403367639,0.892562329769,0.529449999332
8061,0.161645501852,0.709989786148,-1.11390697956,-0.189199998975
1870,-0.674770355225,0.779580593109,0.0872241929173,-0.794649958611
1398,0.907574415207,0.342978209257,-0.659699618816,0.126600012183
3312,-2.56201267242,0.390405356884,-1.67122542858,-0.0722000077367
891,0.0449748635292,-0.414643466473,0.236889988184,0.0312999933958
4775,-1.00737643242,-0.282084852457,-1.16305792332,-0.691499948502
5111,-2.537733078,-0.649099290371,-0.89140945673,0.178050011396
5696,0.800907254219,1.0680385828,0.320914536715,-0.277599990368
5588,-0.470914125443,3.55641031265,2.58594751358,-1.00504994392
6839,0.314320623875,0.301715672016,-0.701934814453,0.351850003004
329,0.314461052418,0.0811250954866,-2.24177360535,0.328449994326
5058,-0.897034049034,-0.472270697355,1.2098941803,-0.429799973965
998,-0.320704758167,0.806156814098,-0.337830275297,-0.596150040627
9134,0.220014229417,0.280926883221,-2.24245977402,0.290399998426
6616,-0.276333123446,0.22601929307,0.0542100071907,-0.434249997139
5223,0.97910451889,0.479075610638,-0.17118036747,0.128199994564
4690,-0.51510155201,-0.0373126231134,-0.931483566761,-0.362550020218
958,-0.774778366089,-0.592637658119,-0.204018637538,-0.528800010681
1616,-0.360910326242,-0.215718924999,-0.588041126728,1.77699995041
991,0.433198273182,-0.16375733912,-0.827547490597,-0.209899991751
6347,-0.531464338303,-0.733039081097,0.789974808693,-0.13275000453
6714,1.29136681557,1.27197563648,-0.691293478012,0.70015001297
652,0.0468063354492,-0.857457995415,-0.351478815079,0.978200018406
4331,0.752488493919,1.12421023846,-0.726215481758,0.761000037193
7099,-0.250068753958,0.686417818069,-1.56430995464,-0.0299000740051
10320,0.365530669689,0.446738094091,0.345429778099,-0.727999985218
2042,-0.740386605263,1.45162570477,-0.741479814053,-2.30384993553
843,-0.78299921751,-0.729532063007,1.0608484745,-0.568899989128
840,0.235189959407,-0.126784056425,-0.598180770874,-0.22980004549
7048,-0.126832902431,5.02298021317,-0.121230244637,0.0522499978542
4851,-1.36534190178,0.0432467609644,-0.689100682735,-0.513100028038
6464,0.0460423231125,-0.048022210598,-0.238817825913,0.0645499974489
23410,2.48585748672,0.680358886719,-0.418671011925,0.0116000026464
54205,0.936959981918,-5.79096221924,0.923668682575,-1.53554999828
2770,0.531343758106,0.336780309677,-0.85661560297,0.337799996138
80204,-1.04468464851,-1.0743124485,0.332468390465,-0.572499990463
4208,-0.269877672195,-2.21503639221,-0.108382821083,-0.654299974442
1845,-0.412149101496,0.2661434412,-0.511432945728,-0.331499993801
23368,-0.889563977718,-0.735383868217,0.635007739067,0.638499975204
5583,0.829924702644,-0.216137856245,-0.00853382796049,-1.29944992065
8900,-0.794525444508,1.29731106758,0.756841421127,0.217600017786
581,-0.603005111217,1.03576636314,-2.44644927979,-0.0553500056267
6193,0.871069788933,0.753026485443,-0.388529360294,0.934849977493
6622,-0.0784088522196,0.365091860294,0.414741009474,-0.763749957085
11261,0.643959522247,-0.122453808784,0.140961334109,-0.339450001717
6696,-0.956859111786,0.317164152861,-1.39287805557,-0.3954000175
8312,-0.536704361439,-1.22616147995,-0.371875703335,1.30110001564
835,0.329568207264,1.29202878475,0.335175871849,0.459249973297
8324,0.325309157372,0.206844776869,0.296385377645,1.28740000725
1848,-0.745179951191,-1.38312280178,-0.457642793655,0.0438999831676
154,1.82170784473,-0.505901694298,1.51737701893,-0.21234998107
4312,-0.170892849565,-0.149211645126,-0.874489486217,-0.853250026703
994,0.809321045876,-5.75345802307,-0.813731074333,0.691650032997
2048,-0.285520195961,-0.538516879082,0.605126202106,-0.0606000125408
1111,0.717325091362,-0.141581356525,-1.78321397305,-0.368200004101
5154,0.497167646885,0.0850161388516,0.40704074502,0.286750018597
2920,0.400729656219,-0.333549410105,-0.712316513062,0.357349991798
3122,0.293542772532,0.825946450233,-0.404336094856,-1.47360002995
2769,-0.309562146664,0.0625814571977,0.403167486191,-0.950250029564
5900,0.15070399642,0.578314721584,-0.276506721973,0.564450025558
6304,-0.310155361891,-0.456680655479,0.855443954468,0.249499991536
5211,0.273431926966,0.466645300388,-0.42080450058,0.188650012016
2886,-0.413935035467,-0.354442864656,-0.0255095660686,0.678100049496
9261,1.40986084938,0.71512234211,-1.21018588543,0.238400012255
8569,-0.453016251326,-0.482387781143,0.296889483929,-0.72595000267
3303,1.70366430283,0.38784840703,0.119402624667,-1.11494994164
5331,-0.400609433651,-1.11011528969,0.133608341217,0.822849988937
5347,0.577739775181,-0.46782964468,-1.40940380096,0.0601499974728
4638,0.445187717676,0.335727125406,-1.0260219574,0.00264999270439
2264,-0.583656668663,0.532273769379,-0.970370531082,-1.25209999084
1029,1.19195461273,1.04164874554,-0.354718804359,0.374550014734
1027,0.875113546848,0.276317834854,0.690275073051,-0.0720999911427
2597,0.000355995958671,-0.382911205292,-0.274919390678,0.338149994612
55847,0.296809852123,-0.228041499853,-1.08761489391,0.602699995041
