rid,DOS057_A375_24H:BRD-K79734497-001-01-3:5,DOS057_A549_24H:BRD-K79734497-001-01-3:5,DOS057_HT29_24H:BRD-K79734497-001-01-3:5,DOS057_MCF7_24H:BRD-K79734497-001-01-3:5,DOS057_PC3_24H:BRD-K79734497-001-01-3:5,MUC.CP003_MCF7_6H:BRD-K79734497-001-01-3:10.0021,MUC.CP003_MCF7_6H:BRD-K79734497-001-01-3:3.334,MUC.CP003_MCF7_6H:BRD-K79734497-001-01-3:1.1113,MUC.CP003_MCF7_6H:BRD-K79734497-001-01-3:0.3704,MUC.CP003_MCF7_24H:BRD-K79734497-001-01-3:10.0021,MUC.CP003_MCF7_24H:BRD-K79734497-001-01-3:3.334,MUC.CP003_MCF7_24H:BRD-K79734497-001-01-3:1.1113,MUC.CP003_MCF7_24H:BRD-K79734497-001-01-3:0.3704,MUC.CP003_NKDBA_24H:BRD-K79734497-001-01-3:10.0021,MUC.CP003_NKDBA_24H:BRD-K79734497-001-01-3:3.334,MUC.CP003_NKDBA_24H:BRD-K79734497-001-01-3:1.1113,MUC.CP003_NKDBA_24H:BRD-K79734497-001-01-3:0.3704,DOSBIO001_A375_24H:BRD-K79734497:10.0021,DOSBIO001_A549_24H:BRD-K79734497:10.0021,DOSBIO001_HT29_24H:BRD-K79734497:10.0021,DOSBIO001_MCF7_24H:BRD-K79734497:10.0021,DOSBIO001_PC3_24H:BRD-K79734497:10.0021,DOSBIO001_NEU_24H:BRD-K79734497:10.0021,DOSBIO001_NPC_24H:BRD-K79734497:10.0021
5054,-3.08319997787,1.26660001278,-0.0589991807938,-4.95726013184,0.89794999361,-0.192102730274,0.424033373594,1.79235172272,2.5034236908,0.397800028324,0.435600787401,-0.290724754333,-0.241133332253,0.16669999063,0.42745000124,0.42745000124,0.446350008249,1.38636958599,-0.231415659189,0.62089329958,1.61392021179,-0.286290585995,0.333299994469,0.190877795219
3108,1.14474999905,1.13425004482,-0.186012655497,2.36924338341,-0.657899975777,0.488857269287,0.155866682529,0.754518151283,-0.669774651527,0.645033359528,-1.0722938776,-0.118207931519,-0.777233362198,-0.115099996328,-1.20029997826,4.55049991608,-0.0610499978065,0.477425396442,0.167768746614,0.550103604794,5.76177787781,0.0456365644932,-0.124249994755,1.06536126137
1950,0.12555000186,1.69724988937,-0.598024785519,1.47808635235,0.844749987125,0.3647159338,0.754666686058,0.930705308914,0.79257196188,0.334533363581,0.874245405197,-0.284740537405,0.313499987125,-0.325949966908,-0.996250033379,-0.816850066185,-1.01450002193,-0.716036915779,0.282561302185,-0.435460865498,-0.0931437760592,-0.66068392992,1.40254998207,-0.305687248707
351,-0.0988499969244,0.577600002289,1.33498513699,0.574692189693,0.413249999285,0.25639167428,0.242033332586,-0.255932748318,0.266150206327,0.0144667029381,0.774124205112,-0.44158154726,0.353633344173,0.0475499927998,-0.00034999998752,0.336899995804,-1.16289997101,-0.73203933239,-0.68588411808,-0.508989334106,-0.309795469046,0.489721953869,-0.442800015211,-0.156886160374
4846,1.17429995537,0.345049977303,-0.813845336437,1.27144563198,1.14639997482,-0.457119315863,0.223933339119,3.32375335693,-0.0511936545372,-0.33440002799,-0.106352806091,0.271397650242,-0.29116666317,0.118450000882,-0.641399979591,-0.558250010014,0.0525500178337,-0.751721262932,-0.427941411734,0.813000798225,0.299721390009,-0.0149514526129,2.84669995308,-0.164442837238
1452,0.0473999977112,0.0699499845505,-1.12614655495,0.306581377983,-1.49349999428,-0.620668172836,-0.463066667318,-0.200222939253,-0.162616819143,0.0265666395426,1.09708666801,0.823036730289,-0.0805666670203,-2.09409999847,-0.404100000858,-0.709600031376,-0.18504999578,0.199491336942,0.91005474329,-0.55447524786,0.103150174022,-1.56566619873,-0.119900003076,-1.2384929657
4776,-1.30270004272,1.41734993458,0.953758120537,1.97560501099,0.65625,0.0924205780029,-0.225200027227,1.32168209553,1.45269393921,0.0441666841507,0.175213798881,-0.514010846615,-0.347333341837,-0.356299996376,-0.806900024414,-0.368649989367,-1.09829998016,1.98090517521,1.81253147125,-1.01631617546,0.457226991653,0.694296658039,1.05075001717,0.735662221909
6908,-0.637349963188,-0.0933499634266,-1.31793522835,-0.849866211414,-0.577100038528,0.0906247347593,-0.622099995613,-0.164275944233,-0.525017142296,-0.318266689777,0.270511746407,0.602344512939,-0.30926668644,-0.263799995184,0.472900003195,-0.441199958324,0.173649996519,0.595663249493,-0.0409256070852,-1.33230435848,-0.503595173359,-0.799017608166,-0.98140001297,-0.619071483612
672,-0.0880999863148,-0.385800004005,-0.890437602997,-1.51781749725,0.211700022221,-0.203446567059,-0.395233333111,-0.418743729591,-0.375630617142,-0.263899981976,0.262860238552,0.706315994263,0.193566679955,0.224749997258,1.26499998569,1.07924997807,1.09700000286,-0.601769626141,-1.11011779308,-1.26188158989,-1.00755000114,-0.389313876629,1.09189999104,-0.149175316095
5710,-0.263700008392,-0.257349967957,-3.59138441086,0.127781033516,-1.20195007324,-3.246352911,-0.628933370113,-1.0777913332,-0.828164339066,-0.02349999547,-0.651959896088,-0.0768633112311,-0.61173337698,-0.342049986124,0.191049993038,0.337249994278,0.363900005817,0.960079550743,1.6948902607,-0.973181009293,0.106859371066,-0.608267247677,-0.261749982834,0.0244948416948
2115,-0.0320499837399,1.28614997864,1.67475903034,2.86506772041,1.14910006523,1.14976334572,0.201266676188,0.898048639297,0.23371604085,0.423533350229,-0.0729472637177,-0.205875724554,-0.183466657996,-0.74169999361,-0.484200000763,-0.205250009894,-0.370900005102,-0.691522300243,1.39868545532,-1.06089699268,1.27284407616,-0.147415161133,-0.571200013161,-0.525090157986
7015,0.39895004034,0.755850017071,0.518648505211,1.97702455521,0.358000010252,0.748985767365,0.830166637897,1.30821764469,-0.178202554584,0.0480666160583,0.186565071344,-0.571074485779,-0.235099971294,-0.898599982262,-1.36524999142,-0.230799973011,-1.44179999828,0.354893475771,0.960186481476,0.294971853495,0.171877041459,1.24569189548,0.154600024223,0.30580291152
8726,0.270350009203,-0.553800046444,0.26961004734,-1.6744248867,0.0935999974608,-1.45024943352,-0.287200003862,0.372951567173,-0.581880331039,0.491433382034,-0.0446071475744,0.429385900497,-0.145366668701,-0.0803500041366,0.142899990082,1.17379999161,1.05164992809,-0.446779608727,-0.433608561754,0.876973330975,0.562128841877,-0.55948895216,-1.01915001869,-0.33670014143
2185,-0.715600013733,0.556150019169,1.62836325169,2.18267440796,0.799500048161,-0.13981461525,0.169733345509,1.89241504669,1.04649436474,0.281033337116,-0.740507304668,-1.14662718773,-0.325233310461,-0.280149996281,2.7579498291,-0.315499961376,-0.965550065041,1.46271049976,1.00467205048,0.29550242424,1.30791592598,1.0655258894,0.591650009155,1.27557790279
3315,0.188749998808,-0.41764998436,0.337774336338,-2.79109668732,-0.0487499833107,-0.00030599287129,0.000233333325014,-0.000977972173132,-0.283728837967,-0.116266682744,-0.684795856476,0.130049049854,-0.293600022793,-0.397300004959,-4.77244997025,-0.239050000906,-0.289350003004,0.396060049534,-0.39128729701,1.98547768593,0.142799407244,-0.326330006123,0.0932500362396,-0.711288034916
5289,1.41145002842,0.817849993706,1.38565564156,2.45080733299,0.631799995899,-0.0670792832971,1.06216669083,1.42463684082,0.176857709885,0.55693334341,-0.502827763557,-0.478795170784,-0.125066667795,0.526450037956,0.877200007439,0.958850026131,0.603299975395,0.252679795027,-1.71006083488,-0.260989576578,-0.110537916422,2.75002717972,-0.342500001192,-0.598498940468
868,-0.626750051975,0.884350001812,1.18520414829,1.02145493031,0.494599997997,-0.840397238731,0.420966625214,0.122172340751,-0.463442623615,0.272500038147,0.192762374878,-0.848175346851,-0.267599999905,-0.364650011063,-0.434249997139,0.215649992228,-0.263599991798,0.348711252213,0.396456360817,1.13544428349,0.333027601242,-0.20476359129,0.67634999752,0.332763314247
1677,-0.705699980259,1.85649991035,-0.36801686883,0.811061263084,0.146549999714,0.184269711375,0.845566689968,0.716296076775,0.607604801655,0.650299966335,0.293782860041,-0.463987678289,0.169333338737,-1.08120000362,-1.01820003986,-0.445850014687,-0.921100020409,0.270207852125,1.33065521717,-0.995095431805,-0.360974222422,-0.0969901382923,0.535950064659,1.26039719582
7043,0.160350009799,0.680800020695,1.57073450089,1.06221210957,-0.0451500117779,0.646092534065,0.837000012398,-0.133750215173,-0.525352120399,-0.503133356571,-0.0776395797729,-0.298185825348,-0.279399991035,-0.575699985027,-1.01730000973,-0.156549990177,-0.664849996567,1.90387153625,0.518134832382,-0.068974070251,1.07591283321,0.100086539984,2.71214985847,1.40468549728
5613,0.508050024509,0.786900043488,0.27699136734,2.23782658577,0.318399995565,0.0922757536173,0.497533351183,0.418859481812,0.749490201473,0.638866662979,0.473330616951,-0.358142793179,0.0243999809027,1.30795001984,-0.607199966908,0.470999985933,-0.509649991989,-0.181348726153,0.503216266632,-0.150283500552,-0.374673038721,1.02187263966,0.475649982691,0.275087863207
595,1.20434999466,-0.32539999485,0.431776225567,-0.29536062479,-0.138650000095,-0.399714887142,0.0863666757941,-0.462690263987,-1.09618735313,1.78676664829,0.0985552445054,0.0796917676926,0.557233333588,-0.0296499952674,0.514200031757,-0.279799968004,0.510150015354,0.65028578043,0.770177960396,-0.48704496026,-0.795488655567,-0.880602121353,0.521099984646,-0.307655364275
4793,-0.525749981403,-0.220349997282,-0.186523541808,0.274394154549,1.50469994545,-0.201284900308,0.003666639328,-0.965892195702,-0.167604327202,3.02356672287,0.730496108532,-0.170453771949,-0.446333348751,0.570250034332,-0.93079996109,-1.02005004883,-0.516900002956,1.62277901173,1.07616281509,0.20735861361,0.945095956326,0.359843879938,-0.458999991417,0.110571190715
2736,-0.650099992752,0.510500013828,1.48535108566,3.00782632828,0.0630000084639,0.0222479104996,-0.148333311081,0.486828625202,1.19710218906,0.0796666443348,0.189641177654,-0.635324239731,-0.431533336639,-1.12115001678,-0.613700032234,-0.162150025368,-0.578549981117,-1.18989670277,0.202837824821,0.17462028563,1.79833126068,0.353025138378,-0.871100008488,-0.765545964241
5290,-0.0188499987125,0.543150007725,0.251923680305,1.38745546341,0.103150010109,0.040298268199,-0.424933314323,1.92051529884,1.68295788765,-0.53523337841,-0.287653267384,-0.724823653698,-0.507099986076,-0.115749999881,-0.029599994421,-1.11164999008,-1.43209993839,-0.553340435028,-0.369901299477,1.35495018959,0.537539601326,-0.1577501297,-0.59659999609,0.979861021042
6194,0.00065000000177,-0.00034999998752,-0.000384458719054,-4.76183795929,-2.11080002785,0.180153861642,0.225033342838,-0.307835459709,-0.00374138355255,0.000233333325014,-0.244785398245,0.000276511360426,0.000233333325014,0.00065000000177,0.00065000000177,-0.879850029945,-0.879550039768,-0.0397743582726,0.893521308899,0.0382045805454,1.20149433613,0.0898104459047,-1.65049993992,-1.05676102638
1676,-0.946350038052,0.162849992514,0.911803603172,1.20884132385,0.681200027466,-0.500710904598,-0.0220000073314,0.629419803619,1.17256391048,-0.0493666529655,0.40164616704,-0.763081610203,-0.0609999746084,-0.529250025749,-1.46854996681,-0.394549995661,-0.932700037956,0.720829367638,0.457072496414,0.494392961264,0.547796010971,-0.0641664415598,0.845950007439,1.11098647118
23512,0.230049997568,-0.842299997807,-1.10605144501,-1.9180855751,1.00045001507,0.294856607914,-0.117966666818,0.63423538208,-0.139876693487,-0.672300040722,-0.30327129364,-1.69214940071,-1.67616665363,-0.572350025177,0.0831499993801,0.802349984646,-0.0607500076294,-1.64203441143,-0.658848524094,-1.90694344044,-0.987499713898,0.554679393768,-0.957900047302,0.870862305164
148022,-0.315050005913,-0.227899968624,0.936072647572,-0.984830915928,-1.26429998875,-0.659126579762,-0.337966680527,0.438450217247,-0.784167051315,0.0589666813612,-1.24732220173,-1.06356453896,0.216366648674,-1.38759994507,-0.279249995947,0.274950027466,0.402050018311,3.12679696083,0.620178461075,0.0951899364591,0.0472838282585,-1.0406973362,0.344850003719,1.10812950134
1906,0.450100004673,-0.248999997973,0.780303478241,1.15796637535,0.450100004673,0.366905003786,1.11520004272,-0.098810210824,0.469813257456,0.530900061131,0.0577396936715,-0.254210829735,0.283866673708,-1.01330006123,-0.629999995232,-1.03174996376,-0.753700017929,-1.5401597023,-0.709309220314,0.329315602779,0.347194671631,1.0691870451,0.811100006104,0.830922842026
8878,-0.25205001235,-1.8111000061,0.675649702549,0.00139954686165,-1.38074994087,-0.364305078983,-0.308333337307,0.0342312157154,-1.00851690769,-0.287600040436,-1.39481210709,0.0681614726782,-0.81806665659,0.658200025558,-2.56875014305,0.465750008821,0.041699975729,0.596779167652,-0.495126694441,0.379590153694,0.434300065041,-0.351718842983,-0.167150020599,-0.367820888758
3091,-0.77965003252,-0.479999989271,0.303729534149,-1.48941230774,-0.346199989319,-0.322867006063,0.27336665988,-0.0855796039104,0.265972495079,-0.0491999983788,-0.256533056498,-0.75549018383,-0.2323333323,0.00034999998752,0.00065000000177,0.407749980688,-0.547600030899,-1.01636779308,-0.0712821930647,-2.95967578888,-0.505035281181,0.421462714672,1.3925999403,0.0887466669083
5743,-0.539200007915,-1.20980000496,-0.779428124428,0.374905228615,1.49670004845,-0.184993967414,0.160566672683,0.992700576782,1.13474988937,-0.236400008202,0.13078558445,-0.421465814114,-0.0485333278775,0.0033999979496,0.183499991894,-0.738550007343,-0.73710000515,5.97469711304,-0.0877666324377,-0.363109827042,0.408420175314,1.5122038126,-0.594449996948,-0.136477082968
5321,-0.857949972153,-0.283699989319,-0.859617710114,1.02744007111,0.233200013638,-0.137620210648,0.322866648436,1.40058410168,1.04540455341,0.144000023603,0.225002139807,-0.727639555931,0.175400003791,-1.32109999657,-1.84305000305,-1.17554998398,-1.83509993553,0.53543394804,0.232338652015,0.398118019104,0.201436012983,1.59321832657,-1.83039999008,-0.0675667375326
4144,0.471549987793,0.417549997568,-0.137443572283,1.12403059006,-0.0932500064373,0.662450015545,1.06573343277,0.327688395977,1.05031895638,-0.363266676664,0.330424100161,-0.354646205902,-0.554633378983,0.442099988461,-0.168449997902,-0.0451499819756,-0.517949998379,-0.223022460938,-0.549207389355,-2.43972301483,-0.275672107935,0.747279703617,-1.035400033,-0.00725401937962
1981,0.0313500016928,1.04425001144,-0.0601118505001,1.16064345837,-0.558349967003,-0.491070508957,0.110133320093,-1.08366262913,0.541563272476,0.118133351207,-0.119597658515,0.357709914446,-0.0527000203729,-0.263949990273,-1.77874994278,-1.76119995117,-1.535400033,-0.402263224125,3.24060082436,0.218619167805,0.172340229154,1.81820237637,-0.396699994802,-1.22151744366
695,0.326299995184,-0.0853499919176,0.286763012409,-1.25820493698,0.776249945164,0.13084179163,0.632533431053,0.140667080879,1.1695022583,-0.492666661739,1.04214060307,0.0201445966959,0.786766707897,0.272850006819,-0.120600000024,0.113300003111,0.26890000701,0.954261243343,0.719161808491,0.193840488791,2.3338701725,-0.159449279308,1.60879993439,0.673048079014
10398,0.349550008774,0.606750011444,0.554569244385,2.02265691757,0.539749979973,0.250921487808,0.422033309937,0.813598275185,0.733428001404,0.854133367538,0.060463398695,-0.590330898762,-0.119366660714,-1.21015000343,-0.271249979734,0.774749994278,0.745100021362,1.02750623226,-0.856033921242,-0.884351789951,-0.592261254787,-0.600629031658,1.13240003586,-0.0231225788593
5708,-0.29240000248,0.63354998827,-0.441976010799,-0.251495361328,0.997900009155,-3.67571592331,-0.913866758347,-1.87152814865,-0.787563085556,-0.896600008011,-0.894429624081,-0.211103662848,-0.488300025463,-0.526749968529,-0.709300041199,-0.115000002086,-0.289499998093,0.187002420425,-0.481357574463,0.831737101078,-0.31936788559,-0.0635622292757,0.616150021553,1.15795469284
1213,0.351750016212,-0.173049986362,0.149461954832,0.534150004387,-1.03575003147,-0.444419145584,-0.134900003672,-1.15589118004,-1.26268601418,-0.170699998736,-0.0313796922565,0.47446346283,-0.0721666440368,0.0716499984264,0.547899961472,0.0175500065088,0.135699987411,0.565811872482,0.388798445463,0.0190761610866,-0.00615128874779,-0.807424485683,-0.547299921513,0.62974190712
226,0.0362000018358,-0.750349998474,-0.323955059052,-0.147103071213,-1.96689987183,0.100613795221,-0.166966676712,-0.792944550514,-0.388110399246,-0.428033351898,-0.437665343285,-0.0108053982258,-0.230199992657,-0.584049999714,-0.116549998522,0.0430000014603,0.465499997139,-0.0453874468803,0.797328174114,-0.817228555679,-2.48506045341,-1.0465028286,0.558899998665,1.09830105305
6777,0.334749996662,-0.139249995351,2.66780185699,2.34153223038,0.370000004768,0.618670463562,-0.416833341122,1.77983522415,-1.24009382725,0.156300008297,-0.420781046152,-0.136757671833,-0.115033328533,-0.246399998665,-0.63789999485,4.35239982605,-0.22595000267,0.269427925348,1.12553071976,0.14942714572,0.954944610596,0.32164978981,-0.372600018978,-0.40138310194
2113,-0.0307500064373,0.591849982738,0.158758059144,1.02930116653,-0.0988999903202,0.552510499954,0.259633332491,0.578181266785,0.264465332031,0.681066691875,-0.136569648981,-0.641262173653,0.102766647935,-0.189649984241,-1.15435004234,0.156450033188,-0.337650001049,-0.795367002487,0.4599211514,-0.229321286082,0.723058998585,-0.562112867832,0.619850039482,-0.315806150436
3329,0.688099980354,-0.924550056458,-0.359816461802,-1.57362866402,-0.182050019503,-0.861520767212,-1.02373337746,-2.42874503136,-0.712290585041,0.0366666913033,0.679506480694,0.792011618614,-0.0186333060265,-0.895900011063,0.59525001049,-1.30504989624,1.02474999428,-1.74760389328,0.179260015488,-2.61556696892,-0.524549901485,-0.231660842896,0.362199991941,0.392902612686
1050,0.395600020885,0.253799974918,-0.961915373802,0.382112473249,-2.95584988594,0.304394155741,0.318366676569,-0.335806190968,-0.0570081472397,-0.0166999995708,0.532446146011,0.224861651659,-0.0456999987364,4.46595001221,-0.288100004196,-0.288149982691,-0.143600001931,-1.09235537052,0.023642256856,0.848394215107,-0.363381713629,-0.873066306114,-0.229650005698,-0.729394137859
9491,0.607550024986,-0.714249968529,0.730887293816,0.388902127743,1.17569994926,0.343306958675,0.683933377266,1.04125905037,0.450622618198,0.0676666796207,0.927958846092,-0.700896143913,-0.214566677809,-1.44885003567,-1.37979996204,-0.581649959087,-1.3302500248,1.11907970905,-0.276000231504,-0.27047637105,0.307102590799,0.534717977047,0.784000039101,1.24193167686
22926,-1.27125000954,1.06859993935,0.922745943069,1.00434875488,0.319899976254,0.206166684628,0.682500004768,0.215456917882,-0.322606176138,0.468766689301,-0.436521470547,0.14543710649,-0.515666663647,-1.22130000591,-0.531849980354,0.137350007892,-0.47625002265,1.04473495483,1.31076335907,-0.543320417404,-1.26309084892,-1.54977488518,0.661699950695,-0.534644424915
5899,0.307200014591,1.00779998302,-0.462537020445,0.492521107197,-0.319999992847,0.147540733218,-0.215466678143,-0.146538466215,3.00452709198,-0.137800008059,0.366569578648,0.413275718689,0.110133349895,-1.07484996319,-0.241800010204,-1.4742000103,-0.577800035477,1.00129783154,0.663263261318,-0.331556856632,-1.17417418957,-0.0521256923676,0.317149996758,0.489057928324
5467,-0.712999999523,1.05745005608,1.31278657913,2.07329463959,0.323150008917,0.686489403248,0.322699993849,1.37411999702,0.327006310225,0.0190666913986,-0.38182041049,1.14492321014,-0.178800016642,-0.431749999523,1.34290003777,-0.14280000329,1.3585999012,0.70887452364,1.22953641415,1.48765695095,1.87178659439,0.245018035173,1.00985002518,0.323341280222
6774,1.7025500536,-2.23500013351,0.0323433279991,-1.53640305996,0.147100001574,-0.824863314629,0.315466672182,-0.528690099716,-1.22772550583,-0.308233350515,0.663166582584,0.0604341775179,0.480599999428,-1.06185007095,1.68704998493,0.0179999917746,0.32950001955,1.4244158268,-0.122563511133,-1.19843685627,1.78020787239,-0.46355009079,0.483399987221,0.597926855087
1788,-0.125350013375,-0.506349980831,0.847959518433,-0.509973287582,0.827000021935,-0.258180081844,-0.135133355856,1.27409350872,1.56712794304,0.0431333184242,0.274288594723,-0.67430973053,-0.232700020075,-0.974049925804,-1.42480003834,-0.935400009155,-1.40910005569,1.57515823841,0.222481310368,-0.654405891895,-0.513660907745,-0.00963427126408,0.198450088501,0.519289374352
5921,-0.713500022888,0.166550010443,-0.169005274773,-0.383149325848,0.520799994469,0.073111332953,-0.175666689873,-0.0631385296583,-1.4388794899,-0.339833378792,0.519007861614,0.370152652264,0.368166685104,-0.24264998734,0.403849989176,0.48189997673,0.69445002079,1.59313690662,1.42067682743,1.29119598866,0.936678171158,-0.967500209808,2.985049963,0.878683626652
5721,0.039699986577,0.535799980164,-1.07607674599,-0.631209731102,-0.173949986696,0.0395799428225,-0.468533337116,-0.0794935971498,0.564423382282,0.505999982357,0.69029456377,0.577302515507,0.530466675758,0.553750038147,0.630550026894,0.808849990368,0.685450017452,-0.0796175599098,-0.960100054741,-0.574391186237,0.0866451412439,0.389257729053,-0.338800013065,-3.1897277832
2263,0.430950015783,0.463200002909,0.0885868668556,1.71446204185,0.00404998660088,0.319402873516,0.0326667129993,1.05568909645,0.874929428101,-0.115433335304,0.744935393333,-0.242673963308,-0.413133323193,-0.288249969482,-1.36325001717,-0.860949993134,-1.63740003109,0.157714530826,-0.112116873264,-1.0694372654,-0.877573132515,0.102266311646,0.132350027561,0.415024340153
808,-0.627650022507,0.506250023842,-3.05912852287,2.36740446091,-0.24240000546,-0.0469103828073,-0.256300002337,1.39572036266,2.4489812851,0.0482333004475,0.521061778069,-0.531998515129,-0.16139999032,-0.68465000391,-0.819249987602,-0.122100025415,-1.17614996433,1.72126162052,-0.78486931324,-0.363837629557,-0.32039475441,1.0557962656,-0.163599997759,0.870890617371
30001,0.770449995995,-0.397199988365,-0.828436970711,1.93315589428,0.359849989414,-0.233529627323,-0.147100001574,0.885324001312,-1.14396524429,-0.00123333930969,0.210915669799,0.0442884415388,-0.739633321762,-0.500349998474,0.0745000094175,-0.859400033951,-0.226449996233,-0.774848520756,0.0459447726607,-0.649770855904,-1.07403349876,-0.663911342621,-0.947200059891,0.292470753193
348,0.561550021172,0.739549994469,0.280710160732,2.05428338051,0.894500017166,0.967744469643,0.209800004959,1.3825814724,0.582846820354,-0.333899945021,-0.0966049060225,-0.516137838364,-0.147299990058,-0.675100028515,-1.06145000458,0.00255000591278,-1.31054997444,0.636221349239,-0.473079711199,-0.54181843996,5.09243631363,0.645503044128,0.425650030375,0.174253940582
30849,-0.608049988747,-0.221799999475,-0.319806218147,-0.528247475624,-0.784550011158,0.34979775548,-0.595966696739,-1.45489418507,-1.51556229591,-0.29196664691,0.0246517173946,0.382048726082,-0.279500007629,0.028049999848,0.489650011063,-0.0097000002861,0.454650014639,1.1591681242,0.000292144715786,-0.733657538891,-1.02491009235,0.360110729933,-0.385450005531,-0.480028867722
