rid,DOS060_A549_24H:BRD-K14055576-001-01-5:5,DOS060_HT29_24H:BRD-K14055576-001-01-5:5
5720,-0.175400003791,-0.159200012684
466,0.991199970245,-0.950950026512
6009,0.735749959946,-0.269950002432
2309,-1.64925003052,-0.356750011444
387,-1.2295999527,-0.481999993324
3553,0.817799985409,0.171250015497
427,-0.561699986458,-0.0277500152588
5898,-1.16694998741,-0.830349981785
23365,-0.913599967957,0.544449985027
6657,1.66645002365,0.20814999938
5054,-0.116600036621,1.22789990902
3108,-1.31375002861,0.317799985409
1950,0.355649977922,0.0389000028372
351,0.359899997711,1.20235002041
4846,1.39725005627,0.862399995327
1452,-0.640850007534,-0.606050014496
4776,1.49625003338,1.24119997025
6908,0.273849993944,0.355449974537
672,0.50284999609,-0.557500004768
5710,-2.68680000305,0.819849967957
2115,1.17825007439,-0.135949984193
7015,0.357450008392,0.14865000546
8726,-0.333099991083,-0.220950007439
2185,1.06694996357,-0.589850008488
3315,-0.830349981785,-1.70095002651
5289,-0.365399986506,0.516449987888
868,-0.194849997759,-0.376150012016
1677,-0.389050006866,0.104099996388
7043,0.256850004196,-0.087750017643
5613,-0.221249997616,1.33860003948
595,-1.04789996147,-0.852399945259
4793,0.0738000273705,-0.91890001297
2736,1.08319997787,0.232100009918
5290,0.428600013256,-0.397399991751
6194,-0.857200026512,0.337249994278
1676,1.01259994507,0.606100022793
23512,0.279549986124,-0.0960000157356
148022,-0.214300006628,0.657850027084
1906,-0.811100006104,0.128500044346
8878,0.67015004158,0.203050002456
3091,0.419750005007,-1.28035008907
5743,1.19920003414,0.370000004768
5321,0.493300020695,-3.12665009499
4144,1.26600003242,-0.353049993515
1981,-0.162999987602,0.0939999967813
695,1.13820004463,1.13764989376
10398,0.994049966335,-0.27404999733
5708,-0.894599974155,0.404649972916
1213,-0.757149994373,0.0522000007331
226,-0.365599989891,-0.67619997263
6777,1.58235001564,1.83789992332
2113,-0.896800041199,-0.12950001657
3329,-0.168500006199,0.30940002203
1050,0.424399971962,0.110000006855
9491,-0.978850007057,0.606799960136
22926,-0.237700000405,-0.747250020504
5899,-0.377100020647,-0.638750016689
5467,0.119400002062,0.83060002327
6774,-0.468550026417,0.353500008583
1788,1.12790000439,0.531350016594
5921,0.700000047684,-0.789950013161
5721,-0.592100024223,0.26210001111
2263,0.401549994946,0.801500022411
808,-0.47135001421,-0.152150005102
30001,-0.979550004005,1.24270009995
348,0.377350002527,-0.0285000000149
30849,-0.979300022125,0.543550014496
1454,0.0177000015974,-1.19865000248
6500,0.665199995041,0.969349980354
5627,0.430100023746,1.19869995117
5715,-1.67484998703,0.137549996376
4791,0.79800003767,-0.0771000012755
56924,-0.473749995232,0.303600013256
2690,0.773450016975,-0.307999998331
1019,-0.986500024796,0.491249978542
51422,0.000550001859665,-0.68499994278
5788,-0.0742999911308,-0.683499932289
6709,-0.306199997663,0.608250021935
1277,0.830649971962,-0.331450015306
993,-2.67875003815,0.499800026417
7157,-0.0254500061274,0.88765001297
1958,-0.529100000858,-1.04844999313
4582,-0.249850004911,-0.994199991226
9212,-0.57824999094,-0.0502499938011
8440,-0.253800004721,-1.02904999256
6790,0.555500030518,0.135749995708
8851,1.22179996967,-0.765600025654
2534,0.333050012589,0.511049985886
4893,1.02285003662,0.746549963951
665,0.691200017929,0.304700016975
4313,0.790850043297,0.196649983525
1022,0.965699970722,0.127950012684
5880,0.512549996376,1.33699989319
3162,-0.105549991131,0.544099986553
1282,-0.471249997616,-0.417199999094
3383,0.76029998064,-0.20530000329
727,0.0691500008106,-0.0771000012755
4792,-1.01394999027,-1.09115004539
4794,0.859500050545,-0.00870000198483
902,0.167049989104,0.705900013447
8091,-0.778699994087,-0.853550076485
3486,-0.868050038815,-0.315149992704
10818,0.863299965858,0.571200013161
3454,0.808449983597,-0.131700009108
4282,0.167349994183,0.0867999941111
1605,-0.834299981594,0.644250035286
10644,0.0299500077963,0.742100000381
2065,-0.317000001669,0.944149971008
8321,1.16065001488,-0.209200024605
8503,0.131250023842,-1.33085000515
7027,-0.894150018692,0.243999987841
6850,1.18124997616,-1.17735004425
1978,-0.374249994755,-0.405800014734
896,-0.803400039673,0.505800008774
5777,-0.916800022125,-0.626150012016
1846,0.279400020838,-0.394849985838
5925,0.236449986696,-0.0270999968052
142,-0.409799993038,-0.760500013828
1021,-0.835300028324,0.140599966049
5699,-0.518950045109,2.41464996338
8061,-0.357549995184,-0.452999979258
1870,-0.266200006008,0.62659996748
1398,-5.17094993591,-3.68910002708
3312,-1.32850003242,-4.478099823
891,-0.0844499990344,-0.273050010204
4775,0.130400002003,0.478300005198
5111,0.884000003338,-5.84000015259
5696,-1.47545003891,-0.591500043869
5588,0.0310499966145,0.2757999897
6839,0.0595500171185,-1.32789993286
329,2.40000009537,1.31274998188
5058,-0.131750002503,-1.96720004082
998,-0.122099995613,0.712399959564
9134,-1.14604997635,-2.32609987259
6616,-0.291599988937,-0.734600007534
5223,1.18060004711,0.0
4690,1.79379987717,-1.82159996033
958,3.10629987717,-0.174400001764
1616,-0.448700010777,0.107849992812
991,-0.00755000114441,0.370699971914
6347,0.665849983692,0.0653499960899
6714,1.73064994812,-0.743350028992
652,1.79434990883,-0.800249993801
4331,-0.856849968433,0.924799978733
7099,1.32760000229,-0.351400017738
10320,-0.731700003147,0.0461499989033
2042,-0.356399983168,-0.642350018024
843,0.129399999976,0.0124000012875
840,-3.15100026131,-0.501550018787
7048,-0.175399959087,1.11874997616
4851,-0.272499978542,0.263450026512
6464,-0.786849975586,-0.231550008059
23410,-0.412300020456,-0.391099989414
54205,0.734350025654,0.115000002086
2770,0.657299995422,-0.0690499991179
80204,-0.172650009394,-0.131200000644
4208,-0.262900024652,-1.19764995575
1845,0.759549975395,-0.601050019264
23368,0.466099977493,0.208350002766
5583,-0.157499998808,1.05075001717
8900,1.17339992523,-0.180150002241
581,0.517149984837,0.771350026131
6193,-0.122799992561,0.146549999714
6622,0.474349975586,0.0470499992371
11261,1.01620006561,0.612299978733
6696,-1.17919993401,-0.162900000811
8312,0.560450017452,0.0989000052214
835,-1.26100003719,-0.00695000216365
8324,-2.03375005722,-0.105999998748
1848,0.220900014043,-0.778599977493
154,0.638000011444,-0.889299988747
4312,1.74070000648,-0.157399982214
994,-0.924050033092,-0.538399994373
2048,-0.543850004673,1.54325008392
1111,-0.187649995089,0.39904999733
5154,2.50589990616,0.869749963284
2920,0.376949995756,0.158749997616
3122,-0.336899995804,-0.231749996543
2769,-0.0507499873638,-0.0271999835968
5900,-0.300999999046,-0.0803999900818
6304,0.472949981689,0.151999995112
5211,-0.266149997711,-0.389399975538
2886,-1.1603000164,-0.515550017357
9261,0.29880002141,0.0110999979079
8569,0.113800004125,-0.267749994993
3303,-0.131699994206,-0.869049966335
5331,-0.331750005484,1.80114996433
5347,0.0522500053048,0.909150004387
4638,-0.987499952316,-0.260850012302
2264,0.238449990749,-0.414250016212
1029,1.15170001984,-0.0230500027537
1027,1.12594997883,-0.846549987793
2597,-0.960299968719,0.795399963856
55847,-0.190400004387,0.577299952507
25803,0.642150044441,-0.272000014782
3480,-1.37194991112,2.24210000038
2946,-1.27279996872,2.22624993324
9517,-0.770799994469,2.95015001297
25987,-0.0456999987364,-1.71560001373
23670,0.24074998498,0.44960001111
11182,-1.24375009537,0.974400043488
2146,0.650650024414,-1.20340001583
3385,-0.800799965858,0.747300028801
5261,0.239199995995,0.0473000109196
10765,-0.830549955368,-0.94730001688
25839,-0.706200003624,0.12199999392
4172,0.961350023746,0.15285000205
23161,-1.4618999958,0.182250007987
10298,0.1481000036,-0.640550017357
1802,-1.94880008698,0.784950017929
58533,-0.0158500000834,0.193850040436
147179,0.166199982166,-1.11160004139
29937,-1.04554998875,-0.779950022697
6184,0.419350028038,1.13524997234
