rid,LJP002_BT20_6H:BRD-A29009894-001-01-2:10,LJP002_BT20_6H:BRD-A29009894-001-01-2:2,LJP002_BT20_6H:BRD-A29009894-001-01-2:0.4,LJP002_BT20_6H:BRD-A29009894-001-01-2:0.08,LJP002_BT20_24H:BRD-A29009894-001-01-2:10,LJP002_BT20_24H:BRD-A29009894-001-01-2:2,LJP002_BT20_24H:BRD-A29009894-001-01-2:0.4,LJP002_BT20_24H:BRD-A29009894-001-01-2:0.08,LJP002_HS578T_6H:BRD-A29009894-001-01-2:10,LJP002_HS578T_6H:BRD-A29009894-001-01-2:2,LJP002_HS578T_6H:BRD-A29009894-001-01-2:0.4,LJP002_HS578T_6H:BRD-A29009894-001-01-2:0.08,LJP002_HS578T_24H:BRD-A29009894-001-01-2:10,LJP002_HS578T_24H:BRD-A29009894-001-01-2:2,LJP002_HS578T_24H:BRD-A29009894-001-01-2:0.4,LJP002_HS578T_24H:BRD-A29009894-001-01-2:0.08,LJP002_MCF10A_6H:BRD-A29009894-001-01-2:10,LJP002_MCF10A_6H:BRD-A29009894-001-01-2:2,LJP002_MCF10A_6H:BRD-A29009894-001-01-2:0.4,LJP002_MCF10A_6H:BRD-A29009894-001-01-2:0.08,LJP002_MCF10A_24H:BRD-A29009894-001-01-2:10,LJP002_MCF10A_24H:BRD-A29009894-001-01-2:2,LJP002_MCF10A_24H:BRD-A29009894-001-01-2:0.4,LJP002_MCF10A_24H:BRD-A29009894-001-01-2:0.08,LJP002_MCF7_6H:BRD-A29009894-001-01-2:10,LJP002_MCF7_6H:BRD-A29009894-001-01-2:2,LJP002_MCF7_6H:BRD-A29009894-001-01-2:0.4,LJP002_MCF7_6H:BRD-A29009894-001-01-2:0.08,LJP002_MCF7_24H:BRD-A29009894-001-01-2:10,LJP002_MCF7_24H:BRD-A29009894-001-01-2:2,LJP002_MCF7_24H:BRD-A29009894-001-01-2:0.4,LJP002_MCF7_24H:BRD-A29009894-001-01-2:0.08,LJP002_MDAMB231_6H:BRD-A29009894-001-01-2:10,LJP002_MDAMB231_6H:BRD-A29009894-001-01-2:2,LJP002_MDAMB231_6H:BRD-A29009894-001-01-2:0.4,LJP002_MDAMB231_6H:BRD-A29009894-001-01-2:0.08,LJP002_MDAMB231_24H:BRD-A29009894-001-01-2:10,LJP002_MDAMB231_24H:BRD-A29009894-001-01-2:2,LJP002_MDAMB231_24H:BRD-A29009894-001-01-2:0.4,LJP002_MDAMB231_24H:BRD-A29009894-001-01-2:0.08,LJP002_SKBR3_6H:BRD-A29009894-001-01-2:10,LJP002_SKBR3_6H:BRD-A29009894-001-01-2:2,LJP002_SKBR3_6H:BRD-A29009894-001-01-2:0.4,LJP002_SKBR3_6H:BRD-A29009894-001-01-2:0.08,LJP002_SKBR3_24H:BRD-A29009894-001-01-2:10,LJP002_SKBR3_24H:BRD-A29009894-001-01-2:2,LJP002_SKBR3_24H:BRD-A29009894-001-01-2:0.4,LJP002_SKBR3_24H:BRD-A29009894-001-01-2:0.08
5054,0.819918572903,0.811754584312,0.205428063869,-0.76161891222,-0.171394497156,1.48874616623,-0.0773547589779,0.950507581234,-0.672536969185,-4.3342499733,-0.0783666670322,0.551214635372,-3.00130677223,-4.90184879303,-0.967739701271,-1.04021549225,-0.186895653605,-0.489856272936,-0.52347445488,0.265700012445,-0.184349998832,0.0408499985933,0.0137500166893,-0.409850001335,0.526153564453,-0.155607819557,1.45150649548,-0.618162810802,0.912249982357,1.68274998665,-0.921700000763,1.17210006714,0.0856439471245,-0.970172941685,-0.212321519852,0.337175667286,-0.111608095467,-0.392699688673,-0.403666704893,-1.18819332123,-0.678656458855,-1.13063251972,-0.287884771824,-0.357257962227,-0.485085189342,-0.0157301872969,-0.550320804119,0.564236104488
3108,-1.53245425224,-0.854860663414,-0.165342032909,-0.914632916451,-0.866815924644,-0.177550584078,-0.870281398296,-1.38273489475,0.296950936317,0.332400023937,-0.731200039387,-0.260619163513,-0.646704316139,-0.0599724650383,-0.709793031216,-0.824995040894,-0.147422119975,3.50394535065,1.54520988464,-0.367199987173,-0.230250000954,0.255650043488,-0.101999998093,0.905349969864,0.984119236469,0.859573483467,-0.0250943899155,-0.030735373497,-2.30984997749,-0.315800011158,-0.297250032425,-1.34070003033,-0.768442332745,-0.722575068474,-0.892654776573,-0.557891249657,0.0194270983338,-1.55119049549,-0.164800018072,-0.138601839542,0.593974590302,-0.282279938459,-0.0804806575179,0.202705025673,0.670536994934,1.00512206554,0.104294836521,-0.881634473801
1950,0.109778851271,0.33199647069,-0.588345766068,-0.538791537285,0.928947329521,0.564799547195,0.36374232173,1.74723505974,-1.482468009,-0.240049988031,0.135333329439,-0.290672600269,1.32625317574,1.35989487171,1.10845899582,1.7225663662,-0.369186878204,-0.856646597385,0.0639492869377,0.256099998951,0.949749946594,0.163350015879,-0.549799978733,-0.614449977875,0.0453721992671,0.207236945629,1.0625680685,-0.190669283271,0.464349985123,-0.357899993658,1.40354990959,-0.226949989796,0.35237288475,0.791326284409,1.74011015892,0.806282103062,0.643958210945,0.0499335676432,0.675999999046,0.418137133121,0.436637341976,-0.47753238678,-0.608085215092,0.425046950579,0.586288928986,0.860374331474,-0.0588501356542,0.621723413467
351,-0.0515666343272,0.0370661690831,-0.293428599834,-0.0163127947599,-0.165100604296,0.752029418945,-0.468516200781,-0.49745374918,-0.00296195782721,0.00135000003502,-0.173566669226,0.00318756583147,-0.119299888611,-0.340318202972,-1.05647325516,0.820359647274,-0.0980762913823,-0.652409911156,1.75242209435,-0.101800002158,-0.0960499942303,-0.150849997997,0.369949996471,-0.316599994898,-0.0271103829145,-0.232203423977,1.31064891815,-1.08352398872,0.393199980259,0.156849980354,-0.510999977589,-0.529549956322,-0.590371549129,0.97064691782,2.56802415848,-0.511212170124,0.491458117962,1.1573485136,0.11426666379,0.494747102261,-0.266183316708,-0.433733642101,0.417070358992,0.480710089207,1.14664077759,0.392236381769,0.729616820812,-1.03056097031
4846,-0.557596206665,-0.327765524387,0.488710939884,0.724136650562,0.27052077651,-1.1519780159,0.311465382576,1.17719638348,-0.439104914665,-0.732599973679,-0.0681666657329,0.660694599152,2.53005170822,1.10681557655,1.02958345413,0.783796310425,-0.961198449135,0.355696439743,-0.755369544029,-0.190400004387,0.13734999299,-0.0642500072718,-0.116499990225,-0.926849961281,-0.674023866653,-0.0796641111374,-0.285887122154,0.940639078617,-0.250099956989,-0.900399982929,0.328999996185,-0.836350023746,-0.126587092876,-1.66806983948,0.0277822315693,0.912081778049,-0.0618499219418,-1.94856786728,-0.907700061798,-0.365612328053,-0.39395326376,0.681282937527,0.376895606518,0.20455801487,0.0507487654686,3.13271617889,0.482146799564,1.1619874239
1452,-0.897537171841,-0.237901419401,0.00772155821323,-1.3105660677,-0.0228079818189,-0.00441414862871,0.126145452261,-0.929473996162,1.00721049309,-1.3709499836,0.13286665082,0.0078234449029,0.639397919178,-1.33945393562,-0.328436821699,-0.852176427841,-0.188229784369,0.121937267482,-0.840306699276,0.637399971485,-0.184299990535,0.760200023651,-0.987249970436,0.67199999094,0.254921257496,-0.33541110158,-0.653486669064,-0.122383415699,0.431149989367,-0.3287999928,-0.163549989462,-0.372600018978,-0.313063919544,-1.42804551125,-0.946948111057,-1.08387506008,-0.8570753932,0.142945751548,0.0102333426476,-1.16290783882,-1.21877622604,-0.0130598843098,-0.47509264946,-0.648062229156,-0.600522279739,0.0109101831913,-0.275485694408,-0.69535946846
4776,-0.169339835644,1.77891230583,-0.354368060827,0.0552464574575,-0.102523557842,-0.1175602898,0.221906393766,1.39498889446,-0.450310945511,0.0170999988914,0.0529333651066,-0.540600657463,0.358352839947,-0.403195917606,1.5859452486,0.710375607014,-0.487663537264,-0.871296644211,-0.295682042837,-0.0254999995232,-0.315400034189,-0.621399998665,-0.822049975395,-0.219899997115,-1.33350634575,0.479278743267,0.406745612621,0.258421838284,-0.435800015926,-0.772250056267,-0.634099960327,0.106150001287,-0.0690394490957,0.844301223755,0.651924490929,1.38466095924,0.0615754574537,-0.762968659401,0.553200006485,-0.850109100342,-0.689185500145,0.426618158817,-0.902195692062,0.662301123142,0.26397562027,-0.0425378084183,0.152414247394,1.10261249542
6908,-1.14566278458,-1.82263529301,0.667734205723,-0.690591514111,-0.576455712318,0.277745455503,-0.164342716336,-0.29573521018,1.16023683548,0.601300001144,0.13203330338,-0.168197125196,-0.952820539474,0.126573294401,-0.347991317511,-0.177327752113,0.394805759192,-0.484928995371,-1.16295909882,0.500500023365,0.206049978733,0.560249984264,0.339300006628,-0.758800029755,0.172936484218,0.763154149055,-0.0370974242687,0.716869831085,-0.900099992752,-0.108350008726,-0.395500004292,-0.139799982309,0.292752295732,-0.605387151241,-0.797760486603,-0.388713359833,-0.454591214657,-0.829234957695,-0.0719332993031,-0.00352810323238,-0.568114817142,-0.360964626074,0.479008316994,-0.655820012093,-1.00273931026,0.0204704254866,-0.651983618736,-0.152797311544
672,-0.072628647089,1.0351498127,0.659635066986,-0.70289516449,-0.600469350815,0.262128889561,0.454555392265,-0.898708999157,-0.0517045930028,1.24259996414,0.239866688848,-0.506260991096,-2.29519128799,-0.30241394043,-0.856477797031,-0.136608183384,0.146084591746,-1.4617048502,-1.09721672535,-0.0784000009298,-0.183200001717,-0.213899999857,1.15555000305,-0.990900039673,0.668503165245,0.587960004807,0.112160354853,-0.0795602351427,-0.345750033855,-0.00554999709129,0.462999999523,-0.0558499991894,-0.105492562056,0.774232745171,0.301022857428,0.309101372957,0.42085981369,1.129306674,0.0702333375812,-0.303781509399,-1.05261111259,-0.406627893448,-0.524182617664,0.673671603203,0.279716998339,0.0484943687916,0.251492619514,-0.00499906763434
5710,0.00724004209042,-0.97602391243,-0.774787068367,-0.80521863699,-2.70135903358,-0.423584997654,-1.3926012516,-1.74801540375,1.16895604134,0.544849991798,-0.480333358049,-0.748507142067,-0.492024958134,-0.885311186314,0.135956496,-1.40054893494,0.969782829285,0.196665883064,-1.01197433472,0.31020000577,0.102599978447,0.581650018692,1.07994997501,-0.512149989605,0.491853654385,0.144309669733,-0.816462635994,-0.138921320438,-1.37969994545,-0.421899974346,-0.78250002861,0.14620000124,-2.48689961433,-1.56861376762,-6.13424396515,-0.402260810137,-0.561670303345,-6.30774116516,-0.254633367062,-0.404586195946,0.277234137058,0.21299494803,0.575168311596,-1.72808253765,-1.37220680714,-3.07000136375,0.121917031705,-0.975583136082
2115,0.240863606334,0.612941145897,0.928497552872,0.443457633257,-0.097112223506,-1.33364009857,1.1201145649,-0.0100594162941,-1.97046971321,0.350250005722,-0.0113333230838,-0.298788458109,-2.02262449265,-0.143951892853,-0.688366472721,-0.642526268959,0.506023108959,2.01239132881,-2.22780895233,-0.0923999994993,0.324200004339,0.306749999523,-0.259649991989,-0.91654998064,-0.0563001260161,0.641527712345,0.970342040062,0.0866186097264,-0.695299983025,0.510950028896,-0.166600003839,-0.686599969864,-1.1912343502,1.11212849617,-0.369220077991,-0.290774554014,0.479530096054,-0.454418331385,-0.402400016785,-0.408817052841,-0.60085529089,0.993563175201,0.0716016441584,0.851289212704,1.45756065845,0.427127867937,1.42697739601,0.0207943320274
7015,-0.455893516541,0.846803069115,-0.48960930109,-0.449037998915,0.419693350792,0.0789398178458,-0.143396645784,1.02960705757,-2.10510730743,-0.429399996996,-0.17573338747,-0.605692028999,0.614467799664,0.342082709074,0.535664856434,1.0972006321,0.0521255508065,-1.62695634365,0.510109305382,0.299400001764,-0.588650047779,-0.745900034904,-0.622550010681,-0.245600000024,-1.04463374615,0.0149813070893,-0.0980773642659,-0.647340297699,-0.783949971199,-0.431850016117,-0.110199987888,0.515799999237,-0.383111178875,0.371884912252,0.383525907993,0.752745747566,-0.219144791365,-0.465047895908,-0.202133312821,-0.937456846237,-0.668205976486,-0.265409469604,-0.713515281677,0.090508826077,0.970509886742,0.0358204804361,-0.459972769022,0.400576353073
8726,-1.40666902065,-1.12587666512,0.937296748161,-0.129993721843,-0.0409218072891,0.46752679348,0.424110710621,-0.206312999129,1.56236493587,-0.280449986458,-0.255666702986,-1.10058152676,-1.43109726906,-1.75860977173,-0.554942905903,-1.50105023384,0.953479170799,0.00286371260881,-1.34045147896,-0.944100022316,-0.0558999963105,0.521499991417,0.854749977589,-0.409399986267,0.618559479713,-0.112269565463,-0.206693768501,-0.317554265261,-0.353300005198,-0.197250008583,-0.224599987268,-0.014200001955,-0.0695355534554,-0.499416053295,-1.59452569485,0.263306200504,0.100605398417,-0.0855694636703,0.723866701126,0.203994572163,-1.11107063293,-1.17005956173,-1.90016746521,-0.102847829461,-0.434625446796,-0.127323329449,-0.92436170578,0.106428205967
2185,0.125655949116,1.61009740829,-0.119060240686,0.768660008907,0.566243588924,0.112497285008,0.222677975893,1.96119713783,-1.83676743507,-0.316650003195,0.207066655159,-0.458114385605,0.297242254019,1.1767308712,0.532015442848,1.00177669525,-0.905903637409,0.758273661137,0.458136469126,2.39949989319,0.0317000001669,0.552900016308,-1.15689992905,0.43125000596,-0.354154229164,0.698164820671,1.20695447922,0.61354893446,0.145950004458,-0.250499993563,-0.271450012922,0.613749980927,0.117306917906,1.20835018158,1.36318898201,1.15613675117,0.478054791689,-0.587302625179,0.573000013828,-0.226674377918,-0.296465039253,0.286242395639,-0.0234486460686,1.02944135666,0.420348525047,0.239378511906,0.524313390255,1.64283561707
3315,-0.12166916579,-0.31829187274,-0.0809082984924,-0.0762822851539,-0.157983288169,0.362261205912,0.2487552315,-1.93634450436,-0.14853978157,0.00135000003502,-1.20690000057,-0.00966873019934,-0.0987811088562,-0.187064707279,-0.665429353714,0.526990890503,0.338423967361,0.814984679222,-0.871698737144,0.0794999971986,0.190499991179,0.479499995708,0.183950006962,-0.0507999658585,-0.0427348278463,-0.431450664997,0.0,-1.10930895805,0.00034999998752,0.0,0.0,-0.40704998374,0.00541338324547,-1.36363005638,-1.73026919365,-0.812983453274,-0.15638242662,-0.0747018158436,-0.000700004398823,0.676241636276,0.751834869385,-0.618452847004,0.111767396331,0.0640226453543,-1.32774198055,-0.0278095602989,-0.502787590027,-0.509134113789
5289,-2.31286716461,1.59646105766,1.21762371063,0.84546226263,0.0928826034069,0.451343417168,0.626784145832,0.49202272296,-0.713632464409,0.0885500013828,0.378133326769,-0.32912132144,-0.903556466103,0.301386684179,-0.365813612938,-0.0482083559036,-0.743537187576,-0.832498431206,0.504396021366,0.616599977016,-0.52144998312,-0.277049988508,-0.669700026512,-1.59969997406,0.0581569373608,1.6120967865,0.364239662886,-0.0997033268213,-0.715849995613,-0.789149999619,-2.0257999897,-0.636550009251,0.464453756809,1.28352451324,-1.15073013306,0.377506583929,-0.444541722536,-2.23993563652,-0.366466701031,-0.834340631962,0.131757378578,1.27372801304,0.036460340023,1.48547589779,1.95600295067,0.175779283047,0.595895946026,1.153616786
868,-0.0188775621355,1.63409042358,-0.330024540424,1.04352033138,-0.740939557552,0.27654838562,0.0907985121012,-0.346855312586,1.19812107086,-0.437350004911,0.320333361626,0.193804621696,0.783630728722,-0.171163111925,-0.52199357748,0.0209573656321,0.0389554053545,1.02209734917,-0.496044099331,-0.691299974918,-0.286000013351,-0.0134500004351,-0.838649988174,1.89289999008,0.484251141548,0.338173031807,-1.89355015755,0.453568160534,1.26059997082,-0.559499979019,-0.269900023937,-1.72864997387,-0.584023058414,0.53473675251,0.459745854139,-0.249918416142,-0.394429802895,-0.688786566257,-0.188000008464,0.0522195845842,-0.295108616352,0.221963256598,-0.950067877769,-0.0309038646519,0.587868928909,-0.0762812495232,0.49455088377,-0.0264336764812
1677,-0.162485569715,1.40441739559,-0.26402553916,0.755367934704,0.606520950794,0.205746904016,0.553723752499,1.58862507343,-1.23946738243,0.292800009251,0.539966702461,-0.473754376173,0.957362890244,0.82970905304,0.466556638479,1.66313505173,-0.486635118723,-0.914895832539,-0.0733996927738,-0.144500002265,-0.777400016785,-0.964049994946,-1.03565001488,-0.514750003815,-0.0387982577085,0.480490893126,1.30642199516,-0.242387220263,0.201499998569,-0.233449995518,-0.0862499773502,-0.665549993515,-0.171557664871,0.922547221184,1.91561734676,0.597370505333,0.318803936243,0.0668120160699,-0.22473333776,-0.431248605251,0.419064104557,-0.239484801888,-0.367459088564,0.642521798611,1.57681941986,-0.0654713585973,0.641052246094,0.676115810871
7043,-0.453269273043,1.30428230762,-0.305534541607,0.644106984138,-0.174969300628,-0.450292438269,0.0624179244041,0.948662161827,-0.923525035381,0.201499968767,0.713100016117,-1.01786732674,-0.0909036099911,0.111661203206,0.199627459049,0.297959595919,-0.422536253929,0.350992709398,0.382623285055,-0.751800000668,-0.311450004578,-0.87524998188,-0.912900030613,-0.187550008297,-0.66766089201,1.01177799702,0.418655335903,0.516167163849,-0.498549997807,0.00734999775887,-0.877799987793,-0.141049996018,-0.320632815361,1.79709815979,0.37868270278,0.938760995865,0.161459639668,-0.323384404182,-0.226700007915,-0.83641821146,-0.262441247702,0.239893123507,0.394141674042,-0.370835274458,-1.58161985874,-0.1108635813,-1.03609657288,-0.51333630085
