rid,CPC004_A375_6H:BRD-K22134346-001-11-6:10,CPC005_A375_6H:BRD-A81772229-001-01-6:10,CPC005_A375_24H:BRD-A81772229-001-01-6:10,CPC005_A549_6H:BRD-A81772229-001-01-6:10,CPC005_A549_24H:BRD-A81772229-001-01-6:10,CPC004_HA1E_6H:BRD-K22134346-001-11-6:10,CPC005_HA1E_6H:BRD-A81772229-001-01-6:10,CPC004_HA1E_24H:BRD-K22134346-001-11-6:10,CPC005_HA1E_24H:BRD-A81772229-001-01-6:10,CPC004_HCC515_6H:BRD-K22134346-001-11-6:10,CPC005_HCC515_6H:BRD-A81772229-001-01-6:10,CPC004_HCC515_24H:BRD-K22134346-001-11-6:10,CPC004_HEPG2_6H:BRD-K22134346-001-11-6:10,CPC004_HT29_6H:BRD-K22134346-001-11-6:10,CPC005_HT29_6H:BRD-A81772229-001-01-6:10,CPC005_HT29_24H:BRD-A81772229-001-01-6:10,CPC004_MCF7_6H:BRD-K22134346-001-11-6:10,CPC005_MCF7_24H:BRD-A81772229-001-01-6:10,CPC004_PC3_6H:BRD-K22134346-001-11-6:10,CPC004_PC3_24H:BRD-K22134346-001-11-6:10,CPC004_VCAP_6H:BRD-K22134346-001-11-6:10,CPC004_VCAP_24H:BRD-K22134346-001-11-6:10,CPC006_A375_6H:BRD-K22134346-001-09-0:10,CPC006_A375_24H:BRD-K22134346-001-09-0:10,CPC006_A549_6H:BRD-K22134346-001-09-0:10,CPC006_A549_24H:BRD-K22134346-001-09-0:10,CPC006_A673_6H:BRD-K22134346-001-09-0:10,CPC006_AGS_6H:BRD-K22134346-001-09-0:10,CPC006_CL34_6H:BRD-K22134346-001-09-0:10,CPC006_CORL23_6H:BRD-K22134346-001-09-0:10,CPC006_COV644_6H:BRD-K22134346-001-09-0:10,CPC006_DV90_6H:BRD-K22134346-001-09-0:10,CPC006_EFO27_6H:BRD-K22134346-001-09-0:10,CPC006_HA1E_6H:BRD-K22134346-001-09-0:10,CPC006_HA1E_24H:BRD-K22134346-001-09-0:10,CPC006_HCC15_6H:BRD-K22134346-001-09-0:10,CPC006_HCC515_6H:BRD-K22134346-001-09-0:10,CPC006_HCC515_24H:BRD-K22134346-001-09-0:10,CPC006_HCT116_6H:BRD-K22134346-001-09-0:10,CPC006_HEC108_6H:BRD-K22134346-001-09-0:10,CPC006_HEPG2_6H:BRD-K22134346-001-09-0:10,CPC006_HT115_6H:BRD-K22134346-001-09-0:10,CPC006_HT29_6H:BRD-K22134346-001-09-0:10,CPC006_HT29_24H:BRD-K22134346-001-09-0:10,CPC006_JHUEM2_6H:BRD-K22134346-001-09-0:10,CPC006_LOVO_6H:BRD-K22134346-001-09-0:10,CPC005_MCF7_6H:BRD-A81772229-001-01-6:10,CPC006_MCF7_6H:BRD-K22134346-001-09-0:10,CPC006_MCF7_24H:BRD-K22134346-001-09-0:10,CPC006_MDST8_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH1694_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH1836_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH2073_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH508_6H:BRD-K22134346-001-09-0:10,CPC006_NCIH596_6H:BRD-K22134346-001-09-0:10,CPC006_NOMO1_6H:BRD-K22134346-001-09-0:10,CPC006_OV7_6H:BRD-K22134346-001-09-0:10,CPC005_PC3_6H:BRD-A81772229-001-01-6:10,CPC006_PC3_6H:BRD-K22134346-001-09-0:10,CPC005_PC3_24H:BRD-A81772229-001-01-6:10,CPC006_PC3_24H:BRD-K22134346-001-09-0:10,CPC006_PL21_6H:BRD-K22134346-001-09-0:10,CPC006_RMGI_6H:BRD-K22134346-001-09-0:10,CPC006_RMUGS_6H:BRD-K22134346-001-09-0:10,CPC006_SKLU1_6H:BRD-K22134346-001-09-0:10,CPC006_SKM1_6H:BRD-K22134346-001-09-0:10,CPC006_SKMEL1_6H:BRD-K22134346-001-09-0:10,CPC006_SKMEL28_6H:BRD-K22134346-001-09-0:10,CPC006_SNGM_6H:BRD-K22134346-001-09-0:10,CPC006_SNU1040_6H:BRD-K22134346-001-09-0:10,CPC005_VCAP_6H:BRD-A81772229-001-01-6:10,CPC005_VCAP_24H:BRD-A81772229-001-01-6:10,CPC006_SNUC4_6H:BRD-K22134346-001-09-0:10,CPC006_SNUC5_6H:BRD-K22134346-001-09-0:10,CPC006_SW480_6H:BRD-K22134346-001-09-0:10,CPC006_SW620_6H:BRD-K22134346-001-09-0:10,CPC006_SW948_6H:BRD-K22134346-001-09-0:10,CPC006_T3M10_6H:BRD-K22134346-001-09-0:10,CPC006_THP1_6H:BRD-K22134346-001-09-0:10,CPC006_TYKNU_6H:BRD-K22134346-001-09-0:10,CPC006_U937_6H:BRD-K22134346-001-09-0:10,CPC006_VCAP_6H:BRD-K22134346-001-09-0:10,CPC006_VCAP_24H:BRD-K22134346-001-09-0:10,CPC006_WSUDLCL2_6H:BRD-K22134346-001-09-0:10,CPC015_A375_6H:BRD-K22134346-001-11-6:10,CPC015_A549_6H:BRD-K22134346-001-11-6:10,CPC015_A549_24H:BRD-K22134346-001-11-6:10,CPC015_ASC_24H:BRD-K22134346-001-11-6:10,CPC015_HEPG2_6H:BRD-K22134346-001-11-6:10,CPC015_HT29_6H:BRD-K22134346-001-11-6:10,CPC015_MCF7_6H:BRD-K22134346-001-11-6:10,CPC015_MCF7_24H:BRD-K22134346-001-11-6:10,CPC015_NPC_24H:BRD-K22134346-001-11-6:10,CPC015_PHH_24H:BRD-K22134346-001-11-6:10,CPC015_SKB_24H:BRD-K22134346-001-11-6:10,CVD001_HEPG2_6H:BRD-K22134346-001-11-6:10,CVD001_HEPG2_6H:BRD-K22134346-001-11-6:2.5,CVD001_HEPG2_24H:BRD-K22134346-001-11-6:10,CVD001_HEPG2_24H:BRD-K22134346-001-11-6:2.5,CVD001_HUH7_6H:BRD-K22134346-001-11-6:10,CVD001_HUH7_6H:BRD-K22134346-001-11-6:2.5,CVD001_HUH7_24H:BRD-K22134346-001-11-6:10,CVD001_HUH7_24H:BRD-K22134346-001-11-6:2.5,CPD003_MCF7_6H:BRD-K28026280-001-01-7:10,CPD003_MCF7_24H:BRD-K28026280-001-01-7:10,CPD003_PC3_6H:BRD-K28026280-001-01-7:10,CPD003_PC3_24H:BRD-K28026280-001-01-7:10,CVD001_PHH_6H:BRD-K22134346-001-11-6:10,CVD001_PHH_6H:BRD-K22134346-001-11-6:2.5,CVD001_PHH_24H:BRD-K22134346-001-11-6:10,CVD001_PHH_24H:BRD-K22134346-001-11-6:2.5,NMH001_FIBRNPC_6H:BRD-K22134346-001-18-1:10,NMH001_FIBRNPC_24H:BRD-K22134346-001-18-1:10,NMH001_NEU_6H:BRD-K22134346-001-18-1:10,NMH001_NEU_24H:BRD-K22134346-001-18-1:10,NMH001_NPC_6H:BRD-K22134346-001-18-1:10,NMH001_NPC_24H:BRD-K22134346-001-18-1:10,CPC006_H1299_6H:BRD-K22134346-001-09-0:10,CPC006_RKO_6H:BRD-K22134346-001-09-0:10
5720,-0.145172148943,0.543811202049,0.886086583138,-0.0275280922651,-0.915098190308,-0.193077802658,-0.291700005531,-1.95020627975,-0.183209389448,0.199843153358,-1.33074998856,-1.03106427193,0.936927735806,-0.00577254313976,-0.467100083828,0.397431612015,0.369768083096,-0.935407757759,0.184399574995,0.263787150383,-0.186642765999,-1.56988048553,0.0391751378775,1.00572156906,0.48709666729,0.672461509705,-0.837200045586,-0.428149998188,1.29359996319,0.319049984217,-0.474949985743,0.615249991417,0.707300007343,0.812996149063,0.904334366322,-1.75750398636,1.26919925213,0.846987605095,-0.56819999218,0.286095201969,0.332880437374,-0.0738500058651,0.510333061218,0.500711202621,0.179300010204,0.362649977207,-0.661739468575,0.517201125622,-0.193881779909,0.58939999342,0.455599993467,-0.0936500057578,0.00564999878407,1.51684999466,0.105749994516,-0.139449998736,0.948950052261,-0.784955859184,0.300858914852,-1.35102677345,0.0615811944008,0.246849998832,0.888599991798,0.789049983025,-0.349749982357,0.513499975204,-0.243249982595,0.47879999876,0.717000007629,0.270700007677,-0.443408608437,-1.17436361313,-0.16629999876,-1.04305005074,1.15950000286,0.672099113464,1.53646981716,0.0449999943376,-4.01454401016,0.997799992561,0.38869997859,0.178997531533,-0.108451247215,1.05959999561,0.271493524313,1.0584000349,0.434778153896,0.267296761274,-0.471649974585,-0.101432800293,0.883402585983,-0.176268458366,-0.487137645483,0.0323499888182,0.746699988842,-0.709523081779,-1.31004238129,0.936525940895,0.648051857948,0.723395884037,-0.0671980679035,-0.120611399412,0.503274142742,-1.03365004063,-0.184510290623,0.0457495078444,-1.25239992142,-0.109623476863,0.627889871597,0.11348298192,0.408180832863,-0.456800013781,0.234950006008,0.0974409282207,0.143549993634,-0.175600767136,0.250754415989,-0.309450030327,-0.999300003052
466,-1.64113771915,-1.41967725754,-4.51667118073,-1.66119647026,-3.11886787415,-0.934855818748,-0.225300014019,-2.96977710724,-1.12720179558,-0.901439070702,0.224649995565,-3.02471756935,0.216785207391,0.323787212372,-1.28920006752,0.266473352909,-2.35672616959,-2.36664128304,-0.0145516395569,-0.737549304962,-1.6424241066,0.114903375506,-0.208589956164,-0.877697706223,0.0795724242926,0.352555096149,-0.42405000329,-1.50699996948,-0.7174000144,0.603399991989,-0.919550001621,0.32025000453,-0.401650011539,0.0384317748249,0.605614244938,-1.44645917416,0.846366167068,0.593092560768,0.0968500003219,-0.0709239989519,0.0280040949583,-0.0917999967933,0.450503379107,0.116966001689,0.436500012875,-0.13820001483,-0.606555104256,0.600663781166,0.308666586876,0.682550013065,-0.736800014973,0.900149941444,0.489749997854,-0.756099998951,-0.257550001144,-0.0758000016212,0.759299993515,-0.932796597481,0.132877886295,-0.129833295941,-1.02066612244,0.747500002384,-0.420899987221,0.302100002766,-0.188799977303,-2.50274991989,-0.299300014973,-0.936250030994,-1.08510005474,1.67690002918,-1.22861206532,-1.29980587959,-0.395300000906,-0.886499881744,0.590250015259,-0.479267328978,0.77084249258,-0.73985004425,-0.647222042084,0.673100054264,0.459100008011,0.0429328419268,0.448160529137,1.61159992218,-0.300082057714,-0.311399996281,0.0160374119878,-0.492385864258,0.748250007629,0.433151960373,0.611136555672,-0.676841974258,-0.230648875237,0.713349997997,-1.4809499979,-0.164145737886,0.20607432723,-0.927687108517,-0.524517297745,0.556413531303,-0.480832099915,0.960455179214,0.453921914101,-0.74430000782,-1.22560048103,-0.715633034706,-1.36335003376,0.28244432807,-0.813383460045,-0.172091156244,-0.814566195011,-0.274549990892,-0.274250000715,-1.9060614109,0.312150001526,-0.33667036891,-0.0535230636597,-1.46089994907,-1.65180003643
6009,-0.768619716167,-0.448818534613,-0.822223126888,0.967679738998,-2.99483537674,-0.523410856724,0.0834499895573,-2.64453458786,-2.40110778809,0.317003548145,-0.965350031853,-0.562332212925,1.29097008705,-0.331273913383,-0.288466691971,-1.32359874249,1.09240913391,-1.31390833855,0.752451777458,0.628312349319,1.18243980408,-1.08443570137,0.253721237183,-1.17833673954,-0.160818755627,0.65318107605,-0.538900017738,-0.765150010586,0.0,0.391699999571,-0.642899990082,-0.840100049973,0.493750035763,-0.513679862022,-0.889789819717,-1.71030557156,0.55404907465,0.31475687027,-0.789000034332,-0.309865504503,0.207635015249,-0.845800042152,1.1353853941,0.0600705817342,0.427799999714,0.17745000124,-2.41687893867,0.661829352379,0.398766160011,-0.46305000782,0.204799994826,0.175249993801,0.301550030708,-0.152099996805,-0.519100010395,-0.397350013256,0.195299997926,-0.862064838409,0.46009594202,-0.646212816238,-0.417614251375,0.089449994266,0.142099991441,-0.48299998045,-0.427100002766,0.0701000019908,-0.51130002737,-0.214599996805,0.0275000017136,1.87594997883,-0.763310372829,-1.99355590343,-0.24145001173,0.253350019455,0.0302000045776,0.352468907833,1.3816409111,0.329050004482,-4.09220552444,1.7338000536,0.419300019741,-1.20350575447,-0.967223405838,0.25830000639,-0.61388272047,-0.0121499896049,0.150905072689,-0.256707549095,-1.49489998817,-0.0784763544798,0.201749593019,-0.221107751131,-0.13510248065,0.416800022125,-1.30075001717,0.104793161154,-0.900288462639,-0.353538304567,-0.310020029545,-0.307356834412,-0.504192948341,-0.262830853462,-0.31055867672,-1.17700004578,-0.473886907101,-0.118732735515,-0.522800028324,-0.479288130999,-1.27796709538,0.0210503190756,-0.89359152317,-0.447349995375,-0.426800012589,1.0345531702,0.0652000010014,0.568768262863,-0.161907151341,-0.618449985981,-0.201200008392
2309,-0.709429383278,-0.72616058588,1.06682491302,1.1213748455,4.54864501953,-0.614970207214,0.404850006104,0.185589283705,1.11918818951,-0.117749541998,0.486649990082,0.770753264427,-0.418932855129,0.0727293118834,0.601033329964,0.164463683963,0.94489389658,1.97291386127,-1.37189602852,1.12024271488,-0.168991029263,1.3620634079,0.858775854111,-0.0355247333646,-0.860662400723,0.217860937119,-0.781849980354,-1.4539000988,0.736899971962,-1.09579992294,-1.40810000896,-0.585649967194,0.0296999961138,-0.659589886665,0.497517704964,-0.446525126696,-0.251589715481,-0.738827466965,-0.485799998045,0.473760575056,-0.691034078598,1.48335003853,-0.31181293726,-0.0868372172117,-1.4878000021,0.090499997139,-0.945078909397,0.0483144707978,0.00677877664566,-3.0422000885,0.0842000022531,-0.185650020838,-0.198599994183,0.00939998030663,-0.381199985743,0.493450015783,-0.349749982357,-0.495436787605,1.25159132481,1.98689544201,-0.0544095039368,-0.674750030041,-0.487550020218,-0.241249993443,-2.11625003815,-2.44770002365,-0.22840000689,-0.429600000381,0.406450003386,1.28804993629,-0.295432060957,1.96268868446,0.175449997187,2.29949998856,0.124450005591,-0.575262248516,0.226359426975,1.45399999619,-1.10140407085,0.565500020981,-0.677550017834,0.0926994979382,-0.213714584708,-0.462749987841,1.15078580379,1.6507499218,2.9913315773,-0.0889182761312,1.29325008392,-0.0538979768753,-0.0275675654411,1.30218362808,-0.215635478497,1.14144992828,1.94915008545,-0.452092945576,-0.00580615177751,0.287818312645,-0.398657619953,-0.621523559093,-1.03602385521,-0.213954418898,-0.149858415127,-0.276099979877,1.80279481411,-0.19724458456,0.625299990177,0.000144444406033,-0.51333552599,-1.70277500153,0.126804292202,-0.742150008678,0.346699982882,0.639391422272,0.947099983692,0.690358400345,-0.0906877592206,-1.05509996414,-0.831849992275
387,1.1988158226,0.890497744083,6.45195293427,1.01008582115,2.10393738747,0.852660119534,0.619199991226,2.6677312851,2.75211787224,0.417165607214,1.61559998989,6.13260316849,1.44754302502,-0.126492992043,-1.40830004215,-0.0129709541798,2.72828245163,3.18021082878,0.225668296218,3.81464338303,0.55072081089,0.379057556391,0.787467479706,1.95564937592,0.34241104126,0.484226971865,-0.494350016117,-0.149599999189,0.442499995232,-0.795050024986,-1.18554997444,-0.674000024796,0.0687000155449,0.446393370628,3.13801813126,-1.22565865517,0.414624989033,1.647960186,-0.722599983215,0.226862087846,0.240953147411,-0.344949990511,-0.0113572180271,0.338870823383,-0.664700031281,0.0991499945521,0.26778203249,0.249129965901,-0.0462029725313,-0.534150004387,-1.06219995022,-1.0748000145,-0.508949995041,-0.029549986124,-0.348900020123,0.606850028038,-0.630150020123,-0.412698566914,-0.473848253489,6.51164770126,1.76757526398,-1.56029999256,-1.07694995403,-0.48734998703,-0.488199979067,0.900149941444,1.29285001755,-0.726750016212,0.693599998951,-3.84839987755,-0.182337194681,-0.445604801178,0.208900019526,-0.10790002346,0.684399962425,0.915284276009,0.779577851295,-1.60879993439,-0.459461629391,-3.16655015945,-0.0729999989271,-0.822031795979,-0.917008042336,-0.244050011039,1.49330067635,1.13155007362,3.30541777611,3.17752623558,0.0230500102043,-0.198720678687,0.214573785663,3.94624018669,-0.264724195004,0.463799953461,2.56870007515,0.136006355286,-0.365645051003,0.922635376453,-0.100650884211,0.526421964169,-0.48541533947,0.263632267714,0.0720252916217,-0.0343500003219,4.47132921219,-0.145888715982,2.60645008087,-0.70792144537,0.388781130314,0.908711910248,-0.294899791479,-0.456600010395,3.04539990425,0.157547235489,-0.222500011325,1.50795435905,-0.535640954971,0.439200013876,-0.519699990749
3553,-0.249858736992,0.935249447823,10.0,0.158703714609,0.905318856239,-0.432187289,0.796050012112,1.50224590302,0.815086603165,0.0596705190837,0.194849997759,1.01587128639,-1.13050293922,-0.463050246239,-0.0630333423615,0.177121296525,-0.628434300423,-0.389706969261,-0.687105000019,1.31007409096,1.00087380409,-0.7354362607,-0.343310534954,1.58562123775,1.65472006798,-0.742279887199,0.487450003624,2.44454979897,1.28450000286,0.141350001097,0.0394499972463,0.13544999063,0.285750031471,-0.314742922783,-0.418242126703,2.39862632751,-0.00145752727985,0.202856585383,0.516099989414,-0.47575584054,0.281158447266,-0.481599986553,-0.0472006946802,-0.154148310423,-0.730549991131,0.175200000405,2.75430035591,-0.31924572587,1.56480538845,0.233199998736,-0.559300005436,0.266099989414,0.0276000052691,-0.173900008202,0.0943499952555,-0.176200017333,-0.189900010824,-0.15078112483,0.000444049015641,4.78004741669,0.65998762846,0.431650012732,-0.398400008678,0.357149988413,0.746000051498,-0.950650036335,0.878700017929,0.912949979305,-0.229250013828,1.90240001678,0.634737253189,0.562890350819,0.37135002017,1.04429996014,0.133949995041,-0.652118563652,-0.61604398489,-0.25260001421,-0.32354849577,0.676200032234,0.279049992561,0.649779975414,0.750122964382,-0.688400030136,-1.23786628246,-0.507499992847,-0.711938858032,0.28023532033,-0.710850000381,-0.77338218689,-1.50325262547,-0.752602458,0.147549927235,-0.878600001335,-0.029650002718,0.482739955187,0.383468359709,0.510398507118,0.114679828286,-0.97045725584,0.228879064322,0.691507339478,0.237422406673,1.02885007858,1.34159052372,-1.28323924541,3.44665002823,-0.459217518568,-0.691807627678,-0.225356206298,0.090659186244,1.1642999649,0.0877000018954,0.737431883812,-0.661650002003,-0.189672023058,-0.246564075351,1.85704994202,0.745499968529
427,0.0660776793957,1.13566601276,-0.0668813660741,0.283483237028,0.459610939026,-0.0897820591927,-0.0246999934316,-1.36865472794,0.278009533882,-0.871822953224,0.265949994326,-0.629971802235,-0.223729148507,-0.0551756098866,0.356033325195,0.162862122059,-0.708428621292,-1.19074702263,0.680008471012,0.062292560935,-0.35300797224,0.117035403848,0.20810341835,0.239668503404,-0.4666467309,-0.259820282459,0.225999996066,-0.685899972916,-0.922200024128,0.558600008488,-0.610599994659,0.0867499858141,-0.0113500058651,0.572170913219,0.0553271099925,-0.313815593719,1.01647996902,-0.642956256866,0.527700006962,-0.811333715916,0.150907084346,-0.452300012112,0.189451485872,-0.614779770374,-0.139850020409,-0.909299969673,0.097050011158,0.334895282984,-0.509639143944,0.233999997377,-1.45459997654,0.268000006676,-0.793200016022,-0.929300010204,1.05334997177,0.207049995661,-0.235650002956,-1.65503883362,-0.301557451487,-1.04090666771,-0.372593551874,0.027800001204,0.270799994469,-0.69580000639,1.08455002308,0.00785000622272,-1.26475000381,-0.296400010586,-0.160100013018,0.224399983883,-3.33036923409,-0.787958264351,0.00900000333786,4.3029999733,0.00135004520416,-0.871679008007,0.0248259007931,-0.320500016212,1.36945533752,0.322099983692,-0.886799991131,-0.0251037478447,0.100837558508,-0.0877499952912,-0.486205309629,-0.916999995708,0.565391778946,0.20673802495,-0.692250013351,-0.237481310964,0.172953411937,0.204173892736,0.220288187265,3.09264993668,-0.626100003719,0.777385056019,0.626179754734,-0.000200867652893,0.549321770668,-0.229762911797,-1.2427765131,-0.181006252766,-0.520573556423,0.510249972343,-0.641575276852,0.19722636044,0.0800999999046,0.614456415176,-0.593102812767,-0.772728383541,0.104612052441,-0.204550027847,0.280400007963,-0.587091207504,-0.242399990559,0.0462247431278,-0.47180506587,-0.373800009489,-1.32875001431
5898,-0.83572769165,-0.368662238121,1.41320729256,1.69616055489,-1.05840969086,0.77252972126,0.0857000052929,0.843393445015,1.53152084351,-0.12972843647,0.447099983692,1.82267904282,-3.04363536835,0.884381592274,-0.133599996567,0.513288378716,-2.17091393471,-0.393236607313,-0.412130892277,0.879817128181,-0.768328785896,0.494546413422,-1.39090979099,-0.655265212059,-0.609453678131,-0.243498772383,-0.990200042725,-1.50520002842,-1.95009994507,4.84060001373,0.802900016308,-0.142299994826,-0.320349991322,-0.0430832840502,0.360944390297,0.726344227791,-1.67733132839,0.225443467498,0.587650060654,-0.266200661659,-0.707836210728,-0.247000008821,-0.538668990135,-0.415579676628,0.282649993896,-0.0148999989033,0.383981198072,0.0820792913437,-0.612515330315,-1.11035001278,-0.738300025463,-0.0251000076532,0.255150020123,-1.25655007362,-0.206200003624,-2.20884990692,-0.21005000174,0.12085917592,-0.216131448746,1.30351316929,-0.251414954662,-0.799499988556,-0.116449996829,0.869650006294,-0.539900064468,0.420350015163,0.305100023746,0.284550011158,-2.28110003471,0.673550009727,0.284675985575,-0.176430508494,-0.887199997902,-0.480750024319,0.210299998522,-0.0159507840872,0.784557700157,-0.223600000143,1.33934128284,0.679899990559,0.375200003386,0.0496232844889,0.110201656818,-0.506850004196,-0.923770368099,-0.856600046158,0.306064397097,0.13040548563,-1.5326499939,-1.40169024467,-0.495727688074,0.448882758617,-0.255362480879,0.103450000286,1.84775006771,-0.594644725323,-0.669508814812,-0.693635582924,-0.161224782467,-0.28082293272,0.282462239265,1.13754117489,0.0181833095849,0.605099976063,0.354630619287,0.906051754951,1.22115004063,-1.19077169895,-0.600998044014,-1.58638632298,-0.75498855114,-0.865100026131,1.01289999485,0.404295027256,-1.23950004578,-1.13338768482,0.69817340374,-0.957099974155,0.0627499967813
23365,-0.173228353262,-0.233925908804,1.42884922028,-0.0510720908642,0.831682324409,0.572726130486,0.472949981689,1.18365085125,0.863878548145,-0.616289198399,-0.173399984837,1.72369432449,-0.480284452438,0.690747261047,0.171100020409,-0.320974051952,-0.179054766893,0.125423058867,-0.520648360252,0.0543420165777,0.0337115079165,0.719395339489,-0.574668526649,0.391422271729,-0.806134879589,-0.753136456013,-0.583800017834,0.331149995327,1.06889998913,-0.368849992752,0.43569996953,0.2363999933,-1.09895002842,-0.409238874912,0.226515382528,-1.05235624313,-0.759819686413,-0.878914952278,-0.360199987888,-0.480230033398,-0.609925568104,-0.709149956703,-1.5097028017,-1.02007246017,-0.171450003982,-0.452300012112,-0.878660202026,1.37036943436,0.48778167367,-0.951949954033,0.642799973488,0.637300014496,-1.18024992943,-0.72444999218,-0.777199983597,0.748900055885,-2.47989988327,0.212229058146,-0.982555031776,0.322354912758,0.0274893064052,-0.421450018883,-0.476700007915,-0.0807499960065,-0.906100034714,-0.992250025272,0.516200065613,1.92414999008,-0.232749998569,1.75204992294,-0.059505969286,0.545139312744,-0.7825999856,1.95254993439,0.259149998426,0.418952822685,-0.0853877812624,-0.719949960709,3.13940143585,1.68130004406,-0.211249992251,-0.174618810415,-1.02405142784,0.464700013399,-1.29563271999,-0.380550026894,-0.239076539874,0.518423140049,1.69600009918,-0.681515336037,-0.80962485075,0.590153813362,0.449577212334,0.534049987793,1.05390000343,-0.474958926439,-0.416377842426,-1.53476631641,-0.17564612627,-0.151517048478,0.146970838308,-0.554935991764,-0.314644306898,4.1060500145,0.00968515500426,-0.26603102684,3.87900018692,0.53501778841,-0.402766317129,0.0716153234243,-0.824779987335,-2.41505002975,-0.843699991703,-0.721573472023,0.309749990702,1.0500369072,0.564629077911,3.6507999897,-0.636449992657
6657,-0.0856781154871,0.234463214874,0.943720698357,-0.204132646322,0.507423639297,1.03542780876,0.708800017834,1.10909450054,-0.300902366638,-0.28050750494,-0.867950022221,0.32021304965,-0.647316336632,0.0797192007303,-0.258699953556,-0.361981272697,0.369425714016,-0.179378032684,1.15157604218,-0.453445196152,0.608303666115,-1.15916466713,0.601599156857,0.249444976449,0.220842763782,0.0948297232389,-0.238150000572,1.21885001659,-0.400999993086,0.219799995422,-0.300900012255,0.0148500055075,-0.340849995613,0.174379125237,-0.406900703907,2.10902452469,-0.280403256416,1.10437440872,0.61930000782,-0.735594272614,-0.800503015518,-0.0373000055552,-0.0534563362598,0.750525832176,-0.140100002289,0.0124000012875,1.19025683403,-0.371041506529,0.26524040103,-0.0663499981165,1.17949998379,1.04324996471,-0.530149996281,-0.552500009537,-0.221249997616,1.2907999754,-0.331950008869,0.353580087423,0.69865489006,0.231626182795,-0.251146286726,0.309549987316,-0.731750011444,0.384600013494,0.650350034237,-0.610899984837,0.0464500188828,0.179050013423,-0.598999977112,1.93930006027,-0.0225637946278,0.392445594072,0.352850019932,-0.549899995327,-1.02954995632,1.02664673328,0.234418570995,-0.572849988937,2.48248958588,0.368199944496,0.15775001049,0.64647424221,0.282588750124,0.303000003099,-0.222138211131,-0.0664000064135,-1.03552961349,0.181538462639,-0.269900023937,0.202140763402,-0.743082523346,-0.865023493767,-0.0281758457422,-0.947250008583,-0.0549999922514,-0.377047836781,0.0797533839941,1.23110949993,-0.171087875962,0.352227568626,0.149314880371,-0.296752810478,-0.464195430279,0.417600005865,0.428240835667,0.500132679939,1.31500005722,-0.105149284005,-0.962404131889,0.0898900926113,-0.150552213192,0.625349998474,-0.179549992085,-0.295457482338,0.332000017166,-1.00439035892,0.150022432208,0.994850039482,0.488799989223
