rid,CPC001_HA1E_6H:BRD-K09668667-001-02-0:10,CPC001_HA1E_24H:BRD-K09668667-001-02-0:10,CPC001_HCC515_6H:BRD-K09668667-001-02-0:10,CPC001_HCC515_24H:BRD-K09668667-001-02-0:10,CPC001_PC3_6H:BRD-K09668667-001-02-0:10,CPC001_PC3_24H:BRD-K09668667-001-02-0:10,CPC001_VCAP_6H:BRD-K09668667-001-02-0:10,CPC001_VCAP_24H:BRD-K09668667-001-02-0:10
5720,-0.443638414145,1.86990141869,-2.34459996223,-0.538664698601,1.23878657818,1.21063685417,0.418983310461,0.0285763852298
466,0.940875828266,-0.129743278027,0.0837499499321,0.116353347898,0.202926129103,0.0118595659733,-0.178713142872,-0.321902215481
6009,-1.89285123348,-0.0740966796875,-0.903699994087,-0.0816897153854,-0.135266214609,-0.363273888826,0.0506336167455,-1.32661044598
2309,-0.0484176166356,-1.6203854084,0.790300011635,0.513986766338,0.493605911732,0.497146636248,-0.0588430613279,1.5970261097
387,-0.0693029463291,-0.474669396877,-0.655349969864,-0.641192138195,-0.673241615295,-0.789253532887,-0.147114053369,0.574147582054
3553,1.0931994915,0.209480196238,0.509000003338,0.198746323586,1.45807766914,1.60526180267,-0.190300494432,0.845381617546
427,0.540502607822,-0.927977323532,0.069650053978,0.624981820583,-0.0464090555906,0.329687297344,-0.735134720802,-1.24798262119
5898,-0.367898583412,-1.36654388905,-0.0645500123501,0.51357960701,-0.19709315896,0.111697077751,-0.35274708271,-1.04150187969
23365,0.824817657471,0.349967032671,0.548550009727,-0.16409727931,-0.256870925426,0.732839941978,0.424983292818,0.494552075863
6657,0.0114000737667,-1.14186310768,-0.335600018501,-1.23556888103,0.660985410213,0.157009780407,-0.259114325047,0.463860571384
5054,-1.28264272213,-1.10873317719,0.595399975777,-1.07200622559,0.292370527983,0.515450596809,-0.710297107697,-0.170589059591
3108,0.470525383949,0.414056658745,-0.216000005603,-1.07767081261,0.363355219364,-0.167324647307,0.664020299911,-0.651615619659
1950,0.472948849201,-1.3408447504,0.251850008965,-0.138668581843,0.0511203594506,0.573692142963,-0.854793310165,-0.620252370834
351,-0.0539025515318,0.0964188352227,-0.664700031281,0.554765343666,-0.202158361673,0.129804551601,-0.339624643326,0.486255943775
4846,0.833547115326,-0.416310191154,1.32369995117,-0.637575864792,0.287223696709,-0.0975650548935,0.833678841591,0.373147428036
1452,-0.301930427551,-0.00505771487951,-0.656949996948,-0.311178654432,0.120462045074,-1.31434059143,-0.211650282145,-0.31731942296
4776,-0.306242913008,-0.75380730629,0.164450004697,-0.0999724715948,0.419319689274,-0.673725426197,-0.600052773952,0.706737995148
6908,0.933168649673,-0.659125506878,-0.125600010157,0.571503281593,-0.0923862755299,0.38510620594,0.662189602852,0.165997639298
672,0.382794559002,1.17567396164,-0.0673999786377,1.13470029831,0.81974118948,-0.0978557616472,-0.467406392097,0.0806832462549
5710,-0.341269254684,1.04853820801,-0.687150001526,0.00310849398375,0.263440310955,0.522424817085,0.231666862965,0.343056559563
2115,0.58515805006,-0.20469173789,-1.20449995995,-0.862199425697,0.900106012821,-1.2218682766,-0.414171993732,0.0690066963434
7015,-0.00829637050629,-1.05083823204,-0.018350020051,-0.605007827282,0.82097196579,-0.278327435255,-0.359169602394,-0.387408971786
8726,0.121621549129,0.045949652791,1.22350001335,1.23856544495,0.663636565208,0.559781432152,-0.870480298996,-0.661232829094
2185,0.971509933472,-0.551914334297,0.0626000016928,-0.165389493108,-0.425691276789,0.184775978327,-0.0894226878881,0.0447314679623
3315,0.985652089119,0.115042984486,-0.228949993849,-1.39647054672,0.442905604839,-2.08772325516,0.340070068836,0.370003521442
5289,0.150695919991,-0.807160258293,1.03509998322,0.822363615036,0.721904397011,0.349181830883,-0.254550874233,-0.983032047749
868,0.229860797524,-0.0869029164314,0.389750033617,1.05110991001,0.0248852968216,0.828115642071,-0.153904020786,0.767462730408
1677,1.0835236311,-1.45076334476,0.720700025558,-0.575024425983,0.344249427319,-0.655539751053,0.0528145730495,0.743135035038
7043,1.48660683632,-0.139178916812,0.790700018406,0.845377743244,0.270963132381,0.745556950569,0.26025930047,0.00522448122501
5613,0.633543848991,-0.823557853699,0.386800020933,-0.185136541724,0.00633969902992,-0.467330098152,0.157787889242,-0.57389330864
595,0.46116745472,-0.0203948449343,-1.84459996223,-0.251003175974,-0.347356200218,-0.798160791397,-0.298976063728,0.54909414053
4793,0.649792134762,0.79822820425,0.338499993086,0.646890938282,0.802961707115,-1.13385891914,-0.494609713554,-0.680274248123
2736,1.65512633324,-0.756579756737,0.634450018406,0.681349515915,-0.319111168385,-0.863371253014,0.423066169024,0.297636270523
5290,0.741847991943,-0.570862352848,0.395799994469,0.947660088539,1.90005254745,0.321051478386,-1.31133294106,-0.235270246863
