rid,CPC004_A375_6H:BRD-A25234499-001-09-2:10,CPC004_HA1E_6H:BRD-A25234499-001-09-2:10,CPC004_HA1E_24H:BRD-A25234499-001-09-2:10,CPC004_HCC515_6H:BRD-A25234499-001-09-2:10,CPC004_HCC515_24H:BRD-A25234499-001-09-2:10,CPC004_HEPG2_6H:BRD-A25234499-001-09-2:10,CPC004_HT29_6H:BRD-A25234499-001-09-2:10,CPC004_MCF7_6H:BRD-A25234499-001-09-2:10,CPC004_PC3_6H:BRD-A25234499-001-09-2:10,CPC004_PC3_24H:BRD-A25234499-001-09-2:10,CPC004_VCAP_6H:BRD-A25234499-001-09-2:10,CPC004_VCAP_24H:BRD-A25234499-001-09-2:10,CPC009_A375_6H:BRD-A25234499-001-14-2:10,CPC009_A549_6H:BRD-A25234499-001-14-2:10,CPC009_A549_24H:BRD-A25234499-001-14-2:10,CPC009_HA1E_6H:BRD-A25234499-001-14-2:10,CPC009_HCC515_6H:BRD-A25234499-001-14-2:10,CPC009_HEPG2_6H:BRD-A25234499-001-14-2:10,CPC009_HT29_6H:BRD-A25234499-001-14-2:10,CPC009_MCF7_6H:BRD-A25234499-001-14-2:10,CPC009_MCF7_24H:BRD-A25234499-001-14-2:10,CPC009_PC3_6H:BRD-A25234499-001-14-2:10,CPC009_PC3_24H:BRD-A25234499-001-14-2:10,CPC009_VCAP_6H:BRD-A25234499-001-14-2:10,CPC009_VCAP_24H:BRD-A25234499-001-14-2:10,CPC015_A375_6H:BRD-A25234499-001-09-2:10,CPC015_A549_6H:BRD-A25234499-001-09-2:10,CPC015_A549_24H:BRD-A25234499-001-09-2:10,CPC015_ASC_24H:BRD-A25234499-001-09-2:10,CPC015_HEPG2_6H:BRD-A25234499-001-09-2:10,CPC015_HT29_6H:BRD-A25234499-001-09-2:10,CPC015_MCF7_6H:BRD-A25234499-001-09-2:10,CPC015_MCF7_24H:BRD-A25234499-001-09-2:10,CPC015_NPC_24H:BRD-A25234499-001-09-2:10,CPC015_PHH_24H:BRD-A25234499-001-09-2:10,CPC015_SKB_24H:BRD-A25234499-001-09-2:10,CPD001_MCF7_6H:BRD-A25234499-001-12-6:10,CPD001_MCF7_24H:BRD-A25234499-001-12-6:10,CPD001_PC3_24H:BRD-A25234499-001-12-6:10
5054,-0.519130527973,1.44044208527,0.0563737004995,0.744738459587,0.108999997377,0.286723852158,0.786619186401,-0.183752328157,-0.176124125719,0.72184240818,0.317075014114,-0.289441496134,-0.79523140192,-0.1791215837,0.109999999404,-1.14657402039,0.191013336182,-0.585937142372,0.227466672659,-0.594757497311,1.82095003128,0.250437498093,-0.77182751894,0.157427847385,-0.084639519453,-0.0595681518316,-0.0122500061989,0.144893467426,0.860223293304,-0.222350001335,0.180510759354,-0.247663289309,0.435890436172,-0.243819177151,-0.0835500061512,0.413949996233,-0.219018176198,-0.995542526245,-1.20317518711
3108,0.0909930616617,-0.195469930768,0.0529703497887,-0.458718627691,0.200366675854,0.0963138192892,0.207414805889,-0.612043499947,0.246769219637,-0.237077653408,-0.212850004435,-0.230867639184,-0.407408863306,-0.293438643217,-0.706650018692,-0.0314427688718,0.169875562191,0.301403611898,-0.361200034618,0.951525390148,-0.457249999046,0.316799819469,0.143574476242,0.440366834402,0.959069490433,0.598889350891,0.155150011182,0.0622057914734,3.72265481949,-0.962650001049,-0.664109587669,-2.86721634865,-0.682589769363,-0.565788865089,-0.397300004959,-0.0803000032902,-0.389964133501,-0.792419791222,0.644118249416
1950,-0.144008889794,0.809679746628,0.625713527203,-1.1494781971,-0.241500005126,-0.0882294327021,0.465415745974,0.381596088409,-0.0641114860773,1.23784852028,0.360249996185,-1.19927597046,1.29608488083,0.590014874935,1.46309995651,0.81351941824,-0.454073041677,3.18830251694,-0.187066674232,0.380049407482,0.393799990416,0.577920675278,1.12791013718,0.022803388536,6.83618068695,-0.324780732393,-1.1887999773,-0.410079568624,-0.275823712349,-0.615450024605,0.439218223095,-0.0918593779206,-0.769906461239,-0.832590460777,1.84804999828,-0.302550017834,-0.240206077695,-0.591911673546,-0.419778347015
351,-0.539397239685,-1.693125844,-0.653425574303,-0.342911809683,-0.534466743469,0.157048642635,0.474870115519,-0.236644104123,0.464116543531,-0.764437913895,-0.00235000252724,-0.507644534111,-0.225557252765,-0.757076263428,0.76810002327,-0.930771887302,-0.259620577097,1.14445149899,-0.162000000477,0.792357444763,0.482499986887,0.251877337694,-0.922672510147,0.172836095095,1.04076230526,-0.150095835328,-0.203849971294,-0.816185712814,-0.023697771132,-1.11514997482,0.94411945343,0.192195162177,-0.578164339066,-0.626223087311,0.000699999975041,0.00034999998752,1.13252449036,-1.2615032196,0.667993307114
4846,0.485638558865,-1.51551628113,-0.792093217373,-0.80745357275,0.0125333294272,0.0114893317223,3.30021333694,-0.00611944496632,0.212695419788,1.56505942345,-0.493050009012,-0.0647820681334,2.04148364067,0.444057881832,-0.101499974728,0.151491075754,0.0328752323985,-1.11142194271,-0.61779999733,0.0047422349453,0.725750029087,-0.0161081012338,-0.213835150003,-0.0724702700973,3.42139792442,-0.0381297916174,-0.710350036621,0.479689240456,-0.659463465214,0.890650033951,-0.164762228727,0.253432661295,0.286764919758,1.01729285717,0.309949994087,2.12059998512,-0.0744361877441,-0.479910850525,0.0974273458123
1452,-0.258963108063,1.11244356632,0.80131739378,0.162941113114,-0.691433310509,0.52950066328,-0.822676122189,0.333985596895,0.0324374735355,-0.530501127243,0.508024930954,-0.223679482937,-0.127839744091,-0.41118273139,-1.84150004387,-0.434164643288,-0.619480788708,-0.25067576766,-0.684100031853,-0.790283918381,-0.692149996758,0.444956839085,0.0255672410131,-0.26169899106,0.0010199546814,0.461483120918,0.08354999125,-1.75767338276,-0.00956868194044,2.06005001068,0.0528953969479,0.217484027147,0.502002000809,1.20593833923,-0.886099934578,-0.0457499921322,-1.59834098816,0.490156263113,-1.38092184067
4776,-0.102531015873,-0.973573327065,-0.362602412701,-0.438373208046,0.0697666704655,0.400537192822,0.767934918404,-0.51655703783,0.104725688696,0.616510570049,0.182524994016,-0.0547067001462,0.0483251623809,0.442774415016,0.817250013351,-0.253149956465,-1.27822601795,0.743398666382,-0.00110000371933,0.100252091885,0.80630004406,0.8703135252,-1.27269053459,-0.6372615695,0.383340865374,0.599868714809,-0.694299995899,-0.480969488621,0.630759358406,-0.498250007629,0.806761562824,0.0582129172981,-0.840170860291,-0.692479133606,0.0818500071764,-0.0582499951124,1.10701906681,-0.311183184385,1.6116322279
6908,-0.131118625402,0.595147252083,0.498709917068,-0.264628440142,0.137466669083,-0.301762700081,-1.05587458611,0.840466916561,-0.041323825717,1.35115695,-0.349975019693,0.406197369099,-0.445996910334,1.4628392458,-0.145699977875,0.0599355846643,2.6426115036,-0.916911303997,-0.415400028229,0.0904880166054,0.662200033665,0.530760288239,0.935172200203,1.46189129353,-0.558597445488,0.224483817816,-0.374099999666,-0.157072484493,-0.0889308601618,0.11360000819,-0.426850765944,-0.675909101963,0.3543625772,0.534414470196,-0.363350003958,-0.307199984789,-0.642273962498,-0.158041268587,-1.47980511189
672,-0.649646520615,0.722971320152,0.534784197807,-0.0510513260961,-0.518800020218,-0.257699519396,0.173873305321,-0.341834247112,0.230498403311,0.578641593456,0.805225014687,0.205899357796,-0.728422224522,0.0596607103944,-0.0680500119925,-1.33648943901,-0.281400978565,0.238605871797,0.0552000105381,0.931135177612,-0.178299993277,0.467232108116,-0.229422032833,0.754462778568,-1.49718952179,0.0200228840113,0.409750014544,0.359700620174,0.262998610735,0.696050047874,-0.102497249842,1.07989346981,1.05297291279,1.06053221226,0.275700002909,-0.359050035477,-0.72246336937,0.617333769798,-0.674184381962
5710,0.163556948304,1.34260940552,0.500562131405,0.236295163631,-0.247133344412,-0.177871003747,-0.52698558569,-0.481205880642,0.334217965603,-0.207911729813,0.438525021076,0.249292135239,0.0878422409296,-0.546263158321,-0.447299957275,-0.621023178101,-0.181360661983,-1.38817858696,-0.258500009775,-0.0896364301443,-0.670849978924,0.410150885582,-0.0430462434888,-1.54116618633,-0.56597173214,0.117596745491,1.14359998703,0.128909662366,1.02364587784,0.701099991798,-0.576100945473,0.406094878912,-0.267153084278,0.735183000565,-0.0253500044346,0.109699994326,-0.23495285213,0.743625879288,-2.88008236885
2115,-0.0965086221695,0.687935709953,-0.348353862762,0.519051671028,0.221800014377,0.860365927219,0.956128120422,-0.116196572781,-0.322197645903,0.943925440311,-0.565874993801,-0.197800904512,-0.797101795673,-0.544475972652,-0.0984999835491,-0.259796768427,-0.119424238801,-0.785901725292,0.468233346939,1.3265504837,-0.67534995079,-0.11312225461,0.404431760311,-0.520539522171,1.71259617805,0.108924552798,0.39794999361,0.334076613188,0.0285919997841,-0.452549993992,0.380806863308,-0.216164603829,-0.390089154243,1.10400879383,0.544250011444,-0.0135500002652,-0.151897996664,-0.923213839531,0.272214710712
7015,-0.0856877118349,-1.31284236908,-0.548979699612,0.473581045866,-0.460166662931,-0.0344295278192,0.560808718204,-0.336919337511,-0.307008326054,-0.142977714539,0.0278249830008,-1.17007160187,0.500545620918,0.344822108746,0.203450009227,0.258341312408,-0.39181676507,1.47548449039,-0.0693666785955,0.544977247715,0.793799996376,0.25816321373,-0.469527512789,-0.446857571602,0.44438803196,0.165448784828,-0.753449976444,0.195395648479,-0.377287775278,-0.316650003195,1.28289282322,0.450667381287,-0.7800604105,-1.0328489542,1.22140002251,0.797199964523,0.393803209066,-0.128174349666,1.79336190224
8726,-1.08272147179,0.432383447886,0.185904324055,-0.625523686409,0.240366652608,-0.113133154809,-0.174747020006,0.198526129127,-0.0716494247317,0.0213080868125,0.296724975109,7.08550214767e-06,-0.561626017094,0.164240524173,-0.303250014782,2.05419111252,0.260234385729,-0.0604252964258,-0.65030002594,-0.0379691049457,-1.15709996223,-0.149316862226,1.17471301556,0.916787743568,-1.49440193176,0.243323102593,1.18309998512,0.954826116562,-0.0714903250337,1.54964995384,-0.368645429611,-0.641359567642,1.46492862701,0.717975854874,1.07809996605,-0.404250025749,5.07191610336,0.0162939205766,-0.236949503422
2185,0.796704590321,0.19712819159,-0.0206670146435,-0.507146656513,-0.262133359909,0.28944593668,0.981770515442,-0.604842543602,-0.207042783499,0.697540640831,-0.144225031137,-0.139967575669,0.196481376886,-0.0598075836897,0.02349999547,0.455183953047,-0.943237066269,0.540803730488,-0.184400007129,0.378464400768,0.64384996891,0.0690137818456,-1.01646888256,-0.33420842886,1.06685137749,0.0637034103274,-0.136649996042,-0.348186552525,-0.668903648853,-1.20720005035,0.85279661417,0.0863407179713,-0.997522950172,-0.939807116985,0.655049979687,1.37479996681,1.0218873024,-0.495516747236,1.6029188633
3315,-0.433791190386,-0.405906796455,-0.057551831007,0.265133202076,-0.288599997759,0.232375249267,-0.824979960918,-0.950311183929,-0.230345755816,-1.87490844727,-0.0528250038624,-0.721897780895,0.481882959604,-0.850103855133,0.672049999237,-0.345638602972,-0.544156610966,-1.02475547791,0.773733377457,0.627920150757,0.168699994683,-2.16093587875,-0.661005020142,-0.338801234961,0.307584136724,0.242742672563,-0.591050028801,-0.493694156408,0.27290353179,0.576550006866,0.221329092979,-0.521245837212,0.170893982053,0.966723620892,-0.810800015926,0.0,-0.611014962196,0.075795724988,0.219649463892
5289,0.110846579075,1.20585465431,0.173230364919,-0.141525417566,-0.223700016737,0.698191165924,0.309387981892,0.321390867233,-0.220943525434,0.641241788864,0.175125002861,0.407987058163,-0.0356185436249,-0.403733462095,0.144549995661,-0.248092234135,-0.717442154884,-1.32199037075,-0.863566637039,-0.0872677564621,-0.49944999814,0.362007945776,0.428513914347,0.337422072887,0.609556674957,0.114076212049,-0.217450007796,-0.28612780571,0.178564682603,0.0380499958992,0.0897730514407,-0.153770491481,-0.694144487381,-0.486711233854,0.921700000763,1.06780004501,0.540963351727,0.435163348913,0.513657927513
868,0.0625581145287,0.318501830101,-0.194476872683,0.988001048565,-0.406800031662,-0.336522758007,1.36921906471,-0.161170423031,-0.197704821825,0.321276843548,0.198749989271,-0.11971475184,-0.126679211855,-0.725736856461,0.0273500010371,-0.606806278229,-0.644083499908,-0.582804560661,-0.101500011981,-0.0128652155399,-0.579300045967,-0.699960827827,-1.01860833168,-0.336365908384,2.14430546761,-0.705215334892,0.843300044537,-0.525695562363,-0.111566856503,-0.837649941444,0.113233111799,-0.209603384137,-0.200095802546,0.0288190245628,0.926050007343,-0.132450014353,0.445141792297,0.364263951778,0.238589867949
1677,0.0486359596252,-0.25632417202,0.211876377463,-0.234522819519,-0.073500007391,-1.07109117508,0.436716973782,0.0839135348797,-0.123022511601,-0.464347392321,-0.0540250018239,-0.739362418652,0.926145792007,0.17509880662,-0.144400000572,0.195346519351,-0.426164805889,1.79152393341,-0.167000025511,0.320504933596,0.460299998522,0.268006205559,-0.500245153904,0.104688122869,0.803178369999,-0.547875583172,-0.800450026989,0.300346016884,-0.927454888821,-0.693700015545,1.14461755753,0.982909739017,-0.173430159688,-0.969450712204,1.07214999199,0.359700024128,-0.540358841419,-0.929687201977,-0.116598561406
7043,-0.263101428747,0.0537133216858,-0.187796354294,-0.377846539021,-0.158500000834,1.23759675026,0.855840563774,-0.134989619255,-0.182219609618,-0.0473469048738,0.639149963856,-0.321032524109,-0.0135921686888,-1.58406543732,1.01154994965,-0.518051981926,-1.0764234066,-1.27008152008,-0.431333363056,-0.409365296364,0.0432499982417,-0.208950713277,-1.57593142986,-1.57157707214,-0.188147038221,0.545590519905,-0.0347000062466,0.45922678709,0.46654048562,-0.863950014114,1.16697716713,-0.192392542958,-0.339729845524,-0.249407559633,-0.277749985456,1.69579994678,1.02227175236,0.0101032331586,2.10918974876
5613,-0.558726787567,-0.466893047094,-0.490206152201,-0.0970147848129,2.82473325729,0.294206827879,0.546324491501,-0.537123203278,-0.317315608263,0.117005437613,0.259399980307,-0.300028145313,-0.0440463721752,-0.153648614883,0.577800035477,-0.464495003223,-0.426831513643,0.243365541101,-0.189400017262,0.94129550457,-0.064099997282,0.315286338329,-1.01206099987,0.0977166071534,-0.312759995461,0.261521965265,0.357800006866,0.0179822444916,-0.00722467154264,-0.683450043201,0.895206451416,0.666566491127,0.158189177513,-0.508857369423,0.436100006104,2.53990006447,1.29777848721,-1.51260280609,1.40620112419
595,0.307857573032,0.735359609127,-0.171182915568,0.492672979832,0.299799978733,0.709953665733,-0.547379016876,-0.450906395912,0.207284718752,-0.0618190690875,-0.128024995327,0.880234241486,-0.358527898788,-0.788724243641,-0.201850011945,0.585920274258,-0.440192848444,-0.806434869766,-0.448766678572,-0.136380285025,-1.10815000534,-0.0626745820045,-0.465885043144,0.138637691736,-0.152770578861,0.491782903671,0.0295000076294,0.736300826073,0.889144301414,2.35689997673,-0.010006710887,0.203913062811,0.653281986713,1.78624486923,-0.580449998379,0.422950029373,-0.65938770771,0.619762063026,-1.06755578518
4793,0.191587269306,-0.486241430044,-0.454414188862,-0.368833065033,-0.322600007057,-1.55630648136,-0.935262978077,-0.845650315285,0.102442830801,1.08017766476,0.186350017786,0.446485430002,1.16438698769,-1.02890121937,-1.38510000706,0.667097508907,0.105741679668,-0.106224745512,0.214699983597,0.590120971203,0.794649958611,-0.438421428204,-0.396302729845,0.819235742092,3.71722626686,0.511885046959,0.372999995947,-0.624985337257,0.0816049873829,0.685050010681,-0.779306709766,0.775459527969,0.116241768003,0.999132633209,-0.371300011873,-1.1684499979,-0.19954264164,-0.0511866025627,-0.221776545048
2736,-0.573517382145,1.24688494205,0.295455187559,0.316254556179,0.214466691017,0.561657309532,0.646954655647,-0.0924192890525,0.30116558075,0.609892845154,0.131274998188,0.634095907211,0.870572865009,-0.478605121374,-0.0326000005007,0.148322716355,-1.67923951149,0.251953125,0.0338333398104,-0.379201173782,0.0922499895096,-0.286804825068,-1.00679409504,-1.51315069199,0.113652251661,0.230428263545,-0.192800015211,0.555355429649,-0.221663087606,-0.939300000668,1.15878224373,0.653136670589,-1.04571855068,0.91007322073,-0.671949982643,1.63999998569,3.91093564034,-0.802651226521,1.2371339798
5290,-0.958578646183,-0.601838111877,-0.402394592762,-0.591793298721,-0.22340002656,-0.430699616671,0.761744737625,-0.353367954493,-0.164701655507,-0.387647002935,0.27692502737,-0.812718033791,0.591693639755,0.20052036643,-0.30965000391,0.292201697826,-0.0811592042446,1.75592255592,-0.076100051403,0.53711104393,1.08404994011,-0.190492406487,-0.335838645697,-0.335906893015,0.440551221371,-0.250428020954,-0.700549960136,-0.151328355074,0.630445420742,-0.563549995422,0.973585247993,0.0210537984967,-0.82079321146,-0.8932710886,0.310350000858,0.0611000061035,-0.0608978122473,-0.784078419209,1.59021902084
6194,-0.0996576547623,0.0889125987887,-0.27180865407,0.000411803164752,0.000233333325014,-0.15471893549,0.272185891867,0.0979648530483,-0.0414182804525,-1.05067574978,-1.66589999199,0.492584466934,-0.00158637878485,-0.0229491088539,-0.649200022221,0.254780381918,0.0,-1.12199342251,0.312966674566,-0.480419695377,0.731350004673,0.000907744746655,-0.00549977272749,-0.125467002392,-0.130963295698,-0.441212236881,0.00034999998752,-1.78673410416,-0.514468312263,-0.545650005341,7.42860938772e-05,-0.153331816196,-1.01513969898,-0.000478037865832,-0.000300000014249,0.000699999975041,-1.16661953926,-0.470055490732,-0.079556055367
1676,-0.468451857567,0.7102663517,-0.197517961264,-0.728110551834,0.201466664672,0.661407709122,0.875538170338,-0.636665761471,-0.618238210678,-0.0239333808422,-0.123199984431,-0.44460940361,-0.420915544033,-1.48136544228,-0.143449991941,-0.0387135073543,-1.10512685776,0.155198037624,-0.0771333426237,-0.680468440056,0.274599999189,0.541346788406,-1.65295743942,-1.13483273983,-0.914759039879,0.755244374275,-0.911949932575,-0.354557275772,-0.223759829998,-0.666149973869,0.847273945808,0.0261841770262,-0.734957993031,-0.839357256889,0.817399978638,1.29575002193,-1.85907626152,-0.0851977318525,2.14086818695
23512,0.385248541832,1.12267386913,0.476100742817,-0.00154076516628,0.799433410168,0.139001473784,-0.724734425545,-0.0418421253562,0.430396407843,0.144737794995,-0.614624977112,0.638255059719,-2.24509334564,0.210584521294,-0.426499992609,-1.36982393265,-0.151179820299,-0.0498901605606,-0.294133335352,0.440979719162,0.0236999988556,-0.101001150906,-0.715434968472,-0.246704652905,-1.54310572147,-0.204947680235,0.176550000906,1.01754426956,-0.00573426950723,0.653800010681,0.299091726542,-0.424785882235,0.89225846529,0.49241155386,-0.307750016451,-0.133550018072,0.445901334286,-0.26430234313,-0.110160671175
148022,0.721623420715,-0.0507612228394,-1.28091263771,0.173716127872,0.422733336687,0.671960771084,0.476662963629,-0.99280500412,-0.507331967354,0.407611608505,0.377874970436,0.472314417362,-0.575489878654,-0.822446405888,0.454649984837,0.58058154583,-0.0771583989263,-1.95122599602,0.455400019884,-0.157449677587,-0.767100036144,-0.820199012756,-0.632004618645,-0.208978965878,-0.5037368536,0.446824282408,-0.790549993515,-0.135049074888,-0.0791489928961,0.73810005188,0.816156327724,-1.38304889202,-0.144704312086,-0.444022864103,4.3751502037,-0.737949967384,-0.310792297125,0.194136217237,-0.916138410568
