rid,DOS002_VCAP_6H:BRD-K01140360-001-01-0:5,DOS002_VCAP_24H:BRD-K01140360-001-01-0:5,DOS032_A549_24H:BRD-K01140360-001-01-0:5,DOS032_HT29_24H:BRD-K01140360-001-01-0:5,DOS032_MCF7_24H:BRD-K01140360-001-01-0:5,DOS032_PC3_24H:BRD-K01140360-001-01-0:5
5720,-1.01040005684,-1.75470721722,-0.379799991846,-0.344954788685,-0.547357976437,-0.942699968815
466,-1.38354992867,-1.32093286514,0.613049983978,-0.460265696049,-0.641812324524,-1.06850004196
6009,0.214849978685,0.100830033422,0.0473999977112,1.71011698246,0.447916448116,-0.474399983883
2309,0.1888499856,0.0647543668747,0.506550014019,0.128389716148,1.72484183311,-0.0477499961853
387,0.248449996114,-0.146553188562,-1.93324995041,-0.349036335945,0.879721522331,0.115799993277
3553,-0.650200009346,0.838663041592,1.59500002861,0.503793299198,-0.216624960303,1.4022500515
427,-0.84525001049,-0.918511152267,-0.465000003576,0.806374490261,0.364049017429,-0.348600000143
5898,0.536199986935,-1.0016040802,-0.732550024986,-0.512151420116,-0.582172393799,0.912299990654
23365,-0.420399993658,-0.0925568342209,0.699199974537,-0.485223084688,0.776246547699,0.612250030041
6657,0.36875000596,0.870599985123,1.18449997902,0.321778476238,-0.437787771225,-0.962999939919
5054,-0.710049986839,-0.534612238407,-0.282399982214,-0.422126412392,-0.241542935371,0.472350001335
3108,2.1248998642,0.40201574564,0.979550004005,1.96180772781,0.333290725946,-1.1384999752
1950,-0.5257999897,0.335961818695,1.25985002518,0.341293364763,-1.23072183132,-0.847549974918
351,0.832000017166,0.568361103535,1.11765003204,-0.182643517852,-0.24451854825,-0.316400021315
4846,-0.229049995542,-0.754606366158,2.36069989204,-0.0623304843903,-0.542640566826,-4.79045009613
1452,0.0324499905109,-1.09567737579,-0.119050003588,-0.00762267410755,-0.389721989632,1.43935000896
4776,0.148699998856,0.55576813221,0.895599961281,-0.168232887983,-0.411900997162,-0.380299985409
6908,-0.0770500004292,-0.552103638649,-1.25419998169,-0.155408143997,-0.386862516403,0.0630999952555
672,-1.13660001755,-0.798848748207,-1.78135001659,-0.184260725975,-0.595415651798,-0.482550024986
5710,-0.972900032997,-0.610685586929,-0.296900033951,0.245579883456,0.85638654232,-0.0508500039577
2115,-0.178649991751,1.44917321205,-0.630150020123,1.46338474751,-0.0572569519281,0.200750008225
7015,-0.606850028038,1.230645895,0.615149974823,3.756955266e-06,0.637775957584,-1.38335001469
8726,-0.585799992085,-0.407766699791,-1.89354991913,-0.792807638645,-0.0613485127687,0.188800007105
2185,0.866199970245,1.72991573811,1.13674998283,0.0689029693604,0.164442807436,-1.01454997063
3315,-0.441999971867,3.65271449089,-1.21574997902,-0.224200159311,0.261657655239,0.98449999094
5289,-0.942550003529,0.0328242518008,-1.34879994392,-0.450736165047,-1.33844447136,-0.506799995899
868,-0.73584997654,1.48255765438,-0.51859998703,0.479733467102,0.745841562748,-0.106949999928
1677,-0.328449994326,-0.659645199776,0.946449995041,-0.597080171108,-1.26434648037,-0.472000002861
7043,0.507799983025,0.378553390503,0.577799975872,-0.0675228536129,0.389521867037,-0.375849992037
5613,-0.35719999671,1.3558177948,0.501950025558,-0.145433157682,-1.17160105705,-0.839450001717
595,0.160800039768,-0.858718156815,-0.783950030804,0.013192743063,0.139025941491,-0.20425003767
4793,0.30395001173,-0.111421324313,-0.287349998951,2.06782722473,1.82853221893,0.623099982738
2736,-0.183550000191,1.44024920464,1.29340004921,0.369627058506,-0.602368593216,-0.855400025845
5290,0.327899992466,1.0945981741,0.757300019264,0.0235186815262,-0.35838842392,-0.391449987888
6194,0.0,-0.628808736801,-1.54054999352,0.340885192156,-0.309099197388,0.41219997406
1676,-0.297299981117,1.20895409584,0.101900011301,-0.446528166533,0.245771318674,-0.468649983406
23512,-1.13359999657,-1.18141198158,-0.193849995732,-0.47856259346,-0.601905286312,0.406750023365
148022,-0.881350040436,-0.858923196793,-1.75160002708,-0.702199995518,-0.976317822933,0.33440002799
1906,0.510699987411,1.61049258709,-0.536799967289,-0.540356695652,-0.499304950237,-0.251049995422
8878,-0.670350015163,-1.3277002573,-0.380249977112,0.244858026505,-1.02720427513,-0.208350002766
3091,-0.695599973202,-0.293452680111,-0.0148999989033,-1.61324965954,-0.69633102417,-1.72710001469
5743,0.560050010681,-0.523782014847,-0.249099999666,0.30929723382,-0.874429583549,0.631499946117
5321,1.49874997139,0.967770636082,-0.213599979877,0.272984683514,0.529771268368,-0.212300002575
4144,0.0458000004292,-0.763493895531,0.813549995422,-1.81030964851,-0.356168687344,0.944399952888
1981,-0.0390499830246,-1.64010119438,-0.297800004482,0.181400805712,-0.252747416496,0.0559500008821
695,-1.1929500103,-1.26018166542,-0.77294999361,-0.0819867104292,4.76240444183,1.89314997196
10398,-0.157449960709,1.62189626694,0.897549986839,-0.25607034564,-0.804034471512,-1.44875001907
5708,-1.01499998569,1.80293250084,0.191650018096,-0.509690463543,4.06961297989,0.116650000215
1213,-0.322950005531,-1.13579249382,0.125349998474,-1.44391465187,-0.150817424059,-1.18540000916
226,-0.421899974346,-0.559671580791,5.59800004959,-1.27860057354,-0.104577355087,-0.417800009251
6777,-0.83679997921,0.394417524338,-1.98089993,1.2575969696,-0.998480677605,-0.520150005817
2113,0.208400011063,1.61344635487,-1.81739997864,-0.857888460159,-0.181033045053,-0.302799999714
3329,-0.837150037289,-2.43199086189,-1.72880005836,-1.01406276226,-0.618097364902,0.764500021935
1050,0.108400002122,-1.17460727692,1.79955005646,-0.190885603428,-0.0448835790157,3.48094987869
9491,0.26035001874,0.784911513329,1.47724997997,-0.9476390481,-0.157869026065,-1.62565004826
22926,0.264600008726,0.711150825024,-1.9387999773,-1.02240371704,0.291273742914,0.292650014162
5899,2.59119987488,-0.531720638275,-1.36349999905,-0.813611268997,-0.0806604623795,-0.313799977303
5467,3.96239995956,2.70680332184,3.14429998398,0.0368731580675,0.455722719431,-0.109699964523
6774,-1.3518999815,0.410877227783,-1.6359500885,0.359516918659,-3.22640514374,-0.531650006771
1788,0.486399978399,1.17611384392,0.426999986172,-0.100000664592,0.0304019227624,-0.743200004101
5921,0.12705001235,0.0125843882561,-1.13779997826,0.408424913883,0.597666800022,0.858950018883
5721,0.909000039101,0.355205178261,0.50260001421,0.447477430105,-0.729030132294,0.296450018883
2263,0.675899982452,0.939797818661,-0.94319999218,0.376400887966,0.189914494753,4.6330499649
808,0.285000026226,-3.26553654671,2.22989988327,-0.611126482487,-1.46488428116,-0.231799989939
30001,-0.256650000811,-0.654259026051,0.676949977875,-0.137406498194,-0.881551921368,0.508249998093
348,0.126600012183,0.366344600916,0.973399996758,0.212658718228,-0.436668485403,-0.804049968719
30849,-1.11185002327,-0.314420521259,-2.94099998474,0.274830013514,-0.351117014885,0.413600027561
1454,-0.155349999666,-1.15606641769,-0.993200004101,-2.20561408997,0.249165296555,-1.50894999504
6500,-0.236349999905,-1.03709352016,-0.214150071144,0.47222083807,0.0450069308281,0.108800001442
5627,0.41455000639,0.0946205854416,-1.38125002384,0.688824236393,0.392542004585,1.20260000229
5715,0.0603999979794,-0.912828087807,-0.211749970913,0.422863781452,-0.315437018871,0.856549978256
4791,0.363550007343,1.81625247002,2.85339999199,0.758013665676,-1.29127311707,-0.152500003576
56924,-0.172649994493,-0.766211748123,1.86845004559,2.17322564125,-0.149106293917,0.718800008297
2690,-0.682650029659,0.468987464905,-0.232850000262,1.10088586807,-0.477475643158,-0.0989499986172
1019,0.134200006723,-0.600380539894,-0.761849999428,0.535696327686,-1.47062754631,-1.93764996529
51422,0.275449991226,-0.932826399803,0.234150007367,-0.864028811455,-0.319712907076,-0.6575999856
5788,0.308699995279,0.959064126015,0.471600025892,0.174747109413,-0.237916171551,-0.723399996758
6709,-1.01714992523,-2.09206819534,0.629150032997,-0.0106885284185,0.0565553456545,-1.81455004215
1277,0.0676499605179,3.06306648254,1.67509996891,1.49887764454,0.996502518654,-0.46075001359
993,-1.10584998131,-1.86476314068,-1.14365005493,-1.09740722179,0.674871325493,-1.19315004349
7157,0.0244499891996,-0.0444498211145,-0.598049998283,-0.254747062922,-0.329322069883,-0.289849996567
1958,-0.379799991846,-1.14747262001,1.23049998283,1.36054742336,-0.467508763075,-0.813300013542
4582,-0.528200030327,-0.254142135382,-5.14099979401,0.694400846958,-1.96256875992,-0.230149999261
9212,-0.552749991417,-2.02730202675,-1.15110003948,0.407324641943,-0.35930120945,-0.124400004745
8440,-0.36464998126,-0.63096010685,-0.145099982619,-0.09953597188,0.0743427053094,1.1493499279
6790,-1.93414998055,-0.315071225166,-0.11740000546,0.851792514324,0.0119728669524,1.08270001411
8851,-0.422049999237,-0.124269865453,-1.81340003014,-0.0749085992575,-1.1065826416,-0.0918499976397
2534,-0.419649958611,0.748087584972,0.392450004816,-0.036963224411,-0.299116104841,-0.170699983835
4893,0.129850000143,1.08564054966,-0.553200006485,-0.447121739388,-1.23854625225,-1.16449999809
665,-0.378600001335,0.191047251225,-2.07310009003,-0.462880373001,-0.737497925758,0.701900005341
4313,0.699699997902,1.35007655621,2.93974995613,0.457039892673,-0.183126136661,-0.688400030136
1022,0.862999975681,0.0305646508932,0.19080004096,1.93989896774,0.690753996372,-0.494949996471
5880,0.0119500011206,0.0365703068674,0.568300008774,1.2004160881,-0.275364279747,-0.12420001626
3162,1.44260001183,1.66379022598,-0.777999997139,-0.438313245773,1.48579239845,0.966600000858
1282,0.569149971008,1.18197906017,-0.455099999905,0.124078698456,0.264586418867,0.112000003457
3383,-0.926699995995,0.889279961586,0.796899974346,1.61900997162,-0.256313592196,-0.110449999571
727,-0.555999994278,-0.510180830956,-2.33794999123,0.49716758728,-0.177358061075,-1.08204996586
4792,-1.32099997997,-0.981490135193,-0.384499996901,0.139006078243,0.262483209372,0.86804997921
4794,0.516600012779,1.15379548073,0.694500029087,1.23726797104,-0.324057877064,-0.791149973869
902,0.581000030041,0.587782144547,-0.0453000068665,-1.7303570509,-1.16325449944,-0.261699974537
8091,-0.63069999218,3.6124048233,0.130449995399,0.857324361801,-0.0337242335081,0.241999983788
3486,1.07984995842,0.354650706053,0.168799996376,1.04539275169,-1.1413384676,0.80110001564
10818,0.740700006485,1.01523172855,2.00185012817,0.0302331745625,0.0920583829284,-0.00280000269413
3454,0.47570002079,1.31192958355,2.13094997406,-0.164842039347,0.428142905235,-0.851349949837
4282,-0.832000017166,-1.85341882706,-0.491649985313,-0.904608726501,-0.596103012562,-0.720499992371
1605,-0.596249997616,0.0100915580988,-1.56499993801,-0.556585490704,0.403720498085,0.769699990749
10644,1.01444995403,2.03233289719,5.99979972839,-0.169151186943,-0.830230891705,-0.519249975681
2065,0.0807499885559,-0.508801341057,0.471550017595,3.89286446571,-0.606776833534,0.27349999547
8321,0.281150013208,1.05107617378,0.499899983406,-0.123528070748,-1.56430184841,-0.718800008297
8503,-0.748899936676,-0.0462332367897,-0.96130001545,-1.1081827879,-0.26447558403,0.183599993587
7027,-0.886000037193,1.3223464489,-1.74154996872,-1.47577500343,-1.63452649117,0.689599990845
6850,-0.241549998522,0.998264431953,0.430150002241,-0.907823443413,-0.838855266571,-0.846899986267
1978,-0.685750007629,-1.82935070992,-1.77414989471,-0.866127490997,0.0622249320149,0.542600035667
896,0.160999983549,0.712934732437,-0.689100027084,0.37965375185,-1.07710266113,0.71489995718
5777,0.486599981785,0.855885207653,-1.70994997025,-0.0578643754125,0.807168245316,0.182550013065
1846,0.0957500040531,-0.500007867813,-0.270999968052,-0.331810295582,0.558547317982,0.588899970055
5925,-0.468550026417,0.202934116125,-0.347750008106,0.0788912326097,0.121059969068,-1.21249997616
142,-0.625199973583,-0.770657479763,0.124150000513,-1.14687299728,0.963135540485,0.608949959278
1021,0.972299993038,0.715020954609,0.980599999428,1.21104776859,-1.18482935429,-0.194799989462
5699,-0.269749999046,1.98663675785,-2.50850009918,1.1857380867,-0.001997590065,-1.53215003014
8061,-0.670800030231,0.0546637475491,0.0438500009477,-1.50168085098,-0.606452465057,-0.135699987411
1870,0.743399977684,2.5283882618,1.78289997578,1.30880892277,0.403163403273,-0.766499996185
1398,0.220249995589,-1.60173463821,-1.58364999294,-0.240794107318,-1.04946827888,0.157000005245
3312,-0.919649958611,-0.717952370644,-0.176399990916,-0.259249657393,-0.592483222485,-0.0409500002861
891,0.0849500000477,0.82886505127,2.24405002594,-0.441652983427,-0.861101090908,-1.03425002098
4775,-0.284250020981,0.937043726444,-0.31874999404,0.5095911026,-0.54347205162,1.1006000042
5111,-0.427499949932,-0.713391542435,0.584800004959,0.991796374321,-1.35998630524,0.186349987984
5696,0.353450000286,-0.539098858833,-1.42484998703,0.172724634409,-0.056431338191,0.395750015974
5588,0.884249985218,0.505178570747,0.166999995708,1.18830752373,-1.05440855026,-0.290849983692
6839,-0.500200033188,-0.250099688768,-1.11965000629,-0.958307862282,0.553008079529,0.327749997377
329,-0.436049997807,-0.141391739249,-0.811900019646,0.667538046837,0.970840096474,1.46905004978
5058,0.315149992704,1.3479218483,-0.0807999968529,1.05216741562,-0.947936952114,-0.805449962616
998,-0.652400016785,-0.578167438507,-0.163699999452,-1.54146885872,1.86223638058,0.329400002956
9134,-1.1319000721,0.53272330761,0.971550047398,-0.671912789345,-10.0,-1.41410005093
6616,0.508400022984,1.93888115883,0.707900047302,0.279612183571,0.257396161556,-1.1060500145
5223,-0.387600004673,-0.488454639912,-1.13754999638,-0.53450345993,-0.198676481843,0.18164999783
4690,0.165450006723,-0.521257281303,1.83679997921,-0.166690856218,1.747574687,-0.286000013351
958,2.29320001602,1.49546158314,1.44385004044,-0.295918464661,-0.182128071785,-1.09929990768
1616,0.017650000751,0.432718008757,1.15964996815,0.407976478338,-1.02682566643,1.98125004768
991,-1.0095000267,-1.71948313713,-0.405050009489,-1.87402796745,0.458363592625,0.0587500035763
6347,1.17419993877,0.825436890125,1.80855000019,1.66653048992,3.22632026672,-0.260749995708
6714,0.0718999952078,-1.40744376183,-1.76320004463,-1.01966106892,0.613874852657,-1.93535006046
652,0.897699952126,1.06114351749,1.96319997311,-1.9618730545,0.0581744611263,0.386999994516
4331,0.550799965858,1.1286945343,-1.09490001202,-0.650038361549,-1.47403633595,-0.205349996686
7099,0.201649993658,0.793350279331,0.933300018311,-1.84503829479,-0.351963877678,0.971400022507
10320,-1.23684990406,0.502881169319,0.152849987149,-1.49486470222,-0.146721035242,-1.16044998169
2042,0.201399981976,0.339450746775,5.59570026398,-1.33723342419,-0.0914205908775,-0.565550029278
843,0.97879999876,1.47671580315,0.751950025558,-0.0186808854342,-0.285149931908,-0.991400003433
840,-0.779350042343,-0.910895764828,1.22855007648,1.63083636761,0.0709475278854,1.02359998226
7048,-0.105599999428,-0.243352815509,-0.622749984264,-0.0846408680081,0.0627469494939,-0.777649998665
