rid,CPD001_MCF7_6H:BRD-A37288617-003-01-4:10,CPD001_MCF7_24H:BRD-A37288617-003-01-4:10,CPD001_PC3_24H:BRD-A37288617-003-01-4:10
5720,-0.0345970839262,0.544017076492,-0.296894967556
466,0.285398811102,-0.529727816582,-0.00556755065918
6009,-0.366521447897,0.979039013386,-0.570400714874
2309,0.35606276989,1.24284267426,0.493889033794
387,0.0522004030645,0.979448795319,0.642138361931
3553,-0.364075481892,-0.728284776211,0.0767563059926
427,-0.0529302507639,-0.919083356857,-0.194667369127
5898,0.459728062153,-3.73760795593,-0.0695654377341
23365,0.0276484787464,-0.210635095835,0.457398056984
6657,-0.525614261627,-0.412981510162,-0.410312086344
5054,0.110958881676,-1.07764792442,0.706074595451
3108,-0.661545276642,1.60433292389,-0.993374466896
1950,0.033461228013,-0.33355820179,0.526885449886
351,-0.0191148817539,-1.90413498878,-0.270291358232
4846,-1.05684959888,0.738772571087,0.212512552738
1452,0.471570104361,-0.0288448482752,1.08275222778
4776,-0.372800529003,-1.56136417389,0.0165139436722
6908,0.344124823809,0.69126200676,0.107235386968
672,0.387452483177,0.291818499565,0.307850807905
5710,-0.7759090662,1.07828104496,0.763571858406
2115,-1.16370737553,-0.277393221855,1.04429864883
7015,-0.854751348495,-0.412851035595,-0.23501214385
8726,2.30503320694,0.210750937462,0.451043188572
2185,-1.14929628372,-0.844350397587,-0.434474766254
3315,-0.242523208261,-0.140090897679,-0.168943405151
5289,-0.918244361877,-1.16964769363,0.330337554216
868,0.0540709942579,0.442445755005,-0.888958275318
1677,0.474733531475,-0.0859661102295,1.04618275166
7043,-0.00321470946074,-0.662201464176,0.115388646722
5613,1.03306293488,-1.44143021107,-0.535752177238
595,0.139649197459,0.587081849575,1.31165409088
4793,0.266411364079,4.19570541382,-0.810322463512
2736,-0.799516022205,-0.394218057394,-0.00839993357658
5290,-0.290044546127,-0.775961399078,-0.790964126587
6194,-0.283683747053,2.05944824219,-0.313972771168
1676,0.0641150921583,-1.9719555378,0.0267180204391
23512,0.00515592284501,-0.566298007965,0.666387557983
148022,0.337863206863,1.07234454155,0.474040031433
1906,-0.577298700809,-1.49932396412,-0.3293633461
8878,-0.403954684734,-0.151273578405,0.947150588036
3091,-0.152926102281,-3.28318548203,0.39472591877
5743,-0.578553676605,-0.671018064022,-0.899632036686
5321,-0.375584930182,-1.54858934879,-1.22608113289
4144,-0.20606161654,0.795529723167,-0.0424888134003
1981,1.22185349464,1.30594599247,0.419249981642
695,0.374795824289,0.668470859528,-0.773206472397
10398,-0.699978947639,-1.21778643131,0.0118478387594
5708,-0.179569467902,0.763860583305,-0.331279039383
1213,0.725545287132,0.217436805367,0.751265287399
226,0.736474394798,0.239873915911,1.01432490349
6777,0.16788585484,2.17934703827,-0.584237337112
2113,-1.43290317059,-0.986700713634,0.661253392696
3329,0.832827806473,0.899974346161,1.25572347641
1050,0.779856085777,2.21055603027,-0.0597232766449
9491,-0.374728739262,-0.45830231905,-0.589507997036
22926,0.23733818531,0.136218756437,0.318341970444
5899,-0.0750501975417,0.996300935745,-1.0196788311
5467,-0.290251851082,-0.04313166067,-0.304897367954
6774,-0.442390263081,-0.321028053761,0.827627658844
1788,-0.995799124241,-0.986258506775,-0.134251594543
5921,1.00904667377,0.0801121294498,0.0374357402325
5721,-0.513823151588,0.971183776855,-0.428820192814
