rid,DOS024_VCAP_6H:BRD-K09722997-001-01-8:5.01,DOS024_VCAP_24H:BRD-K09722997-001-01-8:5.01,DOS053_A375_24H:BRD-K09722997-001-01-8:5.01,DOS053_A549_24H:BRD-K09722997-001-01-8:5.01,DOS053_MCF7_24H:BRD-K09722997-001-01-8:5.01
5627,-0.5054500103,1.28566420078,1.03240001202,3.04439997673,0.334399998188
5715,0.987399995327,0.335177928209,0.454249978065,0.899699985981,-0.2867000103
4791,-0.291249990463,-0.836717844009,0.953699946404,0.974500000477,0.452199995518
56924,1.18445003033,0.167360767722,0.162699997425,0.885100007057,0.363799989223
2690,-1.20044994354,0.311652749777,-1.36785006523,0.996599972248,-1.19850003719
1019,-1.47124993801,0.230393946171,-0.887050032616,-1.62689995766,0.0135000003502
51422,0.584299981594,0.62829387188,-0.543999969959,0.399899989367,-0.502200007439
5788,0.109599977732,-0.131659090519,0.0992000102997,0.655399978161,1.14649999142
6709,1.07850003242,-1.10380077362,0.541800022125,1.66820001602,0.959999978542
1277,0.606350004673,-0.487330555916,-0.555800020695,1.24720001221,-1.52479994297
993,0.670050024986,-0.795041620731,0.434999972582,1.42299997807,-4.19540023804
7157,0.366300016642,-0.417467266321,1.45420002937,0.141100004315,-0.72570002079
1958,-1.07449996471,-0.212692692876,-0.523150026798,1.42089998722,0.0579000003636
4582,0.344349980354,0.0566144585609,-0.317600011826,2.50909996033,2.28279995918
9212,-0.149000003934,-0.0721273869276,0.133900016546,1.00109994411,0.460099995136
8440,-0.37270000577,0.566957294941,-1.55479991436,-0.710900008678,0.635699987411
6790,0.550899982452,1.22125518322,0.928799986839,0.402599990368,-0.593400001526
8851,0.425750017166,0.783067166805,1.2500500679,1.08229994774,-0.478599995375
2534,-0.622449994087,-0.423660129309,0.476399987936,1.28499996662,0.844799995422
4893,0.56099998951,0.383979976177,-0.0643000006676,0.22349999845,-0.605199992657
665,-0.462699979544,0.278424918652,0.341099977493,0.483900010586,-0.288399994373
4313,0.123999997973,0.0822186022997,0.168799996376,2.12240004539,-0.767400026321
1022,0.0780999958515,0.29201811552,-0.488749980927,0.616100013256,-1.36220002174
5880,-1.19394993782,-1.35637032986,-0.454149991274,2.71320009232,-1.31560003757
3162,1.1713000536,2.18074035645,1.00004994869,2.41779994965,0.950600028038
1282,0.157150000334,-0.353092670441,0.625200033188,1.6209000349,-0.0513999983668
3383,-0.53869998455,-0.14594912529,0.808650016785,0.896700024605,-0.785300016403
727,1.0992000103,1.19410729408,-0.314050018787,5.22919988632,0.0405000001192
4792,1.01244997978,0.629586338997,0.412900000811,1.40100002289,1.44640004635
4794,0.244550004601,-0.174972355366,0.467699974775,1.36839997768,-0.375299990177
902,0.138850003481,0.800391793251,0.605999946594,0.623799979687,0.715399980545
8091,-0.594099998474,-1.48269557953,0.136549994349,0.827600002289,-0.984899997711
3486,1.44330000877,0.683156132698,0.374450027943,-0.387499988079,0.0746000036597
10818,0.594300031662,0.81376439333,0.659950017929,2.4577999115,0.539499998093
3454,-0.279599994421,0.643573880196,-0.0860999971628,1.18429994583,-0.616299986839
4282,-1.50314998627,0.404987424612,0.339100003242,0.803900003433,0.0
1605,1.55395007133,1.11289143562,0.881200015545,1.98230004311,1.04639995098
10644,-0.583750009537,-0.290510475636,1.80279994011,4.19729995728,1.91050004959
2065,-1.36000001431,1.3379175663,-1.98555004597,-0.106399998069,0.346700012684
8321,-0.367299973965,-0.715217828751,0.0781500041485,1.02699995041,-0.66219997406
8503,1.34860002995,1.62454223633,1.18244993687,0.924499988556,0.292299985886
7027,-0.901450037956,0.0447761118412,0.384200006723,0.0859000012279,-1.71730005741
6850,-0.234849989414,0.703472495079,0.826699972153,3.66910004616,-0.952400028706
1978,0.534350037575,-6.82516241074,0.351750016212,-0.51139998436,0.586199998856
896,-0.98710000515,1.47404849529,-2.39324998856,-0.935000002384,-0.859799981117
5777,0.947800040245,0.0183348357677,0.768400013447,4.87620019913,0.0168999992311
1846,0.204950004816,0.900188028812,1.12349998951,0.7799000144,-0.136399999261
5925,-1.29670000076,0.715609312057,-0.374850004911,-1.04100000858,0.554099977016
142,1.36234998703,-6.98144626617,1.47184991837,1.12600004673,0.345600008965
1021,0.846499979496,-0.125778183341,-0.702149987221,1.78170001507,-0.768499970436
5699,-0.018700003624,0.16504612565,0.283050000668,-0.346100002527,-0.891200006008
8061,-0.239749997854,1.20816588402,1.65195000172,-0.800199985504,0.0494999997318
1870,1.08369994164,0.642284989357,-0.0274499952793,2.8914000988,-1.13810002804
1398,-0.608700037003,0.568126618862,-0.922950029373,-10.0,-0.534200012684
3312,0.188199996948,0.131737232208,-2.28069996834,0.535000026226,0.41249999404
891,-0.715250015259,-0.317405790091,-1.28775000572,-0.668099999428,-0.547200024128
4775,0.299899995327,0.698700129986,0.182599961758,-2.95429992676,0.555400013924
5111,-0.87340003252,-0.366304159164,-2.38934993744,-1.87399995327,0.560000002384
5696,-1.63470005989,1.36989188194,0.857550024986,-4.3814997673,1.02950000763
5588,0.0462499856949,0.896639466286,-0.164199993014,0.695699989796,-0.769299983978
6839,0.525849938393,1.64701128006,0.602200031281,1.88530004025,-0.113300003111
329,-0.804049968719,0.421795248985,0.667050004005,-0.171900004148,-0.535300016403
5058,0.501600027084,0.914788246155,4.86014986038,0.549499988556,-0.39509999752
998,0.340599983931,-0.274955451488,-0.735400021076,-1.74749994278,-0.451099991798
9134,-3.93380022049,-1.8784995079,-0.877949953079,0.462799996138,-0.245600000024
6616,-0.247999995947,1.43031382561,-0.182850003242,0.0754999965429,0.0671000033617
5223,0.167500004172,-0.169340670109,0.157449990511,0.479299992323,0.715699970722
4690,-0.000950001180172,-1.50721514225,-0.582949995995,-0.648400008678,1.74639999866
958,-0.784000039101,-0.366697996855,0.36464998126,0.127200007439,1.19830000401
1616,0.853900015354,-1.497584939,-1.19375002384,-2.25040006638,-0.67769998312
991,-0.118099987507,-0.998565375805,-0.597599983215,-1.61979997158,0.15379999578
6347,-0.723500013351,0.0668916702271,0.566900014877,0.746399998665,0.203299999237
6714,0.313300013542,0.638153254986,-0.563000023365,0.589800000191,-0.864300012589
652,-0.29699999094,0.574508786201,0.0529499948025,-0.921299993992,1.54089999199
4331,-0.442849993706,-0.0159371495247,-0.0605500042439,0.182500004768,-1.09990000725
7099,0.30910000205,-0.113144248724,1.83484995365,-0.779600024223,-1.64509999752
10320,-0.504899978638,0.304829716682,1.94725012779,-0.101800002158,-0.591899991035
2042,1.31959998608,0.960000097752,0.330500006676,0.467500001192,-1.36160004139
843,-0.234200000763,0.418368220329,0.436300009489,1.57829999924,0.0397000014782
840,-0.606350004673,-0.686050653458,0.130199998617,-3.55139994621,0.428900003433
7048,1.48755002022,0.679344713688,-0.763700008392,1.51769995689,-0.674499988556
4851,-0.00929999351501,0.225832149386,0.594900012016,-0.0900999978185,0.794099986553
6464,-0.117349982262,-0.675905048847,-0.195150002837,0.740599989891,-1.14569997787
23410,-0.187850013375,0.128320157528,-0.806450009346,1.94860005379,0.0847999975085
54205,-0.631449997425,-1.32311487198,-4.39914989471,-0.272199988365,-0.870100021362
2770,-0.147400006652,0.646399378777,0.278549998999,-6.304500103,-0.508000016212
80204,-0.127900004387,1.76994216442,2.68515014648,-1.93719995022,-0.925899982452
4208,0.487199991941,0.499443471432,-0.142199993134,-0.456299990416,-0.641399979591
1845,0.552150011063,-0.468619823456,0.130549967289,0.830699980259,2.59789991379
23368,0.29185000062,0.508028268814,0.238499969244,5.06059980392,0.21289999783
5583,-0.395349979401,1.74744057655,-0.0160000026226,2.28970003128,0.262400001287
8900,0.410899996758,-0.79057008028,-0.168799996376,-0.401499986649,0.121100001037
581,-0.18465000391,-0.268993169069,0.826099991798,-10.0,0.208399996161
6193,0.563049972057,-0.981193304062,0.150749996305,-0.172900006175,0.0132999997586
6622,-0.350749999285,0.658419311047,0.780449986458,-0.353599995375,-1.5
11261,0.910300016403,0.999969244003,0.332150042057,0.340700000525,0.160400003195
6696,0.819649994373,-0.855500936508,0.0880000069737,-0.521399974823,-0.0658000037074
8312,0.228100001812,0.800032198429,0.592649996281,-1.82009994984,2.55760002136
835,2.41265010834,0.111685991287,0.115550011396,1.45529997349,-0.320300012827
8324,-0.555350005627,-0.545008182526,1.9034999609,0.183100000024,-0.561600029469
1848,-0.00899999588728,0.431128919125,0.0421000123024,-1.45140004158,-0.123300001025
154,-0.182850003242,-0.330886363983,1.99524998665,1.8846000433,-0.0860000029206
4312,0.468149989843,1.94433009624,2.47130012512,1.41740000248,-0.460399985313
994,0.910899996758,0.861595869064,1.01109993458,1.03419995308,0.221499994397
2048,-0.633599996567,2.00765728951,0.123799994588,1.45949995518,0.905900001526
1111,-1.01849997044,0.820030868053,-0.272400021553,2.25090003014,-0.151099994779
5154,-2.10739994049,1.29056358337,0.209349989891,1.45500004292,0.419400006533
2920,0.567749977112,0.157322451472,0.272299975157,2.76329994202,1.34749996662
3122,0.322200000286,0.804377615452,0.174850016832,-0.583500027657,-0.587700009346
2769,-1.47379994392,0.203155219555,1.15114998817,-0.117399998009,2.14840006828
5900,1.16190004349,0.37366309762,0.699800014496,0.329499989748,1.31040000916
6304,0.971050024033,0.123231649399,-0.576250016689,0.551900029182,-3.4224998951
5211,1.70569992065,0.743219912052,1.55664992332,2.7716999054,0.573000013828
2886,-1.47514998913,-0.895939588547,0.499550014734,3.19109988213,0.451299995184
9261,1.53439998627,-5.19340848923,1.11779999733,0.309599995613,-0.813799977303
8569,0.228949993849,0.719324409962,1.2595500946,3.76589989662,0.319599986076
3303,0.462400019169,-0.784071207047,-0.670199990273,-3.68009996414,-0.814899981022
5331,0.786999940872,-0.0967790484428,1.1154999733,0.328200012445,0.675599992275
5347,0.615599989891,-0.346663415432,1.17005002499,1.49899995327,0.227699995041
4638,0.738550007343,0.966606199741,0.881850004196,2.62520003319,-0.599099993706
2264,-0.596949994564,0.352476596832,0.702950000763,-0.154100000858,0.197099998593
1029,0.699699997902,0.785140395164,2.48070001602,1.83039999008,0.533699989319
1027,-0.63814997673,-0.724300026894,0.427549988031,-4.92280006409,0.591099977493
2597,-1.93780004978,-0.083059720695,-0.0421499982476,-0.980199992657,-0.000699999975041
55847,-0.313749969006,-0.345669776201,-0.538850009441,4.29349994659,0.562600016594
25803,1.63355004787,0.868402898312,0.758000016212,1.29190003872,-0.131600007415
3480,-0.984649956226,0.347839236259,0.861150026321,1.79729998112,0.349299997091
2946,-0.893399953842,-0.635568618774,-1.13759994507,-0.43029999733,-1.15779995918
9517,0.974899947643,0.219665154815,-0.243350028992,2.79320001602,0.541800022125
25987,1.02569997311,0.861453056335,0.525000035763,1.05120003223,0.964500010014
23670,0.742649972439,0.530139923096,-0.00404999405146,0.71749997139,-0.648400008678
11182,2.87844991684,-0.519520044327,1.13565003872,-1.24639999866,1.4987000227
2146,-0.771749973297,0.836829900742,-0.966350018978,-0.460299998522,-0.610099971294
3385,0.427949994802,0.191078990698,-0.196349993348,2.33750009537,-0.751600027084
5261,0.260549992323,0.825726866722,1.02400004864,-1.26400005817,-0.0225000008941
10765,0.665600061417,-0.0268643498421,0.346100002527,4.63210010529,1.25489997864
25839,2.20269989967,0.529091417789,1.0202999115,0.770799994469,-1.94319999218
4172,-0.386550009251,0.200230568647,-0.540549993515,0.935699999332,-0.7825999856
23161,-0.533599972725,0.151397407055,0.319999992847,0.440400004387,0.691100001335
10298,0.477849960327,-6.49323368073,0.991500020027,0.351900011301,0.544499993324
1802,1.44490003586,0.204266011715,-0.199450016022,-0.831399977207,0.10339999944
58533,0.630100011826,0.612542569637,1.08099997044,1.6303999424,-0.616100013256
147179,0.558899998665,0.316859006882,1.04005002975,0.459600001574,-0.521499991417
29937,0.0878500044346,0.172401353717,0.585749983788,-1.59749996662,-0.324400007725
6184,0.137149989605,0.171653836966,0.00765000283718,1.29110002518,0.147599995136
9854,0.865100026131,0.826162815094,1.08124995232,1.76059997082,-0.410100013018
2553,0.464350044727,-0.221896320581,-0.769349992275,0.360799998045,0.321000009775
5440,-1.27275002003,-0.0206118971109,-1.28884994984,-0.243200004101,0.950100004673
54623,-0.109750002623,0.704738497734,-1.77094995975,0.674499988556,-0.325800001621
9533,0.60070002079,0.162003517151,-0.24329996109,1.14460003376,0.970600008965
8607,0.994149982929,0.26657757163,1.05005002022,1.26680004597,-2.22180008888
207,0.0171000063419,-0.217559099197,0.209249988198,0.78979998827,-0.338699996471
26054,-0.424600034952,0.401825666428,0.209699988365,0.873899996281,-1.16719996929
10682,0.763750016689,1.74086236954,1.01574993134,1.79970002174,0.461800009012
8573,1.38225007057,0.0680600404739,0.0676999986172,2.39470005035,0.784200012684
23378,-0.541800022125,0.548027515411,-1.01155006886,-0.52120000124,-2.11899995804
8553,1.54244995117,1.30750584602,0.230849996209,1.9987000227,0.411100000143
622,1.00049996376,0.670460879803,0.0489500015974,1.63549995422,0.682399988174
9467,0.079499989748,-0.157293274999,-0.319499999285,-0.00659999996424,2.13890004158
5525,1.3192499876,-0.372095942497,0.459599971771,1.902099967,-0.0825999975204
256364,2.74085021019,1.18199682236,1.39744997025,2.03049993515,-3.03369998932
332,-0.714850008488,0.0858217477798,-0.254200011492,-0.731100022793,-0.817799985409
2058,0.190550029278,0.0643793046474,-0.163500010967,2.20040011406,0.672200024128
7849,2.07765007019,0.679127752781,2.05644989014,3.22869992256,-0.173700004816
23244,0.102500006557,0.985589385033,0.676599979401,0.979600012302,-0.259499996901
7494,-1.33249998093,1.30070853233,-1.31474995613,-2.32820010185,0.732400000095
4836,0.849549949169,-6.49676275253,-1.35779988766,0.790300011635,-0.668200016022
23647,1.69534993172,0.79323720932,1.22670006752,0.111299999058,-0.100800000131
10617,-0.450199991465,0.692233264446,0.129649996758,0.975399971008,-0.428999990225
2184,-1.41825008392,0.979253768921,0.93314999342,0.0226000007242,0.00400000018999
5355,-0.430500030518,0.68335288763,-0.62450003624,0.452800005674,-0.903299987316
6659,1.15394997597,-1.34768199921,-1.28170001507,1.29960000515,1.12249994278
7016,-1.37894999981,1.11821448803,0.197899997234,0.684099972248,-0.177300006151
90861,0.950049996376,0.261148452759,-0.117200002074,-0.676900029182,0.391799986362
10670,0.854399979115,0.093753516674,0.0540000200272,1.5584000349,0.427199989557
79071,1.29095005989,1.67844557762,0.759400010109,-0.0326999984682,0.623899996281
64746,-1.016299963,-0.217491477728,-3.24089980125,-2.3412001133,0.169100001454
5366,-0.167300000787,2.11288952827,0.146300017834,1.60160005093,-0.85119998455
11344,1.58375000954,1.00420331955,1.17229998112,1.17499995232,-0.235100001097
10013,-0.172999992967,0.719867348671,1.21204996109,3.09899997711,0.835500001907
5829,-0.618200004101,-0.463826537132,0.452600002289,1.25779998302,0.642400026321
5257,0.331800013781,0.197900176048,0.608250021935,1.83089995384,0.225400000811
22794,0.599099993706,0.478460788727,1.1657500267,1.33550000191,1.19729995728
9761,-0.139550000429,0.317608177662,1.02154994011,2.59529995918,-1.32430005074
23326,-2.31900000572,0.0,-4.55200004578,-2.11570000648,1.23549997807
10972,-0.308999985456,-0.135892182589,0.381699979305,0.0702999979258,-0.443500012159
10523,1.11590003967,0.0453113466501,1.18865001202,-0.606700003147,-0.242100000381
79090,1.50375008583,-0.030186355114,0.119049996138,0.0582999996841,0.0
27032,0.360249996185,-1.2481456995,-0.699199974537,1.80669999123,-1.18260002136
9097,0.771849989891,-0.319352686405,-0.114350005984,0.457500010729,-0.305000007153
10513,-1.81840002537,-0.789261817932,-0.798249959946,-1.75619995594,0.768000006676
1891,0.286350011826,0.698152244091,0.959599971771,2.83649992943,0.540400028229
3066,0.586650013924,0.969357728958,-0.588400006294,1.00069999695,-1.06480002403
9801,-0.921899974346,1.70311689377,-1.3981500864,-0.334399998188,-0.375400006771
1459,1.10629999638,1.83997535706,1.09735000134,0.143399998546,-0.2757999897
9703,1.02630007267,0.475351840258,1.95225000381,1.72590005398,0.276600003242
10606,-0.790250003338,0.196349024773,0.0451000034809,0.594900012016,-0.20870000124
1017,-1.09500002861,0.736426472664,0.0271500051022,-0.229300007224,-0.82849997282
9813,-1.05910003185,-0.266103208065,0.765150010586,1.64619994164,0.420300006866
7485,-2.29874992371,0.554193794727,-2.13209986687,0.196500003338,-1.13209998608
2109,0.152749985456,1.08441090584,0.517949998379,-0.283600002527,0.232700005174
23271,-0.832199990749,0.232141554356,0.0715500116348,-2.12619996071,-1.78429996967
9915,-1.20070004463,-0.451475709677,0.134250000119,-1.62269997597,0.48140001297
9552,0.710399985313,0.619140505791,0.552950024605,1.23070001602,0.502499997616
93487,-1.11654996872,0.261564731598,-3.25244998932,-1.33179998398,-0.882899999619
2956,0.0684000253677,0.586124181747,-2.48845005035,-4.01590013504,0.71020001173
11065,0.903299987316,0.646382689476,0.860000014305,-0.168899998069,-0.598800003529
9653,0.535650014877,0.721133112907,-0.154000014067,-0.0335000008345,-0.665000021458
200081,-0.423999994993,0.998647153378,0.415499985218,0.258899986744,0.426499992609
3337,-0.977000117302,-0.152715012431,-3.22114992142,-2.44339990616,-0.34810000658
11073,-0.914299964905,0.236203610897,0.0516999959946,0.909900009632,-0.732500016689
23,-0.521149992943,0.107726097107,0.076700001955,-0.556900024414,-0.700800001621
5641,0.00469999760389,0.903202474117,0.177549988031,0.90909999609,-0.955699980259
8720,-0.27974998951,0.815016031265,-1.02149999142,-0.621800005436,0.0579999983311
10782,-0.0449500009418,0.171490371227,0.41249999404,1.47070002556,-0.965499997139
25932,-1.72134995461,-0.0990145504475,-0.419999986887,-0.747900009155,0.250400006771
3028,1.69355010986,-6.61670589447,1.37295007706,0.411100000143,0.096400000155
6804,-2.9904999733,0.917815685272,1.60105001926,-0.674499988556,-0.674499988556
890,0.782100021839,-0.0736554265022,0.243600010872,-1.50209999084,-0.22879999876
6390,-0.200450003147,0.0589777715504,0.925200045109,0.0,0.239899992943
4303,0.556450009346,0.518733203411,-0.724849998951,0.444200009108,1.36479997635
10953,2.18879985809,0.548739910126,1.41744995117,2.42989993095,-0.0544999986887
22889,-0.741400003433,1.45181941986,-0.508749961853,0.398799985647,-0.665700018406
3098,1.09354996681,0.900236308575,-1.14719998837,1.9170999527,0.833199977875
11044,-0.346549987793,0.430868476629,0.137999996543,0.692200005054,0.304600000381
8985,-0.0953999981284,0.710605144501,0.392949998379,-4.5921998024,1.24940001965
66008,0.469200015068,1.29304301739,1.32850003242,1.50479996204,0.0478999987245
9217,-0.0883499979973,-0.00777697563171,0.81844997406,-0.105499997735,0.232700005174
701,-0.50284999609,0.0241933166981,0.10490000248,1.02779996395,-0.102399997413
6182,-0.00034999998752,0.0644926652312,0.591849982738,0.674499988556,0.395000010729
4860,1.05595004559,0.887876808643,0.494199991226,1.66779994965,-0.382099986076
7398,-1.80739998817,1.75866448879,-1.43965005875,-1.5012999773,0.0
6117,-1.50964999199,0.702121376991,-0.845550060272,-0.351300001144,0.177200004458
23588,-0.435699999332,0.31503790617,-0.761999964714,-1.00600004196,1.21570003033
949,1.7228000164,0.70585924387,0.990900039673,1.87300002575,0.603200018406
7168,0.355049997568,0.186555415392,0.00505000352859,1.07360005379,0.598399996758
9375,0.508849978447,0.0946512371302,-0.460099995136,0.70450001955,-0.198599994183
4927,-0.352649986744,1.03862309456,0.152350008488,-0.109499998391,-0.61669999361
2523,-0.0808499976993,-0.421272814274,-0.414699971676,1.09619998932,-0.787100017071
58497,2.08049988747,-0.253796935081,1.08574998379,1.88919997215,-1.04139995575
6856,-0.720700025558,0.20183865726,-1.37649989128,0.208399996161,0.685100018978
26036,0.19335000217,1.7763890028,-0.549899995327,0.700900018215,-0.0694999992847
10206,-0.236349999905,0.233609959483,-0.543449997902,-0.320600003004,1.08109998703
25793,1.45899999142,0.458001762629,1.02780008316,1.3818000555,1.31299996376
55556,1.14779996872,1.16429305077,-1.82434999943,1.14359998703,1.84609997272
3978,0.449750006199,0.517414093018,1.06410002708,1.9498000145,-0.82389998436
10681,1.33564996719,0.903626382351,2.00775003433,-1.89830005169,0.536599993706
3638,1.31320011616,1.2542116642,0.163100004196,-2.62789988518,-0.0399999991059
8349,-0.304699987173,-0.45550942421,0.750749945641,0.532299995422,-0.370599985123
6275,0.887300014496,-0.125958129764,0.405050009489,1.72109997272,-1.21430003643
3895,-3.90260004997,-0.56671589613,-4.6577000618,1.22749996185,0.187099993229
392,0.781199991703,0.213547259569,2.01454997063,0.422100007534,0.155000001192
9170,0.56694996357,0.749412119389,-0.00540000200272,0.653900027275,0.34169998765
80347,0.0279999673367,0.330589443445,-0.113950014114,1.1834000349,0.352499991655
23300,0.00530000030994,-6.56915140152,0.329249978065,-0.638800024986,0.368000000715
836,-1.10124993324,0.889203727245,0.801999986172,-1.25720000267,0.571900010109
11188,0.219750002027,-1.11854195595,0.265200018883,1.20430004597,-0.606100022793
10898,0.811749994755,1.42461276054,1.47915005684,1.39470005035,1.00859999657
9276,0.648100018501,-0.412709325552,0.687900006771,-0.519800007343,-0.106700003147
1647,0.139249995351,-0.884622812271,0.876850008965,-0.0381000004709,0.435000002384
10285,-4.32065010071,-0.139371842146,-0.720049977303,-1.35899996758,0.0447000004351
23386,0.313350021839,1.35682547092,0.660950005054,-2.9482998848,-1.21749997139
3156,2.3751001358,0.955410480499,1.61605000496,0.754599988461,-1.25189995766
10237,1.42290008068,1.19974052906,0.512799978256,-1.56169998646,0.0500000007451
7077,1.96755003929,1.16672921181,0.53385001421,0.233099997044,0.886500000954
11157,-1.51835012436,1.18993091583,-1.39094996452,-0.298099994659,-2.83049988747
22908,-1.67009997368,1.26220369339,-0.937399983406,-3.4444000721,-0.709399998188
10915,0.90575003624,2.42861318588,-1.09249997139,1.08980000019,0.372799992561
9897,-0.146899998188,0.578655064106,-0.000550001859665,0.567300021648,0.439599990845
1759,0.902000010014,0.00716796517372,1.02850008011,0.486900001764,-1.15779995918
54541,0.286500006914,1.30193066597,0.76164996624,1.84490001202,2.04959988594
211,-0.0163500010967,0.456316769123,-0.813950002193,-0.439500004053,1.02929997444
