rid,DOS024_VCAP_6H:BRD-K17884417-001-01-8:5.01,DOS024_VCAP_24H:BRD-K17884417-001-01-8:5.01,DOS053_A375_24H:BRD-K17884417-001-01-8:5.01,DOS053_A549_24H:BRD-K17884417-001-01-8:5.01,DOS053_MCF7_24H:BRD-K17884417-001-01-8:5.01,DOS053_PC3_24H:BRD-K17884417-001-01-8:5.01
5720,0.171800002456,-0.572167277336,0.444149971008,-0.208799988031,0.469949990511,-0.317550003529
466,-1.80005002022,0.196890950203,-0.0559000000358,0.109050005674,-4.32765007019,0.858800053596
6009,0.0300500094891,0.778578877449,1.35389995575,-0.544450044632,0.278349995613,-0.254850000143
2309,1.35374999046,-0.653900146484,0.386949986219,0.218549996614,0.667700052261,0.289600014687
387,1.59769999981,0.955756247044,1.33214998245,1.46439993382,1.14880001545,1.33344995975
3553,-0.587249994278,0.0462780669332,-0.889850020409,-0.713249981403,-0.908949971199,0.374799966812
427,-0.453399986029,1.15201818943,-0.21154999733,0.0407000184059,-2.78595018387,0.462099969387
5898,-2.17339992523,-1.01190376282,0.0441000014544,-2.34194993973,-0.327700018883,-1.97340011597
23365,-1.35800004005,0.00813511013985,0.138300001621,0.898000001907,0.12049998343,1.10679996014
6657,-0.0940999686718,-0.505264043808,-0.078350007534,-0.729950010777,0.0644500032067,-0.669350028038
5054,0.137449979782,-0.0240603685379,-0.352449983358,-0.59224998951,-0.982249975204,0.0858500003815
3108,0.534999966621,0.860622763634,0.730449974537,0.869599997997,0.423099994659,-0.765950024128
1950,0.513400018215,-0.713550686836,-1.0013999939,-0.808449983597,0.680349946022,-0.197200000286
351,-1.38210010529,0.104873597622,0.151000007987,0.337249994278,0.411499977112,-0.116600006819
4846,-0.243300020695,-0.353219926357,-0.933200001717,-4.47494983673,-0.569549977779,-0.548550009727
1452,0.225599989295,-0.627640485764,-0.175600022078,0.847400009632,1.13230001926,1.13300001621
4776,-0.28275001049,0.29130756855,0.00730000436306,-0.827100038528,0.845600008965,0.13615000248
6908,0.219399988651,-0.487061291933,0.549799978733,-0.0410500019789,0.748950004578,0.351099997759
672,-0.317900002003,1.13694918156,-0.108999997377,-0.746850013733,0.526099979877,0.649600028992
5710,-0.412050008774,-0.55410951376,1.24094998837,0.643500030041,0.184649989009,0.512000024319
2115,-0.387600004673,0.222545802593,0.273149996996,-0.518050014973,0.211000025272,-0.212250009179
7015,0.325850009918,-0.727340817451,-0.243049994111,-0.238600000739,-0.055999994278,-0.820549964905
8726,-1.13944995403,-0.603629767895,0.803900003433,1.13874995708,0.495800018311,0.723250031471
2185,-0.0236499998719,0.120442315936,-0.80505001545,-0.479299962521,-0.611450016499,-0.511749982834
3315,-0.0927499979734,-0.533336520195,1.19449996948,1.0841499567,-0.164149999619,0.145000010729
5289,1.17489993572,0.107285872102,0.0647999942303,-1.64730000496,-0.652499973774,-0.0964500010014
868,-0.88789999485,0.104123950005,-1.26205003262,-0.947849988937,-0.0658999979496,0.0313999652863
1677,-0.420350015163,-0.682278394699,-0.652300000191,-1.30599999428,-0.058449998498,-0.57389998436
7043,1.60109996796,-0.0599087551236,0.498349964619,-0.281700015068,-0.0590999983251,0.284750014544
5613,-0.65674996376,-0.450357317924,0.346549987793,-0.0517499744892,0.321149945259,0.180449962616
595,0.177749991417,0.899295866489,1.60720002651,1.66484999657,0.235599994659,-0.00855000317097
4793,2.31690001488,0.486318856478,0.740499973297,1.28649997711,-0.112300038338,-0.683950006962
2736,-0.181999981403,-0.239784047008,-0.130600005388,-0.205750003457,-0.516000032425,-0.574949979782
5290,0.304550021887,-0.576418101788,-0.603150010109,-0.301800012589,-0.225650012493,-0.416449993849
6194,-1.7106000185,-0.215392649174,0.363999992609,0.337599992752,-0.748700022697,0.0885999947786
1676,-0.832549989223,-0.15115968883,0.564499974251,-0.707949995995,-0.25205001235,-0.0995999872684
23512,0.297150015831,-0.361189872026,0.044849999249,0.455650001764,-1.01480007172,0.45995002985
148022,-0.246250003576,0.331515043974,1.64765000343,-1.17124998569,-0.00345000624657,1.4471000433
1906,-0.027149990201,-0.0147780328989,0.239549994469,0.326050013304,0.684000015259,-0.508399963379
8878,0.0382499992847,0.991577386856,0.351400017738,0.601300001144,-0.105599999428,0.273950010538
3091,-1.57725000381,-0.889171004295,0.730200052261,0.596000015736,0.292950004339,0.217099994421
5743,0.309450000525,-0.52169251442,-0.465599983931,0.145850002766,-0.803799986839,-0.206949993968
5321,-0.960150003433,0.0663317814469,0.538850009441,-0.329899996519,0.282350003719,-4.00580024719
4144,2.14324998856,-0.755659401417,-0.403200000525,0.244500011206,1.30139994621,-0.40030002594
1981,1.26680004597,0.981384634972,0.426699995995,1.4685999155,-0.144000023603,-0.0562500059605
695,0.634200036526,0.0128201395273,-0.724950015545,1.81609988213,-0.315450012684,1.72920000553
10398,-1.04764997959,-0.493703424931,-0.524500012398,-1.32260000706,-0.783100008965,0.697999954224
5708,-0.110249996185,0.388999253511,-0.981199979782,-1.78005003929,0.587599992752,-1.56754994392
1213,0.136500000954,1.54201698303,0.31844997406,-0.208749979734,-1.11224997044,0.147550016642
226,0.514899969101,0.387870430946,0.888450026512,0.268849998713,0.166400000453,-1.46879994869
6777,0.80940002203,0.136936455965,-0.33370000124,-1.82365012169,0.108349993825,0.913950026035
2113,0.0922999978065,-0.482092469931,0.429549992085,-0.428050011396,-0.282200008631,-0.160500019789
3329,0.255549997091,0.08353279531,0.775399982929,-0.0569000244141,0.303849995136,-2.00740003586
1050,1.00290000439,0.54844045639,-0.378250002861,0.485650002956,1.3873000145,0.754049956799
9491,0.497749984264,1.45240521431,-0.700500011444,-1.01660001278,0.115500003099,-0.37659996748
22926,0.830500006676,0.745334088802,0.292950004339,-4.74480009079,0.485850006342,-2.5420999527
5899,0.872650027275,0.656134784222,-0.387799978256,0.493499994278,-0.391150027514,0.556450009346
5467,-0.956949949265,0.094066157937,-0.269899994135,0.627099990845,0.309749960899,0.211249992251
6774,-0.318049967289,0.979203224182,0.300600022078,0.729399979115,0.309500008821,0.834399998188
1788,-0.539149999619,-0.260942041874,-1.11224997044,-1.14160001278,-0.299549996853,-0.135749995708
5921,-1.10130000114,-0.755473732948,3.04725003242,3.3616001606,0.337799996138,0.946649968624
5721,-0.746999979019,-0.350764811039,-2.24690008163,1.51450002193,0.401800006628,-1.9484500885
2263,1.30614995956,-0.303128778934,0.427650034428,-0.493899971247,-1.22115004063,-2.18705010414
808,0.797850012779,1.89094173908,0.103800013661,-0.958649992943,0.0237500071526,0.655200004578
30001,1.58609998226,0.60180413723,0.158999994397,-0.603049993515,-0.450249999762,-0.0676999986172
348,0.483750015497,0.156077831984,0.61930000782,-0.847299993038,-0.231000006199,-0.685950040817
30849,0.138549998403,0.478711307049,0.981050014496,-0.933450043201,-0.693949997425,0.112150013447
1454,0.519699990749,0.10434756428,1.41934990883,0.267949998379,-0.149299994111,-0.122000008821
6500,-0.856549978256,-0.0494441874325,1.19040000439,1.40240001678,0.0349500030279,0.371149986982
5627,0.705799996853,-0.225998938084,0.432050019503,0.167300000787,-0.337249994278,0.146400004625
5715,-1.76450002193,0.633347630501,-1.15634989738,-1.46850001812,0.341499984264,0.230149999261
4791,0.0277000069618,0.474682331085,-0.978850007057,-0.458200007677,-0.186449974775,-0.739500045776
56924,-1.11315000057,0.029900431633,-0.124099999666,0.293249994516,-0.444049984217,1.2295999527
2690,-0.37444999814,0.988202214241,-0.305200010538,-0.376100003719,-2.52290010452,-0.142699986696
1019,-1.48379993439,-0.80764067173,-0.523000001907,0.422100007534,0.0577999986708,0.0120500028133
51422,0.89460003376,-0.622362077236,0.238800004125,-1.43939995766,-1.00244998932,-1.17189991474
5788,-0.432749986649,-0.736049890518,-1.47259998322,0.56844997406,-0.0116500258446,-0.317699998617
6709,0.522549986839,0.375557541847,-0.293999999762,0.634000003338,1.0664999485,-0.339050024748
1277,1.33750009537,-0.234424620867,-0.883350014687,-0.344350039959,-0.101500019431,0.196750000119
993,0.219150006771,-0.0875172764063,-0.0447499975562,0.428349971771,0.880900025368,0.916150033474
7157,-0.409199982882,-3.82079386711,0.00715000927448,-0.654299974442,-0.0568999946117,-0.189899981022
1958,-1.38330006599,-0.296023070812,0.053149998188,-0.403000026941,-0.414649993181,-0.0611500144005
4582,-0.489749968052,-0.134868472815,0.18219999969,-1.18015003204,1.53759992123,0.257950007915
9212,-0.462650001049,0.823803305626,0.537800014019,-1.0612000227,-1.0625500679,-0.242650002241
8440,-0.442299991846,0.946367442608,-0.155950009823,0.748450040817,-2.51139998436,0.426249980927
6790,0.567399978638,0.281915426254,-0.575000047684,0.0973999798298,0.819000005722,1.46480000019
8851,2.25924992561,-0.0188123732805,1.59395003319,-0.343650013208,0.0201500058174,-0.0320000052452
2534,-0.43029999733,0.564261674881,0.112600006163,-0.313400000334,-0.28125,-0.858800053596
4893,0.473149955273,-0.11113447696,0.798399984837,-1.82370007038,-0.0963500142097,0.661750018597
665,0.550949990749,-0.197385430336,-0.275299996138,0.278499990702,0.561299979687,0.562700033188
4313,0.373999983072,-1.17406141758,-0.157949984074,-1.81009995937,-0.279649972916,-0.916249990463
1022,0.385349988937,-0.353325247765,0.282200008631,-0.359600007534,0.398400008678,-0.591250002384
5880,1.39199995995,0.0282628387213,-0.77680003643,-1.45945000648,-2.32984995842,0.753849983215
3162,-0.040549993515,3.38078904152,-0.170649990439,0.0571999996901,0.691249966621,0.0984500050545
1282,-0.770449995995,-0.0301588624716,0.975900053978,0.939949989319,-0.539749979973,-0.0486000180244
3383,-0.874699950218,-0.537240207195,1.08004999161,-0.614100039005,-0.309799998999,-0.428250014782
727,0.71044999361,-0.236747384071,0.396300017834,0.726900041103,0.508949995041,-1.6004999876
4792,0.242600008845,1.00964951515,1.18859994411,1.54114997387,0.268999993801,0.997699975967
4794,-0.284900009632,0.163181960583,-0.315549999475,-0.277500033379,-0.319350004196,-0.740200042725
902,0.141849994659,-0.378170579672,0.233400002122,-0.620249986649,-0.0323500037193,-0.373450011015
8091,-0.676750004292,-0.470756351948,0.897600054741,-3.57665014267,0.691799998283,0.478500008583
3486,0.358299970627,0.711216688156,-3.4756000042,0.237399965525,-0.231550008059,0.349750012159
