rid,CPC014_A375_6H:BRD-A03946276-001-01-3:10,CPC014_A549_6H:BRD-A03946276-001-01-3:10,CPC014_A549_24H:BRD-A03946276-001-01-3:10,CPC014_ASC_24H:BRD-A03946276-001-01-3:10,CPC014_HA1E_6H:BRD-A03946276-001-01-3:10,CPC014_HCC515_6H:BRD-A03946276-001-01-3:10,CPC014_HEPG2_6H:BRD-A03946276-001-01-3:10,CPC014_HT29_6H:BRD-A03946276-001-01-3:10,CPC014_MCF7_6H:BRD-A03946276-001-01-3:10,CPC014_MCF7_24H:BRD-A03946276-001-01-3:10,CPC014_NEU_24H:BRD-A03946276-001-01-3:10,CPC014_NPC_24H:BRD-A03946276-001-01-3:10,CPC014_PC3_6H:BRD-A03946276-001-01-3:10,CPC014_PC3_24H:BRD-A03946276-001-01-3:10,CPC014_PHH_24H:BRD-A03946276-001-01-3:10,CPC014_SKB_24H:BRD-A03946276-001-01-3:10,CPC014_VCAP_6H:BRD-A03946276-001-01-3:10,CPC014_VCAP_24H:BRD-A03946276-001-01-3:10
5720,-2.96740078926,-0.892088770866,0.304065108299,-0.640218257904,-0.371149808168,-0.774982988834,1.00517761707,-0.127701491117,-0.0424526259303,0.566652774811,0.986299991608,0.0305605977774,-0.659698486328,0.527769982815,-0.174364522099,-0.814121603966,0.162014067173,0.149586796761
466,2.72978663445,-0.587294816971,0.669518351555,-0.0551438853145,0.197836875916,-1.48129653931,0.127121448517,0.31121096015,0.397910177708,0.20914798975,-0.6304500103,0.603100061417,-0.046084843576,0.40711209178,0.0462373942137,0.453708976507,-0.154478237033,0.280365794897
6009,1.4118885994,-0.908894896507,1.27048838139,-0.765409886837,-1.68936538696,-1.43801093102,-0.252608418465,0.231599479914,-0.938832402229,0.0375067256391,-0.49224999547,-0.0646401792765,-0.282336890697,0.381553292274,-0.196744054556,-0.636506915092,-0.981565117836,0.00815105438232
2309,2.3390007019,-0.762212336063,-0.298448085785,0.959460377693,0.1972001791,0.607140779495,-0.461938112974,-0.0529252365232,-0.483181238174,-0.272850096226,-0.986050009727,0.388793826103,1.1773775816,0.296970069408,-0.502023935318,-0.0613262206316,-0.196223884821,-0.1367585361
387,1.83851575851,-0.71223706007,0.610789179802,-0.318549096584,-1.44522809982,-1.12996828556,-0.229947298765,0.340232998133,-0.522288739681,0.197956427932,1.13759994507,0.370081484318,0.177499547601,0.539858698845,-0.648128628731,-0.745595574379,-1.05979561806,-0.490967422724
3553,1.01393449306,0.65180337429,-0.503289699554,-0.125175461173,0.977756500244,0.154247149825,-0.332003504038,0.418598979712,-0.111076012254,0.0505660027266,1.09029996395,0.296196967363,0.898950397968,1.05107462406,0.819299519062,0.894254207611,0.493420064449,-0.370353549719
427,4.21598339081,0.410374462605,-0.311453253031,-0.106876865029,-0.322126358747,-1.04060602188,1.02731561661,-0.267581760883,0.697082519531,-0.139243811369,0.042199999094,-0.253586232662,1.46033000946,0.37770408392,-0.222463905811,0.422646254301,0.525019586086,0.215374991298
5898,2.68350100517,-0.818432927132,-0.207493752241,0.298572450876,-0.569921016693,-2.40175580978,-2.02073025703,0.275769382715,0.542645573616,0.0117691978812,1.641299963,-0.574758350849,-0.652213275433,0.406558096409,-0.192408770323,-0.545841693878,-0.248992368579,0.53269970417
23365,2.56224608421,0.104575000703,-0.131940588355,-0.000409038737416,-0.941578030586,-0.939999461174,-0.391502201557,0.373298466206,0.596073746681,0.0936618745327,-1.17965006828,0.475146174431,-0.108725078404,0.583931446075,0.324311882257,-0.491678148508,0.511178195477,-0.273954719305
6657,0.549475252628,0.328686416149,-1.10771536827,-0.765001952648,1.16202497482,0.444505095482,0.092262737453,-0.171118989587,0.36510387063,-0.27017480135,-0.453100025654,0.769349217415,-0.919327437878,-0.925728142262,-0.182959243655,0.42728382349,-0.488574564457,-0.335158973932
