rid,ERG015_PC3_24H:BRD-K02654447-001-01-6:10.1782,ERG015_PC3_6H:BRD-K02654447-001-01-6:10.1782,ERG015_VCAP_24H:BRD-K02654447-001-01-6:10.1782,ERG015_VCAP_6H:BRD-K02654447-001-01-6:10.1782
5720,-1.34228026867,-0.356577426195,-0.974377274513,0.580014526844
466,-1.0822302103,-0.470337063074,-3.40731215477,-1.18738698959
6009,-0.453320175409,0.453913152218,-0.797947824001,0.945444703102
2309,-0.399744778872,0.842053055763,-0.485052108765,0.0540250986814
387,0.302843868732,-3.04493403435,0.796476185322,0.777906358242
3553,-0.918301343918,-0.565196990967,2.88474154472,-0.0993966758251
427,-0.857661724091,0.354245752096,-1.05888533592,-2.66548299789
5898,-1.35705018044,-2.16402626038,-4.03987264633,-1.18075525761
23365,2.5508711338,0.17185986042,-0.913478374481,-0.163365408778
6657,1.04637765884,1.04423773289,2.90353775024,0.288868308067
5054,-0.725941419601,-0.875081181526,0.344980925322,-0.136808931828
3108,0.109880946577,-0.61340200901,-0.206152811646,-0.472441017628
1950,1.13538146019,1.53740310669,0.591961085796,0.917505502701
351,-2.81816124916,0.705525755882,1.25520300865,-0.382881224155
4846,0.458365172148,0.122704714537,4.99940109253,1.07148301601
1452,-1.1420776844,-2.09679722786,-0.0487833842635,-0.0210876613855
4776,0.606703817844,0.0670018345118,2.10144758224,0.116769373417
6908,0.25641104579,-0.345752000809,0.301085084677,0.450980246067
672,-1.030174613,-1.23988342285,-1.06817066669,-0.787311673164
5710,-0.336403667927,-1.85045289993,-0.868053734303,0.897457301617
2115,-0.318723261356,-0.784798800945,2.24827671051,-0.663414120674
7015,0.506726026535,-0.303667932749,1.68806242943,0.185217022896
8726,-1.24957895279,-1.3527995348,-2.05819535255,-1.49487221241
2185,0.469469726086,0.541256070137,3.68030261993,0.614138782024
3315,-0.165561139584,-0.829884529114,3.09324717522,0.518635749817
5289,-0.168555110693,-1.42101740837,0.168508455157,-0.23308506608
868,-0.584633469582,-0.80931198597,3.99425530434,-0.129425168037
1677,1.10110914707,-0.843559384346,2.34111976624,0.273223459721
7043,0.715088069439,-0.0328939110041,2.71059203148,-0.265955537558
5613,0.669494390488,1.15246200562,5.41535711288,0.907739162445
595,0.186919152737,-1.99841666222,-0.661626815796,0.270081073046
4793,1.06107068062,-0.898528456688,0.202395290136,0.737243950367
2736,0.761102676392,0.0653441995382,4.04836177826,0.13853687048
5290,-0.217328518629,1.22170233727,0.901148200035,-0.409441530704
6194,-1.00827288628,-0.13057911396,-0.410665482283,0.229893267155
1676,-0.0399155020714,0.230901926756,2.30766391754,0.367225646973
23512,0.544592320919,-0.8551902771,-1.28909897804,-0.335213214159
148022,0.00334360823035,-0.867435693741,0.652626931667,0.254985243082
1906,0.467813938856,0.063467644155,1.85668468475,0.779821753502
8878,-0.448931634426,-2.01801109314,-0.395200788975,0.350763618946
3091,-0.568934082985,-1.81264531612,0.0827119797468,-1.30322551727
