rid,CPC012_A375_6H:BRD-K56001384-001-03-6:10,CPC012_A549_6H:BRD-K56001384-001-03-6:10,CPC012_A549_24H:BRD-K56001384-001-03-6:10,CPC012_ASC_24H:BRD-K56001384-001-03-6:10,CPC012_HA1E_6H:BRD-K56001384-001-03-6:10,CPC012_HCC515_6H:BRD-K56001384-001-03-6:10,CPC012_HT29_6H:BRD-K56001384-001-03-6:10,CPC012_MCF7_6H:BRD-K56001384-001-03-6:10,CPC012_MCF7_24H:BRD-K56001384-001-03-6:10,CPC012_NEU_24H:BRD-K56001384-001-03-6:10,CPC012_NPC_24H:BRD-K56001384-001-03-6:10,CPC012_PC3_6H:BRD-K56001384-001-03-6:10,CPC012_PC3_24H:BRD-K56001384-001-03-6:10,CPC012_PHH_24H:BRD-K56001384-001-03-6:10,CPC012_SKB_24H:BRD-K56001384-001-03-6:10,CPC012_VCAP_6H:BRD-K56001384-001-03-6:10,CPC012_VCAP_24H:BRD-K56001384-001-03-6:10,CPC014_A375_6H:BRD-A52886023-001-01-7:10,CPC014_A549_6H:BRD-A52886023-001-01-7:10,CPC014_A549_24H:BRD-A52886023-001-01-7:10,CPC014_ASC_24H:BRD-A52886023-001-01-7:10,CPC014_HA1E_6H:BRD-A52886023-001-01-7:10,CPC014_HCC515_6H:BRD-A52886023-001-01-7:10,CPC014_HEPG2_6H:BRD-A52886023-001-01-7:10,CPC014_HT29_6H:BRD-A52886023-001-01-7:10,CPC014_MCF7_6H:BRD-A52886023-001-01-7:10,CPC014_MCF7_24H:BRD-A52886023-001-01-7:10,CPC014_NEU_24H:BRD-A52886023-001-01-7:10,CPC014_NPC_24H:BRD-A52886023-001-01-7:10,CPC014_PC3_6H:BRD-A52886023-001-01-7:10,CPC014_PC3_24H:BRD-A52886023-001-01-7:10,CPC014_SKB_24H:BRD-A52886023-001-01-7:10,CPC014_VCAP_6H:BRD-A52886023-001-01-7:10,CPC014_VCAP_24H:BRD-A52886023-001-01-7:10,CPD001_MCF7_6H:BRD-A67709388-001-04-7:10,CPD001_MCF7_24H:BRD-A67709388-001-04-7:10,CPD001_PC3_24H:BRD-A67709388-001-04-7:10
5054,0.513388514519,3.65443968773,1.22574996948,2.47307014465,-0.196199119091,0.708999454975,0.302360475063,0.260515421629,1.42503213882,0.69796693325,0.131302922964,0.71740758419,1.68180763721,0.193272829056,0.259156256914,0.513262808323,-0.571066617966,0.0756177157164,2.83676838875,0.596747756004,3.36706733704,1.69385004044,-0.696629822254,3.16113352776,0.0274175405502,-0.0974447280169,0.875004172325,-0.3125,0.877112448215,0.675904750824,0.537127554417,0.789579033852,0.335752755404,-0.44230094552,-0.287533611059,-1.21249246597,5.11017227173
3108,-0.103373467922,-0.0189896225929,1.25994992256,1.01023221016,0.230238944292,0.0867380276322,-0.407552540302,4.7982211113,-0.105024524033,4.93405246735,6.98157787323,-0.186482816935,0.53968924284,0.456197917461,0.0195719711483,0.284106254578,-0.43785494566,-0.0792846828699,0.339470028877,-0.533351063728,-1.3942463398,0.423700004816,0.496992588043,-0.0633213818073,0.339890509844,1.33069479465,-0.125567957759,-0.3858499825,-0.488150060177,-1.612413764,0.923187255859,-0.937284648418,-0.0384995900095,0.834073543549,-0.513930499554,4.71626377106,-0.767260372639
1950,-0.156344607472,1.96112430096,-0.182549998164,-1.06353843212,-0.429999113083,-1.07179963589,0.281880527735,2.7629673481,-0.0293366163969,0.388503015041,0.468688070774,-0.396304130554,-0.4664670825,2.21411347389,0.132048338652,0.22797819972,-0.0315300300717,-0.399390637875,0.649669229984,-0.0253581553698,0.807759165764,0.970600008965,0.575159430504,-0.0924575924873,-1.12149691582,0.912869036198,1.41655778885,-0.520349979401,-0.210046157241,-0.254396617413,0.788345456123,-0.193012207747,0.805221199989,-0.0567160844803,0.114276245236,-1.09470546246,-0.654799759388
351,-0.356750309467,1.13151884079,-1.23749995232,0.214862197638,-0.437412947416,0.00591208785772,0.305468946695,0.947962105274,0.704399347305,0.000104870399809,0.293152421713,0.52098441124,-0.278976231813,-0.117537036538,-0.100595474243,0.228937163949,-0.704000592232,0.00312745571136,0.494277179241,0.729291319847,0.705840468407,0.121100001037,0.753314912319,-0.0828023254871,-1.00617992878,0.261528730392,1.54391598701,0.000999999931082,-0.564211905003,0.891982495785,0.145310997963,-0.244865477085,0.320351570845,-0.0447302758694,-0.0229945331812,-0.342786073685,-0.0984525382519
4846,1.45211434364,1.40724766254,1.00800001621,2.71369218826,0.435235917568,0.272825330496,-0.236207425594,5.10226821899,1.85053753853,-0.336664706469,1.4145925045,0.271268218756,-0.489054530859,2.47267436981,0.681770563126,1.62169182301,0.00835230946541,-0.658733785152,0.845525026321,-0.919907093048,-0.131378337741,-0.518050014973,0.304957211018,0.441551238298,-0.16918104887,0.399901747704,1.59965014458,0.0694499909878,0.163388773799,0.251930564642,-0.0331318154931,-0.43081137538,1.39830756187,0.0340230613947,0.743522524834,0.607946097851,0.735262274742
1452,0.264880120754,1.1532998085,0.365850001574,0.886849164963,-0.0327608659863,-0.41129732132,-0.132153943181,1.0564006567,0.672852754593,-0.833644211292,-1.38612699509,0.0905647799373,-0.918538212776,-0.443312764168,-1.95882809162,-0.624448239803,-0.0887204557657,-1.81025290489,-0.212973445654,-0.54140818119,1.73629879951,0.270599991083,-0.157117724419,0.714464366436,-0.308550834656,-0.782116472721,0.461040318012,-1.42324995995,-1.13520801067,-0.71733289957,-0.0769497230649,0.751331150532,-0.291736155748,-0.682798743248,0.0316439568996,0.361862361431,2.38710975647
4776,-0.0127550549805,2.09062051773,1.36514997482,1.20550143719,-0.0395010858774,-0.356930822134,-0.152580708265,2.79451918602,0.588589549065,1.43627011776,0.786912977695,0.505046188831,0.24523973465,1.64802098274,-0.127008095384,0.84726023674,0.103093609214,-0.548952937126,1.15776228905,0.230621129274,0.774920225143,0.24905000627,-0.582229673862,-0.258874624968,-0.904270529747,0.758043467999,1.50634300709,0.00225000083447,0.427614510059,0.992350161076,1.10873949528,0.42267459631,0.462294340134,0.10859888792,-0.175606429577,0.239709287882,1.19869172573
6908,0.275602847338,-1.82298755646,-0.826099991798,0.411041378975,-0.4814876616,0.00260194391012,0.185478836298,3.51245379448,-0.596903681755,-0.622258961201,-0.712503969669,-0.251448810101,-1.15172374249,-0.333306789398,0.0841262117028,-1.37195491791,-0.55975663662,-0.272370696068,-0.895197153091,-0.252053558826,0.346524685621,0.0139999985695,-0.450179457664,-1.6131349802,-0.0250043570995,-0.0951050743461,-0.328883647919,0.297600001097,-0.238540917635,-0.474138021469,-0.33062928915,0.562657773495,-0.163147911429,0.539837479591,-0.183046475053,-0.271104753017,-0.527637481689
672,0.690408051014,-1.04218649864,-0.18419995904,-1.41760587692,-1.43035590649,-0.351183772087,0.0985019654036,3.23537874222,-2.44518017769,-1.10481286049,0.0255088806152,0.49571403861,1.26473283768,2.29137539864,0.319731622934,-0.251260042191,0.768404960632,-0.712268829346,-0.652553379536,0.190044000745,0.259504050016,0.68875002861,0.669267356396,-1.54576647282,-0.439818203449,-0.409371852875,0.301278173923,0.21669998765,-0.00127902626991,-0.18287217617,0.58514893055,-0.843188822269,0.48255649209,0.877329349518,0.358095943928,-1.03353607655,-0.8343064785
5710,0.654537141323,-0.587871670723,0.640699982643,0.966691195965,1.31612765789,1.22743439674,0.0879163369536,0.814481854439,0.861032247543,-0.688682675362,-1.4785670042,0.270451337099,0.310467630625,-2.98765230179,-1.11524891853,-0.35372120142,0.318070262671,-0.523289382458,-0.64004778862,-1.35026741028,1.31673073769,-1.12045001984,0.0656809508801,-1.17418813705,-0.354808479548,-1.83285915852,-1.98331749439,0.182099997997,-0.0841179490089,-0.657124102116,-0.487478077412,0.27615237236,-0.453792452812,-0.263276606798,0.314313799143,1.12615847588,0.852353155613
2115,-0.459047943354,1.90589916706,0.311549991369,-0.719786882401,0.639526247978,0.135951250792,-0.622982740402,4.5137553215,0.333218604326,-0.323996931314,0.0220274329185,-0.278606206179,-0.29319730401,2.11887073517,0.606158077717,1.87731778622,1.13786900043,-0.443059802055,0.441841691732,-0.213902026415,0.249680399895,-0.760699987411,-1.01298761368,-0.0334641039371,-0.122041523457,-0.152537196875,1.63024139404,0.388000011444,0.167851239443,-0.672200679779,-0.530905485153,-0.364188671112,0.220162183046,-0.317595183849,-0.332387089729,1.62006616592,-0.578334093094
7015,0.449151486158,1.7333753109,0.327350020409,0.329292833805,-0.343583464622,-0.304402649403,-0.0581461414695,2.28069901466,0.0444086790085,0.806481361389,1.46549010277,0.64566552639,-0.190927922726,1.85554778576,1.08934164047,0.811039209366,0.704049825668,0.0383133217692,0.771042764187,0.697745680809,0.204391762614,-0.652499973774,-0.208095282316,0.391669034958,-1.11509418488,-0.155067950487,0.645200550556,-0.384750008583,1.08274555206,0.776989042759,1.11091685295,-0.740839242935,0.659835398197,-0.0993336737156,-0.18851596117,0.316459655762,0.450391501188
8726,-0.179834440351,-1.2358738184,-0.689700007439,-0.958916783333,0.139262259007,2.4324324131,0.199670612812,0.67098814249,-0.98407626152,0.123419702053,-0.28698939085,0.658140420914,0.222100570798,1.33804178238,-0.0253899246454,-0.356800377369,-0.56035476923,-1.43675267696,-0.415295392275,-0.698077321053,-0.892681360245,0.475400000811,2.17505812645,-2.84226417542,0.512671530247,-0.225325942039,-0.864445507526,0.412950009108,-0.408079564571,0.429553091526,-0.238694265485,0.318672090769,0.452988654375,0.683909773827,-0.481602966785,-0.558420777321,-0.421495318413
2185,-0.558253109455,1.81391060352,0.736649990082,-0.671082258224,-0.188151404262,0.305478870869,-0.342204451561,2.55301952362,0.618115603924,0.548743247986,0.793622255325,0.463171422482,0.339630067348,1.70141279697,1.10283982754,1.57725203037,1.27638566494,0.0584263801575,1.05849504471,0.525683283806,0.0633451491594,-0.295949995518,0.645169794559,0.403804302216,-0.406620204449,1.19507992268,0.792001485825,0.227450013161,0.00131356716156,0.392607718706,0.483651459217,-0.470301479101,2.8161315918,0.0806262791157,-0.360523879528,0.243504717946,0.580071210861
3315,0.504833638668,-5.21236276627,-1.50760006905,-0.259910583496,0.900684177876,-0.0741740465164,-0.0165729690343,0.481237113476,-0.160871580243,-0.194713354111,-0.438594102859,0.352406203747,0.53454375267,-3.08167505264,-0.459578514099,0.849603176117,0.419480472803,0.69677478075,-1.24193918705,-0.469146221876,0.594983458519,-0.389149993658,1.04681539536,-0.25139528513,0.816250681877,0.719191670418,0.490743279457,-1.58054995537,-0.213967174292,-0.22979414463,0.662210047245,0.000401063967729,0.504576206207,-0.555754601955,0.513709783554,-0.177359700203,-1.32881140709
5289,-0.297555297613,3.09400129318,0.616050004959,-0.885962128639,-0.0999877303839,-0.202028006315,0.0958231762052,3.50957489014,1.28859734535,1.14667141438,0.744884431362,-0.306580722332,0.0933533087373,1.60853934288,-0.00653338432312,0.806347966194,0.529052138329,-0.385995447636,-0.82560801506,0.0603634566069,-0.192694783211,-0.035550057888,0.880625247955,0.276640713215,-0.847179353237,0.180702224374,1.15966069698,-0.434449970722,1.24455630779,0.238978415728,0.421035647392,-0.422829627991,0.0188721064478,-0.437348335981,-0.701779961586,0.238128751516,-0.798193216324
868,0.00491816550493,0.578491806984,-0.0426000058651,3.18792486191,1.83179819584,0.633024632931,0.113106690347,1.67132079601,1.38703334332,-0.401432693005,-0.980564951897,1.72678613663,1.84241676331,1.15509963036,-0.583588004112,1.08832931519,0.395663827658,0.247259259224,0.651597619057,0.0230217427015,2.47503519058,-0.17974999547,3.01897621155,0.511582612991,-0.480851829052,0.760177016258,0.806413114071,0.755349993706,-0.718037188053,0.14405632019,0.467835903168,-0.413816988468,-0.634411454201,-0.296736836433,-0.454861760139,-0.817272484303,3.25823259354
1677,0.0361475609243,2.2236905098,-0.146999999881,-0.302725672722,0.198338389397,0.8857640028,0.539214372635,2.781945467,0.664042830467,-0.0783291235566,1.13034176826,0.606819152832,-1.32392060757,2.24280714989,0.384116947651,0.480842977762,0.253498464823,-0.887574791908,1.1916257143,0.0989618673921,0.487627238035,0.00229999423027,-0.392227977514,-0.771918654442,-0.64761030674,0.00425904989243,1.2242320776,-0.50159996748,0.394430190325,1.1433788538,0.42852973938,-0.74631613493,0.224534794688,0.141618385911,0.659277617931,0.466295808554,-0.525803804398
7043,0.777972638607,1.33347725868,1.33669996262,-0.0263265818357,0.842009842396,0.847997605801,0.509457051754,2.04179120064,-0.208996355534,0.0521502718329,0.506351709366,0.468144506216,0.307592511177,0.99189889431,-0.101926624775,1.35339295864,1.14868295193,-1.08087861538,1.44416081905,0.771848082542,0.555618643761,0.0476499795914,-0.622004628181,0.0662968605757,-0.40694475174,-0.158975765109,0.569475948811,0.407200008631,0.0782799720764,0.417735368013,0.138775169849,-0.235271424055,-0.118887163699,-0.168273150921,-0.478755414486,0.958874940872,-0.0918013602495
5613,0.592555224895,3.52392077446,1.6495000124,0.476099640131,0.701981782913,-0.693598508835,0.0198498368263,1.66601955891,0.924295186996,0.389810442924,-0.448096513748,0.625426113605,-0.436597675085,0.85313218832,0.428531885147,0.961699724197,1.36751496792,-0.317501485348,0.372673779726,0.754490494728,0.803137779236,0.0950500071049,-0.217562496662,1.11725306511,0.273139595985,0.856734275818,3.05605363846,0.798650026321,0.0874403715134,1.07285273075,0.590452849865,-0.43574398756,0.179850906134,0.249801039696,0.404907047749,-1.14140725136,-0.736068487167
595,-0.0264985971153,-2.59538698196,0.611750006676,-0.672144174576,0.0172717571259,0.999449491501,-0.000447101891041,1.04388976097,-5.26430034637,0.310594320297,-0.562166452408,-0.277786254883,-1.17795407772,0.342338562012,0.0691132694483,-0.161685317755,-0.830187261105,-0.445400953293,0.0566494911909,0.329327523708,2.29426932335,1.12529993057,-0.70569652319,0.163526505232,0.660558581352,-1.07048714161,-0.415728867054,0.0408000051975,-0.411853760481,-0.588888704777,-1.27923679352,0.731774806976,-1.00676357746,-0.459692299366,-0.0791376903653,0.907932758331,-0.390092670918
4793,-0.0818886980414,0.123333372176,0.512250006199,1.81900882721,0.34348538518,-0.150510326028,0.0258123967797,2.69200992584,-1.43920373917,-0.243093550205,2.31657075882,0.951748728752,-1.60974216461,2.59421491623,-0.36380854249,0.252251774073,0.0881226360798,-0.430192768574,0.352415680885,2.55713105202,1.62912261486,-0.0916500091553,-0.343298494816,0.715724170208,0.90213996172,-0.168653935194,0.122638061643,-0.277599990368,3.94973230362,0.309850931168,-0.571686029434,1.23520171642,-0.0749409794807,-0.708685934544,3.20520544052,3.27925300598,-0.158970758319
2736,-0.206815361977,3.21273326874,1.51870000362,-0.242232531309,0.0150735527277,-0.293716371059,0.0451114028692,2.52242541313,0.496321469545,-0.997040510178,-1.60082983971,0.522350668907,0.964386463165,1.5900042057,0.63352394104,1.88577353954,0.702672123909,-0.905106425285,-0.664900779724,-0.389386355877,-0.184352219105,-0.489149987698,-0.928768277168,0.32065269351,-1.29441428185,0.26167884469,1.28915858269,-0.129850000143,-0.797558069229,-0.0704843103886,0.34304061532,-0.242061883211,0.512994468212,0.225245088339,-0.00580832734704,0.39811822772,0.0187081582844
5290,0.391708016396,1.06280374527,0.477950006723,-0.0545381084085,0.481801390648,-0.285041064024,0.331686913967,0.478648304939,0.0525781214237,1.60817408562,0.524329066277,0.226895958185,-0.484497249126,0.490707695484,0.625837206841,0.492072016001,-0.509931147099,-0.870572090149,0.412754297256,-0.0119224265218,0.341875821352,0.141000002623,0.109016001225,0.156523674726,-0.635566592216,0.723335146904,1.66888022423,0.740999996662,0.172170251608,0.86905092001,1.27152764797,0.0402412638068,1.06500208378,-0.408374965191,-0.221523076296,-0.423686236143,0.692845225334
6194,0.000288838084089,-0.615314126015,-1.22095000744,0.0,-0.0499406084418,0.233667269349,-0.184981942177,-0.391590952873,0.0,-0.000670320529025,-0.00047364589409,-1.71566283703,0.673098325729,-9.36810112,-0.45887491107,-0.0357775613666,-0.000692843575962,3.74903174816e-05,0.284672915936,0.0612311549485,-0.000245951319812,-0.00034999998752,0.000504419556819,0.0,0.839961290359,0.360359668732,-0.438345462084,-0.00105000007898,-0.000305678579025,-0.0867576599121,0.210958480835,-0.279078811407,-0.00117652048357,-0.0463650673628,0.504117786884,2.43596816063,1.04435789585
1676,1.62406945229,1.18311977386,0.839049994946,0.274924308062,0.961428880692,0.359536111355,0.711831748486,1.41954481602,1.04935395718,0.532290220261,1.23767471313,0.5214189291,-0.502569496632,-0.52310103178,0.818679690361,0.754076838493,0.347262829542,0.00590148568153,1.91068470478,0.342655271292,0.866216599941,-0.0985500067472,-1.08520495892,0.0458450615406,0.139689177275,0.874964058399,1.19582259655,0.252099990845,0.0873235613108,1.19008517265,0.643227696419,0.0895478874445,0.495078057051,0.417564928532,-1.86052536964,0.257212102413,0.463871091604
23512,-0.0788834393024,0.429440617561,-0.892899990082,0.321444481611,0.701086938381,0.319553732872,-0.169661641121,0.719037294388,-0.82270359993,-0.121319115162,-0.147934839129,-1.42948424816,-1.06884801388,0.516664862633,-0.852332055569,-1.07975482941,-0.378050386906,0.621622562408,-0.650842666626,1.04207074642,1.40511536598,-0.548799991608,0.11755746603,0.312693178654,-0.596575856209,-0.493704736233,0.81850194931,0.60615003109,0.183744519949,0.350839048624,-0.386636376381,-0.178535029292,-0.161516696215,0.38688185811,-0.370312541723,-0.288706928492,-4.40203666687
148022,-0.205815702677,0.879165887833,2.06060004234,0.753277361393,-0.409559607506,-0.120608568192,-0.0318797677755,2.50526881218,-0.634658098221,-0.00326970219612,0.32480186224,2.68800926208,1.29546570778,2.84612488747,0.330832868814,0.487988203764,-0.11406455934,-0.192646726966,0.600193440914,-0.0763298273087,1.36454832554,0.340300023556,0.60974919796,1.05760610104,0.376826107502,-0.484151899815,0.264269441366,0.224000006914,0.29380312562,-0.209791615605,-0.0215869173408,0.889643907547,-0.179860547185,-0.692612528801,0.376316606998,1.05485141277,0.721815049648
1906,-0.107428595424,-0.49754935503,-0.186549991369,-0.790581226349,0.318674862385,-0.707882761955,-0.351520985365,0.966201901436,0.537875056267,0.803859770298,1.05399048328,0.458543390036,0.546578466892,0.750099182129,0.762292504311,0.580513596535,0.718278765678,-0.8366984725,0.70649933815,0.410083830357,0.472050666809,1.97455000877,0.264458417892,1.64072036743,-0.953284680843,0.730027139187,0.854228079319,0.471699982882,-0.0524745285511,0.609148144722,0.514614224434,-0.364117234945,0.122919626534,0.241138935089,-0.0826861858368,0.112530320883,-0.562925696373
8878,0.8466989398,-2.69816803932,0.154650002718,4.25353193283,0.262832790613,1.15433609486,1.29853355885,0.977589488029,2.54876589775,-0.102981053293,0.907066822052,0.908270657063,1.54737865925,-10.0,-0.943739891052,-1.21726417542,-0.287290811539,-0.339528590441,-0.723693728447,-0.273674815893,2.51095557213,-2.08294987679,0.78498929739,0.87898260355,1.08987307549,0.549749016762,-0.346928209066,0.0330000072718,1.91135585308,0.483242750168,0.0204617604613,-0.252854079008,-1.43855023384,-0.522815227509,0.713619709015,1.91135001183,3.67356824875
3091,-0.346252799034,1.76479196548,0.339699983597,2.47694301605,-0.544082164764,-0.913894414902,0.44521945715,0.712680399418,0.666772246361,-0.0790351629257,0.40487319231,-0.592698216438,-0.929710030556,-0.149004742503,0.268371880054,0.292323619127,0.172565490007,0.326507002115,0.71093070507,0.189510643482,2.7891690731,0.979099988937,-0.828455626965,-0.597532987595,-0.704032897949,-0.487241834402,0.397365629673,0.663599967957,-0.311701476574,-0.515930175781,0.121211126447,-0.113197296858,-0.798133015633,0.45387545228,0.463854670525,-0.994559645653,0.145988702774
5743,0.173288270831,1.04954266548,-1.03435003757,3.19796252251,-1.39445495605,-1.14975261688,-0.181667119265,2.06145572662,-0.476029157639,1.00489556789,0.0470231473446,-0.518058419228,0.274645656347,2.50195217133,0.466445475817,0.604967474937,-0.794419646263,-0.793056130409,0.905351340771,-0.537289917469,0.372723460197,-4.92075014114,-0.102277100086,-3.72029089928,-0.367858529091,0.17313554883,1.94352173805,-0.518500030041,-0.121357172728,-0.200459614396,0.718439400196,-0.103514507413,0.425662994385,0.373867213726,-0.363389730453,0.384103119373,-1.41342520714
