rid,DOS008_VCAP_6H:BRD-K15695045-001-01-0:5.04,DOS008_VCAP_24H:BRD-K15695045-001-01-0:5.04,DOS037_A549_24H:BRD-K15695045-001-01-0:5.04
5720,-3.88965010643,-3.23895001411,0.321150034666
466,-2.43055009842,-0.966850042343,-0.271599978209
6009,-5.18650007248,0.48884999752,-0.429650008678
2309,1.47359991074,-0.692650020123,0.0778499990702
387,0.275500059128,2.19760012627,3.24730014801
3553,-0.387199997902,0.026800006628,-1.31694996357
427,-1.25,1.12325000763,-0.62549996376
5898,-0.753250002861,0.510900020599,-1.96020007133
23365,-0.350899994373,0.224599987268,-0.333350002766
6657,1.09529995918,-0.422600001097,-3.15260004997
5054,-0.93649995327,0.125399947166,0.0110499858856
3108,1.76135003567,1.85489988327,0.657949984074
1950,0.363150000572,-0.446450024843,-1.47759997845
351,0.436049997807,1.34864997864,-0.258799999952
4846,0.124949991703,2.81699991226,-0.05474999547
1452,-1.32605004311,-1.03989994526,-0.0489999949932
4776,0.273050010204,-1.45494997501,-1.90119993687
6908,-2.11189985275,-0.089350014925,0.976899981499
672,-3.14435005188,0.623049974442,0.306799888611
5710,-1.67615008354,-0.832999944687,-0.15000000596
2115,1.37554991245,1.37735009193,-0.714600026608
7015,1.26600003242,-0.662100017071,-1.95320010185
8726,-0.478399991989,0.169749990106,-0.876850008965
2185,1.9335000515,4.9579000473,-1.8504999876
3315,-2.21110010147,4.74445009232,0.377999991179
5289,-0.0506500005722,-0.48394998908,-0.78075003624
868,-0.296600013971,-0.395600020885,-1.48265004158
1677,0.587749958038,-0.0692500174046,-1.21679997444
7043,-0.277150005102,0.541750013828,-1.37014997005
5613,0.698150038719,-0.39929997921,-3.90980005264
595,-0.658749997616,-0.530600011349,1.10089993477
4793,-0.706149995327,-2.50615000725,0.158299997449
2736,-0.929400026798,-0.457700014114,-0.848800063133
5290,1.547549963,0.951549947262,-1.85825002193
6194,-0.879199981689,0.0755000114441,-0.00300000002608
1676,0.800449967384,0.0597499981523,-1.0719499588
23512,-1.43579995632,0.245650008321,-0.140200003982
148022,-0.368050009012,0.179650008678,-1.25639998913
1906,0.419349998236,0.432550013065,-0.249749988317
8878,-1.16519999504,-1.65420007706,-0.629899978638
3091,-2.74625015259,-1.0258500576,-0.128749996424
5743,0.0731999874115,0.593649983406,0.284250020981
5321,2.10579991341,-0.989849984646,-2.38385009766
4144,-2.33389997482,-0.416350007057,0.326050013304
1981,-0.157849997282,0.602699995041,2.26600003242
695,-0.491500020027,-1.43854999542,-1.73639988899
10398,0.335299998522,1.22204995155,-1.90799999237
5708,-3.33480000496,-1.51934993267,-1.90330004692
1213,-0.479099988937,0.670099973679,0.204950034618
226,-0.904500007629,1.05190002918,0.41504997015
6777,0.685200035572,5.42770004272,-0.0116999894381
2113,1.78229999542,-0.103650003672,-1.57045006752
3329,-3.37789988518,-1.46404993534,1.70780003071
1050,-1.36399996281,1.03334999084,1.16404998302
9491,0.62524998188,1.46654999256,-0.499300003052
22926,-0.0188500285149,0.746099948883,-0.725000023842
5899,1.31644999981,-0.286699980497,3.70875000954
5467,2.57305002213,4.42859983444,-1.96805000305
6774,-0.695699989796,2.54244995117,-0.0710999965668
1788,-0.329449951649,-0.469150006771,-1.08704996109
5921,-0.732199966908,0.976699948311,0.07025000453
5721,0.434299975634,0.499300003052,-0.0376499965787
2263,-0.115050002933,-1.91935002804,0.536849975586
808,0.950450062752,-0.54650002718,-0.645249962807
30001,1.81675004959,0.885800004005,0.73140001297
