rid,DOS058_A375_24H:BRD-K14310250-019-01-9:5,DOS058_A549_24H:BRD-K14310250-019-01-9:5,DOS058_PC3_24H:BRD-K14310250-019-01-9:5
5720,0.163549989462,-1.08595001698,-0.160999983549
466,0.0859500169754,-2.74329996109,0.304850012064
6009,0.180849999189,-0.797000050545,-0.330150008202
2309,0.21590000391,0.0040500164032,-0.125699996948
387,-0.14105001092,0.467949986458,0.233350038528
3553,-0.261999994516,1.25624990463,-0.422250002623
427,-0.590499997139,-0.238949999213,-0.277450025082
5898,-0.553900003433,-0.429250001907,0.372099995613
23365,1.13599991798,1.29879999161,-1.02120006084
6657,-0.957199931145,0.783849954605,0.600549995899
5054,-0.290899991989,-0.117600008845,0.325149983168
3108,-0.718149960041,0.548200011253,-0.302700012922
1950,0.990450024605,-0.276250004768,0.389350026846
351,0.609899997711,0.0503499992192,-0.572650074959
4846,-1.44780004025,-1.02495002747,-4.33950042725
1452,-1.39289999008,0.354550033808,0.695299983025
4776,0.00325000286102,0.672199964523,-0.235249996185
6908,-0.188349992037,-1.13349997997,-0.106450021267
672,0.609699964523,-0.241749987006,-1.11500000954
5710,0.883149981499,-1.16755008698,-0.811500012875
2115,-1.37890005112,-0.836050033569,-0.851149976254
7015,0.551050007343,-0.453950017691,0.462599992752
8726,0.0750000029802,0.378449976444,-0.00394999980927
2185,0.144650012255,1.0421500206,0.168250009418
3315,-0.524349987507,-0.298500001431,-0.317449986935
5289,-0.551800012589,0.295800000429,-0.663600027561
868,1.49670004845,0.935400009155,0.290100008249
1677,0.0563499927521,0.0402000248432,0.655150055885
7043,0.0386499986053,0.998099982738,-0.229649990797
5613,-0.447200000286,-0.193000003695,-0.593050003052
595,1.48285007477,0.364149987698,-0.771399974823
4793,1.16205000877,1.01279997826,0.836650013924
2736,-0.416049987078,0.269250005484,-0.130199998617
5290,0.481549978256,0.609650015831,0.14485001564
6194,-0.0866499990225,-0.607050001621,-0.325749993324
1676,-0.177199989557,0.701099991798,-0.0992999970913
23512,0.148999989033,-1.10284996033,-0.0658999979496
148022,-0.463449984789,-0.394749999046,-0.876949965954
1906,-0.159999996424,0.220950007439,0.458699971437
8878,0.655699968338,0.119649991393,-0.959850013256
3091,0.0566999912262,-0.474799990654,-0.272300004959
5743,0.505500018597,0.306650012732,-0.0320500135422
5321,0.274599969387,-3.75585007668,-0.0354000329971
4144,0.370299994946,-1.56734991074,-4.65415000916
1981,0.178399994969,-0.324049979448,0.0832999944687
695,-0.440200001001,0.77589994669,-0.592050015926
10398,-0.94034999609,0.42919999361,0.0497999787331
