rid,DOS026_VCAP_6H:BRD-K01383339-001-01-4:5.03,DOS026_VCAP_24H:BRD-K01383339-001-01-4:5.03,DOS048_A375_24H:BRD-K01383339-001-01-4:5.03,DOS048_A549_24H:BRD-K01383339-001-01-4:5.03
5720,1.5100915432,0.585087895393,-0.624799966812,0.567315936089
466,0.448913782835,0.747745633125,0.0501499772072,1.08977305889
6009,0.852064609528,0.928745985031,-0.579850018024,0.22990475595
2309,-1.15504348278,-0.642705321312,-0.390100002289,-1.24653995037
387,-0.467425853014,-2.3507270813,-0.765049993992,-0.836924910545
3553,0.200916036963,0.715867102146,0.346650004387,-0.704330742359
427,0.0433727502823,-1.05929327011,-0.647249996662,0.575820744038
5898,0.422976315022,-0.986623287201,-0.767749965191,-1.00433695316
23365,0.179258987308,-3.26370501518,-1.59630000591,-1.56218910217
6657,0.22813731432,1.48319077492,0.28149998188,-1.00991749763
5054,0.865985274315,-0.464661955833,0.856249988079,0.908790886402
3108,0.129093527794,0.901718556881,0.498800009489,-0.782399058342
1950,0.03939640522,1.52393484116,0.232749998569,0.080263376236
351,0.354461312294,-1.04808235168,0.337249994278,0.121140524745
4846,-0.148302391171,2.35693860054,-0.944750070572,-0.0153604568914
1452,-0.412979483604,-1.22185134888,-0.0749500095844,-1.21118927002
4776,0.256054520607,2.23115873337,0.853300035,0.939409136772
6908,-0.0480716228485,-0.439689666033,-0.435499995947,-1.08345162868
672,0.17101085186,-1.46873176098,-0.377649992704,-0.305713295937
5710,0.00625951588154,-0.755854904652,-0.865899980068,0.244002401829
2115,0.177611231804,3.16404390335,-1.12409996986,1.47396051884
7015,0.747117996216,3.48393917084,0.209899961948,0.0209140628576
8726,0.132557868958,0.470125198364,0.170650005341,0.212187483907
2185,0.214802548289,1.12683653831,-0.196249991655,-0.223321557045
3315,-0.054475158453,3.20362377167,-0.180399999022,0.0613117590547
5289,0.216216266155,1.66002559662,-0.0429999828339,0.483446657658
868,0.32073700428,0.757649600506,0.828150033951,-2.20122718811
1677,1.94881367683,3.72846579552,0.22570002079,0.172004431486
7043,0.240891560912,-0.599107086658,0.543649971485,-1.23333489895
5613,1.25468468666,0.862055838108,-0.909500002861,1.08704388142
595,-0.934020042419,-3.12870430946,0.636350035667,-0.634637355804
4793,0.0423263013363,2.3228225708,0.448450028896,-0.875848531723
2736,0.232381314039,2.74530363083,-0.673849999905,-0.252796173096
5290,0.439058870077,1.12724125385,1.67425000668,-0.035637345165
6194,-0.0504151880741,-0.0519210100174,-0.16930000484,-0.00130919239018
1676,-0.0603181421757,0.400148421526,0.279850006104,-0.601050496101
23512,0.243835836649,-3.33255290985,0.108199998736,0.633840918541
148022,-1.0383118391,-1.05848813057,-1.38774991035,0.741067647934
1906,0.521821498871,1.75970935822,-0.178900003433,-0.228141352534
8878,-0.342363715172,-2.18841457367,-0.186749994755,-0.869929492474
3091,0.660672843456,-0.780927181244,0.899100005627,1.30314207077
5743,-0.187500327826,0.704491496086,1.05400002003,-0.48913872242
5321,0.703118562698,0.392993807793,-2.5827999115,-8.32144451141
4144,-0.511638402939,0.100532621145,0.295849978924,0.768401920795
1981,-0.244986057281,-0.51091170311,0.156599998474,0.427587538958
695,0.0287809967995,-2.02083301544,-0.922850012779,-1.57928025723
10398,0.0683621615171,0.629539251328,-0.340149998665,-0.339803278446
5708,0.176050782204,-0.240122780204,-0.917250037193,0.63594865799
1213,-0.594847083092,-1.38926720619,0.0129500031471,0.159993052483
226,-0.416458249092,-2.14457988739,0.634350001812,0.30372428894
6777,0.272126376629,0.350488752127,0.926149964333,0.929620802402
2113,0.634471237659,3.02589225769,1.25024998188,0.48527571559
3329,-0.304538279772,-0.619887769222,-0.0239499807358,-0.233108848333
1050,0.0613573491573,-2.11466169357,1.11050009727,-1.02490460873
9491,-0.520847856998,0.826020598412,0.399900019169,-0.446037143469
22926,-0.25445753336,-0.948852360249,-0.0407500043511,0.198622822762
5899,-0.114898055792,-1.33107674122,0.667800009251,0.490839421749
5467,-0.149227276444,-1.32332229614,0.69990003109,-0.0363768525422
6774,-0.777334332466,-0.564098060131,-0.342049986124,-0.858329296112
1788,0.346053987741,2.14519429207,-0.15039999783,-0.0682219415903
5921,-0.13739657402,-1.44198060036,0.00204999744892,0.0781169906259
5721,-0.218337312341,1.17076146603,-1.39565002918,-1.38596701622
2263,0.00741876661777,3.08523178101,0.389749974012,-0.944105684757
808,-0.392519235611,2.2703769207,0.849399983883,-0.206172823906
30001,-0.639728665352,-1.05578219891,-0.805449962616,0.412849903107
348,1.78510856628,1.06151747704,0.014200001955,0.318040430546
30849,-0.267367660999,-1.18725907803,0.278200000525,-0.352110147476
1454,-0.505719959736,-0.527936458588,0.0274000018835,-0.229082733393
6500,0.346211999655,-1.85783350468,-0.391699999571,-0.215003281832
5627,-0.0972708389163,0.135420322418,1.67599999905,-1.287540555
