rid,CPC014_A375_6H:BRD-U32365159-000-01-1:10,CPC014_A549_6H:BRD-U32365159-000-01-1:10,CPC014_A549_24H:BRD-U32365159-000-01-1:10,CPC014_ASC_24H:BRD-U32365159-000-01-1:10,CPC014_HA1E_6H:BRD-U32365159-000-01-1:10,CPC014_HCC515_6H:BRD-U32365159-000-01-1:10,CPC014_HEPG2_6H:BRD-U32365159-000-01-1:10,CPC014_HT29_6H:BRD-U32365159-000-01-1:10,CPC014_MCF7_6H:BRD-U32365159-000-01-1:10,CPC014_MCF7_24H:BRD-U32365159-000-01-1:10,CPC014_NEU_24H:BRD-U32365159-000-01-1:10,CPC014_NPC_24H:BRD-U32365159-000-01-1:10,CPC014_PC3_6H:BRD-U32365159-000-01-1:10,CPC014_PC3_24H:BRD-U32365159-000-01-1:10,CPC014_PHH_24H:BRD-U32365159-000-01-1:10,CPC014_SKB_24H:BRD-U32365159-000-01-1:10,CPC014_VCAP_6H:BRD-U32365159-000-01-1:10,CPC014_VCAP_24H:BRD-U32365159-000-01-1:10,LJP002_BT20_6H:BRD-K52721289-001-01-3:10,LJP002_BT20_6H:BRD-K52721289-001-01-3:2,LJP002_BT20_6H:BRD-K52721289-001-01-3:0.4,LJP002_BT20_6H:BRD-K52721289-001-01-3:0.08,LJP002_BT20_24H:BRD-K52721289-001-01-3:10,LJP002_BT20_24H:BRD-K52721289-001-01-3:2,LJP002_BT20_24H:BRD-K52721289-001-01-3:0.4,LJP002_BT20_24H:BRD-K52721289-001-01-3:0.08,LJP002_HS578T_6H:BRD-K52721289-001-01-3:10,LJP002_HS578T_6H:BRD-K52721289-001-01-3:2,LJP002_HS578T_6H:BRD-K52721289-001-01-3:0.4,LJP002_HS578T_6H:BRD-K52721289-001-01-3:0.08,LJP002_HS578T_24H:BRD-K52721289-001-01-3:10,LJP002_HS578T_24H:BRD-K52721289-001-01-3:2,LJP002_HS578T_24H:BRD-K52721289-001-01-3:0.4,LJP002_HS578T_24H:BRD-K52721289-001-01-3:0.08,LJP002_MCF10A_6H:BRD-K52721289-001-01-3:10,LJP002_MCF10A_6H:BRD-K52721289-001-01-3:2,LJP002_MCF10A_6H:BRD-K52721289-001-01-3:0.4,LJP002_MCF10A_6H:BRD-K52721289-001-01-3:0.08,LJP002_MCF10A_24H:BRD-K52721289-001-01-3:10,LJP002_MCF10A_24H:BRD-K52721289-001-01-3:2,LJP002_MCF10A_24H:BRD-K52721289-001-01-3:0.4,LJP002_MCF10A_24H:BRD-K52721289-001-01-3:0.08,LJP002_MCF7_6H:BRD-K52721289-001-01-3:10,LJP002_MCF7_6H:BRD-K52721289-001-01-3:2,LJP002_MCF7_6H:BRD-K52721289-001-01-3:0.4,LJP002_MCF7_6H:BRD-K52721289-001-01-3:0.08,LJP002_MCF7_24H:BRD-K52721289-001-01-3:10,LJP002_MCF7_24H:BRD-K52721289-001-01-3:2,LJP002_MCF7_24H:BRD-K52721289-001-01-3:0.4,LJP002_MCF7_24H:BRD-K52721289-001-01-3:0.08,LJP002_MDAMB231_6H:BRD-K52721289-001-01-3:10,LJP002_MDAMB231_6H:BRD-K52721289-001-01-3:2,LJP002_MDAMB231_6H:BRD-K52721289-001-01-3:0.4,LJP002_MDAMB231_6H:BRD-K52721289-001-01-3:0.08,LJP002_MDAMB231_24H:BRD-K52721289-001-01-3:10,LJP002_MDAMB231_24H:BRD-K52721289-001-01-3:2,LJP002_MDAMB231_24H:BRD-K52721289-001-01-3:0.4,LJP002_MDAMB231_24H:BRD-K52721289-001-01-3:0.08,LJP002_SKBR3_6H:BRD-K52721289-001-01-3:10,LJP002_SKBR3_6H:BRD-K52721289-001-01-3:2,LJP002_SKBR3_6H:BRD-K52721289-001-01-3:0.4,LJP002_SKBR3_6H:BRD-K52721289-001-01-3:0.08,LJP002_SKBR3_24H:BRD-K52721289-001-01-3:10,LJP002_SKBR3_24H:BRD-K52721289-001-01-3:2,LJP002_SKBR3_24H:BRD-K52721289-001-01-3:0.4,LJP002_SKBR3_24H:BRD-K52721289-001-01-3:0.08
5720,0.175411641598,0.0121680051088,-0.080144494772,2.5594625473,-0.56639945507,-0.153646111488,-0.830528438091,0.0567340999842,-0.244199842215,0.641591072083,0.914399981499,-0.0320364832878,-0.422370374203,-0.991451621056,0.960868537426,1.23278665543,0.187581568956,0.348815441132,0.447050005198,-1.17088544369,0.911678195,-0.584600389004,-1.23363554478,-0.712705135345,-0.100370831788,-0.131874084473,0.000807613134384,-0.521351099014,0.11310377717,0.50574195385,0.176951363683,-0.347994863987,-0.0257763564587,-0.366121858358,-0.234799802303,-0.393099993467,-0.0625840947032,-0.886266589165,-0.747750043869,-0.454050004482,0.0521000027657,-0.409250020981,-0.647888541222,-1.52852618694,0.401399970055,-0.529466629028,-1.26394999027,-1.0597499609,-0.0653000026941,-0.545599997044,-0.547337532043,-1.07074594498,-0.0740327239037,-1.25731754303,-0.166463837028,0.250882744789,0.30162987113,0.318609654903,-1.3750500679,-1.53879833221,-0.267795205116,-0.738033354282,-0.244480133057,-0.634514033794,-0.0932095497847,-0.0705000162125
466,0.250877231359,0.48688262701,0.537460386753,1.96140515804,0.490169584751,0.897972345352,1.0779132843,0.807003259659,-0.467889964581,-0.725842237473,0.650150001049,0.281626850367,-0.846210241318,0.334075957537,-0.855146110058,-1.50746655464,0.74623477459,-0.68821644783,1.33261179924,-0.463645160198,0.934695124626,-1.22651267052,-0.0154130905867,-0.915023028851,0.456332683563,-0.190301284194,-0.606448173523,-0.700285732746,0.214514568448,-0.57513654232,-0.643290400505,0.531843960285,0.928179144859,0.593541502953,0.707387387753,-0.515400052071,0.553637504578,0.167050480843,-0.400699973106,-0.145799994469,-0.222649991512,-0.651849985123,-1.1960965395,-2.78372335434,0.471476197243,0.168333351612,-1.3368499279,-0.546300053596,0.0489999949932,0.94730001688,0.221661493182,-0.757236123085,0.0335635878146,-0.197871014476,0.270516008139,0.273328363895,0.124776661396,0.403008103371,-0.334550023079,-1.02625310421,0.548968672752,-0.582736372948,0.290552318096,-0.421005278826,0.105798557401,-2.15520000458
6009,0.931353211403,-0.916119337082,0.834020972252,1.08810770512,0.491218447685,0.652507185936,0.343429595232,0.0754538178444,-0.713629484177,-0.391404956579,1.94105005264,0.467131525278,-0.586750030518,0.579918682575,0.457714110613,0.000850066542625,-0.796007871628,-0.340147197247,0.782655358315,-0.88932299614,0.894053041935,0.2590020895,-0.586709141731,0.0394280478358,0.0442500710487,0.245875060558,0.316125631332,-0.717759013176,1.16920506954,-0.809278726578,0.9551410079,0.952211499214,1.36839795113,0.302514851093,0.801344573498,-0.0104333460331,0.846745491028,0.48660171032,0.782999992371,0.438250005245,0.653900027275,1.13625001907,-0.0202430486679,-0.644171237946,0.638566434383,0.619700014591,-0.0830500125885,-0.124949991703,1.4496999979,0.865050017834,0.315767645836,-0.0653567835689,0.618033289909,-0.0297911465168,0.262072533369,0.935212552547,0.772483348846,0.220292836428,-0.0410499870777,-0.468143612146,0.935969054699,-0.637616932392,0.262697547674,-0.349262595177,0.422190964222,0.465300023556
2309,0.380092471838,-0.446607619524,-0.275123178959,0.652731776237,0.411915063858,-0.19797617197,0.406060367823,0.141350805759,0.0700608417392,0.542614042759,0.627349972725,-0.409581303596,0.964544415474,1.11078107357,-0.119804441929,0.406819552183,-0.0738098844886,0.361454039812,0.929238736629,-0.216488540173,0.706954360008,0.799704015255,-0.375421732664,0.477842271328,0.160143256187,0.412107497454,-2.10414814949,0.38666176796,1.25029206276,0.799060940742,-0.965733528137,-0.135701403022,-0.0511295385659,0.0170086678118,-0.269874840975,-0.128899991512,-0.0815997868776,-0.813591659069,0.43599998951,-0.11930000037,-0.0762000009418,-0.680950045586,-0.262071877718,-0.0257044266909,-0.154037132859,-2.21756672859,-6.23970031738,-1.51909995079,-2.48645019531,-3.15000009537,-1.01515114307,0.647912323475,0.758554935455,0.231597140431,-0.56519985199,-0.623743355274,0.532061159611,0.222236216068,0.103500008583,-0.643783688545,-0.686797738075,-0.870913147926,0.0630954802036,0.295076817274,0.694394350052,-1.02383339405
387,0.40390342474,0.497923403978,1.18431818485,2.64270567894,0.312858939171,-0.0812448859215,0.793352484703,0.729842662811,0.28838416934,1.46289765835,1.35095000267,0.999835550785,0.457609057426,-0.0953826382756,0.154106885195,0.949454665184,-0.0604715570807,0.558042645454,0.734039247036,-0.969880104065,1.17499637604,0.555366754532,0.0460178554058,0.390566259623,-2.80736112595,-2.06870126724,0.563779473305,-0.179956972599,0.729249358177,-0.0459742844105,0.966578006744,0.322031021118,0.971490263939,0.281684756279,-0.0248887408525,0.0374333187938,0.268165290356,-0.0269623622298,0.936900019646,1.23049998283,0.907999992371,1.03614997864,-0.595039069653,0.328958332539,0.448928982019,-1.40396666527,0.147100001574,0.34739997983,-1.00859999657,-1.86395001411,1.18531191349,1.38260436058,1.26610302925,0.645287036896,1.45057916641,1.14213383198,1.03647792339,0.874312520027,-0.66654998064,-0.587415874004,-0.674446344376,-0.906366109848,0.991210818291,0.00330589711666,0.378514617682,0.518166661263
3553,-1.14636707306,-0.964985370636,-1.45211744308,-0.542707145214,-0.856709718704,0.447212010622,-0.621986806393,-1.43884050846,0.905175387859,0.469254672527,-0.83630001545,-0.170251578093,-1.56071579456,-0.597657680511,-0.257835179567,-0.264481425285,-0.614589452744,0.00226557999849,-1.08480644226,1.11632561684,-1.42766678333,-0.35167786479,-0.263975560665,-0.243366032839,-0.23152180016,0.425528198481,0.291412591934,0.288109064102,-0.260858356953,-0.013204742223,0.810476958752,1.54491829872,-0.293495535851,0.55037522316,0.37642377615,0.480566680431,1.75280702114,1.77859604359,-0.194599986076,-0.145049989223,0.259299963713,0.454950004816,-0.150880649686,1.53542125225,0.113391809165,0.842300057411,0.5638499856,0.871800005436,1.97784996033,1.33235001564,0.781890809536,0.417400240898,0.374241173267,1.17726373672,0.178185969591,-1.07629430294,0.869338214397,0.119747236371,0.584800004959,0.455675572157,-0.0868556052446,0.747135102749,-0.427351474762,1.14838027954,-0.0262453854084,0.209200024605
427,-0.611074447632,-0.483073920012,-1.01500296593,1.90589761734,-0.289902895689,0.0474601387978,0.838136672974,-0.33592903614,-0.0300131142139,-1.1337685585,-0.426400005817,1.51571023464,1.62899971008,-0.190808430314,-0.350252270699,-0.0487021319568,0.426883101463,-0.353692382574,-1.46911942959,-0.39237049222,-2.15553736687,-0.183159947395,-0.810523033142,0.557539224625,0.524197459221,-0.276972055435,-1.74117255211,-0.981005787849,-1.4862588644,0.189493089914,-0.770312309265,0.878146588802,0.529963374138,0.0122034549713,0.492558658123,-1.02426671982,0.17000874877,-2.2829811573,0.246500000358,-1.34340000153,-1.43264997005,-1.12849998474,-1.35855853558,-0.249561116099,-0.127616047859,-0.101933300495,0.657850027084,0.0950000286102,1.1656999588,0.830050051212,0.57327568531,0.396372437477,-0.743929922581,0.756566643715,0.592326581478,-0.30592212081,0.035290889442,0.420911729336,-0.0855000019073,1.09127390385,0.109850466251,0.670983076096,0.919517695904,-0.521488726139,-1.31363940239,-0.00539998337626
5898,-0.782928466797,-0.535984039307,0.176926404238,-0.711905837059,-0.266443490982,0.0597098693252,-0.573208510876,-0.960038483143,-0.779209256172,-0.226527899504,-1.27049994469,-1.98235237598,-0.546363830566,-0.0263124853373,0.280477821827,-0.330787539482,-0.454075694084,-0.557315468788,0.0583295226097,0.157101511955,-0.307998418808,0.638939201832,0.266797751188,-0.387440085411,0.53105866909,-4.51358699799,-0.144228667021,0.178888648748,0.504732310772,0.285787850618,-0.122351244092,-0.152651891112,0.33720818162,-0.190714925528,0.636429667473,-0.86693328619,-0.348894834518,0.808139204979,-0.73164999485,-0.328200012445,-1.68370008469,0.644050002098,0.705604791641,-0.181915208697,0.300209105015,-0.107266664505,-0.932350039482,-0.129799991846,0.00615000724792,0.564550042152,-0.0128345265985,0.319710075855,0.202188193798,-0.0692986994982,-0.0725597888231,-0.0420508235693,0.0369870662689,-0.13893455267,-0.765100002289,-0.447220951319,0.355352967978,0.463211029768,-0.21762150526,0.0396098792553,0.0163256898522,0.609899997711
23365,4.12369060516,-0.972211062908,0.461536347866,0.858965098858,-0.985035419464,0.639528751373,-0.852440774441,0.0352185443044,0.68423718214,-0.2687754035,-0.899749994278,-0.210900187492,1.38615763187,-0.646785497665,-0.0274293497205,-0.796662926674,-0.0157270506024,-0.0555885322392,0.0200999379158,1.06323862076,1.17071580887,0.648996472359,0.474349111319,0.402117908001,-0.208448380232,0.23269584775,0.366352200508,0.74900251627,0.326161682606,0.278918296099,0.620109438896,-0.538343548775,0.169610232115,0.0581487268209,0.233127593994,1.25103330612,-0.855867028236,-0.671723604202,-0.20609998703,-0.638499975204,-0.0969999954104,-0.29240000248,1.06853675842,1.38501858711,0.182717978954,0.839166760445,0.895149946213,0.614350020885,-0.0478000044823,1.62625002861,0.0972620844841,-0.614144682884,1.44716835022,1.09866273403,0.792198598385,1.84686923027,0.719555020332,1.36853957176,0.273400068283,-0.253021389246,0.883447051048,0.70123487711,0.311219155788,0.947781205177,-0.0153997242451,-0.419366687536
6657,-0.958137691021,-0.623732209206,-1.04244375229,4.35257291794,-0.146886855364,0.461952805519,-0.787643969059,-0.780303120613,0.380672097206,0.175498858094,0.967350006104,-0.588220834732,-1.18787431717,-0.285837203264,0.103647038341,0.0395978987217,-0.469411969185,0.202030181885,-1.8385668993,0.564324378967,-1.54775547981,-0.613503098488,-0.648591041565,-0.902372896671,-0.369358986616,-0.159333020449,0.391734212637,0.825621008873,0.301729261875,-0.16923263669,0.243669867516,0.799906253815,0.844432830811,0.333722412586,-0.0440101511776,0.460433393717,-0.0888072252274,0.996131956577,-0.416449993849,-0.352649986744,0.772300004959,-0.265799969435,-0.412948071957,0.464143455029,0.277678966522,0.175999999046,0.0214500129223,0.550899982452,0.30735000968,0.292600005865,0.516691088676,0.293462961912,0.0921320021152,0.657237172127,-0.157728001475,-0.448767840862,-0.799409151077,0.290434718132,-0.0614500008523,0.106156490743,0.0713751986623,0.646518945694,0.515540480614,1.77305150032,0.875007867813,0.676533341408
