rid,CPC014_A375_6H:BRD-K01436366-001-02-4:10,CPC014_A549_6H:BRD-K01436366-001-02-4:10,CPC014_A549_24H:BRD-K01436366-001-02-4:10,CPC014_ASC_24H:BRD-K01436366-001-02-4:10,CPC014_HA1E_6H:BRD-K01436366-001-02-4:10,CPC014_HCC515_6H:BRD-K01436366-001-02-4:10,CPC014_HEPG2_6H:BRD-K01436366-001-02-4:10,CPC014_HT29_6H:BRD-K01436366-001-02-4:10,CPC014_MCF7_6H:BRD-K01436366-001-02-4:10,CPC014_MCF7_24H:BRD-K01436366-001-02-4:10,CPC014_NEU_24H:BRD-K01436366-001-02-4:10,CPC014_NPC_24H:BRD-K01436366-001-02-4:10,CPC014_PC3_6H:BRD-K01436366-001-02-4:10,CPC014_PC3_24H:BRD-K01436366-001-02-4:10,CPC014_PHH_24H:BRD-K01436366-001-02-4:10,CPC014_SKB_24H:BRD-K01436366-001-02-4:10,CPC014_VCAP_6H:BRD-K01436366-001-02-4:10,CPC014_VCAP_24H:BRD-K01436366-001-02-4:10,LJP001_BT20_6H:BRD-K01436366-001-05-7:10,LJP001_BT20_6H:BRD-K01436366-001-05-7:2,LJP001_BT20_6H:BRD-K01436366-001-05-7:0.4,LJP001_BT20_6H:BRD-K01436366-001-05-7:0.08,LJP001_BT20_24H:BRD-K01436366-001-05-7:10,LJP001_BT20_24H:BRD-K01436366-001-05-7:2,LJP001_BT20_24H:BRD-K01436366-001-05-7:0.4,LJP001_BT20_24H:BRD-K01436366-001-05-7:0.08,LJP001_HS578T_6H:BRD-K01436366-001-05-7:10,LJP001_HS578T_6H:BRD-K01436366-001-05-7:2,LJP001_HS578T_6H:BRD-K01436366-001-05-7:0.4,LJP001_HS578T_6H:BRD-K01436366-001-05-7:0.08,LJP001_HS578T_24H:BRD-K01436366-001-05-7:10,LJP001_HS578T_24H:BRD-K01436366-001-05-7:2,LJP001_HS578T_24H:BRD-K01436366-001-05-7:0.4,LJP001_HS578T_24H:BRD-K01436366-001-05-7:0.08,LJP001_MCF10A_6H:BRD-K01436366-001-05-7:10,LJP001_MCF10A_6H:BRD-K01436366-001-05-7:2,LJP001_MCF10A_6H:BRD-K01436366-001-05-7:0.4,LJP001_MCF10A_6H:BRD-K01436366-001-05-7:0.08,LJP001_MCF10A_24H:BRD-K01436366-001-05-7:10,LJP001_MCF10A_24H:BRD-K01436366-001-05-7:2,LJP001_MCF10A_24H:BRD-K01436366-001-05-7:0.4,LJP001_MCF10A_24H:BRD-K01436366-001-05-7:0.08,LJP001_MCF7_6H:BRD-K01436366-001-05-7:10,LJP001_MCF7_6H:BRD-K01436366-001-05-7:2,LJP001_MCF7_6H:BRD-K01436366-001-05-7:0.4,LJP001_MCF7_6H:BRD-K01436366-001-05-7:0.08,LJP001_MCF7_24H:BRD-K01436366-001-05-7:10,LJP001_MCF7_24H:BRD-K01436366-001-05-7:2,LJP001_MCF7_24H:BRD-K01436366-001-05-7:0.4,LJP001_MCF7_24H:BRD-K01436366-001-05-7:0.08,LJP001_MDAMB231_6H:BRD-K01436366-001-05-7:10,LJP001_MDAMB231_6H:BRD-K01436366-001-05-7:2,LJP001_MDAMB231_6H:BRD-K01436366-001-05-7:0.4,LJP001_MDAMB231_6H:BRD-K01436366-001-05-7:0.08,LJP001_MDAMB231_24H:BRD-K01436366-001-05-7:10,LJP001_MDAMB231_24H:BRD-K01436366-001-05-7:2,LJP001_MDAMB231_24H:BRD-K01436366-001-05-7:0.4,LJP001_MDAMB231_24H:BRD-K01436366-001-05-7:0.08,LJP001_SKBR3_6H:BRD-K01436366-001-05-7:10,LJP001_SKBR3_6H:BRD-K01436366-001-05-7:2,LJP001_SKBR3_6H:BRD-K01436366-001-05-7:0.4,LJP001_SKBR3_6H:BRD-K01436366-001-05-7:0.08,LJP001_SKBR3_24H:BRD-K01436366-001-05-7:10,LJP001_SKBR3_24H:BRD-K01436366-001-05-7:2,LJP001_SKBR3_24H:BRD-K01436366-001-05-7:0.4,LJP001_SKBR3_24H:BRD-K01436366-001-05-7:0.08,MUC.CP002_MCF7_6H:BRD-K01436366-001-03-2:20,MUC.CP002_MCF7_6H:BRD-K01436366-001-03-2:6.6667,MUC.CP002_MCF7_6H:BRD-K01436366-001-03-2:2.2222,MUC.CP002_MCF7_6H:BRD-K01436366-001-03-2:0.7407,MUC.CP002_MCF7_24H:BRD-K01436366-001-03-2:20,MUC.CP002_MCF7_24H:BRD-K01436366-001-03-2:6.6667,MUC.CP002_MCF7_24H:BRD-K01436366-001-03-2:2.2222,MUC.CP002_MCF7_24H:BRD-K01436366-001-03-2:0.7407,MUC.CP002_NKDBA_24H:BRD-K01436366-001-03-2:20,MUC.CP002_NKDBA_24H:BRD-K01436366-001-03-2:6.6667,MUC.CP002_NKDBA_24H:BRD-K01436366-001-03-2:2.2222,MUC.CP002_NKDBA_24H:BRD-K01436366-001-03-2:0.7407
5720,0.292322725058,0.0563346743584,-0.483366966248,0.391938835382,0.486224502325,0.274945706129,0.561054170132,-0.372022330761,1.42977976799,-0.106846734881,-0.36519998312,-0.595880687237,-0.157951563597,0.122286774218,-0.588133454323,0.11209911108,0.636118233204,-0.31954190135,0.497718900442,0.210160285234,0.318576335907,-0.539781987667,-0.597505927086,-0.256326526403,0.409929901361,0.813379049301,0.225504666567,0.10784137249,-1.4631485939,-1.32942342758,0.636605739594,0.0564052164555,-0.310163289309,-0.705200016499,0.147411048412,0.319916903973,-0.563995599747,0.0625794604421,1.01282942295,-0.419806092978,-0.599755644798,-0.652680277824,1.16102993488,0.737451791763,1.14190423489,0.0594876855612,-0.42634999752,0.618200004101,-0.512950003147,0.357149958611,0.328255772591,0.80441236496,0.43557831645,0.623772978783,1.84665596485,0.718778312206,0.322004675865,-0.411253869534,-1.96395564079,0.182314187288,-0.30602067709,-0.0842248275876,-2.53028512001,-0.24319806695,-0.310181617737,-0.503208398819,1.5703265667,0.382877677679,0.110557228327,0.231366991997,-1.42155182362,-1.49798905849,-0.353189349174,0.973708689213,-0.273123383522,-0.116538152099,-0.0779301077127,0.447557240725
466,-3.46374559402,-4.46721935272,-0.743522882462,-1.40024387836,-3.04570746422,-2.78950095177,-1.06078457832,-3.71185445786,-4.58575677872,-2.92459177971,-1.0721000433,0.189893111587,-3.19469928741,-1.17543935776,-1.04179024696,-3.40640115738,-3.21706438065,-4.18320178986,-3.87633061409,-1.43590044975,-0.945217847824,-0.275561064482,-3.46613025665,-1.23310613632,-0.557674050331,-0.195653036237,-1.41674900055,-2.05028533936,-1.73014342785,-0.372812747955,-2.42926836014,-0.942244291306,-1.76166641712,0.0379000008106,-3.5175909996,-0.936754345894,-1.09606158733,-0.658208727837,-4.20547199249,-0.899767577648,-0.368071764708,-0.320096969604,-4.78098869324,-1.22309231758,0.024604767561,0.24205096066,-3.98624992371,-3.48659992218,-3.26989984512,-1.50929999352,-1.55983793736,-0.850871801376,-0.352894961834,-0.471633791924,-1.17140960693,-0.887765824795,-0.268044739962,-0.306601405144,-0.146727502346,-0.448515951633,-0.771936953068,-1.36706447601,-2.32292580605,-1.17100548744,-1.66088485718,-0.732036292553,-1.41775918007,-1.26845061779,-0.478233754635,0.257801026106,0.651306033134,0.0574927031994,0.318056941032,0.316510379314,-0.56300675869,-0.781179368496,0.147922545671,0.131365388632
6009,-0.691585302353,-0.915438532829,-0.3344810009,-0.877201735973,-1.30511832237,0.048013061285,-0.92140519619,-1.44038152695,0.851361453533,-0.542225778103,0.0958999991417,-0.68723988533,-0.716508090496,-1.1201223135,-0.744120001793,-0.936634838581,0.539615690708,0.0231910124421,-1.76671946049,-0.956001996994,-0.976084470749,-1.0826086998,0.474051505327,-0.197440117598,-0.136158302426,-0.670169115067,-0.381832122803,-0.595195531845,-1.13614153862,-1.53527212143,-0.364109665155,-0.451357901096,0.198766931891,-0.418666690588,-0.623634040356,-0.327985584736,-0.367013782263,-0.036728810519,-0.547659516335,-0.905489802361,0.163328617811,0.47333574295,-0.763920009136,0.528543293476,-0.440015435219,-2.35868954659,1.13494992256,-0.352100014687,-0.393750011921,-0.55989998579,-1.10641551018,-0.643897175789,0.123994529247,-0.330237209797,-1.23796892166,-1.95226573944,-0.53971683979,-0.759582519531,-0.459561854601,0.0118971765041,-0.395068228245,-1.25365352631,0.00607528537512,-0.19864629209,-0.714899003506,-0.113276526332,0.669179439545,0.250023305416,0.180309414864,0.228333562613,-0.0982824265957,-0.383222669363,0.180536225438,0.149699807167,-1.71895980835,-2.02691268921,-0.946604430676,-0.403007537127
2309,-0.59163582325,2.02325534821,0.426271945238,2.59647774696,1.59846282005,2.14441609383,-0.138304978609,1.38540863991,1.4906514883,1.36170828342,1.89289999008,-0.00485651940107,2.03131079674,1.23761725426,0.473854452372,0.993670284748,2.39234280586,3.86097741127,1.59333634377,1.04127085209,0.51495975256,0.997858524323,0.882262170315,-0.050247207284,-0.204790771008,-0.072886236012,0.773834466934,0.167205706239,-1.09006142616,0.262819081545,0.96819037199,-0.107351906598,-0.528569459915,-0.0385999977589,0.430937349796,0.137876138091,0.885516166687,1.45110821724,1.19847404957,-0.0519519895315,-0.273783743382,0.955784380436,1.67277693748,-1.9172450304,0.05414237082,0.234595760703,0.305649995804,0.164400011301,0.850949943066,0.635850012302,1.87450885773,1.20636928082,0.364269465208,-0.140748292208,2.65395879745,0.184083372355,0.142946049571,-0.186033070087,2.81367492676,0.0122121721506,-0.631712317467,-0.700080573559,2.64188909531,-0.338212311268,-0.437984764576,-0.308878600597,4.55533885956,2.18094992638,1.56474900246,0.0884834378958,1.34242522717,1.20711505413,0.0685262978077,-0.56254285574,1.21313750744,-0.369225054979,-0.0214492939413,-0.0433633774519
387,0.158098056912,-0.0524082630873,-0.776128828526,-1.00340104103,-0.457138329744,-0.237699061632,0.278734743595,0.167375698686,0.421147406101,0.918721497059,0.0839000046253,-0.305514276028,0.776462376118,0.155827224255,-0.106081351638,-1.13493919373,-0.321084201336,-1.42943525314,-0.337629377842,-0.428539693356,-0.590898275375,-0.38818103075,0.250060617924,0.168303787708,0.236072286963,0.618755161762,0.816920220852,0.441945552826,-1.20993375778,-1.0575145483,1.18143510818,1.8477897644,0.851421833038,0.888533353806,1.56130087376,0.419722616673,0.164832368493,-2.12515592575,1.08762097359,0.0384067408741,1.15882241726,0.111969932914,-0.12198920548,0.126474872231,0.0153024196625,0.684681117535,2.20359992981,1.4456499815,1.68215000629,-0.142849996686,0.92426264286,-0.109150379896,0.657516956329,-0.186973839998,2.60023570061,0.616861641407,0.875483810902,-0.314375817776,-0.651018798351,-0.217570185661,-2.84452915192,-1.02550506592,-1.09143006802,-0.232365787029,-0.867790460587,-0.287951827049,2.68932533264,1.67913424969,0.808288276196,0.152407243848,0.18980191648,0.682772696018,0.442181587219,0.848219573498,-0.0184600278735,-0.00122687220573,0.218136802316,-0.0155811458826
3553,-0.606757998466,0.835598528385,0.352719277143,1.2567845583,0.78799444437,-0.116841301322,0.336965709925,0.724675834179,0.267958641052,0.208630442619,-1.52120006084,0.404027819633,-2.04447984695,-1.20475888252,-0.392546653748,0.63167989254,0.710277438164,0.543174445629,0.528685390949,0.193303793669,0.0795723423362,0.341832369566,1.23212754726,0.407482326031,-0.790891230106,-0.00686330720782,0.834898769855,-0.32719412446,0.991330265999,1.19976556301,-0.615400493145,-1.42298984528,-0.206181466579,-0.0746333599091,1.33744668961,-0.931221008301,-0.443383216858,-0.481629610062,-2.21836447716,-0.485131889582,-0.0738548114896,-0.842148184776,0.6331615448,0.568024754524,0.658412456512,0.22314055264,0.280149996281,0.561500012875,1.69249999523,1.00894999504,2.59420871735,0.378442466259,-0.121063351631,0.0691947937012,0.580127477646,0.526302874088,-0.229795321822,0.409831136465,1.81665492058,-0.123548440635,1.01204478741,0.309632897377,-0.2483484447,0.191461667418,0.428497582674,-0.0963047891855,-0.398669362068,-0.614936947823,-0.329474270344,-0.691142439842,-0.509056687355,-0.0557287782431,0.328412055969,-0.76259624958,-0.0517903119326,1.05605006218,-0.022974440828,-0.344218552113
427,0.546502113342,0.241457298398,0.0121392756701,-0.202223196626,-0.150329604745,0.656737923622,1.15822553635,0.447044551373,0.616579174995,-0.952776193619,-0.37809997797,0.0327214002609,0.232606753707,-0.460781216621,-0.184160351753,0.384149312973,-0.160287737846,-1.37486815453,-0.0888970792294,-0.547975420952,0.0833506435156,-0.752366244793,-0.197687894106,-0.637125253677,0.0749422907829,-0.292237997055,-0.550449252129,-0.938619792461,0.152994722128,-0.317129045725,-0.0457258373499,0.419018208981,0.249505639076,-1.05180001259,0.0582621917129,-0.334163188934,-0.0404843240976,0.478518009186,0.558178424835,-0.243160769343,-0.110464625061,0.28579133749,3.20214319229,-0.0428883731365,1.30379772186,0.837010979652,1.16009998322,0.282949984074,-1.17324995995,0.461499989033,0.298183381557,-0.0412015020847,-0.202042087913,0.0405931733549,2.56301856041,0.271279871464,-0.293402582407,-0.368124753237,1.43906021118,0.0384023711085,-0.804657995701,-1.06097650528,0.666681706905,-0.777972757816,-1.25034141541,-1.39239549637,1.78421497345,2.17199659348,0.743737876415,-0.197500929236,-0.612421035767,0.15444752574,0.235151693225,-1.15474486351,1.77819526196,1.50510811806,0.689371824265,0.139143496752
5898,0.0294368863106,0.238485604525,0.87592458725,0.75312435627,0.210096478462,0.679876923561,0.813168764114,0.248864665627,1.15341901779,1.23332357407,-0.319850027561,-2.07961940765,0.529842734337,1.04053151608,-0.00723776221275,0.0684666782618,0.741272687912,0.81554120779,1.2783176899,0.774911165237,0.155996605754,0.0182617381215,2.5677075386,0.955687642097,0.0230748578906,0.684213936329,1.11144459248,0.568641662598,-0.327269136906,-0.0521669238806,0.363290131092,0.641291379929,-0.189709603786,-0.652300000191,0.959211707115,0.861811220646,0.135867655277,0.236685425043,0.313394069672,-0.291637957096,0.20663279295,0.0139316320419,0.827290952206,0.754667580128,0.977519035339,0.737668156624,2.44044995308,-0.820899963379,-1.61315011978,-1.4714499712,-0.578714489937,-0.451320320368,0.2150606215,0.242574945092,0.402593255043,1.05472135544,0.0650762319565,-0.154229640961,1.67645740509,0.130646258593,0.0463171042502,-0.9048858881,0.861989378929,0.0390699058771,-0.619899809361,-1.01786220074,1.18631279469,0.262588143349,0.88846963644,-0.960440039635,1.30330073833,-0.65421807766,0.918603718281,-0.342399775982,0.348438084126,0.213337168097,-0.00655411556363,0.220053419471
23365,-0.558195352554,0.426516771317,0.354705750942,0.844969034195,-0.498295366764,-0.178983345628,0.0485328808427,-0.278959065676,-1.48094570637,0.636642336845,0.175650015473,-0.0201859455556,-0.00352009385824,0.640461862087,-0.327174276114,0.389936596155,-0.160659939051,-0.261692464352,-0.0510839670897,0.1317088902,0.566176652908,0.168755710125,0.832185566425,0.529854416847,0.733665883541,0.854240119457,0.607712686062,0.82237803936,0.149831905961,0.566248059273,-0.186231821775,1.17302012444,0.165347084403,0.513600051403,0.0464911162853,-0.00421606004238,-0.318711727858,0.542409062386,0.826669692993,0.720770359039,1.00522446632,-0.152395009995,-0.0858328789473,0.0507208034396,0.357881993055,0.483919739723,2.61840009689,1.07045006752,0.922850012779,0.52120000124,-0.215528219938,0.881318330765,0.283456414938,0.733446896076,0.701163709164,0.524369239807,0.676598787308,0.391883730888,0.16251039505,0.132940545678,0.55763232708,1.19561958313,-0.141335785389,0.212638303638,-0.615650355816,-0.367959678173,0.453957349062,-1.81267488003,0.281310200691,-0.536417782307,-0.0424914211035,-0.787088513374,0.2963142097,2.16138505936,1.32335281372,0.381330937147,-0.117207691073,-0.804670572281
6657,-0.909307897091,0.465009659529,-0.829201102257,-0.00506561994553,1.30677354336,0.0926277413964,0.285731524229,0.556982517242,0.235145270824,-0.172881484032,1.75215005875,-0.202240586281,0.841116070747,0.261979371309,-0.267511248589,-0.641266226768,0.687594056129,0.234854578972,0.434921473265,-1.06306064129,-0.0684937536716,-0.298222541809,0.408599257469,-0.0805608034134,-0.854647636414,-0.700600922108,1.04337334633,-0.144185245037,0.911519765854,1.11988651752,0.171062141657,-1.5076816082,0.337170124054,0.622566699982,0.35580933094,-0.392785787582,0.0262653976679,0.420827656984,0.518365561962,0.304362386465,-0.570863902569,-0.440901517868,-2.12235307693,-0.378780931234,0.31429374218,-0.630921721458,2.52830004692,2.21465015411,2.47805023193,0.536849975586,0.532936692238,0.134270295501,-0.735262572765,-0.681035578251,1.02050459385,0.027304995805,0.0430366545916,-0.319310367107,0.125404581428,-0.887004375458,0.661005020142,0.381042510271,0.561415791512,0.455508947372,1.24894452095,0.363265216351,-0.513974905014,-0.617989897728,-0.869548499584,-0.681368350983,-0.340296238661,0.034437328577,-0.544389724731,-1.0909563303,-0.183399409056,0.678303003311,-0.263248473406,-0.0239252001047
