rid,CPC013_A375_6H:BRD-K72703948-001-03-6:10,CPC013_A549_6H:BRD-K72703948-001-03-6:10,CPC013_A549_24H:BRD-K72703948-001-03-6:10,CPC013_ASC_24H:BRD-K72703948-001-03-6:10,CPC013_HA1E_6H:BRD-K72703948-001-03-6:10,CPC013_HCC515_6H:BRD-K72703948-001-03-6:10,CPC013_HEPG2_6H:BRD-K72703948-001-03-6:10,CPC014_A375_6H:BRD-K72703948-001-04-4:10,CPC014_A549_6H:BRD-K72703948-001-04-4:10,CPC014_A549_24H:BRD-K72703948-001-04-4:10,CPC014_ASC_24H:BRD-K72703948-001-04-4:10,CPC014_HA1E_6H:BRD-K72703948-001-04-4:10,CPC014_HCC515_6H:BRD-K72703948-001-04-4:10,CPC014_HEPG2_6H:BRD-K72703948-001-04-4:10,CPC014_HT29_6H:BRD-K72703948-001-04-4:10,CPC013_HT29_6H:BRD-K72703948-001-03-6:10,CPC014_MCF7_6H:BRD-K72703948-001-04-4:10,CPC013_MCF7_6H:BRD-K72703948-001-03-6:10,CPC014_MCF7_24H:BRD-K72703948-001-04-4:10,CPC013_MCF7_24H:BRD-K72703948-001-03-6:10,CPC014_NEU_24H:BRD-K72703948-001-04-4:10,CPC013_NEU_24H:BRD-K72703948-001-03-6:10,CPC014_NPC_24H:BRD-K72703948-001-04-4:10,CPC013_NPC_24H:BRD-K72703948-001-03-6:10,CPC014_PC3_6H:BRD-K72703948-001-04-4:10,CPC013_PC3_6H:BRD-K72703948-001-03-6:10,CPC014_PC3_24H:BRD-K72703948-001-04-4:10,CPC013_PC3_24H:BRD-K72703948-001-03-6:10,CPC014_PHH_24H:BRD-K72703948-001-04-4:10,CPC014_SKB_24H:BRD-K72703948-001-04-4:10,CPC013_SKB_24H:BRD-K72703948-001-03-6:10,CPC014_VCAP_6H:BRD-K72703948-001-04-4:10,CPC013_VCAP_6H:BRD-K72703948-001-03-6:10,CPC014_VCAP_24H:BRD-K72703948-001-04-4:10,CPC013_VCAP_24H:BRD-K72703948-001-03-6:10,LJP002_BT20_6H:BRD-K72703948-001-05-1:10,LJP002_BT20_6H:BRD-K72703948-001-05-1:2,LJP002_BT20_6H:BRD-K72703948-001-05-1:0.4,LJP002_BT20_6H:BRD-K72703948-001-05-1:0.08,LJP002_BT20_24H:BRD-K72703948-001-05-1:10,LJP002_BT20_24H:BRD-K72703948-001-05-1:2,LJP002_BT20_24H:BRD-K72703948-001-05-1:0.4,LJP002_BT20_24H:BRD-K72703948-001-05-1:0.08,LJP002_HS578T_6H:BRD-K72703948-001-05-1:10,LJP002_HS578T_6H:BRD-K72703948-001-05-1:2,LJP002_HS578T_6H:BRD-K72703948-001-05-1:0.4,LJP002_HS578T_6H:BRD-K72703948-001-05-1:0.08,LJP002_HS578T_24H:BRD-K72703948-001-05-1:10,LJP002_HS578T_24H:BRD-K72703948-001-05-1:2,LJP002_HS578T_24H:BRD-K72703948-001-05-1:0.4,LJP002_HS578T_24H:BRD-K72703948-001-05-1:0.08,LJP002_MCF10A_6H:BRD-K72703948-001-05-1:10,LJP002_MCF10A_6H:BRD-K72703948-001-05-1:2,LJP002_MCF10A_6H:BRD-K72703948-001-05-1:0.4,LJP002_MCF10A_6H:BRD-K72703948-001-05-1:0.08,LJP002_MCF10A_24H:BRD-K72703948-001-05-1:10,LJP002_MCF10A_24H:BRD-K72703948-001-05-1:2,LJP002_MCF10A_24H:BRD-K72703948-001-05-1:0.4,LJP002_MCF10A_24H:BRD-K72703948-001-05-1:0.08,LJP002_MCF7_6H:BRD-K72703948-001-05-1:10,LJP002_MCF7_6H:BRD-K72703948-001-05-1:2,LJP002_MCF7_6H:BRD-K72703948-001-05-1:0.4,LJP002_MCF7_6H:BRD-K72703948-001-05-1:0.08,LJP002_MCF7_24H:BRD-K72703948-001-05-1:10,LJP002_MCF7_24H:BRD-K72703948-001-05-1:2,LJP002_MCF7_24H:BRD-K72703948-001-05-1:0.4,LJP002_MCF7_24H:BRD-K72703948-001-05-1:0.08,LJP002_MDAMB231_6H:BRD-K72703948-001-05-1:10,LJP002_MDAMB231_6H:BRD-K72703948-001-05-1:2,LJP002_MDAMB231_6H:BRD-K72703948-001-05-1:0.4,LJP002_MDAMB231_6H:BRD-K72703948-001-05-1:0.08,LJP002_MDAMB231_24H:BRD-K72703948-001-05-1:10,LJP002_MDAMB231_24H:BRD-K72703948-001-05-1:2,LJP002_MDAMB231_24H:BRD-K72703948-001-05-1:0.4,LJP002_MDAMB231_24H:BRD-K72703948-001-05-1:0.08,LJP002_SKBR3_6H:BRD-K72703948-001-05-1:10,LJP002_SKBR3_6H:BRD-K72703948-001-05-1:2,LJP002_SKBR3_6H:BRD-K72703948-001-05-1:0.4,LJP002_SKBR3_6H:BRD-K72703948-001-05-1:0.08,LJP002_SKBR3_24H:BRD-K72703948-001-05-1:10,LJP002_SKBR3_24H:BRD-K72703948-001-05-1:2,LJP002_SKBR3_24H:BRD-K72703948-001-05-1:0.4,LJP002_SKBR3_24H:BRD-K72703948-001-05-1:0.08,PCLB002_A375_24H:BRD-K72703948:10,PCLB002_A375_24H:BRD-K72703948:1.11,PCLB002_A375_24H:BRD-K72703948:0.37,PCLB002_A375_24H:BRD-K72703948:0.12,PCLB002_A375_24H:BRD-K72703948:0.04,PCLB002_A375_24H:BRD-K72703948:3.33,PCLB002_A549_24H:BRD-K72703948:10,PCLB002_A549_24H:BRD-K72703948:3.33,PCLB002_A549_24H:BRD-K72703948:1.11,PCLB002_A549_24H:BRD-K72703948:0.37,PCLB002_A549_24H:BRD-K72703948:0.12,PCLB002_A549_24H:BRD-K72703948:0.04,PCLB002_HA1E_24H:BRD-K72703948:10,PCLB002_HA1E_24H:BRD-K72703948:3.33,PCLB002_HA1E_24H:BRD-K72703948:1.11,PCLB002_HA1E_24H:BRD-K72703948:0.37,PCLB002_HA1E_24H:BRD-K72703948:0.12,PCLB002_HA1E_24H:BRD-K72703948:0.04,PCLB002_HCC515_24H:BRD-K72703948:10,PCLB002_HCC515_24H:BRD-K72703948:3.33,PCLB002_HCC515_24H:BRD-K72703948:1.11,PCLB002_HCC515_24H:BRD-K72703948:0.37,PCLB002_HCC515_24H:BRD-K72703948:0.12,PCLB002_HCC515_24H:BRD-K72703948:0.04,PCLB002_HEPG2_24H:BRD-K72703948:10,PCLB002_HEPG2_24H:BRD-K72703948:3.33,PCLB002_HEPG2_24H:BRD-K72703948:1.11,PCLB002_HEPG2_24H:BRD-K72703948:0.37,PCLB002_HEPG2_24H:BRD-K72703948:0.12,PCLB002_HEPG2_24H:BRD-K72703948:0.04,PCLB002_HT29_24H:BRD-K72703948:10,PCLB002_HT29_24H:BRD-K72703948:3.33,PCLB002_HT29_24H:BRD-K72703948:1.11,PCLB002_HT29_24H:BRD-K72703948:0.37,PCLB002_HT29_24H:BRD-K72703948:0.12,PCLB002_HT29_24H:BRD-K72703948:0.04,PCLB002_MCF7_24H:BRD-K72703948:10,PCLB002_MCF7_24H:BRD-K72703948:3.33,PCLB002_MCF7_24H:BRD-K72703948:1.11,PCLB002_MCF7_24H:BRD-K72703948:0.37,PCLB002_MCF7_24H:BRD-K72703948:0.12,PCLB002_MCF7_24H:BRD-K72703948:0.04,PCLB002_PC3_24H:BRD-K72703948:10,PCLB002_PC3_24H:BRD-K72703948:3.33,PCLB002_PC3_24H:BRD-K72703948:1.11,PCLB002_PC3_24H:BRD-K72703948:0.37,PCLB002_PC3_24H:BRD-K72703948:0.12,PCLB002_PC3_24H:BRD-K72703948:0.04
5720,-0.734926581383,1.66539990902,0.551695525646,-0.551431000233,-0.0544007718563,0.412665784359,-0.191731661558,1.76250827312,0.0550970435143,-0.0669381245971,1.99714756012,-0.381345659494,-0.236162766814,-0.33160123229,-0.295026600361,0.490870386362,-0.0816174075007,0.0414050258696,-0.353071093559,0.446173518896,5.53835010529,-0.15625,3.01684951782,0.622282028198,-0.593609511852,-0.0150896199048,0.190394103527,1.20733916759,0.39072099328,0.662227094173,0.321554780006,-0.462391853333,0.157072782516,0.226453900337,0.953344523907,-0.908623814583,-0.0507666729391,-0.104744896293,0.787333369255,-0.366665840149,0.70803809166,0.498994827271,-0.582121133804,-0.669254660606,-0.50485509634,0.252496540546,0.942034304142,-1.672778368,0.209825694561,0.773483872414,0.883748710155,-0.450082480907,0.607751131058,-0.216518193483,0.281533360481,-0.764599978924,-0.0413499996066,0.242500007153,0.496049970388,-0.317719906569,-0.214829847217,0.569999992847,-0.384560972452,-1.29779994488,-0.362800002098,0.0397000014782,0.345550000668,-1.0310986042,-0.0876607745886,0.291699588299,-0.101728230715,-0.0666595101357,0.115505315363,-0.515747845173,0.775182783604,-1.58777570724,-1.34189963341,-0.898314714432,-0.697173476219,-0.147279471159,0.534480631351,-0.381962001324,0.623830914497,1.858284235,-0.303922832012,-0.34910133481,0.816492080688,-0.329490125179,0.843450009823,0.374444544315,1.06767714024,0.749812841415,0.64864563942,0.592900037766,0.0251841545105,-0.878208935261,-0.444655835629,-0.20520183444,-0.538490176201,-0.549291014671,-0.672959387302,0.705552995205,0.328597158194,0.0757524073124,0.0361907035112,-0.625345349312,0.54996073246,0.0730081796646,1.04239916801,0.384952843189,0.872109651566,1.10211038589,0.43870767951,0.524191319942,-0.182921633124,-0.540787816048,0.512684941292,0.0433141738176,-0.174891233444,-0.443751275539,0.71438229084,0.327493727207,0.135426551104,0.824153482914,0.417366176844,0.42895835638,-1.3395857811,0.173078656197,0.299903512001,0.603144407272,0.204821407795
466,-2.74456548691,0.82230001688,-1.62407433987,0.121998086572,0.407189011574,0.616023421288,-0.0888886153698,2.11649990082,-0.979473352432,0.0653660297394,-0.161791563034,0.920216798782,1.46838116646,-0.0680081769824,-0.207793623209,0.213004857302,-0.072739854455,-0.795412540436,-0.780746519566,0.37423324585,1.5612000227,0.141200006008,0.903826355934,0.564586997032,-0.166305884719,-1.50050830841,-0.366072744131,-0.100547164679,-0.286583602428,-0.512988388538,1.04377424717,-0.990084111691,0.147404611111,0.172103524208,0.916044950485,-0.12629750371,0.321566700935,-2.80363488197,0.326100021601,-1.27346920967,0.562472879887,1.02798390388,0.488121449947,-1.16894090176,0.179285466671,0.459032744169,1.16171276569,0.559863984585,1.06376183033,0.753157913685,-1.49859452248,0.0454687364399,0.912488102913,-0.293647527695,0.283266663551,-1.35409998894,0.475699990988,-1.12329995632,0.508100032806,-0.131902262568,0.497024357319,0.0602000132203,0.574457883835,-1.84949994087,-0.661849975586,-0.0588499978185,-0.696150064468,-0.492114543915,-0.988392829895,0.497148096561,-0.0502351820469,-0.304655492306,-0.140248596668,1.04760742188,0.00793080031872,-1.74080324173,-1.31841397285,-0.260211527348,-1.45247900486,-0.351293325424,0.962818861008,0.173620820045,0.271450817585,-0.947482466698,-0.606406331062,-0.0451772883534,-0.289918988943,-0.113476544619,0.231550008059,-0.373906731606,0.0876842737198,0.321489691734,0.44989323616,-0.241133317351,-0.297232508659,0.810733556747,0.197117775679,-0.841808855534,0.00949428975582,1.03274893761,0.351459503174,-0.18334710598,1.0257307291,0.0465257242322,-0.104603640735,-0.774972081184,0.0437809228897,-2.28684973717,-0.174932360649,-0.159529417753,-0.145031765103,-1.20532679558,0.0984108150005,-0.378026664257,3.32171082497,1.7666759491,1.01782357693,0.212609916925,-0.260454595089,-1.00591278076,0.292142868042,0.711400449276,0.364299029112,0.486428081989,-0.336314797401,0.56206381321,0.302105873823,1.42289495468,-0.273315936327,-0.75675112009,0.288835287094
6009,0.292105704546,2.0367000103,0.0421346835792,-1.47246527672,0.334600687027,0.58049851656,-0.51633733511,0.453407853842,-0.548758506775,0.243857324123,0.290452599525,1.04739928246,0.022106051445,0.118278130889,-0.190923810005,-0.0081031024456,0.0093601308763,-0.475066065788,-0.144874125719,-0.658975064754,0.227249979973,-0.313950002193,-0.345473021269,0.0799514576793,-0.562216699123,0.243908941746,0.157426118851,-0.26763010025,-2.15807938576,-0.514836370945,0.454378575087,-0.567199289799,-0.24069558084,0.391332089901,0.144219756126,-0.475212782621,-0.107900001109,0.0894873589277,0.0211000144482,-0.63171339035,0.273510664701,-0.146746814251,0.0642863363028,0.303981691599,-0.243444934487,0.198418706656,0.886431157589,0.41975915432,1.88328361511,0.267743647099,0.8526648283,-0.423768490553,0.641853630543,0.268294632435,0.337066650391,-0.685950040817,-0.515150010586,0.697849988937,1.07455003262,-0.987684190273,-0.25453555584,-0.264200001955,0.419422745705,-1.03269994259,-0.206399992108,0.919649958611,0.387600004673,-0.630760133266,-0.0290132761002,-0.650515437126,0.411426961422,0.913702249527,0.365819871426,0.566086113453,-0.0327338278294,-1.26670598984,-0.932368814945,-0.635452091694,-0.179226100445,-0.216249763966,0.326056987047,-0.365044742823,0.670104861259,-1.06520664692,0.0482058003545,0.415373384953,-0.486732155085,-0.801248431206,-0.188199996948,0.277886480093,0.607557952404,-0.443878352642,0.583260476589,-0.559199988842,-0.923834383488,-1.75140118599,0.396386295557,1.35783803463,0.290452420712,0.0117290318012,1.04462039471,0.763051867485,0.7371134758,0.291678726673,-1.14311146736,0.120908439159,0.0297121405602,-0.997606933117,-0.745229423046,-0.513356029987,-0.597605228424,-0.341666460037,0.362060576677,0.176463723183,0.11925406754,0.43237888813,-0.0571655333042,-1.92295670509,0.687025666237,-0.825715899467,-0.170704573393,-0.156272366643,0.348051190376,-0.748158991337,-0.684740662575,0.0391069054604,0.512629032135,0.515269517899,-0.558888077736,-0.680251538754,-0.390458166599
2309,0.923310279846,0.984400033951,1.29031872749,-0.518954575062,0.494625836611,0.747975707054,1.35379970074,2.18505787849,1.86108899117,1.22609233856,0.365099132061,0.0215426683426,0.497616767883,0.584576547146,-0.0294378697872,1.49225008488,0.600209951401,0.777868747711,1.92537152767,2.25656223297,-0.166099995375,0.610300004482,-0.286190837622,-0.69724971056,-0.522909402847,0.70795416832,-0.562899470329,0.568601250648,-0.384140282869,-0.854133248329,1.73040604591,0.367468595505,1.20501482487,0.405221909285,1.22972917557,0.191443532705,0.349400013685,-1.26123118401,-0.0141333341599,-0.269361555576,1.12100076675,0.250191599131,0.0404873415828,-2.86991786957,-0.186396002769,-0.555617451668,0.476539701223,0.182694137096,-0.166196808219,0.384468615055,-0.878248155117,0.413617253304,0.203784123063,1.87321257591,-0.423433363438,-1.17694997787,-0.209350004792,-0.0527999997139,1.03244996071,-1.44852364063,0.294625401497,-0.0152666643262,-0.435995876789,-1.40884995461,0.0385999977589,-2.02364993095,-0.624549984932,-1.18067502975,-1.16303086281,-1.0507106781,-0.296137213707,0.255501329899,-0.842127084732,0.337771296501,-0.835617542267,0.192234694958,-0.442186236382,-0.562612771988,-0.574040412903,0.0550668686628,-0.738151669502,0.283341169357,-1.12919342518,-0.885614693165,0.0322778150439,-0.151540219784,-0.447565495968,-0.355734616518,0.66605001688,-0.560213327408,-0.551245331764,0.123557820916,0.081136867404,-0.118400007486,0.429189622402,-0.154128432274,-0.431382030249,-0.268811583519,-0.143691077828,0.923855423927,-0.550193667412,-0.627954125404,-0.541500508785,-0.62457549572,-0.318858921528,0.574182868004,1.88683545589,-0.95433151722,-2.38184738159,-1.83914041519,-0.333681166172,0.320850014687,0.0680970177054,-0.277287513018,0.647829532623,0.506721019745,1.11521291733,0.115161985159,0.168628931046,0.866301894188,-0.639402270317,-2.19553756714,0.0485843643546,-1.10197341442,0.0907955467701,-0.7407964468,1.32290995121,0.696606874466,-1.18440675735,0.213241711259,-0.0111576095223
387,0.256293088198,0.6916000247,-1.51824653149,-2.57292532921,0.206000179052,-0.150189340115,-0.277683913708,0.705785989761,-1.552552104,-1.67128586769,0.502496361732,-0.0021438896656,0.564777612686,-0.0555776134133,-0.20536595583,-0.189832776785,-0.732522368431,0.0617996156216,0.18015666306,0.0757229030132,0.396849989891,-0.993799984455,-0.236099585891,-0.489680469036,-0.0267259180546,0.420066267252,-0.570230007172,0.550278365612,-0.37826153636,-1.23914313316,-2.41030216217,-0.190680429339,-0.0704338848591,0.343645125628,-0.0867534279823,-0.395370006561,-0.55060005188,0.262906819582,-0.0376333147287,-0.678382277489,0.545228540897,0.255195170641,-0.341914653778,-0.0733376741409,-0.252760976553,1.11462831497,1.23526453972,-0.824855327606,0.580119132996,0.268112510443,-0.115031249821,-0.422697126865,-0.202469244599,-0.0503391772509,-0.068933352828,-0.658050000668,0.0581000000238,0.766099989414,1.38724994659,-0.323005467653,0.609969615936,-0.398400038481,-0.586076855659,-1.67305004597,-1.1439999342,-0.719500005245,-1.53559994698,-0.950612366199,0.404140353203,-0.125576555729,-0.186420828104,0.954756498337,1.04395020008,-1.19787144661,-0.0170179530978,-1.57733535767,-1.03422451019,-0.821347594261,-0.22618278861,-0.453371793032,0.0305531620979,-0.792224466801,0.430697977543,0.953881025314,-0.337231129408,0.654050707817,-0.575760424137,-0.483064472675,0.0442999899387,-0.486720085144,-0.123074516654,-0.675452589989,-0.283007651567,-0.369200021029,1.40465319157,-0.496934294701,0.972761571407,-1.95338177681,-0.675960302353,0.64006626606,-0.296359777451,0.127114266157,0.222291484475,-0.674756884575,-0.322091698647,-0.747513115406,-0.222799628973,0.308352440596,0.477628260851,0.0746869146824,-1.69458389282,0.216515168548,0.240791290998,-0.96520203352,0.0853605717421,0.846576035023,1.94110143185,0.733869373798,-0.483191996813,0.0810411721468,-0.139544174075,-0.762266039848,-0.132415339351,0.712717294693,-0.0820949375629,-1.11440098286,0.63536131382,-0.275569438934,-0.773337841034,-1.79895246029,-1.28113567829
3553,0.955697178841,-1.45449995995,-0.461785197258,0.500694990158,-1.01121592522,-0.636001110077,0.102595284581,3.0391626358,1.04897248745,0.457800507545,-0.0496642738581,-0.630182445049,0.973007678986,0.754644453526,0.926249563694,-0.388593673706,0.0737002342939,-0.609671413898,0.119885936379,-0.550969839096,-0.916000008583,0.210400044918,-0.378879666328,-0.600122630596,-0.101211592555,-0.744579315186,0.782068967819,0.977125883102,1.43601357937,1.19519257545,-0.785363137722,0.241008505225,-0.35235863924,0.22446808219,-0.520164132118,0.118472024798,-0.287600010633,-1.07885599136,-0.359066665173,0.755704522133,-1.84729802608,-0.6755438447,0.129274070263,1.29304027557,0.296276569366,-0.992994904518,-0.0770942345262,2.04211950302,-0.648777008057,0.473642170429,1.55763852596,0.673016369343,0.0775012224913,0.0367525219917,0.573000013828,-0.00140000879765,-0.427700012922,0.15134999156,0.1793500036,0.43271446228,0.204739809036,-0.281100004911,0.422701209784,1.46265006065,0.10695001483,1.4701499939,0.584349989891,2.20916342735,0.508964538574,0.47809523344,1.4733941555,0.53301858902,-0.332959473133,0.722894251347,0.196024239063,1.02978980541,0.971348702908,0.460483849049,0.954742789268,0.999662220478,-0.168579012156,0.999904870987,0.305445730686,2.55793595314,0.556249141693,-0.4991761446,-0.586513519287,0.123004987836,1.33064997196,0.475219845772,-0.0797477662563,-0.0620514973998,0.153830140829,-0.325733333826,0.387359201908,0.614931762218,-0.0303422212601,-0.239012762904,0.202271088958,-0.792333424091,-0.313490569592,1.28866803646,0.298720598221,-0.228590369225,-0.859820663929,0.321725130081,0.714187264442,-0.364963531494,0.375990450382,0.600043773651,0.246447369456,-0.105784192681,-0.644651114941,-0.454627782106,-0.560357749462,0.137046918273,-0.299305051565,-0.152356564999,0.590146422386,-0.209419101477,1.50379836559,0.38636687398,0.228696316481,0.792020916939,0.741812288761,1.00192046165,0.400799244642,0.19070802629,-0.793513894081,-1.24161911011,0.203814566135
427,0.57972741127,-0.492749989033,0.614722967148,1.26027464867,0.157750412822,0.337988436222,0.564653098583,3.28211069107,1.33573937416,0.53763538599,-0.207420751452,-0.155162185431,1.20943748951,0.101013571024,0.610577464104,0.844745159149,2.00426578522,-0.358091890812,0.23211362958,-0.00489494530484,1.10934996605,0.116200000048,-0.915079295635,-0.853209912777,-0.488950818777,0.337291181087,-0.56977635622,0.806164383888,0.261450707912,-0.155364751816,3.00909256935,0.533754169941,-0.260263651609,0.811165690422,1.86236262321,0.452416956425,-0.422200024128,0.328556448221,-0.726566672325,-2.03709816933,0.00593703985214,0.657958269119,-0.125836670399,1.02961933613,-0.312701374292,-0.291228413582,0.240355566144,0.301524102688,-0.242650583386,0.195463523269,-0.0166231915355,-0.404575139284,-0.884692311287,-1.16222512722,-0.739300012589,0.0861499980092,-0.0462500154972,0.413749992847,-0.606549978256,-0.55423617363,-0.85867536068,0.134099990129,-1.38141024113,-0.632950007915,-0.643199980259,1.16184997559,0.314300000668,0.191032290459,0.821480631828,-0.5212059021,0.283723205328,0.637789487839,0.0800272226334,0.910315334797,-0.129335135221,0.262801170349,-0.361289560795,0.110062085092,-1.04704642296,-0.0375194177032,-0.296682178974,0.651508331299,0.316935151815,0.732949018478,-0.245346367359,1.50955843925,-0.199953585863,-0.854759573936,0.30395001173,-0.398431956768,-0.100770652294,-0.0773505717516,0.471164941788,-1.40909993649,0.351378411055,-1.01244664192,-0.79445707798,-0.862543463707,0.528382658958,-2.25396060944,0.0727090239525,0.0952862501144,-0.91153472662,-0.965709209442,-0.0222937911749,-0.104882292449,-0.211603790522,-0.0387052893639,-0.147906526923,0.375111222267,-0.359591603279,-0.391145706177,-0.109604768455,0.0602221265435,-1.81892883778,-1.51535141468,-0.0827426165342,-0.270469397306,0.0951732993126,0.16209512949,0.357759535313,0.187834367156,0.804019749165,-1.02329874039,-0.476458668709,0.887675881386,-2.86060094833,-0.0288111045957,1.12201273441,1.27501213551,0.375262856483
5898,-0.285312443972,-1.84560000896,-0.51679879427,-1.27654743195,-1.10530340672,-1.13679993153,-0.113538309932,0.268704533577,1.10232436657,0.554756641388,-0.665793955326,0.684912204742,0.717139899731,-0.430924475193,0.431371092796,0.120314754546,-0.29809731245,-0.966344237328,0.0481500029564,-0.0588441193104,0.141399994493,0.162249997258,-2.30590605736,0.166534930468,-0.348260849714,-0.678285002708,-0.485852062702,0.0161186978221,0.603045761585,0.319101959467,-0.649116933346,0.845665872097,-0.601460695267,0.453925967216,0.236363738775,-2.36018323898,0.414300024509,0.388991117477,0.462633311749,0.210552990437,0.188538253307,0.698585987091,0.243656083941,0.492944419384,-2.73415279388,-0.426336526871,1.05365502834,0.742588996887,-0.641798198223,0.62863278389,-0.35836276412,0.0453285202384,-0.113372683525,0.0101473629475,-0.709066689014,-0.83679997921,-0.127049997449,0.300650000572,-0.18694999814,0.63420689106,0.469672471285,0.0520000010729,-0.0311817601323,-2.49935007095,-1.12080001831,0.765450000763,0.567099988461,-0.424545437098,-0.642380058765,0.805868387222,-0.108682028949,-0.644844651222,0.409444242716,1.20994532108,0.0903389304876,-0.318687736988,-0.767299294472,-0.144953131676,-0.630606174469,-0.388570666313,-0.771431803703,-1.68373310566,0.118184685707,-2.14026522636,-0.620614349842,-0.235722243786,-0.69268488884,-0.0349514558911,-0.356700003147,-0.137481838465,1.0042347908,0.670326530933,0.750456273556,-0.225366666913,0.239570081234,0.613064348698,-0.123041778803,-0.302260935307,-0.884499311447,0.700369238853,0.534000635147,-0.171410247684,0.0518774315715,-0.471528589725,-0.0631982684135,-1.29272425175,0.104513451457,-0.434583127499,-0.0729351043701,-0.939865589142,-1.21760964394,-0.981951415539,0.518038272858,-0.476973891258,0.664620041847,0.591378390789,-0.484433352947,0.549258351326,0.0670953691006,0.551511704922,0.905463576317,0.664266824722,0.914279043674,1.07178413868,-3.05076408386,-0.353921145201,0.548220098019,0.695222079754,-0.471281945705,-0.747667551041,1.06116700172
23365,-0.162755191326,-0.911999940872,0.247049927711,-0.275319874287,-0.179472953081,0.379851311445,0.933161377907,1.43697047234,0.557974934578,-0.231539398432,0.466512084007,0.337257623672,0.539730072021,1.09158635139,0.486621230841,-0.525367200375,0.0846760720015,0.416660785675,0.00568016711622,-0.57429176569,1.26310002804,-0.106499999762,-0.385820686817,0.421479403973,-0.177665710449,0.059635065496,0.205985605717,0.227631255984,1.3550696373,0.0317684262991,-0.872958302498,0.814920783043,-0.0940948724747,-0.404177367687,-0.844121038914,0.41489765048,0.297100007534,-0.0991965830326,0.939700007439,0.483731687069,0.999452233315,0.398795098066,-0.490601152182,0.384812414646,-0.508380293846,-0.1369240731,-0.100285418332,1.0995413065,-0.0125398933887,-0.205043390393,0.0785953998566,1.32196724415,-1.05443274975,1.66564500332,0.606500029564,1.20775008202,0.68725001812,-0.036499992013,0.0779500156641,0.04037758708,0.490310937166,0.00810001790524,-0.134120866656,-0.281399995089,-0.470699995756,1.14555001259,0.500649988651,-0.310499668121,-0.411693781614,-0.211326211691,-0.142296016216,0.655568480492,0.292031139135,0.392866969109,1.20951545238,-0.72804492712,-0.072404563427,0.0433435440063,1.35637497902,1.33570408821,-0.0617065727711,-0.107181847095,0.553904831409,0.862836301327,0.406027853489,0.0491735339165,0.0546076819301,0.201395601034,0.556950032711,0.561158239841,1.05149924755,0.00695957243443,-0.44734108448,0.133900016546,0.241588175297,0.974329888821,-1.47579240799,-0.356588900089,0.357488840818,0.164471954107,0.03558203578,0.367996394634,-0.71049028635,0.900590419769,0.193066954613,-1.00778687,0.865363478661,0.397912532091,0.220826640725,0.252331167459,0.0188073217869,-0.157762885094,-0.234637141228,-0.255812704563,0.400857120752,0.31544521451,0.96066904068,0.0286806914955,0.582333147526,0.0479529313743,-0.223599418998,-0.120942950249,-0.184341400862,0.560070037842,-0.0150573849678,-0.457674592733,-0.464801967144,0.365042805672,0.186549156904,0.408300340176,-1.38867592812
6657,2.08772969246,-2.20490002632,-0.436083376408,0.808660984039,-0.703899025917,-0.68885999918,-0.848762333393,3.2061123848,0.906739354134,0.781194984913,0.374573051929,-0.689348578453,1.31299448013,-0.351046741009,0.451111763716,0.42570194602,-0.0720942765474,-0.576812326908,-0.168852970004,-0.740139007568,-0.49354994297,0.658900022507,0.128843918443,-0.144281372428,0.471023350954,-0.727777063847,-0.0362500287592,-1.10204350948,0.999112546444,0.0555502250791,-0.131499379873,-0.220204994082,0.237058639526,0.160170599818,-0.141770452261,0.744743406773,0.232233315706,-0.477548360825,-0.0317000448704,0.543251097202,-2.00994634628,-0.11580850184,-0.201962292194,0.354790568352,0.466938614845,-0.601856470108,-0.625545203686,1.09188580513,-1.29151725769,0.0863866209984,0.450795948505,-0.181818187237,-1.11586809158,-0.000497549772263,0.310066670179,0.500050008297,-0.59819996357,-0.67040002346,-1.00205004215,-0.0234887301922,-0.524180531502,-0.530366659164,1.33815252781,0.187849983573,0.634950041771,1.3601000309,0.853399991989,1.71313714981,0.943873286247,0.595332741737,0.880195975304,-0.0469680577517,-0.316709458828,0.876925647259,0.0602703392506,1.89370036125,1.06099915504,1.77310073376,2.60870695114,0.985766589642,-0.565028011799,2.23538422585,0.500197350979,1.78042197227,0.616028606892,0.110363677144,-0.291946291924,1.32649612427,0.258150011301,0.288406670094,0.0903561040759,0.213825911283,0.329102128744,-0.560433387756,1.33707427979,-0.26105427742,0.0515238046646,0.426903039217,1.17528295517,-0.512843847275,-0.783369123936,0.341878592968,0.219970464706,0.482526540756,-0.206398874521,0.712903618813,0.192849576473,0.531979799271,-0.131975129247,-0.0749410390854,-0.463788926601,-0.756190121174,-0.595993578434,-0.419295936823,-1.5996619463,-0.548807263374,-0.0648810267448,0.0674510598183,0.686531424522,-0.470729470253,-0.218338251114,-0.374850958586,0.420610427856,-0.827858507633,0.120327413082,-1.07749736309,-0.105374984443,-0.310905307531,0.413897514343,-0.114440768957,-0.609402298927
