	file_origin	file_target	cosine_avg	cosine_median	cosine_znorm
0	BRD-K68219508.csv	BRD-K83121797.csv	0.99999998758	0.693252286059	0.999999579689
1	BRD-K68219508.csv	BRD-K07079548.csv	0.999999841414	-0.455230199854	0.9999908964
2	BRD-K68219508.csv	BRD-K83355732.csv	0.999999490073	-0.386679199559	0.99991489079
3	BRD-K68219508.csv	BRD-K40161407.csv	0.999999934491	-0.0565954098737	0.999997194953
4	BRD-K68219508.csv	BRD-K62374815.csv	0.999999975936	0.251274040376	0.999988684951
5	BRD-K68219508.csv	hydroxyl.csv	0.999979641713	-0.190598295161	0.998563897649
6	BRD-K68219508.csv	SA-1457103.csv	0.999999915923	-0.134378190031	0.999976058561
7	BRD-K68219508.csv	BRD-K78268279.csv	0.999999935158	-0.467064799437	0.999998926311
8	BRD-K68219508.csv	BRD-K68013677.csv	0.999999978047	0.0763631673358	0.999997301745
9	BRD-K68219508.csv	BRD-K31600199.csv	0.999999787911	-0.286652577212	0.999983893316
10	BRD-K68219508.csv	AC-55649.csv	0.999999238852	-0.151662368115	0.999901098221
11	BRD-K68219508.csv	BRD-K20151898.csv	0.999999957988	-0.293164834093	0.999997325663
12	BRD-K68219508.csv	BRD-K25642832.csv	0.999999965799	0.200157018922	0.999998716083
13	BRD-K68219508.csv	BRD-K22449070.csv	0.999999908513	-0.086058561172	0.999984736872
14	BRD-K68219508.csv	BRD-K16117792.csv	0.999999924229	-0.0256911697801	0.999993546831
15	BRD-K68219508.csv	BRD-A51666293.csv	0.999999838713	0.139058004794	0.999993405536
16	BRD-K68219508.csv	BRD-K42831041.csv	0.999999981485	0.474516211615	0.999998315095
17	BRD-K68219508.csv	BRD-K15750053.csv	0.999999979457	0.325379099637	0.999992495566
18	BRD-K68219508.csv	BRD-K83546471.csv	0.999999976939	0.0450093115339	0.999998640334
19	BRD-K68219508.csv	BRD-K86023266.csv	0.999999993088	0.66653532052	0.999998676348
20	BRD-K68219508.csv	BRD-K77264230.csv	0.999999834452	0.324131939168	0.99998673723
21	BRD-K68219508.csv	BRD-K99958302.csv	0.999999930796	-0.135423100515	0.99998661801
22	BRD-K68219508.csv	eserine.csv	0.999999963962	0.540834743782	0.99999099862
23	BRD-K68219508.csv	BRD-K16772343.csv	0.999999969855	0.544226565135	0.999991381673
24	BRD-K68219508.csv	estradiol-benzoate.csv	0.999999757174	-0.101056692323	0.999976173131
25	BRD-K68219508.csv	BRD-K93852877.csv	0.99999997344	0.516244531524	0.999998982395
26	BRD-K68219508.csv	BRD-K36633782.csv	0.999999974288	-0.0293984063949	0.999996638323
27	BRD-K04682465.csv	BRD-K44079161.csv	0.999999966317	0.547075356925	0.99999805706
28	BRD-K04682465.csv	BRD-K82019527.csv	0.999999894428	0.0303341640769	0.999991085853
29	BRD-K04682465.csv	BRD-K36725752.csv	0.999999892212	0.238881136802	0.999987329172
30	BRD-K04682465.csv	BRD-K64100337.csv	0.999999935997	0.139354789339	0.999997491226
31	BRD-K04682465.csv	LE-135.csv	0.999995901231	-0.361975975157	0.999507940949
32	BRD-K04682465.csv	osthol.csv	0.999999830417	0.455537122512	0.999980899001
33	BRD-K04682465.csv	BRD-K08640787.csv	0.999999619486	0.344196643154	0.999902280238
34	BRD-K04682465.csv	BRD-K00801367.csv	0.999999868323	0.115648240521	0.999985085603
35	BRD-K04682465.csv	BRD-K22831754.csv	0.99999988027	0.371894821386	0.999996711222
36	BRD-K04682465.csv	BRD-K37141476.csv	0.999999751699	-0.103853801214	0.999949160343
37	BRD-K04682465.csv	KU-C104248.csv	0.999999686389	0.55194432805	0.999914108154
38	BRD-K04682465.csv	sphingosine.csv	0.999999635611	0.40508327975	0.999983459097
39	BRD-K04682465.csv	BRD-K47587697.csv	0.999999974639	0.443056181144	0.999999472359
40	BRD-K04682465.csv	BRD-K30267135.csv	0.999999840847	-0.116892701211	0.999997292582
41	BRD-K04682465.csv	tetraethylenepentamine.csv	0.999999893935	0.0727182994363	0.99999579771
42	BRD-K04682465.csv	BRD-K36754063.csv	0.999999924905	0.216912610665	0.999998877207
43	BRD-K04682465.csv	BRD-K85388022.csv	0.999999846398	0.147096415468	0.999981807347
44	BRD-K04682465.csv	BRD-K01626010.csv	0.999999952401	0.258480871059	0.999991951756
45	BRD-K04682465.csv	iopamidol.csv	0.999999904024	-0.298892575058	0.999996601015
46	BRD-K04682465.csv	BRD-K96160456.csv	0.999999916363	0.454237572938	0.999992778092
47	BRD-K04682465.csv	BRD-K41613119.csv	0.999999877865	-0.0218922977618	0.999997658701
48	BRD-K04682465.csv	BRD-K80831196.csv	0.999999983041	0.702681214042	0.999995796049
49	BRD-K04682465.csv	BRD-K48241951.csv	0.999999937266	0.139364723439	0.999991624468
50	BRD-K04682465.csv	BRD-K71625503.csv	0.999999932385	0.139375738839	0.999996670345
