	file_origin	file_target	cosine_avg	cosine_median	cosine_znorm
0	BRD-K01626010.csv	iopamidol.csv	0.999999931301	-0.293110134395	0.999995382103
1	BRD-K01626010.csv	BRD-K96160456.csv	0.999999958339	0.109568605289	0.999993560366
2	BRD-K01626010.csv	BRD-K41613119.csv	0.999999876503	-0.473622759315	0.999989243557
3	BRD-K01626010.csv	BRD-K80831196.csv	0.999999967668	0.644489573799	0.999987831835
4	BRD-K01626010.csv	BRD-K48241951.csv	0.999999984274	0.359120523712	0.999998903517
5	BRD-K01626010.csv	BRD-K71625503.csv	0.999999979944	0.359125935455	0.99999560464
6	BRD-K01626010.csv	KU-C103672.csv	0.999999772289	-0.155008992949	0.999953008684
7	BRD-K01626010.csv	BRD-K20914452.csv	0.999999979429	0.263614087998	0.999999234192
8	BRD-K01626010.csv	BRD-K48659337.csv	0.999999955657	-0.394900130226	0.999992388771
9	BRD-K01626010.csv	BRD-K14214369.csv	0.99999995325	-0.224678340624	0.999994803134
10	BRD-K01626010.csv	BRD-K83548510.csv	0.999999653995	-0.443790302296	0.999901662572
11	BRD-K01626010.csv	BRD-K34798777.csv	0.999999970622	-0.0702917675401	0.999998478149
12	BRD-K01626010.csv	BRD-K99333268.csv	0.999999973947	0.0836298378013	0.999998561626
13	BRD-K01626010.csv	BRD-K23287115.csv	0.999999956695	0.717651367304	0.999997702207
14	BRD-K01626010.csv	BRD-K05886700.csv	0.999999974367	0.359070668217	0.999995113898
15	BRD-K01626010.csv	BRD-K91269653.csv	0.999999973928	0.558924234546	0.999995622937
16	BRD-K01626010.csv	BRD-K25323340.csv	0.999999973662	-0.507956535365	0.999998877533
17	BRD-K01626010.csv	BRD-K83121797.csv	0.999999965154	-0.156871432051	0.99999646733
18	BRD-K01626010.csv	BRD-K07079548.csv	0.999999853823	-0.712753433675	0.999994178589
19	BRD-K01626010.csv	BRD-K83355732.csv	0.999999474645	-0.350778610581	0.999904644273
20	BRD-K01626010.csv	BRD-K40161407.csv	0.999999918391	-0.528333820034	0.999994674865
21	BRD-K01626010.csv	BRD-K62374815.csv	0.999999981434	0.494289397859	0.999996604742
22	BRD-K01626010.csv	hydroxyl.csv	0.999980335237	0.409534565649	0.998505944698
23	BRD-K01626010.csv	SA-1457103.csv	0.999999906755	0.12280867108	0.999975903086
24	BRD-K01626010.csv	BRD-K78268279.csv	0.99999996146	0.0910950725646	0.999996446774
25	BRD-K01626010.csv	BRD-K68013677.csv	0.999999983739	0.591691897278	0.999998993775
26	BRD-K01626010.csv	BRD-K31600199.csv	0.99999978102	-0.446825984984	0.999978987018
27	BRD-K01626010.csv	AC-55649.csv	0.99999931612	0.255306098139	0.999870460761
28	BRD-K01626010.csv	BRD-K20151898.csv	0.999999956179	-0.139362017569	0.999999548752
29	BRD-K01626010.csv	BRD-K25642832.csv	0.999999959057	-0.196009862771	0.999998939539
30	BRD-K01626010.csv	BRD-K22449070.csv	0.999999895977	-0.0662061111716	0.999993587315
31	BRD-K01626010.csv	BRD-K16117792.csv	0.99999994336	0.518283307302	0.999997412387
32	BRD-K01626010.csv	BRD-A51666293.csv	0.999999889573	0.394312419432	0.999995927501
33	BRD-K01626010.csv	BRD-K42831041.csv	0.999999981886	0.794479616831	0.999999624662
34	BRD-K01626010.csv	BRD-K15750053.csv	0.99999997448	0.412036880251	0.999998331516
35	BRD-K01626010.csv	BRD-K83546471.csv	0.999999965707	-0.483686218206	0.999996326857
36	BRD-K01626010.csv	BRD-K86023266.csv	0.999999988673	0.65015196823	0.999998480523
37	BRD-K01626010.csv	BRD-K77264230.csv	0.999999872549	0.394421721457	0.999975906524
38	BRD-K01626010.csv	BRD-K99958302.csv	0.999999939462	0.0600351123403	0.999986072624
39	BRD-K01626010.csv	eserine.csv	0.999999981831	0.829213908322	0.999991026952
40	BRD-K01626010.csv	BRD-K16772343.csv	0.999999966615	0.632317052059	0.999995256254
41	BRD-K01626010.csv	estradiol-benzoate.csv	0.999999812666	-0.109702263636	0.999974812502
42	BRD-K01626010.csv	BRD-K93852877.csv	0.999999960587	0.139084731879	0.999998997741
43	BRD-K01626010.csv	BRD-K36633782.csv	0.999999974343	0.0159688021309	0.99999894721
44	iopamidol.csv	BRD-K96160456.csv	0.999999968996	0.290619217716	0.999998485614
45	iopamidol.csv	BRD-K41613119.csv	0.99999993904	0.368285150514	0.999996321319
46	iopamidol.csv	BRD-K80831196.csv	0.999999928968	-0.0752126467687	0.999996263955
47	iopamidol.csv	BRD-K48241951.csv	0.999999972787	0.406479017219	0.999996881245
48	iopamidol.csv	BRD-K71625503.csv	0.999999969928	0.406497929549	0.999996614967
49	iopamidol.csv	KU-C103672.csv	0.999999834167	0.142294772999	0.999968790391
50	iopamidol.csv	BRD-K20914452.csv	0.999999961692	0.332904933724	0.999997667147
51	iopamidol.csv	BRD-K48659337.csv	0.999999985485	0.487491683085	0.999997677336
52	iopamidol.csv	BRD-K14214369.csv	0.99999996168	0.370652659027	0.999992848482
53	iopamidol.csv	BRD-K83548510.csv	0.99999979659	0.217438866223	0.999936717411
54	iopamidol.csv	BRD-K34798777.csv	0.999999975872	0.773810771023	0.999997788489
55	iopamidol.csv	BRD-K99333268.csv	0.999999977731	0.700967286226	0.999996745914
56	iopamidol.csv	BRD-K23287115.csv	0.999999967552	0.0823726647079	0.999998841711
57	iopamidol.csv	BRD-K05886700.csv	0.999999983136	0.406502450579	0.999999270972
58	iopamidol.csv	BRD-K91269653.csv	0.999999945448	0.413250362818	0.999993190708
59	iopamidol.csv	BRD-K25323340.csv	0.999999982277	0.296208072	0.999995581799
60	iopamidol.csv	BRD-K83121797.csv	0.999999972582	0.411245483444	0.999995569313
61	iopamidol.csv	BRD-K07079548.csv	0.999999949344	0.285736370715	0.999991971802
62	iopamidol.csv	BRD-K83355732.csv	0.99999970538	0.387417273231	0.999938734037
63	iopamidol.csv	BRD-K40161407.csv	0.999999986747	0.708166054348	0.999995166954
64	iopamidol.csv	BRD-K62374815.csv	0.999999955521	0.141680140279	0.999994761871
65	iopamidol.csv	hydroxyl.csv	0.999979258159	-0.737778825619	0.998578778617
66	iopamidol.csv	SA-1457103.csv	0.999999933632	0.147423278328	0.999990818919
